name,toll_type,nh_number,state,district,district_code,latitude,longitude,booth_count,source_url
BANAS KANTHA Toll Plaza,expressway_toll,NH 754K,Gujarat,BANAS KANTHA,469.0,24.418691,71.64954,2,https://www.openstreetmap.org
BANAS KANTHA Toll Plaza,expressway_toll,NH 754K,Gujarat,BANAS KANTHA,469.0,24.087762,71.469818,2,https://www.openstreetmap.org
BANAS KANTHA Toll Plaza,expressway_toll,NH 754K,Gujarat,BANAS KANTHA,469.0,24.090407,71.471037,2,https://www.openstreetmap.org
Bhalgam,national_highway,NH 27,Gujarat,BANAS KANTHA,469.0,23.920486,71.788216,2,https://www.openstreetmap.org
Bhildi,national_highway,NH 27,Gujarat,BANAS KANTHA,469.0,24.143821,71.977126,2,https://www.openstreetmap.org
Khemana,national_highway,NH 27,Gujarat,BANAS KANTHA,469.0,24.24135,72.462734,2,https://www.openstreetmap.org
BHARUCH Toll Plaza,national_highway,NH 48,Gujarat,BHARUCH,488.0,21.702232,73.060947,2,https://www.openstreetmap.org
BHAVNAGAR Toll Plaza,expressway_toll,NH 751,Gujarat,BHAVNAGAR,481.0,21.985022,72.091697,2,https://www.openstreetmap.org
DAHOD Toll Plaza,national_highway,NH 56,Gujarat,DAHOD,485.0,23.025727,74.151034,1,https://www.openstreetmap.org
DAHOD Toll Plaza,national_highway,NH 56,Gujarat,DAHOD,485.0,22.948072,74.192017,2,https://www.openstreetmap.org
DAHOD Toll Plaza,national_highway,NH 147D,Gujarat,DAHOD,485.0,22.857376,74.001498,2,https://www.openstreetmap.org
DANGS Toll Plaza,national_highway,NH 360;953,Gujarat,DANGS,489.0,20.595967,73.744764,1,https://www.openstreetmap.org
DEVBHUMI DWARKA Toll Plaza,national_highway,NH 51,Gujarat,DEVBHUMI DWARKA,656.0,22.077622,69.138165,2,https://www.openstreetmap.org
OkhaMadi Toll Plaza,national_highway,NH 51,Gujarat,DEVBHUMI DWARKA,656.0,22.08025,69.13334,1,https://www.openstreetmap.org
GANDHINAGAR Toll Plaza,highway_toll,NH 147,Gujarat,GANDHINAGAR,473.0,23.186454,72.560266,2,https://www.openstreetmap.org
GANDHINAGAR Toll Plaza,highway_toll,NH 48,Gujarat,GANDHINAGAR,473.0,23.115327,72.642831,2,https://www.openstreetmap.org
GIR SOMNATH Toll Plaza,national_highway,NH 51,Gujarat,GIR SOMNATH,652.0,20.96124,70.334371,2,https://www.openstreetmap.org
JAMNAGAR Toll Plaza,national_highway,NH 151A,Gujarat,JAMNAGAR,477.0,22.427229,69.914104,2,https://www.openstreetmap.org
JAMNAGAR Toll Plaza,national_highway,NH 151A,Gujarat,JAMNAGAR,477.0,22.550529,70.349312,2,https://www.openstreetmap.org
JUNAGADH Toll Plaza,highway_toll,NH 351,Gujarat,JUNAGADH,479.0,21.284486,70.721988,1,https://www.openstreetmap.org
JUNAGADH Toll Plaza,highway_toll,NH 351,Gujarat,JUNAGADH,479.0,21.234564,70.635683,1,https://www.openstreetmap.org
JUNAGADH Toll Plaza,highway_toll,NH 51,Gujarat,JUNAGADH,479.0,21.217276,70.628783,1,https://www.openstreetmap.org
JUNAGADH Toll Plaza,highway_toll,NH 51,Gujarat,JUNAGADH,479.0,21.186687,70.626755,1,https://www.openstreetmap.org
JUNAGADH Toll Plaza,national_highway,NH 151,Gujarat,JUNAGADH,479.0,21.424897,70.295259,2,https://www.openstreetmap.org
KACHCHH Toll Plaza,national_highway,NH 41,Gujarat,KACHCHH,468.0,23.308448,70.49061,2,https://www.openstreetmap.org
KACHCHH Toll Plaza,highway_toll,NH 41,Gujarat,KACHCHH,468.0,22.816951,69.717798,1,https://www.openstreetmap.org
KACHCHH Toll Plaza,national_highway,NH 41,Gujarat,KACHCHH,468.0,22.935142,69.802392,2,https://www.openstreetmap.org
KACHCHH Toll Plaza,highway_toll,NH 41,Gujarat,KACHCHH,468.0,23.345396,70.272074,1,https://www.openstreetmap.org
Makhel,national_highway,NH 27,Gujarat,KACHCHH,468.0,23.49039,70.942693,2,https://www.openstreetmap.org
Surajbari,national_highway,NH 27,Gujarat,KACHCHH,468.0,23.23371,70.689563,2,https://www.openstreetmap.org
KHEDA Toll Plaza,national_highway,NH 48;64,Gujarat,KHEDA,483.0,22.716138,72.740987,2,https://www.openstreetmap.org
KHEDA Toll Plaza,national_highway,NH 47,Gujarat,KHEDA,483.0,22.912798,72.957407,2,https://www.openstreetmap.org
KHEDA Toll Plaza,highway_toll,NH 848K,Gujarat,KHEDA,483.0,22.695984,72.895417,2,https://www.openstreetmap.org
KHEDA Toll Plaza,highway_toll,NH 848K,Gujarat,KHEDA,483.0,22.697051,72.900109,2,https://www.openstreetmap.org
KHEDA Toll Plaza,highway_toll,NH 848K,Gujarat,KHEDA,483.0,22.701084,72.897086,2,https://www.openstreetmap.org
KHEDA Toll Plaza,highway_toll,NH 848K,Gujarat,KHEDA,483.0,22.700078,72.892453,2,https://www.openstreetmap.org
Mevad,highway_toll,NH 68,Gujarat,MAHESANA,471.0,23.527395,72.388176,1,https://www.openstreetmap.org
MORBI Toll Plaza,national_highway,NH 947,Gujarat,MORBI,657.0,23.037173,70.928176,2,https://www.openstreetmap.org
MORBI Toll Plaza,national_highway,NH 27,Gujarat,MORBI,657.0,22.64793,70.955554,2,https://www.openstreetmap.org
Vaghasia,national_highway,NH 47,Gujarat,MORBI,657.0,22.423068,71.088813,2,https://www.openstreetmap.org
NARMADA Toll Plaza,national_highway,NH 56,Gujarat,NARMADA,487.0,21.924689,73.652137,1,https://www.openstreetmap.org
NARMADA Toll Plaza,national_highway,NH 56,Gujarat,NARMADA,487.0,21.922753,73.651826,1,https://www.openstreetmap.org
NAVSARI Toll Plaza,national_highway,NH 48,Gujarat,NAVSARI,490.0,20.885671,73.052155,2,https://www.openstreetmap.org
NAVSARI Toll Plaza,national_highway,NH 48,Gujarat,NAVSARI,490.0,20.864323,73.070355,2,https://www.openstreetmap.org
PANCH MAHALS Toll Plaza,highway_toll,NH 47,Gujarat,PANCH MAHALS,484.0,23.013222,73.618124,2,https://www.openstreetmap.org
PANCH MAHALS Toll Plaza,highway_toll,NH 47,Gujarat,PANCH MAHALS,484.0,22.648136,73.519484,2,https://www.openstreetmap.org
PANCH MAHALS Toll Plaza,highway_toll,NH 756,Gujarat,PANCH MAHALS,484.0,22.489779,73.465582,1,https://www.openstreetmap.org
PANCH MAHALS Toll Plaza,national_highway,NH 47,Gujarat,PANCH MAHALS,484.0,22.792275,73.533267,3,https://www.openstreetmap.org
PANCH MAHALS Toll Plaza,national_highway,NH 47,Gujarat,PANCH MAHALS,484.0,22.786767,73.573938,2,https://www.openstreetmap.org
PANCH MAHALS Toll Plaza,highway_toll,NH 756,Gujarat,PANCH MAHALS,484.0,22.641998,73.445125,2,https://www.openstreetmap.org
PANCH MAHALS Toll Plaza,highway_toll,NH 756,Gujarat,PANCH MAHALS,484.0,22.645619,73.449227,2,https://www.openstreetmap.org
PATAN Toll Plaza,expressway_toll,NH 754K,Gujarat,PATAN,470.0,23.910591,71.339584,2,https://www.openstreetmap.org
PATAN Toll Plaza,expressway_toll,NH 754K,Gujarat,PATAN,470.0,23.913911,71.343817,2,https://www.openstreetmap.org
Varahi,national_highway,NH 27,Gujarat,PATAN,470.0,23.791233,71.427631,2,https://www.openstreetmap.org
PORBANDAR Toll Plaza,national_highway,NH 51,Gujarat,PORBANDAR,478.0,21.318219,69.910034,1,https://www.openstreetmap.org
Vanana,national_highway,NH 27,Gujarat,PORBANDAR,478.0,21.664906,69.709527,2,https://www.openstreetmap.org
041,national_highway,NH 27,Gujarat,RAJKOT,476.0,22.311575,70.829644,1,https://www.openstreetmap.org
Bharudi,national_highway,NH 27,Gujarat,RAJKOT,476.0,21.805324,70.663939,2,https://www.openstreetmap.org
Dhumiyani,national_highway,NH 27,Gujarat,RAJKOT,476.0,21.751428,70.326794,2,https://www.openstreetmap.org
Pithadiya,national_highway,NH 27,Gujarat,RAJKOT,476.0,22.082614,70.78106,2,https://www.openstreetmap.org
SABAR KANTHA Toll Plaza,national_highway,NH 48,Gujarat,SABAR KANTHA,472.0,23.410169,72.828574,2,https://www.openstreetmap.org
SABAR KANTHA Toll Plaza,highway_toll,NH 48,Gujarat,SABAR KANTHA,472.0,23.592949,72.945199,1,https://www.openstreetmap.org
SURAT Toll Plaza,national_highway,NH 48,Gujarat,SURAT,492.0,21.303073,72.954125,2,https://www.openstreetmap.org
SURAT Toll Plaza,national_highway,NH 53,Gujarat,SURAT,492.0,21.090486,72.922494,3,https://www.openstreetmap.org
SURAT Toll Plaza,national_highway,NH 53,Gujarat,SURAT,492.0,21.108482,73.030417,2,https://www.openstreetmap.org
SURENDRANAGAR Toll Plaza,national_highway,NH 947,Gujarat,SURENDRANAGAR,475.0,23.071758,71.784823,2,https://www.openstreetmap.org
SURENDRANAGAR Toll Plaza,national_highway,NH 947,Gujarat,SURENDRANAGAR,475.0,23.001405,71.372712,2,https://www.openstreetmap.org
TAPI Toll Plaza,national_highway,NH 53,Gujarat,TAPI,493.0,21.13498,73.478408,2,https://www.openstreetmap.org
VADODARA Toll Plaza,national_highway,NH 48,Gujarat,VADODARA,486.0,22.353256,73.236939,2,https://www.openstreetmap.org
VADODARA Toll Plaza,highway_toll,NH 48,Gujarat,VADODARA,486.0,22.41372,73.149254,2,https://www.openstreetmap.org
VADODARA Toll Plaza,national_highway,NH 48,Gujarat,VADODARA,486.0,22.014659,73.11508,2,https://www.openstreetmap.org
VADODARA Toll Plaza,national_highway,NH 148M,Gujarat,VADODARA,486.0,22.259856,73.104409,2,https://www.openstreetmap.org
VADODARA Toll Plaza,national_highway,NH 148M,Gujarat,VADODARA,486.0,22.261321,73.109638,2,https://www.openstreetmap.org
VADODARA Toll Plaza,national_highway,NH 148M,Gujarat,VADODARA,486.0,22.255972,73.106476,2,https://www.openstreetmap.org
VADODARA Toll Plaza,national_highway,NH 48,Gujarat,VADODARA,486.0,22.434641,73.081918,1,https://www.openstreetmap.org
VADODARA Toll Plaza,highway_toll,NH 48,Gujarat,VADODARA,486.0,22.456562,73.118936,1,https://www.openstreetmap.org
VADODARA Toll Plaza,national_highway,NH 48,Gujarat,VADODARA,486.0,22.434363,73.086302,1,https://www.openstreetmap.org
VADODARA Toll Plaza,national_highway,NH 48,Gujarat,VADODARA,486.0,22.437516,73.091065,1,https://www.openstreetmap.org
VADODARA Toll Plaza,national_highway,NH 48,Gujarat,VADODARA,486.0,22.438041,73.084078,1,https://www.openstreetmap.org
VADODARA Toll Plaza,national_highway,NH 148M,Gujarat,VADODARA,486.0,22.255687,73.109878,1,https://www.openstreetmap.org
VADODARA Toll Plaza,highway_toll,NH 48,Gujarat,VADODARA,486.0,22.448781,73.096377,2,https://www.openstreetmap.org
VADODARA Toll Plaza,highway_toll,NH 48,Gujarat,VADODARA,486.0,22.460183,73.120904,1,https://www.openstreetmap.org
VADODARA Toll Plaza,highway_toll,NH 48,Gujarat,VADODARA,486.0,22.461792,73.116679,1,https://www.openstreetmap.org
VADODARA Toll Plaza,highway_toll,NH 48,Gujarat,VADODARA,486.0,22.453242,73.117684,1,https://www.openstreetmap.org
VALSAD Toll Plaza,national_highway,NH 48,Gujarat,VALSAD,491.0,20.435011,72.917181,2,https://www.openstreetmap.org
VALSAD Toll Plaza,national_highway,NH 48,Gujarat,VALSAD,491.0,20.261455,72.884588,1,https://www.openstreetmap.org
VALSAD Toll Plaza,national_highway,NH 48,Gujarat,VALSAD,491.0,20.263631,72.884958,1,https://www.openstreetmap.org
Saini Majra Toll Plaza,national_highway,NH 152,Haryana,AMBALA,70.0,30.196916,76.705719,2,https://www.openstreetmap.org
Sambhu (Ghaggar),national_highway,NH 44,Haryana,AMBALA,70.0,30.403867,76.736451,2,https://www.openstreetmap.org
BHIWANI Toll Plaza,national_highway,NH 709,Haryana,BHIWANI,81.0,28.804776,76.223103,2,https://www.openstreetmap.org
BHIWANI Toll Plaza,national_highway,NH 148B,Haryana,BHIWANI,81.0,28.692945,76.15858,2,https://www.openstreetmap.org
CHARKI DADRI Toll Plaza,expressway_toll,NH 152D,Haryana,CHARKI DADRI,732.0,28.606154,76.304824,2,https://www.openstreetmap.org
FARIDABAD Toll Plaza,highway_toll,NH 44,Haryana,FARIDABAD,88.0,28.405213,77.229506,2,https://www.openstreetmap.org
Rohad,national_highway,NH 44,Haryana,FARIDABAD,88.0,28.474735,77.305507,2,https://www.openstreetmap.org
Rohad,national_highway,NH 44,Haryana,FARIDABAD,88.0,28.476257,77.30565,2,https://www.openstreetmap.org
Expressway Toll,expressway_toll,NH 48,Haryana,GURUGRAM,86.0,28.395569,76.981884,3,https://www.openstreetmap.org
GURUGRAM Toll Plaza,expressway_toll,NH 48,Haryana,GURUGRAM,86.0,28.511153,77.092385,2,https://www.openstreetmap.org
GURUGRAM Toll Plaza,highway_toll,NH 148A,Haryana,GURUGRAM,86.0,28.411675,77.166628,2,https://www.openstreetmap.org
GURUGRAM Toll Plaza,national_highway,NH 48,Haryana,GURUGRAM,86.0,28.311019,76.895341,2,https://www.openstreetmap.org
GURUGRAM Toll Plaza,national_highway,NH 919,Haryana,GURUGRAM,86.0,28.240675,77.116874,2,https://www.openstreetmap.org
Sohna Gurgaon Toll,national_highway,NH 248A,Haryana,GURUGRAM,86.0,28.333547,77.067606,2,https://www.openstreetmap.org
Badopatti,national_highway,NH 52,Haryana,HISAR,80.0,29.299172,75.819803,2,https://www.openstreetmap.org
Chaudhriwas,national_highway,NH 52,Haryana,HISAR,80.0,28.998064,75.604408,2,https://www.openstreetmap.org
Landhari,national_highway,NH 9,Haryana,HISAR,80.0,29.292351,75.648152,2,https://www.openstreetmap.org
Ramayana,national_highway,NH 9,Haryana,HISAR,80.0,29.100815,75.884951,2,https://www.openstreetmap.org
Dighal,national_highway,NH 352,Haryana,JHAJJAR,83.0,28.77745,76.621369,2,https://www.openstreetmap.org
JHAJJAR Toll Plaza,national_highway,NH 9,Haryana,JHAJJAR,83.0,28.754558,76.795215,2,https://www.openstreetmap.org
JHAJJAR Toll Plaza,national_highway,NH 9,Haryana,JHAJJAR,83.0,28.725044,76.8469,2,https://www.openstreetmap.org
JHAJJAR Toll Plaza,national_highway,NH 334B,Haryana,JHAJJAR,83.0,28.713351,76.724523,2,https://www.openstreetmap.org
JHAJJAR Toll Plaza,highway_toll,NH 352R,Haryana,JHAJJAR,83.0,28.571723,76.82311,2,https://www.openstreetmap.org
JIND Toll Plaza,highway_toll,NH 352A,Haryana,JIND,77.0,29.241315,76.517989,1,https://www.openstreetmap.org
JIND Toll Plaza,national_highway,NH 52,Haryana,JIND,77.0,29.578688,76.088318,3,https://www.openstreetmap.org
JIND Toll Plaza,national_highway,NH 352,Haryana,JIND,77.0,29.394654,76.252525,2,https://www.openstreetmap.org
JIND Toll Plaza,expressway_toll,NH 152D,Haryana,JIND,77.0,29.098344,76.425381,2,https://www.openstreetmap.org
JIND Toll Plaza,expressway_toll,NH 152D,Haryana,JIND,77.0,29.396766,76.489797,2,https://www.openstreetmap.org
JIND Toll Plaza,expressway_toll,NH 152D,Haryana,JIND,77.0,29.406644,76.48952,2,https://www.openstreetmap.org
JIND Toll Plaza,expressway_toll,NH 152D,Haryana,JIND,77.0,29.403743,76.490793,2,https://www.openstreetmap.org
JIND Toll Plaza,national_highway,NH 709A,Haryana,JIND,77.0,29.462004,76.440292,1,https://www.openstreetmap.org
JIND Toll Plaza,national_highway,NH 709A,Haryana,JIND,77.0,29.46297,76.436895,1,https://www.openstreetmap.org
JIND Toll Plaza,expressway_toll,NH 352A,Haryana,JIND,77.0,29.275398,76.476994,2,https://www.openstreetmap.org
JIND Toll Plaza,highway_toll,NH 352A,Haryana,JIND,77.0,29.240841,76.519781,1,https://www.openstreetmap.org
JIND Toll Plaza,expressway_toll,NH 152D,Haryana,JIND,77.0,29.281001,76.469888,2,https://www.openstreetmap.org
JIND Toll Plaza,expressway_toll,NH 152D,Haryana,JIND,77.0,29.369538,76.479095,2,https://www.openstreetmap.org
JIND Toll Plaza,national_highway,NH 709A,Haryana,JIND,77.0,29.458384,76.440566,1,https://www.openstreetmap.org
JIND Toll Plaza,expressway_toll,NH 152D,Haryana,JIND,77.0,29.403513,76.487553,1,https://www.openstreetmap.org
JIND Toll Plaza,national_highway,NH 709A,Haryana,JIND,77.0,29.457142,76.444051,1,https://www.openstreetmap.org
KAITHAL Toll Plaza,expressway_toll,NH 152D,Haryana,KAITHAL,73.0,29.909492,76.647143,2,https://www.openstreetmap.org
KAITHAL Toll Plaza,expressway_toll,NH 152D,Haryana,KAITHAL,73.0,29.863329,76.640691,2,https://www.openstreetmap.org
KAITHAL Toll Plaza,expressway_toll,NH 152D,Haryana,KAITHAL,73.0,29.859542,76.642101,2,https://www.openstreetmap.org
KAITHAL Toll Plaza,expressway_toll,NH 152D,Haryana,KAITHAL,73.0,29.775086,76.602426,2,https://www.openstreetmap.org
KAITHAL Toll Plaza,national_highway,NH 152,Haryana,KAITHAL,73.0,29.691839,76.286122,2,https://www.openstreetmap.org
KAITHAL Toll Plaza,national_highway,NH 152,Haryana,KAITHAL,73.0,29.694312,76.284484,2,https://www.openstreetmap.org
KAITHAL Toll Plaza,national_highway,NH 152,Haryana,KAITHAL,73.0,29.692775,76.279415,2,https://www.openstreetmap.org
KAITHAL Toll Plaza,national_highway,NH 152,Haryana,KAITHAL,73.0,29.690125,76.281014,2,https://www.openstreetmap.org
Gharaunda (Karnal),national_highway,NH 44,Haryana,KARNAL,74.0,29.584402,76.979009,1,https://www.openstreetmap.org
Gharaunda (Karnal),national_highway,NH 44,Haryana,KARNAL,74.0,29.581054,76.978421,1,https://www.openstreetmap.org
KARNAL Toll Plaza,expressway_toll,NH 152D,Haryana,KARNAL,74.0,29.487074,76.513451,1,https://www.openstreetmap.org
KARNAL Toll Plaza,expressway_toll,NH 152D,Haryana,KARNAL,74.0,29.483388,76.511964,2,https://www.openstreetmap.org
KARNAL Toll Plaza,expressway_toll,NH 152D,Haryana,KARNAL,74.0,29.553346,76.535041,2,https://www.openstreetmap.org
KARNAL Toll Plaza,expressway_toll,NH 152D,Haryana,KARNAL,74.0,29.550187,76.533825,2,https://www.openstreetmap.org
KARNAL Toll Plaza,expressway_toll,NH 152D,Haryana,KARNAL,74.0,29.486248,76.512152,1,https://www.openstreetmap.org
KURUKSHETRA Toll Plaza,national_highway,NH 152,Haryana,KURUKSHETRA,72.0,29.910181,76.506686,2,https://www.openstreetmap.org
MAHENDRAGARH Toll Plaza,expressway_toll,NH 152D,Haryana,MAHENDRAGARH,84.0,28.305658,76.223787,2,https://www.openstreetmap.org
MAHENDRAGARH Toll Plaza,expressway_toll,NH 152D,Haryana,MAHENDRAGARH,84.0,28.303827,76.223402,2,https://www.openstreetmap.org
MAHENDRAGARH Toll Plaza,expressway_toll,NH 152D,Haryana,MAHENDRAGARH,84.0,28.121219,76.179362,2,https://www.openstreetmap.org
MAHENDRAGARH Toll Plaza,national_highway,NH 148B,Haryana,MAHENDRAGARH,84.0,27.932691,76.127161,2,https://www.openstreetmap.org
MAHENDRAGARH Toll Plaza,expressway_toll,NH 152D,Haryana,MAHENDRAGARH,84.0,28.212296,76.193724,2,https://www.openstreetmap.org
NUH Toll Plaza,national_highway,NH 248A,Haryana,NUH,87.0,28.179203,77.07501,2,https://www.openstreetmap.org
NUH Toll Plaza,national_highway,NH 919,Haryana,NUH,87.0,28.219541,76.997214,2,https://www.openstreetmap.org
NUH Toll Plaza,highway_toll,NH 248A,Haryana,NUH,87.0,27.767093,76.994668,2,https://www.openstreetmap.org
NUH Toll Plaza,highway_toll,NH 248A,Haryana,NUH,87.0,27.764165,76.993252,2,https://www.openstreetmap.org
NUH Toll Plaza,highway_toll,NH 919,Haryana,NUH,87.0,28.212964,77.124118,2,https://www.openstreetmap.org
PALWAL Toll Plaza,national_highway,NH 44,Haryana,PALWAL,89.0,28.098157,77.325264,1,https://www.openstreetmap.org
PALWAL Toll Plaza,highway_toll,NH 44,Haryana,PALWAL,89.0,28.102295,77.305102,2,https://www.openstreetmap.org
PALWAL Toll Plaza,national_highway,NH 44,Haryana,PALWAL,89.0,28.100176,77.333724,1,https://www.openstreetmap.org
PALWAL Toll Plaza,national_highway,NH 44,Haryana,PALWAL,89.0,28.101531,77.334655,1,https://www.openstreetmap.org
PALWAL Toll Plaza,highway_toll,NH 44,Haryana,PALWAL,89.0,28.0994,77.364035,1,https://www.openstreetmap.org
PALWAL Toll Plaza,highway_toll,NH 44,Haryana,PALWAL,89.0,28.099423,77.368086,1,https://www.openstreetmap.org
PALWAL Toll Plaza,national_highway,NH 44,Haryana,PALWAL,89.0,28.249086,77.290462,2,https://www.openstreetmap.org
PALWAL Toll Plaza,national_highway,NH 44,Haryana,PALWAL,89.0,27.855402,77.402729,2,https://www.openstreetmap.org
PALWAL Toll Plaza,national_highway,NH 334D,Haryana,PALWAL,89.0,28.126633,77.405744,2,https://www.openstreetmap.org
PALWAL Toll Plaza,national_highway,NH 334D,Haryana,PALWAL,89.0,28.128869,77.406389,2,https://www.openstreetmap.org
PALWAL Toll Plaza,highway_toll,NH 919,Haryana,PALWAL,89.0,28.188239,77.172217,2,https://www.openstreetmap.org
Srinagar - Kanyakumari Highway,national_highway,NH 44,Haryana,PALWAL,89.0,28.006876,77.332916,1,https://www.openstreetmap.org
PANCHKULA Toll Plaza,national_highway,NH 7,Haryana,PANCHKULA,69.0,30.585687,76.945258,2,https://www.openstreetmap.org
PANCHKULA Toll Plaza,national_highway,NH 5,Haryana,PANCHKULA,69.0,30.738851,76.897992,3,https://www.openstreetmap.org
Dahar,national_highway,NH 709,Haryana,PANIPAT,75.0,29.31918,76.91848,2,https://www.openstreetmap.org
Panipat Bypass Toll,national_highway,NH 44,Haryana,PANIPAT,75.0,29.433354,76.970176,2,https://www.openstreetmap.org
REWARI Toll Plaza,national_highway,NH 352,Haryana,REWARI,85.0,28.275213,76.613337,2,https://www.openstreetmap.org
REWARI Toll Plaza,national_highway,NH 11,Haryana,REWARI,85.0,28.142226,76.359837,2,https://www.openstreetmap.org
Madina Korsan,national_highway,NH 9,Haryana,ROHTAK,82.0,28.92679,76.442268,2,https://www.openstreetmap.org
Makrauli Kalan,national_highway,NH 709,Haryana,ROHTAK,82.0,28.944247,76.609814,2,https://www.openstreetmap.org
ROHTAK Toll Plaza,expressway_toll,NH 152D,Haryana,ROHTAK,82.0,28.827845,76.348268,2,https://www.openstreetmap.org
ROHTAK Toll Plaza,expressway_toll,NH 152D,Haryana,ROHTAK,82.0,28.825435,76.348788,1,https://www.openstreetmap.org
ROHTAK Toll Plaza,expressway_toll,NH 152D,Haryana,ROHTAK,82.0,28.82508,76.347212,1,https://www.openstreetmap.org
ROHTAK Toll Plaza,expressway_toll,NH 152D,Haryana,ROHTAK,82.0,28.926629,76.375858,2,https://www.openstreetmap.org
