village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Supkona,Raigarh,403,434429,village,130A,8.94,Allahabad Bypass Expressway,344.99,BHUPDEOPUR,49.32,Lajkura,80.38,Dhamra Port,394.6,ICD Ranchi,218.15,Raxaul ICP,518.07,Lal Bahadur Shastri International Airport (VNS),335.67,MMLP Varanasi,319.46,Talcher Terminal,242.22,FCI FSD Hirakud,111.88
Madanpur,Raigarh,403,434433,village,130A,8.07,Allahabad Bypass Expressway,344.08,BHUPDEOPUR,48.93,Lajkura,81.74,Dhamra Port,396.47,ICD Raipur,218.99,Raxaul ICP,518.39,Lal Bahadur Shastri International Airport (VNS),335.14,MMLP Varanasi,318.98,Talcher Terminal,243.87,FCI FSD Hirakud,113.12
Kupakani,Raigarh,403,434573,village,43,17.53,Allahabad Bypass Expressway,354.54,JAMGA,56.89,Lajkura,68.49,Dhamra Port,374.26,ICD Ranchi,199.51,Raxaul ICP,513.62,Biju Patnaik International Airport (BBI),322.44,MMLP Varanasi,324.33,Talcher Terminal,224.99,FCI FSD Hirakud,100.86
Ghiyar Munda,Raigarh,403,434552,village,130A,14.83,Allahabad Bypass Expressway,348.19,BHUPDEOPUR,53.61,Lajkura,75.38,Dhamra Port,386.09,ICD Ranchi,209.47,Raxaul ICP,515.14,Biju Patnaik International Airport (BBI),332.32,MMLP Varanasi,320.52,Talcher Terminal,235.19,FCI FSD Hirakud,107.43
Darridih,Raigarh,403,434448,village,130A,4.54,Allahabad Bypass Expressway,337.38,ROBERTSON,46.74,Lajkura,93.9,Dhamra Port,412.39,ICD Raipur,205.84,Raxaul ICP,522.26,Lal Bahadur Shastri International Airport (VNS),331.76,MMLP Varanasi,316.08,Talcher Terminal,257.86,FCI FSD Hirakud,124.07
Pakargaon,Raigarh,403,434579,village,43,17.71,Allahabad Bypass Expressway,353.93,JAMGA,56.14,Lajkura,69.06,Dhamra Port,376.34,ICD Ranchi,201.97,Raxaul ICP,514.69,Biju Patnaik International Airport (BBI),323.9,MMLP Varanasi,324.29,Talcher Terminal,226.53,FCI FSD Hirakud,101.39
Kanakula,Raigarh,403,434444,village,130A,4.02,Allahabad Bypass Expressway,339.34,ROBERTSON,47.58,Lajkura,89.75,Dhamra Port,407.04,ICD Raipur,210.44,Raxaul ICP,520.62,Lal Bahadur Shastri International Airport (VNS),332.56,MMLP Varanasi,316.71,Talcher Terminal,253.19,FCI FSD Hirakud,120.37
Kendatikra,Raigarh,403,434560,village,43,14.68,Allahabad Bypass Expressway,351.2,JAMGA,59.2,Lajkura,71.8,Dhamra Port,377.62,ICD Ranchi,200.27,Raxaul ICP,511.68,Biju Patnaik International Airport (BBI),325.99,MMLP Varanasi,321.32,Talcher Terminal,228.53,FCI FSD Hirakud,104.16
Jamabira,Raigarh,403,434436,village,130A,5.35,Allahabad Bypass Expressway,341.68,BHUPDEOPUR,47.67,Lajkura,85.98,Dhamra Port,402.39,ICD Raipur,213.81,Raxaul ICP,520.02,Lal Bahadur Shastri International Airport (VNS),333.99,MMLP Varanasi,318.01,Talcher Terminal,248.98,FCI FSD Hirakud,116.91
Sokhamuda,Raigarh,403,434435,village,130A,7.09,Allahabad Bypass Expressway,343.54,BHUPDEOPUR,47.31,Lajkura,83.38,Dhamra Port,399.36,ICD Raipur,215.64,Raxaul ICP,520.09,Lal Bahadur Shastri International Airport (VNS),335.33,MMLP Varanasi,319.26,Talcher Terminal,246.14,FCI FSD Hirakud,114.48
Jambahar,Raigarh,403,434563,village,43,14.5,Allahabad Bypass Expressway,349.61,BHUPDEOPUR,58.09,Lajkura,73.41,Dhamra Port,380.79,ICD Ranchi,203.15,Raxaul ICP,512.3,Biju Patnaik International Airport (BBI),328.56,MMLP Varanasi,320.45,Talcher Terminal,231.19,FCI FSD Hirakud,105.71
Salakhiya,Raigarh,403,434557,village,130A,14.55,Allahabad Bypass Expressway,347.43,BHUPDEOPUR,54.83,Lajkura,76.01,Dhamra Port,386.05,ICD Ranchi,208.44,Raxaul ICP,513.96,Biju Patnaik International Airport (BBI),332.65,MMLP Varanasi,319.57,Talcher Terminal,235.47,FCI FSD Hirakud,108.12
Lailunga (NP),Raigarh,403,801936,village,43,17.19,Allahabad Bypass Expressway,351.58,BHUPDEOPUR,55.41,Lajkura,71.54,Dhamra Port,380.5,ICD Ranchi,205.3,Raxaul ICP,515.04,Biju Patnaik International Airport (BBI),327.42,MMLP Varanasi,322.8,Talcher Terminal,230.16,FCI FSD Hirakud,103.78
Baisy Colony,Raigarh,403,434451,village,130A,4.99,Allahabad Bypass Expressway,337.72,ROBERTSON,45.63,Lajkura,94.57,Dhamra Port,413.67,ICD Raipur,203.79,Raxaul ICP,523.74,Lal Bahadur Shastri International Airport (VNS),332.52,MMLP Varanasi,316.9,Talcher Terminal,258.75,FCI FSD Hirakud,124.51
Bhandarimunda,Raigarh,403,434442,village,130A,1.24,Allahabad Bypass Expressway,335.56,ROBERTSON,49.6,Lajkura,94.28,Dhamra Port,411.55,ICD Raipur,209.15,Raxaul ICP,519.11,Lal Bahadur Shastri International Airport (VNS),329.4,MMLP Varanasi,313.65,Talcher Terminal,257.79,FCI FSD Hirakud,124.79
Potra,Raigarh,403,434565,village,43,13.53,Allahabad Bypass Expressway,349.86,JAMGA,60.22,Lajkura,73.14,Dhamra Port,378.87,ICD Ranchi,200.44,Raxaul ICP,510.82,Biju Patnaik International Airport (BBI),327.36,MMLP Varanasi,320.09,Talcher Terminal,229.9,FCI FSD Hirakud,105.49
Sajwari,Raigarh,403,434447,village,130A,3.68,Allahabad Bypass Expressway,339.82,BHUPDEOPUR,51.72,Lajkura,86.16,Dhamra Port,400.39,ICD Raipur,218.91,Raxaul ICP,515.69,Lal Bahadur Shastri International Airport (VNS),331.21,MMLP Varanasi,315.1,Talcher Terminal,248.17,FCI FSD Hirakud,117.54
Kurra,Raigarh,403,434551,village,130A,9.24,Allahabad Bypass Expressway,343.65,BHUPDEOPUR,54.15,Lajkura,80.41,Dhamra Port,391.75,ICD Ranchi,212.32,Raxaul ICP,513.57,Lal Bahadur Shastri International Airport (VNS),333.22,MMLP Varanasi,316.86,Talcher Terminal,240.77,FCI FSD Hirakud,112.31
Narkalo,Raigarh,403,434460,village,130A,4.31,Allahabad Bypass Expressway,331.28,Korba,41.6,Lajkura,104.55,Dhamra Port,424.44,ICD Raipur,198.17,Raxaul ICP,523.52,Lal Bahadur Shastri International Airport (VNS),328.01,MMLP Varanasi,312.7,Talcher Terminal,269.07,FCI FSD Hirakud,133.95
Bhawanipur,Raigarh,403,434650,village,43,12.21,Allahabad Bypass Expressway,345.66,BHUPDEOPUR,58.38,Lajkura,77.48,Dhamra Port,385.39,ICD Ranchi,205.14,Raxaul ICP,510.66,Biju Patnaik International Airport (BBI),333.12,MMLP Varanasi,317.15,Talcher Terminal,235.78,FCI FSD Hirakud,109.71
Khand Ama,Raigarh,403,434561,village,43,11.88,Allahabad Bypass Expressway,347.59,BHUPDEOPUR,60.67,Lajkura,75.4,Dhamra Port,381.25,ICD Ranchi,201.17,Raxaul ICP,509.63,Biju Patnaik International Airport (BBI),329.82,MMLP Varanasi,318.09,Talcher Terminal,232.37,FCI FSD Hirakud,107.73
Bayasi,Raigarh,403,434454,village,130A,0.98,Allahabad Bypass Expressway,333.29,Korba,46.19,Lajkura,100.48,Dhamra Port,419.72,ICD Raipur,201.52,Raxaul ICP,522.54,Lal Bahadur Shastri International Airport (VNS),329.03,MMLP Varanasi,313.57,Talcher Terminal,264.77,FCI FSD Hirakud,130.22
Rupunga,Raigarh,403,434458,village,130A,4.47,Allahabad Bypass Expressway,329.91,Korba,44.55,Lajkura,104.17,Dhamra Port,423.12,ICD Raipur,201.42,Raxaul ICP,520.69,Lal Bahadur Shastri International Airport (VNS),326.05,MMLP Varanasi,310.66,Talcher Terminal,268.41,FCI FSD Hirakud,133.93
Sardega,Raigarh,403,434550,village,43,10.95,Allahabad Bypass Expressway,345.36,BHUPDEOPUR,60.14,Lajkura,77.67,Dhamra Port,384.37,ICD Ranchi,203.14,Raxaul ICP,509.21,Biju Patnaik International Airport (BBI),332.69,MMLP Varanasi,316.41,Talcher Terminal,235.27,FCI FSD Hirakud,109.96
Chorga,Raigarh,403,434532,village,130A,7.5,Allahabad Bypass Expressway,341.11,BHUPDEOPUR,56.55,Lajkura,82.76,Dhamra Port,393.11,ICD Ranchi,211.23,Raxaul ICP,511.05,Lal Bahadur Shastri International Airport (VNS),330.56,MMLP Varanasi,314.2,Talcher Terminal,242.68,FCI FSD Hirakud,114.73
Ganeshpur,Raigarh,403,434530,village,130A,1.77,Allahabad Bypass Expressway,333.75,ROBERTSON,53.26,Lajkura,94.25,Dhamra Port,409.74,ICD Raipur,213.83,Raxaul ICP,515.09,Lal Bahadur Shastri International Airport (VNS),326.73,MMLP Varanasi,310.87,Talcher Terminal,257.03,FCI FSD Hirakud,125.2
Rajgaon,Raigarh,403,434535,village,130A,8.1,Allahabad Bypass Expressway,341.26,BHUPDEOPUR,57.57,Lajkura,82.38,Dhamra Port,391.95,ICD Ranchi,209.64,Raxaul ICP,510.19,Lal Bahadur Shastri International Airport (VNS),330.38,MMLP Varanasi,313.98,Talcher Terminal,241.85,FCI FSD Hirakud,114.42
Taraimar,Raigarh,403,434453,village,130A,0.98,Allahabad Bypass Expressway,331.76,Korba,49.2,Lajkura,100.3,Dhamra Port,418.45,ICD Raipur,204.97,Raxaul ICP,519.49,Lal Bahadur Shastri International Airport (VNS),326.9,MMLP Varanasi,311.35,Talcher Terminal,264.22,FCI FSD Hirakud,130.41
Tejpur,Raigarh,403,434439,village,130A,0.57,Allahabad Bypass Expressway,335.44,BHUPDEOPUR,55.1,Lajkura,90.55,Dhamra Port,404.03,ICD Raipur,219.47,Raxaul ICP,512.58,Lal Bahadur Shastri International Airport (VNS),327.06,MMLP Varanasi,311.0,Talcher Terminal,252.32,FCI FSD Hirakud,121.96
Rampur,Raigarh,403,434538,village,130A,6.8,Allahabad Bypass Expressway,339.76,BHUPDEOPUR,58.78,Lajkura,83.83,Dhamra Port,392.95,ICD Ranchi,209.29,Raxaul ICP,508.87,Lal Bahadur Shastri International Airport (VNS),328.88,MMLP Varanasi,312.47,Talcher Terminal,243.11,FCI FSD Hirakud,115.89
Rajpur,Raigarh,403,434554,village,130A,10.88,Allahabad Bypass Expressway,344.26,BHUPDEOPUR,55.34,Lajkura,79.44,Dhamra Port,389.8,ICD Ranchi,210.14,Raxaul ICP,512.69,Lal Bahadur Shastri International Airport (VNS),333.36,MMLP Varanasi,316.94,Talcher Terminal,239.22,FCI FSD Hirakud,111.46
Dharamjaigarh (NP),Raigarh,403,801935,village,130A,0.21,Allahabad Bypass Expressway,332.68,ROBERTSON,51.59,Lajkura,97.51,Dhamra Port,414.61,ICD Raipur,208.74,Raxaul ICP,517.65,Lal Bahadur Shastri International Airport (VNS),326.88,MMLP Varanasi,311.2,Talcher Terminal,261.01,FCI FSD Hirakud,127.99
Durgapur,Raigarh,403,434456,village,130A,4.84,Allahabad Bypass Expressway,327.86,Korba,48.11,Lajkura,104.26,Dhamra Port,421.9,ICD Raipur,205.46,Raxaul ICP,516.97,Lal Bahadur Shastri International Airport (VNS),323.31,MMLP Varanasi,307.82,Talcher Terminal,268.06,FCI FSD Hirakud,134.44
Semipali Khurd,Raigarh,403,434361,village,130A,3.3,Allahabad Bypass Expressway,330.08,ROBERTSON,54.9,Lajkura,98.96,Dhamra Port,414.79,ICD Raipur,211.78,Raxaul ICP,514.21,Lal Bahadur Shastri International Airport (VNS),323.86,MMLP Varanasi,308.13,Talcher Terminal,261.98,FCI FSD Hirakud,129.73
Dhourabhata,Raigarh,403,434426,village,130A,2.14,Allahabad Bypass Expressway,337.25,BHUPDEOPUR,56.98,Lajkura,87.28,Dhamra Port,398.58,ICD Ranchi,214.74,Raxaul ICP,510.34,Lal Bahadur Shastri International Airport (VNS),327.58,MMLP Varanasi,311.34,Talcher Terminal,247.86,FCI FSD Hirakud,119.07
Sisringa,Raigarh,403,434440,village,130A,0.87,Allahabad Bypass Expressway,335.24,ROBERTSON,53.5,Lajkura,91.88,Dhamra Port,406.72,ICD Raipur,216.02,Raxaul ICP,514.62,Lal Bahadur Shastri International Airport (VNS),327.61,MMLP Varanasi,311.66,Talcher Terminal,254.32,FCI FSD Hirakud,123.02
Gahna Jhariya,Raigarh,403,434547,village,43,9.21,Allahabad Bypass Expressway,343.15,BHUPDEOPUR,61.21,Lajkura,79.89,Dhamra Port,386.3,ICD Ranchi,203.28,Raxaul ICP,507.67,Lal Bahadur Shastri International Airport (VNS),330.92,MMLP Varanasi,314.33,Talcher Terminal,237.44,FCI FSD Hirakud,112.18
Chulhakhol,Raigarh,403,434441,village,130A,5.16,Allahabad Bypass Expressway,330.66,ROBERTSON,57.21,Lajkura,96.29,Dhamra Port,410.18,ICD Raipur,217.23,Raxaul ICP,511.1,Lal Bahadur Shastri International Airport (VNS),323.18,MMLP Varanasi,307.26,Talcher Terminal,258.4,FCI FSD Hirakud,127.51
Aamanara,Raigarh,403,434529,village,130A,5.25,Allahabad Bypass Expressway,330.2,ROBERTSON,56.56,Lajkura,97.42,Dhamra Port,411.96,ICD Raipur,215.4,Raxaul ICP,511.98,Lal Bahadur Shastri International Airport (VNS),323.17,MMLP Varanasi,307.31,Talcher Terminal,259.85,FCI FSD Hirakud,128.5
Ghatgaon,Raigarh,403,434541,village,43,7.07,Allahabad Bypass Expressway,340.84,BHUPDEOPUR,63.03,Lajkura,82.19,Dhamra Port,387.81,ICD Ranchi,202.63,Raxaul ICP,505.57,Lal Bahadur Shastri International Airport (VNS),328.56,MMLP Varanasi,311.98,Talcher Terminal,239.39,FCI FSD Hirakud,114.48
Munda Gaon,Raigarh,403,434544,village,43,6.91,Allahabad Bypass Expressway,339.66,BHUPDEOPUR,62.6,Lajkura,83.43,Dhamra Port,389.71,ICD Ranchi,204.11,Raxaul ICP,505.61,Lal Bahadur Shastri International Airport (VNS),327.73,MMLP Varanasi,311.19,Talcher Terminal,241.09,FCI FSD Hirakud,115.69
Ishwarpur,Raigarh,403,434539,village,43,5.42,Allahabad Bypass Expressway,339.87,BHUPDEOPUR,64.76,Lajkura,83.12,Dhamra Port,387.67,ICD Ranchi,201.11,Raxaul ICP,503.91,Lal Bahadur Shastri International Airport (VNS),327.32,MMLP Varanasi,310.7,Talcher Terminal,239.74,FCI FSD Hirakud,115.45
Rupdega,Raigarh,403,434545,village,43,6.14,Allahabad Bypass Expressway,341.7,BHUPDEOPUR,65.21,Lajkura,81.29,Dhamra Port,385.0,ICD Ranchi,199.25,Raxaul ICP,504.11,Lal Bahadur Shastri International Airport (VNS),328.71,MMLP Varanasi,312.04,Talcher Terminal,237.3,FCI FSD Hirakud,113.65
Gawarghutori,Raigarh,403,434360,village,130A,4.9,Allahabad Bypass Expressway,327.79,Korba,55.36,Lajkura,101.24,Dhamra Port,416.71,ICD Raipur,212.19,Raxaul ICP,512.63,Lal Bahadur Shastri International Airport (VNS),321.72,MMLP Varanasi,306.01,Talcher Terminal,264.15,FCI FSD Hirakud,132.04
Chidodih,Raigarh,403,434411,village,130A,4.9,Allahabad Bypass Expressway,331.19,ROBERTSON,58.21,Lajkura,94.97,Dhamra Port,407.96,ICD Raipur,219.58,Raxaul ICP,509.92,Lal Bahadur Shastri International Airport (VNS),323.15,MMLP Varanasi,307.15,Talcher Terminal,256.63,FCI FSD Hirakud,126.37
Amalitikra,Raigarh,403,434358,village,130A,2.89,Allahabad Bypass Expressway,328.98,Korba,51.39,Lajkura,101.77,Dhamra Port,418.72,ICD Raipur,208.08,Raxaul ICP,515.93,Lal Bahadur Shastri International Airport (VNS),323.71,MMLP Varanasi,308.12,Talcher Terminal,265.28,FCI FSD Hirakud,132.2
Bagudega,Raigarh,403,434533,village,130A,3.24,Allahabad Bypass Expressway,336.68,BHUPDEOPUR,59.84,Lajkura,87.15,Dhamra Port,396.48,ICD Ranchi,210.86,Raxaul ICP,507.54,Lal Bahadur Shastri International Airport (VNS),326.23,MMLP Varanasi,309.89,Talcher Terminal,246.68,FCI FSD Hirakud,119.14
Udauda,Raigarh,403,434457,village,130A,7.92,Allahabad Bypass Expressway,325.54,Korba,45.82,Lajkura,107.47,Dhamra Port,425.29,ICD Raipur,204.14,Raxaul ICP,516.54,Lal Bahadur Shastri International Airport (VNS),321.56,MMLP Varanasi,306.17,Talcher Terminal,271.38,FCI FSD Hirakud,137.53
Sajapali,Raigarh,403,434410,village,130A,6.48,Allahabad Bypass Expressway,329.13,ROBERTSON,58.29,Lajkura,97.88,Dhamra Port,411.6,ICD Raipur,217.29,Raxaul ICP,510.15,Lal Bahadur Shastri International Airport (VNS),321.78,MMLP Varanasi,305.89,Talcher Terminal,259.95,FCI FSD Hirakud,129.11
Dharampur,Raigarh,403,434528,village,130A,6.4,Allahabad Bypass Expressway,329.78,ROBERTSON,58.79,Lajkura,96.64,Dhamra Port,409.74,ICD Raipur,218.98,Raxaul ICP,509.46,Lal Bahadur Shastri International Airport (VNS),322.0,MMLP Varanasi,306.04,Talcher Terminal,258.4,FCI FSD Hirakud,128.0
Chunchunidand,Raigarh,403,434364,village,130A,6.82,Allahabad Bypass Expressway,325.03,Korba,53.12,Lajkura,104.71,Dhamra Port,420.34,ICD Raipur,211.02,Raxaul ICP,511.83,Lal Bahadur Shastri International Airport (VNS),319.52,MMLP Varanasi,303.91,Talcher Terminal,267.75,FCI FSD Hirakud,135.4
Gudu Bahal,Raigarh,403,434540,village,43,3.95,Allahabad Bypass Expressway,339.67,BHUPDEOPUR,67.1,Lajkura,83.35,Dhamra Port,386.11,ICD Ranchi,198.28,Raxaul ICP,502.0,Lal Bahadur Shastri International Airport (VNS),326.55,MMLP Varanasi,309.86,Talcher Terminal,238.91,FCI FSD Hirakud,115.71
Bakaruma,Raigarh,403,434425,village,130A,0.6,Allahabad Bypass Expressway,334.21,BHUPDEOPUR,61.01,Lajkura,89.77,Dhamra Port,399.12,ICD Ranchi,211.86,Raxaul ICP,506.31,Lal Bahadur Shastri International Airport (VNS),324.05,MMLP Varanasi,307.76,Talcher Terminal,249.41,FCI FSD Hirakud,121.73
Tetka Ama,Raigarh,403,434542,village,43,3.81,Allahabad Bypass Expressway,338.54,BHUPDEOPUR,66.3,Lajkura,84.45,Dhamra Port,388.18,ICD Ranchi,200.14,Raxaul ICP,502.31,Lal Bahadur Shastri International Airport (VNS),325.83,MMLP Varanasi,309.2,Talcher Terminal,240.65,FCI FSD Hirakud,116.79
Miriguda,Raigarh,403,434365,village,130A,6.82,Allahabad Bypass Expressway,326.2,Korba,56.5,Lajkura,102.3,Dhamra Port,417.06,ICD Raipur,213.79,Raxaul ICP,510.7,Lal Bahadur Shastri International Airport (VNS),319.93,MMLP Varanasi,304.2,Talcher Terminal,264.93,FCI FSD Hirakud,133.23
FOREST,Raigarh,403,51,village,49,1.75,Allahabad Bypass Expressway,382.04,ROBERTSON,2.56,Lajkura,75.31,Dhamra Port,400.54,ICD Raipur,174.63,Raxaul ICP,570.43,Biju Patnaik International Airport (BBI),329.25,MMLP Varanasi,364.02,Talcher Terminal,237.05,FCI FSD Hirakud,97.26
FOREST,Raigarh,403,51,village,49,9.47,Allahabad Bypass Expressway,389.97,RAIGARH,8.43,Lajkura,50.7,Dhamra Port,376.26,ICD Raipur,197.5,Petrapole ICP,561.23,Biju Patnaik International Airport (BBI),308.19,MMLP Varanasi,366.84,Talcher Terminal,214.48,FCI FSD Hirakud,75.73
FOREST,Raigarh,403,51,village,49,1.65,Allahabad Bypass Expressway,382.22,ROBERTSON,2.11,Lajkura,74.54,Dhamra Port,399.79,ICD Raipur,175.36,Raxaul ICP,570.17,Biju Patnaik International Airport (BBI),328.61,MMLP Varanasi,364.03,Talcher Terminal,236.35,FCI FSD Hirakud,96.58
junwani R.F.,Raigarh,403,51,village,49,17.15,Allahabad Bypass Expressway,390.98,KOTARLIA,11.59,Lajkura,42.67,Dhamra Port,367.91,ICD Raipur,207.33,Petrapole ICP,551.28,Biju Patnaik International Airport (BBI),301.92,MMLP Varanasi,365.85,Talcher Terminal,207.42,FCI FSD Hirakud,70.02
FOREST,Raigarh,403,51,village,49,1.36,Allahabad Bypass Expressway,380.92,ROBERTSON,3.38,Lajkura,76.95,Dhamra Port,402.21,ICD Raipur,173.63,Raxaul ICP,570.13,Biju Patnaik International Airport (BBI),330.93,MMLP Varanasi,363.18,Talcher Terminal,238.74,FCI FSD Hirakud,98.95
BASNAJHAR R.F.,Raigarh,403,51,village,49,3.09,Allahabad Bypass Expressway,381.93,KHARSIA,4.6,Lajkura,77.99,Dhamra Port,403.1,ICD Raipur,171.75,Raxaul ICP,571.89,Biju Patnaik International Airport (BBI),331.3,MMLP Varanasi,364.53,Talcher Terminal,239.34,FCI FSD Hirakud,99.49
FOREST,Raigarh,403,51,village,49,0.2,Allahabad Bypass Expressway,379.97,ROBERTSON,2.76,Lajkura,76.82,Dhamra Port,402.17,ICD Raipur,174.49,Raxaul ICP,568.97,Biju Patnaik International Airport (BBI),331.21,MMLP Varanasi,362.11,Talcher Terminal,238.88,FCI FSD Hirakud,99.13
FOREST,Raigarh,403,51,village,49,7.31,Allahabad Bypass Expressway,381.63,BHUPDEOPUR,4.47,Lajkura,64.58,Dhamra Port,390.13,ICD Raipur,187.44,Raxaul ICP,563.2,Biju Patnaik International Airport (BBI),321.45,MMLP Varanasi,360.94,Talcher Terminal,228.11,FCI FSD Hirakud,88.96
R.F.,Raigarh,403,51,village,49,12.11,Allahabad Bypass Expressway,386.32,KIRODIMALNAGAR,10.26,Lajkura,53.31,Dhamra Port,378.8,ICD Raipur,197.43,Raxaul ICP,561.38,Biju Patnaik International Airport (BBI),311.42,MMLP Varanasi,363.34,Talcher Terminal,217.5,FCI FSD Hirakud,79.02
RABO R.F.,Raigarh,403,51,village,49,6.34,Allahabad Bypass Expressway,386.6,KIRODIMALNAGAR,4.73,Lajkura,59.7,Dhamra Port,385.21,ICD Raipur,189.2,Raxaul ICP,566.07,Biju Patnaik International Airport (BBI),316.0,MMLP Varanasi,365.3,Talcher Terminal,222.81,FCI FSD Hirakud,83.52
FOREST,Raigarh,403,51,village,49,20.24,Allahabad Bypass Expressway,387.87,KOTARLIA,15.17,Lajkura,43.84,Dhamra Port,368.57,ICD Raipur,209.27,Petrapole ICP,549.86,Biju Patnaik International Airport (BBI),303.65,MMLP Varanasi,362.44,Talcher Terminal,208.82,FCI FSD Hirakud,72.14
FOREST,Raigarh,403,51,village,49,22.57,Allahabad Bypass Expressway,385.17,KOTARLIA,18.04,Lajkura,45.33,Dhamra Port,369.5,ICD Raipur,210.54,Petrapole ICP,549.1,Biju Patnaik International Airport (BBI),305.4,MMLP Varanasi,359.57,Talcher Terminal,210.34,FCI FSD Hirakud,74.24
RABO R.F.,Raigarh,403,51,village,49,8.37,Allahabad Bypass Expressway,377.39,BHUPDEOPUR,6.89,Lajkura,69.07,Dhamra Port,394.59,ICD Raipur,185.76,Raxaul ICP,560.94,Biju Patnaik International Airport (BBI),326.3,MMLP Varanasi,357.3,Talcher Terminal,232.86,FCI FSD Hirakud,93.8
FOREST,Raigarh,403,51,village,49,11.61,Allahabad Bypass Expressway,376.14,BHUPDEOPUR,9.34,Lajkura,67.12,Dhamra Port,392.51,ICD Raipur,189.45,Raxaul ICP,557.98,Biju Patnaik International Airport (BBI),325.19,MMLP Varanasi,355.33,Talcher Terminal,231.39,FCI FSD Hirakud,92.73
FOREST,Raigarh,403,51,village,49,29.3,Allahabad Bypass Expressway,386.25,JAMGA,20.75,Lajkura,40.23,Dhamra Port,362.69,ICD Raipur,218.71,Petrapole ICP,540.79,Biju Patnaik International Airport (BBI),300.46,MMLP Varanasi,358.97,Talcher Terminal,204.81,FCI FSD Hirakud,70.76
SILOT R.F.,Raigarh,403,51,village,49,15.06,Allahabad Bypass Expressway,379.87,BHUPDEOPUR,12.75,Lajkura,59.33,Dhamra Port,384.58,ICD Raipur,195.91,Raxaul ICP,557.22,Biju Patnaik International Airport (BBI),318.03,MMLP Varanasi,357.5,Talcher Terminal,223.89,FCI FSD Hirakud,85.71
FOREST,Raigarh,403,51,village,49,5.52,Allahabad Bypass Expressway,369.79,KHARSIA,10.03,Lajkura,81.94,Dhamra Port,407.47,ICD Raipur,177.33,Raxaul ICP,560.11,Biju Patnaik International Airport (BBI),338.71,MMLP Varanasi,352.07,Talcher Terminal,245.57,FCI FSD Hirakud,106.27
FOREST,Raigarh,403,51,village,49,4.73,Allahabad Bypass Expressway,363.97,JHARRADIH,12.18,Lajkura,92.91,Dhamra Port,418.44,ICD Raipur,170.18,Raxaul ICP,560.13,Biju Patnaik International Airport (BBI),349.18,MMLP Varanasi,348.4,Talcher Terminal,256.33,FCI FSD Hirakud,116.85
FOREST,Raigarh,403,51,village,49,11.12,Allahabad Bypass Expressway,369.54,ROBERTSON,12.05,Lajkura,76.65,Dhamra Port,401.97,ICD Raipur,184.08,Raxaul ICP,556.17,Biju Patnaik International Airport (BBI),334.6,MMLP Varanasi,350.34,Talcher Terminal,240.91,FCI FSD Hirakud,102.11
FOREST,Raigarh,403,51,village,49,20.21,Allahabad Bypass Expressway,374.29,BHUPDEOPUR,17.38,Lajkura,61.74,Dhamra Port,386.24,ICD Raipur,199.06,Raxaul ICP,551.26,Biju Patnaik International Airport (BBI),321.34,MMLP Varanasi,351.55,Talcher Terminal,226.69,FCI FSD Hirakud,89.4
BARGARH R.F.,Raigarh,403,51,village,49,1.52,Allahabad Bypass Expressway,368.0,JHARRADIH,8.27,Lajkura,90.08,Dhamra Port,415.63,ICD Raipur,169.6,Raxaul ICP,563.16,Biju Patnaik International Airport (BBI),345.67,MMLP Varanasi,352.17,Talcher Terminal,253.07,FCI FSD Hirakud,113.45
FOREST,Raigarh,403,51,village,49,9.22,Allahabad Bypass Expressway,359.12,SAKTI,14.22,Nipania,99.55,Dhamra Port,425.68,ICD Raipur,166.8,Raxaul ICP,558.92,Biju Patnaik International Airport (BBI),356.46,MMLP Varanasi,344.88,Talcher Terminal,263.66,FCI FSD Hirakud,124.16
FOREST,Raigarh,403,51,village,49,8.42,Allahabad Bypass Expressway,359.87,SAKTI,14.84,Lajkura,97.05,Dhamra Port,422.53,ICD Raipur,169.54,Raxaul ICP,557.83,Biju Patnaik International Airport (BBI),353.71,MMLP Varanasi,344.89,Talcher Terminal,260.73,FCI FSD Hirakud,121.34
FOREST,Raigarh,403,51,village,49,12.95,Allahabad Bypass Expressway,365.63,ROBERTSON,15.52,Lajkura,79.72,Dhamra Port,404.83,ICD Raipur,184.41,Raxaul ICP,553.25,Biju Patnaik International Airport (BBI),338.12,MMLP Varanasi,346.67,Talcher Terminal,244.23,FCI FSD Hirakud,105.65
FOREST,Raigarh,403,51,village,49,31.75,Allahabad Bypass Expressway,375.8,KOTARLIA,28.44,Lajkura,51.19,Dhamra Port,372.43,ICD Raipur,215.87,Raxaul ICP,542.89,Biju Patnaik International Airport (BBI),311.33,MMLP Varanasi,349.46,Talcher Terminal,215.5,FCI FSD Hirakud,81.74
FOREST,Raigarh,403,51,village,49,31.7,Allahabad Bypass Expressway,374.82,KOTARLIA,28.85,Lajkura,52.46,Dhamra Port,373.77,ICD Raipur,215.06,Raxaul ICP,542.6,Biju Patnaik International Airport (BBI),312.63,MMLP Varanasi,348.69,Talcher Terminal,216.82,FCI FSD Hirakud,82.93
