village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Mahal Roza,Yadgir,580,621129,village,THANGUNDI,37.24,Hirenanduru,68.91,Mormugao Port,341.67,ICD Hyderabad (Sanathnagar),200.53,Rupaidiha ICP,1353.17,Rajiv Gandhi International Airport (HYD),187.31,MMLP Hyderabad,199.13,Vedadri Terminal,373.91,FCI Depot Kalaburagi (Gulbarga),76.05
Dongrinayak Nagara,Yadgir,580,654255,village,THANGUNDI,36.09,Hirenanduru,66.23,Mormugao Port,342.61,ICD Hyderabad (Sanathnagar),199.44,Rupaidiha ICP,1350.6,Rajiv Gandhi International Airport (HYD),186.49,MMLP Hyderabad,198.12,Vedadri Terminal,373.82,FCI Depot Kalaburagi (Gulbarga),73.33
Rastapur,Yadgir,580,621131,village,THANGUNDI,30.67,Hirenanduru,70.69,Mormugao Port,350.03,ICD Hyderabad (Sanathnagar),192.85,Rupaidiha ICP,1352.63,Rajiv Gandhi International Airport (HYD),178.92,MMLP Hyderabad,191.19,Vedadri Terminal,364.06,FCI Depot Kalaburagi (Gulbarga),78.44
Veerupapur,Yadgir,580,654267,village,THANGUNDI,32.14,Hirenanduru,67.12,Mormugao Port,346.97,ICD Hyderabad (Sanathnagar),195.32,Rupaidiha ICP,1350.46,Rajiv Gandhi International Airport (HYD),181.98,MMLP Hyderabad,193.87,Vedadri Terminal,368.55,FCI Depot Kalaburagi (Gulbarga),74.59
Gogikana,Yadgir,580,621092,village,SHAMPURHALLI,32.65,Hirenanduru,59.81,Mormugao Port,346.03,ICD Hyderabad (Sanathnagar),195.85,Rupaidiha ICP,1344.28,Rajiv Gandhi International Airport (HYD),183.5,MMLP Hyderabad,194.73,Vedadri Terminal,372.41,FCI Depot Kalaburagi (Gulbarga),66.92
Tayammadevinagar,Yadgir,580,654265,village,THANGUNDI,41.56,Hirenanduru,71.55,Mormugao Port,337.35,ICD Hyderabad (Sanathnagar),204.86,Rupaidiha ICP,1356.22,Rajiv Gandhi International Airport (HYD),191.62,MMLP Hyderabad,203.46,Vedadri Terminal,377.94,FCI Depot Kalaburagi (Gulbarga),78.46
Devalunayak Tanda,Yadgir,580,654254,village,THANGUNDI,38.09,Hirenanduru,66.26,Mormugao Port,340.58,ICD Hyderabad (Sanathnagar),201.4,Rupaidiha ICP,1350.93,Rajiv Gandhi International Airport (HYD),188.6,MMLP Hyderabad,200.14,Vedadri Terminal,376.18,FCI Depot Kalaburagi (Gulbarga),73.19
Balajinagar,Yadgir,580,654251,village,THANGUNDI,39.12,Hirenanduru,66.74,Mormugao Port,339.54,ICD Hyderabad (Sanathnagar),202.43,Rupaidiha ICP,1351.51,Rajiv Gandhi International Airport (HYD),189.64,MMLP Hyderabad,201.17,Vedadri Terminal,377.21,FCI Depot Kalaburagi (Gulbarga),73.6
Balabheemnagar,Yadgir,580,654250,village,SHAMPURHALLI,42.23,Hirenanduru,63.55,Mormugao Port,336.19,ICD Hyderabad (Sanathnagar),205.69,Rupaidiha ICP,1348.63,Rajiv Gandhi International Airport (HYD),193.62,MMLP Hyderabad,204.68,Vedadri Terminal,382.74,FCI Depot Kalaburagi (Gulbarga),69.85
Shree Sevalalnagar (R),Yadgir,580,654264,village,SHAMPURHALLI,39.33,Hirenanduru,61.37,Mormugao Port,339.09,ICD Hyderabad (Sanathnagar),202.8,Rupaidiha ICP,1346.43,Rajiv Gandhi International Airport (HYD),190.78,MMLP Hyderabad,201.8,Vedadri Terminal,380.13,FCI Depot Kalaburagi (Gulbarga),67.84
Dorenadu,Yadgir,580,654256,village,SHAMPURHALLI,41.83,Hirenanduru,61.97,Mormugao Port,336.6,ICD Hyderabad (Sanathnagar),205.32,Rupaidiha ICP,1347.03,Rajiv Gandhi International Airport (HYD),193.45,MMLP Hyderabad,204.37,Vedadri Terminal,383.0,FCI Depot Kalaburagi (Gulbarga),68.19
Bheemanagara,Yadgir,580,654252,village,SHAMPURHALLI,40.61,Hirenanduru,60.22,Mormugao Port,337.88,ICD Hyderabad (Sanathnagar),204.09,Rupaidiha ICP,1345.29,Rajiv Gandhi International Airport (HYD),192.35,MMLP Hyderabad,203.19,Vedadri Terminal,382.26,FCI Depot Kalaburagi (Gulbarga),66.45
Khemunagara,Yadgir,580,654259,village,SHAMPURHALLI,41.72,Hirenanduru,60.66,Mormugao Port,336.8,ICD Hyderabad (Sanathnagar),205.18,Rupaidiha ICP,1345.69,Rajiv Gandhi International Airport (HYD),193.49,MMLP Hyderabad,204.3,Vedadri Terminal,383.44,FCI Depot Kalaburagi (Gulbarga),66.78
Ramanagara,Yadgir,580,654728,village,SHAMPURHALLI,40.03,Hirenanduru,58.65,Mormugao Port,338.59,ICD Hyderabad (Sanathnagar),203.44,Rupaidiha ICP,1343.7,Rajiv Gandhi International Airport (HYD),191.88,MMLP Hyderabad,202.6,Vedadri Terminal,382.17,FCI Depot Kalaburagi (Gulbarga),64.84
Harangera,Yadgir,580,621080,village,SHAMPURHALLI,36.27,Hirenanduru,56.2,Mormugao Port,342.35,ICD Hyderabad (Sanathnagar),199.67,Rupaidiha ICP,1341.27,Rajiv Gandhi International Airport (HYD),188.13,MMLP Hyderabad,198.83,Vedadri Terminal,378.6,FCI Depot Kalaburagi (Gulbarga),62.66
Lokanayaknagar,Yadgir,580,654260,village,SHAMPURHALLI,38.82,Hirenanduru,58.45,Mormugao Port,339.73,ICD Hyderabad (Sanathnagar),202.26,Rupaidiha ICP,1343.52,Rajiv Gandhi International Airport (HYD),190.62,MMLP Hyderabad,201.39,Vedadri Terminal,380.8,FCI Depot Kalaburagi (Gulbarga),64.76
Kannekolur,Yadgir,580,621121,village,THANGUNDI,24.94,Hirenanduru,66.43,Mormugao Port,355.18,ICD Hyderabad (Sanathnagar),187.43,Rupaidiha ICP,1347.37,Rajiv Gandhi International Airport (HYD),173.74,MMLP Hyderabad,185.84,Vedadri Terminal,359.85,FCI Depot Kalaburagi (Gulbarga),74.37
Jafanayaknagar,Yadgir,580,654258,village,THANGUNDI,22.86,Hirenanduru,63.1,Mormugao Port,356.41,ICD Hyderabad (Sanathnagar),185.9,Rupaidiha ICP,1344.2,Rajiv Gandhi International Airport (HYD),172.55,MMLP Hyderabad,184.43,Vedadri Terminal,359.62,FCI Depot Kalaburagi (Gulbarga),71.04
Nagnatgi,Yadgir,580,621126,village,THANGUNDI,34.66,Hirenanduru,64.8,Mormugao Port,344.01,ICD Hyderabad (Sanathnagar),197.99,Rupaidiha ICP,1349.08,Rajiv Gandhi International Airport (HYD),185.13,MMLP Hyderabad,196.71,Vedadri Terminal,372.75,FCI Depot Kalaburagi (Gulbarga),71.96
Damalu Bhimalunayak Nagara,Yadgir,580,654253,village,THANGUNDI,36.78,Hirenanduru,64.86,Mormugao Port,341.9,ICD Hyderabad (Sanathnagar),200.05,Rupaidiha ICP,1349.48,Rajiv Gandhi International Airport (HYD),187.33,MMLP Hyderabad,198.82,Vedadri Terminal,375.18,FCI Depot Kalaburagi (Gulbarga),71.84
Meghanayak Nagara,Yadgir,580,654263,village,THANGUNDI,36.89,Hirenanduru,66.05,Mormugao Port,341.78,ICD Hyderabad (Sanathnagar),200.22,Rupaidiha ICP,1350.57,Rajiv Gandhi International Airport (HYD),187.36,MMLP Hyderabad,198.94,Vedadri Terminal,374.85,FCI Depot Kalaburagi (Gulbarga),73.07
Yakkigaddi,Yadgir,580,654268,village,THANGUNDI,38.76,Hirenanduru,72.27,Mormugao Port,340.68,ICD Hyderabad (Sanathnagar),201.8,Rupaidiha ICP,1356.34,Rajiv Gandhi International Airport (HYD),188.24,MMLP Hyderabad,200.28,Vedadri Terminal,373.87,FCI Depot Kalaburagi (Gulbarga),79.46
Sagar,Yadgir,580,621130,village,THANGUNDI,34.44,Hirenanduru,71.73,Mormugao Port,345.72,ICD Hyderabad (Sanathnagar),197.02,Rupaidiha ICP,1354.73,Rajiv Gandhi International Airport (HYD),183.21,MMLP Hyderabad,195.41,Vedadri Terminal,368.43,FCI Depot Kalaburagi (Gulbarga),79.24
Hosalli,Yadgir,580,654727,village,THANGUNDI,37.31,Hirenanduru,73.51,Mormugao Port,342.89,ICD Hyderabad (Sanathnagar),199.9,Rupaidiha ICP,1356.97,Rajiv Gandhi International Airport (HYD),186.05,MMLP Hyderabad,198.28,Vedadri Terminal,371.0,FCI Depot Kalaburagi (Gulbarga),80.89
Timmapura,Yadgir,580,654266,village,THANGUNDI,32.54,Hirenanduru,69.51,Mormugao Port,347.19,ICD Hyderabad (Sanathnagar),195.37,Rupaidiha ICP,1352.45,Rajiv Gandhi International Airport (HYD),181.74,MMLP Hyderabad,193.82,Vedadri Terminal,367.52,FCI Depot Kalaburagi (Gulbarga),77.06
Revunayakana Halli,Yadgir,580,655435,village,SHAMPURHALLI,35.82,Hirenanduru,59.36,Mormugao Port,342.6,ICD Hyderabad (Sanathnagar),199.28,Rupaidiha ICP,1344.3,Rajiv Gandhi International Airport (HYD),187.25,MMLP Hyderabad,198.28,Vedadri Terminal,376.72,FCI Depot Kalaburagi (Gulbarga),66.09
Gangoo Nayak Halli,Yadgir,580,655434,village,THANGUNDI,35.8,Hirenanduru,62.57,Mormugao Port,342.98,ICD Hyderabad (Sanathnagar),198.91,Rupaidiha ICP,1347.23,Rajiv Gandhi International Airport (HYD),186.41,MMLP Hyderabad,197.75,Vedadri Terminal,374.85,FCI Depot Kalaburagi (Gulbarga),69.53
"Lachama Nayak 
Chamanal Tanda",Yadgir,580,655432,village,SHAMPURHALLI,44.04,Hirenanduru,64.29,Mormugao Port,334.38,ICD Hyderabad (Sanathnagar),207.52,Rupaidiha ICP,1349.33,Rajiv Gandhi International Airport (HYD),195.52,MMLP Hyderabad,206.54,Vedadri Terminal,384.7,FCI Depot Kalaburagi (Gulbarga),70.43
Golagera,Yadgir,580,655431,village,THANGUNDI,29.1,Hirenanduru,67.29,Mormugao Port,350.51,ICD Hyderabad (Sanathnagar),191.98,Rupaidiha ICP,1349.63,Rajiv Gandhi International Airport (HYD),178.42,MMLP Hyderabad,190.45,Vedadri Terminal,364.61,FCI Depot Kalaburagi (Gulbarga),74.99
Shahpur (CMC),Yadgir,580,803217,village,THANGUNDI,28.12,Hirenanduru,62.27,Mormugao Port,350.59,ICD Hyderabad (Sanathnagar),191.47,Rupaidiha ICP,1345.38,Rajiv Gandhi International Airport (HYD),178.52,MMLP Hyderabad,190.14,Vedadri Terminal,366.25,FCI Depot Kalaburagi (Gulbarga),69.83
Kashinagar,Yadgir,580,,village,SHAMPURHALLI,42.48,Hirenanduru,65.78,Mormugao Port,336.11,ICD Hyderabad (Sanathnagar),205.76,Rupaidiha ICP,1350.85,Rajiv Gandhi International Airport (HYD),193.38,MMLP Hyderabad,204.65,Vedadri Terminal,381.77,FCI Depot Kalaburagi (Gulbarga),72.24
Ramanayakana Halli,Yadgir,580,655433,village,SHAMPURHALLI,37.59,Hirenanduru,62.89,Mormugao Port,341.06,ICD Hyderabad (Sanathnagar),200.81,Rupaidiha ICP,1347.76,Rajiv Gandhi International Airport (HYD),188.42,MMLP Hyderabad,199.69,Vedadri Terminal,377.0,FCI Depot Kalaburagi (Gulbarga),69.69
Hulkal K,Yadgir,580,,village,SHAMPURHALLI,29.4,Hirenanduru,56.0,Mormugao Port,349.05,ICD Hyderabad (Sanathnagar),192.82,Rupaidiha ICP,1340.34,Rajiv Gandhi International Airport (HYD),180.78,MMLP Hyderabad,191.8,Vedadri Terminal,370.49,FCI Depot Kalaburagi (Gulbarga),63.2
Rajapur,Yadgir,580,621105,village,SHAMPURHALLI,28.03,Hirenanduru,55.07,Mormugao Port,350.41,ICD Hyderabad (Sanathnagar),191.46,Rupaidiha ICP,1339.25,Rajiv Gandhi International Airport (HYD),179.46,MMLP Hyderabad,190.46,Vedadri Terminal,369.31,FCI Depot Kalaburagi (Gulbarga),62.35
Doulatinayak Nagar,Yadgir,580,654257,village,SHAMPURHALLI,28.45,Hirenanduru,56.3,Mormugao Port,350.07,ICD Hyderabad (Sanathnagar),191.8,Rupaidiha ICP,1340.4,Rajiv Gandhi International Airport (HYD),179.64,MMLP Hyderabad,190.74,Vedadri Terminal,369.18,FCI Depot Kalaburagi (Gulbarga),63.61
Kanchanakari,Yadgir,580,,village,SHAMPURHALLI,31.01,Hirenanduru,57.46,Mormugao Port,347.49,ICD Hyderabad (Sanathnagar),194.38,Rupaidiha ICP,1341.93,Rajiv Gandhi International Airport (HYD),182.25,MMLP Hyderabad,193.34,Vedadri Terminal,371.7,FCI Depot Kalaburagi (Gulbarga),64.59
Sevalal Nagar,Yadgir,580,,village,SHAMPURHALLI,28.04,Hirenanduru,56.65,Mormugao Port,350.57,ICD Hyderabad (Sanathnagar),191.3,Rupaidiha ICP,1340.59,Rajiv Gandhi International Airport (HYD),179.07,MMLP Hyderabad,190.22,Vedadri Terminal,368.46,FCI Depot Kalaburagi (Gulbarga),64.02
Venkateshwar Nagar,Yadgir,580,,village,SHAMPURHALLI,27.39,Hirenanduru,56.56,Mormugao Port,351.26,ICD Hyderabad (Sanathnagar),190.61,Rupaidiha ICP,1340.35,Rajiv Gandhi International Airport (HYD),178.35,MMLP Hyderabad,189.51,Vedadri Terminal,367.7,FCI Depot Kalaburagi (Gulbarga),63.98
Shakhapur Seva Nagar,Yadgir,580,,village,SHAMPURHALLI,28.21,Hirenanduru,57.59,Mormugao Port,350.54,ICD Hyderabad (Sanathnagar),191.33,Rupaidiha ICP,1341.41,Rajiv Gandhi International Airport (HYD),178.98,MMLP Hyderabad,190.21,Vedadri Terminal,368.1,FCI Depot Kalaburagi (Gulbarga),64.99
Amalapur,Yadgir,580,,village,SHAMPURHALLI,30.44,Hirenanduru,59.09,Mormugao Port,348.36,ICD Hyderabad (Sanathnagar),193.53,Rupaidiha ICP,1343.19,Rajiv Gandhi International Airport (HYD),181.12,MMLP Hyderabad,192.39,Vedadri Terminal,370.0,FCI Depot Kalaburagi (Gulbarga),66.37
Hosa Gundhalli,Yadgir,580,,village,THANGUNDI,13.14,Hirenanduru,59.19,Mormugao Port,366.16,ICD Hyderabad (Sanathnagar),176.09,Rupaidiha ICP,1336.97,Rajiv Gandhi International Airport (HYD),162.86,MMLP Hyderabad,174.65,Vedadri Terminal,350.77,FCI Depot Kalaburagi (Gulbarga),67.52
Anabi,Yadgir,580,621112,village,SHAMPURHALLI,16.77,Hirenanduru,43.75,Mormugao Port,362.49,ICD Hyderabad (Sanathnagar),179.64,Rupaidiha ICP,1326.44,Rajiv Gandhi International Airport (HYD),168.51,MMLP Hyderabad,178.9,Vedadri Terminal,360.6,FCI Depot Kalaburagi (Gulbarga),51.64
Shakapur,Yadgir,580,,village,SHAMPURHALLI,28.87,Hirenanduru,58.33,Mormugao Port,349.96,ICD Hyderabad (Sanathnagar),191.92,Rupaidiha ICP,1342.18,Rajiv Gandhi International Airport (HYD),179.51,MMLP Hyderabad,190.78,Vedadri Terminal,368.46,FCI Depot Kalaburagi (Gulbarga),65.72
Dand Sholapur,Yadgir,580,620881,village,SHAMPURHALLI,44.0,Hirenanduru,63.06,Mormugao Port,334.46,ICD Hyderabad (Sanathnagar),207.48,Rupaidiha ICP,1348.04,Rajiv Gandhi International Airport (HYD),195.66,MMLP Hyderabad,206.56,Vedadri Terminal,385.24,FCI Depot Kalaburagi (Gulbarga),69.09
Aldhal,Yadgir,580,621005,village,THANGUNDI,53.03,Hirenanduru,87.92,Mormugao Port,329.44,ICD Hyderabad (Sanathnagar),214.53,Rupaidiha ICP,1372.34,Rajiv Gandhi International Airport (HYD),199.95,MMLP Hyderabad,212.67,Vedadri Terminal,381.87,FCI Depot Kalaburagi (Gulbarga),94.87
Aralhalli,Yadgir,580,621010,village,THANGUNDI,57.54,Hirenanduru,94.67,Mormugao Port,327.91,ICD Hyderabad (Sanathnagar),217.45,Rupaidiha ICP,1378.76,Rajiv Gandhi International Airport (HYD),202.26,MMLP Anantapur,211.46,Vedadri Terminal,382.01,FCI Depot Kalaburagi (Gulbarga),101.73
Bandoli,Yadgir,580,621023,village,THANGUNDI,64.08,Hirenanduru,99.22,Mormugao Port,321.11,ICD Hyderabad (Sanathnagar),224.36,Rupaidiha ICP,1383.87,Rajiv Gandhi International Airport (HYD),209.17,MMLP Anantapur,211.27,Vedadri Terminal,388.48,FCI Depot Kalaburagi (Gulbarga),106.0
Bonal,Yadgir,580,620997,village,THANGUNDI,54.01,Hirenanduru,84.99,Mormugao Port,326.41,ICD Hyderabad (Sanathnagar),216.65,Rupaidiha ICP,1369.92,Rajiv Gandhi International Airport (HYD),202.62,MMLP Hyderabad,214.99,Vedadri Terminal,386.11,FCI Depot Kalaburagi (Gulbarga),91.61
Chanpatan,Yadgir,580,621019,village,THANGUNDI,62.79,Hirenanduru,96.21,Mormugao Port,320.6,ICD Hyderabad (Sanathnagar),224.0,Rupaidiha ICP,1381.07,Rajiv Gandhi International Airport (HYD),209.16,MMLP Anantapur,215.21,Vedadri Terminal,389.68,FCI Depot Kalaburagi (Gulbarga),102.86
Devatkal,Yadgir,580,621001,village,THANGUNDI,58.96,Hirenanduru,91.12,Mormugao Port,322.82,ICD Hyderabad (Sanathnagar),220.95,Rupaidiha ICP,1376.04,Rajiv Gandhi International Airport (HYD),206.49,MMLP Hyderabad,219.14,Vedadri Terminal,388.45,FCI Depot Kalaburagi (Gulbarga),97.73
Dadlapur,Yadgir,580,621022,village,THANGUNDI,60.44,Hirenanduru,96.32,Mormugao Port,324.55,ICD Hyderabad (Sanathnagar),220.71,Rupaidiha ICP,1380.76,Rajiv Gandhi International Airport (HYD),205.57,MMLP Anantapur,211.98,Vedadri Terminal,385.31,FCI Depot Kalaburagi (Gulbarga),103.23
Gonal,Yadgir,580,621004,village,THANGUNDI,54.77,Hirenanduru,88.43,Mormugao Port,327.21,ICD Hyderabad (Sanathnagar),216.58,Rupaidiha ICP,1373.1,Rajiv Gandhi International Airport (HYD),202.1,MMLP Hyderabad,214.76,Vedadri Terminal,384.22,FCI Depot Kalaburagi (Gulbarga),95.25
Godihal (T),Yadgir,580,621013,village,THANGUNDI,61.39,Hirenanduru,93.53,Mormugao Port,320.8,ICD Hyderabad (Sanathnagar),223.21,Rupaidiha ICP,1378.49,Rajiv Gandhi International Airport (HYD),208.64,MMLP Anantapur,218.27,Vedadri Terminal,390.1,FCI Depot Kalaburagi (Gulbarga),100.1
Halbhavi,Yadgir,580,621012,village,THANGUNDI,59.98,Hirenanduru,93.37,Mormugao Port,322.83,ICD Hyderabad (Sanathnagar),221.44,Rupaidiha ICP,1378.18,Rajiv Gandhi International Airport (HYD),206.74,MMLP Anantapur,216.77,Vedadri Terminal,387.87,FCI Depot Kalaburagi (Gulbarga),100.07
Handral,Yadgir,580,621003,village,THANGUNDI,56.01,Hirenanduru,90.32,Mormugao Port,326.66,ICD Hyderabad (Sanathnagar),217.46,Rupaidiha ICP,1374.92,Rajiv Gandhi International Airport (HYD),202.81,MMLP Hyderabad,215.58,Vedadri Terminal,384.35,FCI Depot Kalaburagi (Gulbarga),97.17
Hunsiholi,Yadgir,580,621024,village,THANGUNDI,65.52,Hirenanduru,100.25,Mormugao Port,319.63,ICD Hyderabad (Sanathnagar),225.86,Rupaidiha ICP,1384.99,Rajiv Gandhi International Airport (HYD),210.67,MMLP Anantapur,211.26,Vedadri Terminal,389.9,FCI Depot Kalaburagi (Gulbarga),106.97
Kampapur,Yadgir,580,621009,village,THANGUNDI,55.1,Hirenanduru,93.08,Mormugao Port,330.51,ICD Hyderabad (Sanathnagar),214.83,Rupaidiha ICP,1376.87,Rajiv Gandhi International Airport (HYD),199.63,MMLP Anantapur,211.51,Vedadri Terminal,379.52,FCI Depot Kalaburagi (Gulbarga),100.25
Konal,Yadgir,580,621002,village,THANGUNDI,57.72,Hirenanduru,91.66,Mormugao Port,325.03,ICD Hyderabad (Sanathnagar),219.17,Rupaidiha ICP,1376.36,Rajiv Gandhi International Airport (HYD),204.49,MMLP Anantapur,217.05,Vedadri Terminal,385.84,FCI Depot Kalaburagi (Gulbarga),98.45
Lingadhalli,Yadgir,580,621033,village,THANGUNDI,66.37,Hirenanduru,100.84,Mormugao Port,318.74,ICD Hyderabad (Sanathnagar),226.76,Rupaidiha ICP,1385.63,Rajiv Gandhi International Airport (HYD),211.57,MMLP Anantapur,211.29,Vedadri Terminal,390.75,FCI Depot Kalaburagi (Gulbarga),107.53
Mangihal,Yadgir,580,620998,village,THANGUNDI,54.26,Hirenanduru,86.39,Mormugao Port,326.74,ICD Hyderabad (Sanathnagar),216.6,Rupaidiha ICP,1371.22,Rajiv Gandhi International Airport (HYD),202.38,MMLP Hyderabad,214.87,Vedadri Terminal,385.31,FCI Depot Kalaburagi (Gulbarga),93.09
Nagaral,Yadgir,580,621007,village,THANGUNDI,54.76,Hirenanduru,89.94,Mormugao Port,328.29,ICD Hyderabad (Sanathnagar),215.97,Rupaidiha ICP,1374.36,Rajiv Gandhi International Airport (HYD),201.25,MMLP Hyderabad,214.06,Vedadri Terminal,382.64,FCI Depot Kalaburagi (Gulbarga),96.88
Rajapur (D),Yadgir,580,621006,village,THANGUNDI,52.38,Hirenanduru,88.18,Mormugao Port,330.61,ICD Hyderabad (Sanathnagar),213.57,Rupaidiha ICP,1372.41,Rajiv Gandhi International Airport (HYD),198.87,MMLP Hyderabad,211.66,Vedadri Terminal,380.51,FCI Depot Kalaburagi (Gulbarga),95.22
Raigera,Yadgir,580,621014,village,THANGUNDI,62.69,Hirenanduru,94.0,Mormugao Port,319.19,ICD Hyderabad (Sanathnagar),224.69,Rupaidiha ICP,1379.02,Rajiv Gandhi International Airport (HYD),210.19,MMLP Anantapur,219.12,Vedadri Terminal,391.81,FCI Depot Kalaburagi (Gulbarga),100.47
Santpur,Yadgir,580,621020,village,THANGUNDI,62.0,Hirenanduru,96.52,Mormugao Port,322.15,ICD Hyderabad (Sanathnagar),222.78,Rupaidiha ICP,1381.23,Rajiv Gandhi International Airport (HYD),207.79,MMLP Anantapur,213.59,Vedadri Terminal,387.9,FCI Depot Kalaburagi (Gulbarga),103.29
Devapur,Yadgir,580,621008,village,THANGUNDI,54.72,Hirenanduru,91.61,Mormugao Port,329.75,ICD Hyderabad (Sanathnagar),215.1,Rupaidiha ICP,1375.67,Rajiv Gandhi International Airport (HYD),200.11,MMLP Hyderabad,213.09,Vedadri Terminal,380.66,FCI Depot Kalaburagi (Gulbarga),98.69
Alhal,Yadgir,580,620898,village,BENL,63.6,Hirenanduru,83.44,Mormugao Port,309.3,ICD Hyderabad (Sanathnagar),232.61,Rupaidiha ICP,1365.89,Rajiv Gandhi International Airport (HYD),220.55,MMLP Hyderabad,231.63,Vedadri Terminal,408.59,FCI Depot Kalaburagi (Gulbarga),88.08
Bendartalhalli,Yadgir,580,620899,village,BENL,63.02,Hirenanduru,84.93,Mormugao Port,308.68,ICD Hyderabad (Sanathnagar),233.2,Rupaidiha ICP,1367.62,Rajiv Gandhi International Airport (HYD),220.96,MMLP Hyderabad,232.16,Vedadri Terminal,408.57,FCI Depot Kalaburagi (Gulbarga),89.66
Bevinhal (S.K.),Yadgir,580,620891,village,SHAMPURHALLI,65.34,Hirenanduru,78.73,Mormugao Port,313.22,ICD Hyderabad (Sanathnagar),228.8,Rupaidiha ICP,1361.26,Rajiv Gandhi International Airport (HYD),217.01,MMLP Hyderabad,227.91,Vedadri Terminal,405.86,FCI Depot Kalaburagi (Gulbarga),83.36
Chincholi,Yadgir,580,620892,village,SHAMPURHALLI,65.76,Hirenanduru,77.46,Mormugao Port,313.07,ICD Hyderabad (Sanathnagar),229.11,Rupaidiha ICP,1359.39,Rajiv Gandhi International Airport (HYD),217.59,MMLP Hyderabad,228.31,Vedadri Terminal,407.03,FCI Depot Kalaburagi (Gulbarga),81.87
Chitknal,Yadgir,580,620876,village,SHAMPURHALLI,58.56,Hirenanduru,71.26,Mormugao Port,320.31,ICD Hyderabad (Sanathnagar),221.88,Rupaidiha ICP,1354.33,Rajiv Gandhi International Airport (HYD),210.43,MMLP Hyderabad,221.09,Vedadri Terminal,400.27,FCI Depot Kalaburagi (Gulbarga),76.05
Dornahalli,Yadgir,580,620893,village,BENL,65.98,Hirenanduru,78.89,Mormugao Port,311.58,ICD Hyderabad (Sanathnagar),230.59,Rupaidiha ICP,1360.61,Rajiv Gandhi International Airport (HYD),219.03,MMLP Hyderabad,229.78,Vedadri Terminal,408.33,FCI Depot Kalaburagi (Gulbarga),83.24
Yektapur,Yadgir,580,620895,village,BENL,65.93,Hirenanduru,80.34,Mormugao Port,311.62,ICD Hyderabad (Sanathnagar),230.37,Rupaidiha ICP,1362.72,Rajiv Gandhi International Airport (HYD),218.53,MMLP Hyderabad,229.47,Vedadri Terminal,407.19,FCI Depot Kalaburagi (Gulbarga),84.93
Yevor,Yadgir,580,620880,village,SHAMPURHALLI,47.53,Hirenanduru,62.83,Mormugao Port,331.29,ICD Hyderabad (Sanathnagar),210.85,Rupaidiha ICP,1347.34,Rajiv Gandhi International Airport (HYD),199.41,MMLP Hyderabad,210.06,Vedadri Terminal,389.7,FCI Depot Kalaburagi (Gulbarga),68.37
Godrihal,Yadgir,580,620909,village,THANGUNDI,52.36,Hirenanduru,77.44,Mormugao Port,326.4,ICD Hyderabad (Sanathnagar),215.71,Rupaidiha ICP,1362.51,Rajiv Gandhi International Airport (HYD),202.61,MMLP Hyderabad,214.36,Vedadri Terminal,388.77,FCI Depot Kalaburagi (Gulbarga),83.66
Gogaddihal,Yadgir,580,620884,village,SHAMPURHALLI,52.8,Hirenanduru,69.41,Mormugao Port,325.67,ICD Hyderabad (Sanathnagar),216.29,Rupaidiha ICP,1353.77,Rajiv Gandhi International Airport (HYD),204.44,MMLP Hyderabad,215.36,Vedadri Terminal,393.62,FCI Depot Kalaburagi (Gulbarga),74.86
Goudgera,Yadgir,580,620886,village,SHAMPURHALLI,48.59,Hirenanduru,70.88,Mormugao Port,330.12,ICD Hyderabad (Sanathnagar),211.77,Rupaidiha ICP,1355.93,Rajiv Gandhi International Airport (HYD),199.23,MMLP Hyderabad,210.61,Vedadri Terminal,386.96,FCI Depot Kalaburagi (Gulbarga),77.04
Hadnoor,Yadgir,580,620877,village,SHAMPURHALLI,55.9,Hirenanduru,68.23,Mormugao Port,323.17,ICD Hyderabad (Sanathnagar),219.11,Rupaidiha ICP,1351.5,Rajiv Gandhi International Airport (HYD),207.8,MMLP Hyderabad,218.37,Vedadri Terminal,398.07,FCI Depot Kalaburagi (Gulbarga),73.09
Heggandoddi,Yadgir,580,620910,village,THANGUNDI,50.76,Hirenanduru,76.75,Mormugao Port,328.04,ICD Hyderabad (Sanathnagar),214.1,Rupaidiha ICP,1361.83,Rajiv Gandhi International Airport (HYD),200.95,MMLP Hyderabad,212.73,Vedadri Terminal,387.03,FCI Depot Kalaburagi (Gulbarga),83.09
Huvinhalli,Yadgir,580,620900,village,ALMATTI,62.47,Hirenanduru,86.33,Mormugao Port,308.16,ICD Hyderabad (Sanathnagar),233.71,Rupaidiha ICP,1369.24,Rajiv Gandhi International Airport (HYD),221.31,MMLP Hyderabad,232.62,Vedadri Terminal,408.49,FCI Depot Kalaburagi (Gulbarga),91.15
Ainapur,Yadgir,580,620896,village,SHAMPURHALLI,64.86,Hirenanduru,80.13,Mormugao Port,313.56,ICD Hyderabad (Sanathnagar),228.34,Rupaidiha ICP,1363.28,Rajiv Gandhi International Airport (HYD),216.26,MMLP Hyderabad,227.35,Vedadri Terminal,404.42,FCI Depot Kalaburagi (Gulbarga),85.01
