state,district,villages,nh_median_km,nh_mean_km,nh_within_10km_pct,nh_within_25km_pct,nh_within_50km_pct,expressway_median_km,expressway_mean_km,expressway_within_10km_pct,expressway_within_25km_pct,expressway_within_50km_pct,rail_station_median_km,rail_station_mean_km,rail_station_within_10km_pct,rail_station_within_25km_pct,rail_station_within_50km_pct,freight_terminal_median_km,freight_terminal_mean_km,freight_terminal_within_10km_pct,freight_terminal_within_25km_pct,freight_terminal_within_50km_pct,port_median_km,port_mean_km,port_within_10km_pct,port_within_25km_pct,port_within_50km_pct,icd_median_km,icd_mean_km,icd_within_10km_pct,icd_within_25km_pct,icd_within_50km_pct,icp_median_km,icp_mean_km,icp_within_10km_pct,icp_within_25km_pct,icp_within_50km_pct,air_cargo_median_km,air_cargo_mean_km,air_cargo_within_10km_pct,air_cargo_within_25km_pct,air_cargo_within_50km_pct,mmlp_median_km,mmlp_mean_km,mmlp_within_10km_pct,mmlp_within_25km_pct,mmlp_within_50km_pct,iw_terminal_median_km,iw_terminal_mean_km,iw_terminal_within_10km_pct,iw_terminal_within_25km_pct,iw_terminal_within_50km_pct,fci_depot_median_km,fci_depot_mean_km,fci_depot_within_10km_pct,fci_depot_within_25km_pct,fci_depot_within_50km_pct,census2011_population
Haryana,MAHENDRAGARH,360,2.76,3.88,91.38888888888889,100.0,100.0,9.695,11.25,51.11111111111111,91.66666666666666,100.0,6.415,7.24,78.05555555555556,100.0,100.0,74.03,75.75,0.0,0.0,1.1111111111111112,786.5450000000001,785.26,0.0,0.0,0.0,47.47,47.14,0.0,0.8333333333333334,62.5,356.405,356.22,0.0,0.0,0.0,104.58,103.72,0.0,0.0,0.0,231.94,231.22,0.0,0.0,0.0,733.88,734.51,0.0,0.0,0.0,112.12,111.75,0.0,0.0,0.0,926603.0
Haryana,NUH,441,4.23,6.3,74.82993197278913,100.0,100.0,48.3,44.77,0.4535147392290249,21.7687074829932,52.38095238095239,25.28,25.26,0.90702947845805,48.29931972789115,100.0,33.54,35.71,0.0,9.523809523809524,90.702947845805,816.92,817.67,0.0,0.0,0.0,43.53,40.79,0.0,14.058956916099774,72.78911564625851,397.58,398.46,0.0,0.0,0.0,65.42,61.98,0.0,0.0,33.10657596371882,273.8,270.47,0.0,0.0,0.0,647.73,648.18,0.0,0.0,0.0,73.34,69.93,0.0,0.0,15.873015873015872,1154943.0
Haryana,PALWAL,281,5.61,6.3,77.22419928825623,100.0,100.0,46.65,47.48,0.0,0.0,65.12455516014235,9.53,9.71,53.02491103202846,100.0,100.0,14.23,15.11,25.622775800711743,90.0355871886121,100.0,840.45,840.28,0.0,0.0,0.0,28.93,29.74,1.0676156583629894,35.94306049822064,97.86476868327402,378.36,377.09,0.0,0.0,0.0,55.44,56.42,0.0,0.0,27.046263345195733,272.57,274.05,0.0,0.0,0.0,630.27,629.27,0.0,0.0,0.0,58.55,59.47,0.0,0.0,19.217081850533805,1085056.0
Haryana,PANCHKULA,243,2.88,3.66,95.88477366255144,100.0,100.0,79.61,77.24,0.0,0.0,0.0,8.0,9.5,58.0246913580247,98.76543209876544,100.0,93.63,93.91,0.0,0.0,0.0,1064.23,1062.2,0.0,0.0,0.0,29.65,32.01,3.7037037037037033,35.80246913580247,90.94650205761316,225.89,226.09,0.0,0.0,0.0,222.94,222.92,0.0,0.0,0.0,118.03,117.81,0.0,0.0,0.0,829.18,826.86,0.0,0.0,0.0,69.56,68.4,0.0,0.0,0.0,584089.0
Haryana,PANIPAT,195,5.93,6.6,75.38461538461539,100.0,100.0,11.95,10.99,43.58974358974359,100.0,100.0,5.02,6.01,83.07692307692308,100.0,100.0,15.15,15.1,21.025641025641026,97.94871794871794,100.0,938.94,938.53,0.0,0.0,0.0,72.52,72.21,0.0,0.0,1.0256410256410255,296.03,295.68,0.0,0.0,0.0,88.34,87.47,0.0,0.0,0.0,144.92,144.79,0.0,0.0,0.0,729.8,730.33,0.0,0.0,0.0,12.76,12.91,35.38461538461539,98.97435897435898,100.0,1254394.0
Haryana,REWARI,403,3.24,4.76,85.11166253101737,100.0,100.0,33.2,31.42,1.7369727047146404,22.58064516129032,100.0,4.48,5.13,92.55583126550869,100.0,100.0,39.17,39.16,0.0,4.962779156327544,85.8560794044665,814.06,813.16,0.0,0.0,0.0,18.03,19.05,23.325062034739457,71.46401985111662,100.0,368.46,366.91,0.0,0.0,0.0,64.78,64.48,0.0,0.0,5.459057071960298,232.41,231.03,0.0,0.0,0.0,699.36,700.62,0.0,0.0,0.0,76.93,76.49,0.0,0.0,0.0,895419.0
Haryana,ROHTAK,145,2.41,3.2,97.24137931034484,100.0,100.0,16.16,17.42,28.27586206896552,75.86206896551724,100.0,5.39,6.27,82.06896551724138,100.0,100.0,19.25,18.45,19.310344827586206,73.79310344827587,100.0,878.75,878.03,0.0,0.0,0.0,63.41,63.81,0.0,0.0,15.172413793103448,304.73,304.35,0.0,0.0,0.0,65.38,65.22,0.0,0.0,17.24137931034483,161.74,161.18,0.0,0.0,0.0,736.84,736.59,0.0,0.0,0.0,53.77,55.06,0.0,0.0,32.41379310344827,1033688.0
Haryana,SIRSA,327,9.22,11.18,52.59938837920489,90.82568807339447,100.0,44.23,43.7,3.3639143730886847,18.654434250764528,62.69113149847095,10.18,10.88,49.235474006116206,99.69418960244649,100.0,48.59,48.58,0.9174311926605504,14.678899082568808,51.07033639143731,851.82,851.26,0.0,0.0,0.0,167.0,167.02,0.0,0.0,0.0,168.38,167.37,0.0,0.0,0.0,218.41,219.06,0.0,0.0,0.0,112.55,112.57,0.0,0.0,0.0,910.2,909.82,0.0,0.0,0.0,68.69,68.18,0.0,0.0,20.489296636085623,1314516.0
Haryana,SONIPAT,344,3.675,4.39,91.27906976744184,100.0,100.0,17.880000000000003,17.26,22.38372093023256,81.97674418604652,100.0,7.1850000000000005,7.51,70.93023255813954,100.0,100.0,20.950000000000003,20.42,10.465116279069768,69.18604651162791,100.0,908.135,908.24,0.0,0.0,0.0,44.27,46.67,0.0,7.267441860465117,61.04651162790697,319.415,316.88,0.0,0.0,0.0,55.89,56.29,0.0,0.0,38.66279069767442,169.65,167.66,0.0,0.0,0.0,710.785,713.55,0.0,0.0,0.0,35.355000000000004,34.91,0.0,10.174418604651162,99.4186046511628,1479068.0
Haryana,YAMUNANAGAR,655,5.14,5.69,83.51145038167938,100.0,100.0,44.59,45.38,0.0,0.0,70.38167938931298,15.34,16.04,35.26717557251908,75.41984732824427,100.0,108.17,107.11,0.0,0.0,0.0,1040.26,1038.95,0.0,0.0,0.0,94.17,93.49,0.0,0.0,0.0,271.71,271.86,0.0,0.0,0.0,184.51,184.16,0.0,0.0,0.0,137.57,137.79,0.0,0.0,0.0,767.44,768.03,0.0,0.0,0.0,59.65,59.38,0.0,0.0,17.099236641221374,1208482.0
Haryana,__STATE__,7004,,6.042600701133694,80.02569960022844,99.5288406624786,100.0,,31.282842233392067,14.634494574528842,41.64762992575671,78.24100513992005,,10.416695407589671,53.81210736721873,92.4757281553398,100.0,,45.110144778267625,3.612221587664192,22.35865219874357,52.89834380354084,,896.4739764443209,0.0,0.0,0.0,,75.89985945512291,3.812107367218732,15.177041690462593,34.20902341519132,,292.6130495527238,0.0,0.0,0.0,,111.37764333127642,0.1570531125071387,1.9417475728155336,14.79154768703598,,162.71682588500454,0.0,0.0,0.6424900057110222,,750.3517965498137,0.0,0.0,0.0,,55.27691485575042,3.012564249000571,13.863506567675616,43.01827527127356,26026420.0
Himachal Pradesh,BILASPUR,1,7.46,7.46,100.0,100.0,100.0,147.37,147.37,0.0,0.0,0.0,23.13,23.13,0.0,100.0,100.0,65.57,65.57,0.0,0.0,0.0,1104.52,1104.52,0.0,0.0,0.0,50.75,50.75,0.0,0.0,0.0,165.86,165.86,0.0,0.0,0.0,176.22,176.22,0.0,0.0,0.0,148.34,148.34,0.0,0.0,0.0,901.75,901.75,0.0,0.0,0.0,92.07,92.07,0.0,0.0,0.0,379805.0
Himachal Pradesh,CHAMBA,1,11.42,11.42,0.0,100.0,100.0,192.5,192.5,0.0,0.0,0.0,53.51,53.51,0.0,0.0,0.0,98.65,98.65,0.0,0.0,0.0,1199.29,1199.29,0.0,0.0,0.0,198.74,198.74,0.0,0.0,0.0,133.23,133.23,0.0,0.0,0.0,166.98,166.98,0.0,0.0,0.0,121.49,121.49,0.0,0.0,0.0,1036.48,1036.48,0.0,0.0,0.0,121.49,121.49,0.0,0.0,0.0,518525.0
Himachal Pradesh,HAMIRPUR,1,0.65,0.65,100.0,100.0,100.0,175.17,175.17,0.0,0.0,0.0,31.51,31.51,0.0,0.0,100.0,46.76,46.76,0.0,0.0,100.0,1121.68,1121.68,0.0,0.0,0.0,79.75,79.75,0.0,0.0,0.0,148.28,148.28,0.0,0.0,0.0,163.66,163.66,0.0,0.0,0.0,168.73,168.73,0.0,0.0,0.0,928.07,928.07,0.0,0.0,0.0,104.75,104.75,0.0,0.0,0.0,452435.0
Himachal Pradesh,KANGRA,1,3.35,3.35,100.0,100.0,100.0,223.39,223.39,0.0,0.0,0.0,3.11,3.11,100.0,100.0,100.0,45.32,45.32,0.0,0.0,100.0,1147.87,1147.87,0.0,0.0,0.0,130.65,130.65,0.0,0.0,0.0,121.66,121.66,0.0,0.0,0.0,146.4,146.4,0.0,0.0,0.0,152.51,152.51,0.0,0.0,0.0,977.15,977.15,0.0,0.0,0.0,135.33,135.33,0.0,0.0,0.0,1514722.0
Himachal Pradesh,KINNAUR,1,1.31,1.31,100.0,100.0,100.0,149.21,149.21,0.0,0.0,0.0,122.58,122.58,0.0,0.0,0.0,214.85,214.85,0.0,0.0,0.0,1216.59,1216.59,0.0,0.0,0.0,160.8,160.8,0.0,0.0,0.0,314.87,314.87,0.0,0.0,0.0,332.03,332.03,0.0,0.0,0.0,277.77,277.77,0.0,0.0,0.0,817.14,817.14,0.0,0.0,0.0,142.36,142.36,0.0,0.0,0.0,84562.0
Himachal Pradesh,KULLU,1,25.81,25.81,0.0,0.0,100.0,184.05,184.05,0.0,0.0,0.0,63.08,63.08,0.0,0.0,0.0,132.5,132.5,0.0,0.0,0.0,1191.61,1191.61,0.0,0.0,0.0,118.28,118.28,0.0,0.0,0.0,229.22,229.22,0.0,0.0,0.0,249.36,249.36,0.0,0.0,0.0,235.13,235.13,0.0,0.0,0.0,891.33,891.33,0.0,0.0,0.0,179.71,179.71,0.0,0.0,0.0,437946.0
Himachal Pradesh,LAHUL & SPITI,1,11.04,11.04,0.0,100.0,100.0,248.56,248.56,0.0,0.0,0.0,93.14,93.14,0.0,0.0,0.0,167.0,167.0,0.0,0.0,0.0,1253.91,1253.91,0.0,0.0,0.0,184.86,184.86,0.0,0.0,0.0,247.37,247.37,0.0,0.0,0.0,274.51,274.51,0.0,0.0,0.0,254.86,254.86,0.0,0.0,0.0,939.51,939.51,0.0,0.0,0.0,238.86,238.86,0.0,0.0,0.0,31725.0
Himachal Pradesh,MANDI,1,4.09,4.09,100.0,100.0,100.0,177.88,177.88,0.0,0.0,0.0,42.2,42.2,0.0,0.0,100.0,90.63,90.63,0.0,0.0,0.0,1147.17,1147.17,0.0,0.0,0.0,78.86,78.86,0.0,0.0,0.0,191.39,191.39,0.0,0.0,0.0,207.79,207.79,0.0,0.0,0.0,190.34,190.34,0.0,0.0,0.0,898.38,898.38,0.0,0.0,0.0,136.41,136.41,0.0,0.0,0.0,1003341.0
Himachal Pradesh,SHIMLA,1,12.1,12.1,0.0,100.0,100.0,109.98,109.98,0.0,0.0,0.0,54.14,54.14,0.0,0.0,0.0,165.13,165.13,0.0,0.0,0.0,1152.75,1152.75,0.0,0.0,0.0,92.17,92.17,0.0,0.0,0.0,266.88,266.88,0.0,0.0,0.0,278.79,278.79,0.0,0.0,0.0,207.93,207.93,0.0,0.0,0.0,821.11,821.11,0.0,0.0,0.0,105.45,105.45,0.0,0.0,0.0,814670.0
Himachal Pradesh,SIRMAUR,1,17.28,17.28,0.0,100.0,100.0,69.17,69.17,0.0,0.0,0.0,39.79,39.79,0.0,0.0,100.0,139.9,139.9,0.0,0.0,0.0,1091.19,1091.19,0.0,0.0,0.0,68.69,68.69,0.0,0.0,0.0,269.69,269.69,0.0,0.0,0.0,236.33,236.33,0.0,0.0,0.0,160.33,160.33,0.0,0.0,0.0,792.93,792.93,0.0,0.0,0.0,69.14,69.14,0.0,0.0,0.0,532571.0
Himachal Pradesh,SOLAN,1,11.32,11.32,0.0,100.0,100.0,110.34,110.34,0.0,0.0,0.0,23.01,23.01,0.0,100.0,100.0,85.02,85.02,0.0,0.0,0.0,1085.19,1085.19,0.0,0.0,0.0,11.41,11.41,0.0,100.0,100.0,200.59,200.59,0.0,0.0,0.0,205.61,205.61,0.0,0.0,0.0,130.17,130.17,0.0,0.0,0.0,860.65,860.65,0.0,0.0,0.0,89.3,89.3,0.0,0.0,0.0,573174.0
Himachal Pradesh,UNA,1,3.66,3.66,100.0,100.0,100.0,171.53,171.53,0.0,0.0,0.0,4.83,4.83,100.0,100.0,100.0,23.28,23.28,0.0,100.0,100.0,1099.15,1099.15,0.0,0.0,0.0,83.22,83.22,0.0,0.0,0.0,123.31,123.31,0.0,0.0,0.0,135.67,135.67,0.0,0.0,0.0,152.08,152.08,0.0,0.0,0.0,942.32,942.32,0.0,0.0,0.0,82.82,82.82,0.0,0.0,0.0,521126.0
Himachal Pradesh,__STATE__,12,,8.368636395817267,50.0,91.66666666666666,100.0,,164.9132953214185,0.0,0.0,0.0,,32.0176291677216,16.666666666666664,33.33333333333333,58.333333333333336,,88.59689666349192,0.0,8.333333333333332,25.0,,1138.9038626128654,0.0,0.0,0.0,,97.35033684254384,0.0,8.333333333333332,8.333333333333332,,182.1833475531429,0.0,0.0,0.0,,195.9801267939496,0.0,0.0,0.0,,169.1072866380308,0.0,0.0,0.0,,909.9096508202516,0.0,0.0,0.0,,116.9189777295173,0.0,0.0,0.0,6864602.0
Jammu and Kashmir,ANANTNAG,1,0.31,0.31,100.0,100.0,100.0,46.42,46.42,0.0,0.0,100.0,15.69,15.69,0.0,100.0,100.0,141.78,141.78,0.0,0.0,0.0,1271.99,1271.99,0.0,0.0,0.0,324.72,324.72,0.0,0.0,0.0,202.71,202.71,0.0,0.0,0.0,48.33,48.33,0.0,0.0,100.0,124.96,124.96,0.0,0.0,0.0,1184.97,1184.97,0.0,0.0,0.0,124.96,124.96,0.0,0.0,0.0,1094123.0
Jammu and Kashmir,BADGAM,1,14.56,14.56,0.0,100.0,100.0,22.57,22.57,0.0,100.0,100.0,48.3,48.3,0.0,0.0,100.0,158.66,158.66,0.0,0.0,0.0,1260.06,1260.06,0.0,0.0,0.0,349.77,349.77,0.0,0.0,0.0,214.92,214.92,0.0,0.0,0.0,16.55,16.55,0.0,100.0,100.0,131.81,131.81,0.0,0.0,0.0,1231.13,1231.13,0.0,0.0,0.0,131.81,131.81,0.0,0.0,0.0,815408.0
Jammu and Kashmir,BANDIPURA,1,28.93,28.93,0.0,0.0,100.0,57.32,57.32,0.0,0.0,0.0,89.09,89.09,0.0,0.0,0.0,221.8,221.8,0.0,0.0,0.0,1335.56,1335.56,0.0,0.0,0.0,408.61,408.61,0.0,0.0,0.0,281.43,281.43,0.0,0.0,0.0,62.54,62.54,0.0,0.0,0.0,199.6,199.6,0.0,0.0,0.0,1264.59,1264.59,0.0,0.0,0.0,199.6,199.6,0.0,0.0,0.0,618195.0
Jammu and Kashmir,BARAMULA,1,1.35,1.35,100.0,100.0,100.0,49.54,49.54,0.0,0.0,100.0,87.44,87.44,0.0,0.0,0.0,195.96,195.96,0.0,0.0,0.0,1278.02,1278.02,0.0,0.0,0.0,387.3,387.3,0.0,0.0,0.0,249.69,249.69,0.0,0.0,0.0,47.15,47.15,0.0,0.0,100.0,167.1,167.1,0.0,0.0,0.0,1272.06,1272.06,0.0,0.0,0.0,167.1,167.1,0.0,0.0,0.0,738332.0
Jammu and Kashmir,DODA,1,0.32,0.32,100.0,100.0,100.0,122.04,122.04,0.0,0.0,0.0,47.54,47.54,0.0,0.0,100.0,80.46,80.46,0.0,0.0,0.0,1217.99,1217.99,0.0,0.0,0.0,246.51,246.51,0.0,0.0,0.0,138.61,138.61,0.0,0.0,0.0,121.31,121.31,0.0,0.0,0.0,82.64,82.64,0.0,0.0,0.0,1107.34,1107.34,0.0,0.0,0.0,82.64,82.64,0.0,0.0,0.0,451445.0
Jammu and Kashmir,GANDERBAL,1,1.6,1.6,100.0,100.0,100.0,28.13,28.13,0.0,0.0,100.0,58.54,58.54,0.0,0.0,0.0,190.84,190.84,0.0,0.0,0.0,1306.99,1306.99,0.0,0.0,0.0,378.17,378.17,0.0,0.0,0.0,250.45,250.45,0.0,0.0,0.0,34.01,34.01,0.0,0.0,100.0,168.71,168.71,0.0,0.0,0.0,1240.02,1240.02,0.0,0.0,0.0,168.71,168.71,0.0,0.0,0.0,341209.0
Jammu and Kashmir,JAMMU,1,1.13,1.13,100.0,100.0,100.0,138.79,138.79,0.0,0.0,0.0,3.04,3.04,100.0,100.0,100.0,32.38,32.38,0.0,0.0,100.0,1154.7,1154.7,0.0,0.0,0.0,222.96,222.96,0.0,0.0,0.0,87.11,87.11,0.0,0.0,0.0,117.12,117.12,0.0,0.0,0.0,7.73,7.73,100.0,100.0,100.0,1121.3,1121.3,0.0,0.0,0.0,7.73,7.73,100.0,100.0,100.0,1645043.0
Jammu and Kashmir,KATHUA,1,21.89,21.89,0.0,100.0,100.0,175.01,175.01,0.0,0.0,0.0,21.05,21.05,0.0,100.0,100.0,45.96,45.96,0.0,0.0,100.0,1164.12,1164.12,0.0,0.0,0.0,186.07,186.07,0.0,0.0,0.0,86.96,86.96,0.0,0.0,0.0,122.33,122.33,0.0,0.0,0.0,71.79,71.79,0.0,0.0,0.0,1061.94,1061.94,0.0,0.0,0.0,71.79,71.79,0.0,0.0,0.0,707130.0
Jammu and Kashmir,KISHTWAR,1,28.97,28.97,0.0,0.0,100.0,107.47,107.47,0.0,0.0,0.0,72.55,72.55,0.0,0.0,0.0,139.07,139.07,0.0,0.0,0.0,1276.97,1276.97,0.0,0.0,0.0,298.62,298.62,0.0,0.0,0.0,197.57,197.57,0.0,0.0,0.0,109.8,109.8,0.0,0.0,0.0,136.41,136.41,0.0,0.0,0.0,1132.01,1132.01,0.0,0.0,0.0,136.41,136.41,0.0,0.0,0.0,264638.0
Jammu and Kashmir,KULGAM,1,5.09,5.09,100.0,100.0,100.0,45.07,45.07,0.0,0.0,100.0,23.22,23.22,0.0,100.0,100.0,122.33,122.33,0.0,0.0,0.0,1240.17,1240.17,0.0,0.0,0.0,312.21,312.21,0.0,0.0,0.0,181.0,181.0,0.0,0.0,0.0,41.78,41.78,0.0,0.0,100.0,98.83,98.83,0.0,0.0,0.0,1190.99,1190.99,0.0,0.0,0.0,98.83,98.83,0.0,0.0,0.0,332894.0
Jammu and Kashmir,KUPWARA,1,1.39,1.39,100.0,100.0,100.0,77.43,77.43,0.0,0.0,0.0,118.55,118.55,0.0,0.0,0.0,234.63,234.63,0.0,0.0,0.0,1311.74,1311.74,0.0,0.0,0.0,425.98,425.98,0.0,0.0,0.0,288.84,288.84,0.0,0.0,0.0,77.61,77.61,0.0,0.0,0.0,206.15,206.15,0.0,0.0,0.0,1306.19,1306.19,0.0,0.0,0.0,206.15,206.15,0.0,0.0,0.0,998407.0
Jammu and Kashmir,MIRPUR,1,40.18,40.18,0.0,0.0,100.0,127.3,127.3,0.0,0.0,0.0,106.93,106.93,0.0,0.0,0.0,143.4,143.4,0.0,0.0,0.0,1165.39,1165.39,0.0,0.0,0.0,318.78,318.78,0.0,0.0,0.0,176.32,176.32,0.0,0.0,0.0,121.18,121.18,0.0,0.0,0.0,111.09,111.09,0.0,0.0,0.0,1230.24,1230.24,0.0,0.0,0.0,111.09,111.09,0.0,0.0,0.0,24738.0
Jammu and Kashmir,MUZAFFARABAD,1,18.29,18.29,0.0,100.0,100.0,119.01,119.01,0.0,0.0,0.0,158.18,158.18,0.0,0.0,0.0,259.03,259.03,0.0,0.0,0.0,1300.79,1300.79,0.0,0.0,0.0,448.92,448.92,0.0,0.0,0.0,307.99,307.99,0.0,0.0,0.0,117.46,117.46,0.0,0.0,0.0,228.02,228.02,0.0,0.0,0.0,1341.44,1341.44,0.0,0.0,0.0,228.02,228.02,0.0,0.0,0.0,1532.0
Jammu and Kashmir,PULWAMA,1,5.01,5.01,100.0,100.0,100.0,21.96,21.96,0.0,100.0,100.0,24.15,24.15,0.0,100.0,100.0,156.89,156.89,0.0,0.0,0.0,1278.71,1278.71,0.0,0.0,0.0,343.77,343.77,0.0,0.0,0.0,216.91,216.91,0.0,0.0,0.0,25.01,25.01,0.0,0.0,100.0,136.0,136.0,0.0,0.0,0.0,1209.39,1209.39,0.0,0.0,0.0,136.0,136.0,0.0,0.0,0.0,642896.0
Jammu and Kashmir,PUNCH,1,7.49,7.49,100.0,100.0,100.0,79.62,79.62,0.0,0.0,0.0,100.81,100.81,0.0,0.0,0.0,170.74,170.74,0.0,0.0,0.0,1227.1,1227.1,0.0,0.0,0.0,358.77,358.77,0.0,0.0,0.0,217.16,217.16,0.0,0.0,0.0,74.06,74.06,0.0,0.0,0.0,138.76,138.76,0.0,0.0,0.0,1258.51,1258.51,0.0,0.0,0.0,138.76,138.76,0.0,0.0,0.0,536312.0
Jammu and Kashmir,RAJAURI,1,4.51,4.51,100.0,100.0,100.0,94.19,94.19,0.0,0.0,0.0,62.75,62.75,0.0,0.0,0.0,108.44,108.44,0.0,0.0,0.0,1185.41,1185.41,0.0,0.0,0.0,295.6,295.6,0.0,0.0,0.0,154.23,154.23,0.0,0.0,0.0,88.37,88.37,0.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,1197.63,1197.63,0.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,746023.0
Jammu and Kashmir,RAMBAN,1,0.62,0.62,100.0,100.0,100.0,85.83,85.83,0.0,0.0,0.0,41.9,41.9,0.0,0.0,100.0,85.83,85.83,0.0,0.0,0.0,1218.18,1218.18,0.0,0.0,0.0,271.82,271.82,0.0,0.0,0.0,146.69,146.69,0.0,0.0,0.0,83.69,83.69,0.0,0.0,0.0,70.34,70.34,0.0,0.0,0.0,1147.92,1147.92,0.0,0.0,0.0,70.34,70.34,0.0,0.0,0.0,325455.0
Jammu and Kashmir,RIASI,1,14.18,14.18,0.0,100.0,100.0,90.38,90.38,0.0,0.0,0.0,25.85,25.85,0.0,0.0,100.0,78.72,78.72,0.0,0.0,0.0,1196.39,1196.39,0.0,0.0,0.0,270.0,270.0,0.0,0.0,0.0,135.64,135.64,0.0,0.0,0.0,86.34,86.34,0.0,0.0,0.0,52.96,52.96,0.0,0.0,0.0,1160.04,1160.04,0.0,0.0,0.0,52.96,52.96,0.0,0.0,0.0,311577.0
Jammu and Kashmir,SAMBA,1,1.39,1.39,100.0,100.0,100.0,162.27,162.27,0.0,0.0,0.0,5.21,5.21,100.0,100.0,100.0,5.21,5.21,100.0,100.0,100.0,1143.03,1143.03,0.0,0.0,0.0,196.2,196.2,0.0,0.0,0.0,66.24,66.24,0.0,0.0,0.0,99.82,99.82,0.0,0.0,0.0,29.63,29.63,0.0,0.0,100.0,1093.1,1093.1,0.0,0.0,0.0,29.63,29.63,0.0,0.0,100.0,365817.0
Jammu and Kashmir,SHUPIYAN,1,9.41,9.41,100.0,100.0,100.0,41.31,41.31,0.0,0.0,100.0,36.41,36.41,0.0,0.0,100.0,130.09,130.09,0.0,0.0,0.0,1238.12,1238.12,0.0,0.0,0.0,321.18,321.18,0.0,0.0,0.0,186.77,186.77,0.0,0.0,0.0,36.3,36.3,0.0,0.0,100.0,103.71,103.71,0.0,0.0,0.0,1204.88,1204.88,0.0,0.0,0.0,103.71,103.71,0.0,0.0,0.0,305383.0
Jammu and Kashmir,SRINAGAR,1,1.46,1.46,100.0,100.0,100.0,10.35,10.35,0.0,100.0,100.0,50.89,50.89,0.0,0.0,0.0,177.68,177.68,0.0,0.0,0.0,1287.24,1287.24,0.0,0.0,0.0,367.25,367.25,0.0,0.0,0.0,236.04,236.04,0.0,0.0,0.0,14.34,14.34,0.0,100.0,100.0,153.36,153.36,0.0,0.0,0.0,1238.36,1238.36,0.0,0.0,0.0,153.36,153.36,0.0,0.0,0.0,315854.0
Jammu and Kashmir,UDHAMPUR,1,13.77,13.77,0.0,100.0,100.0,131.13,131.13,0.0,0.0,0.0,16.11,16.11,0.0,100.0,100.0,46.77,46.77,0.0,0.0,100.0,1185.07,1185.07,0.0,0.0,0.0,226.63,226.63,0.0,0.0,0.0,107.07,107.07,0.0,0.0,0.0,128.79,128.79,0.0,0.0,0.0,48.45,48.45,0.0,0.0,100.0,1106.56,1106.56,0.0,0.0,0.0,48.45,48.45,0.0,0.0,100.0,588708.0
Jammu and Kashmir,__STATE__,22,,7.235487600605991,63.63636363636363,86.36363636363636,100.0,,83.61384959345152,0.0,13.636363636363637,36.36363636363637,,46.20478607349085,9.090909090909092,31.818181818181817,54.54545454545454,,124.91133494299088,4.545454545454546,4.545454545454546,18.181818181818183,,1235.0907452371468,0.0,0.0,0.0,,308.95793051649565,0.0,0.0,0.0,,180.2445464989703,0.0,0.0,0.0,,74.9997734456462,0.0,9.090909090909092,36.36363636363637,,107.19279025782264,4.545454545454546,4.545454545454546,13.636363636363637,,1188.3772943358783,0.0,0.0,0.0,,107.19279025782264,4.545454545454546,4.545454545454546,13.636363636363637,12171119.0
Jharkhand,BOKARO,675,6.4,7.77,65.48148148148148,100.0,100.0,256.38,253.83,0.0,0.0,0.0,8.16,8.24,64.14814814814814,100.0,100.0,26.03,27.51,8.0,48.14814814814815,93.7777777777778,263.74,261.45,0.0,0.0,0.0,74.98,76.31,0.0,0.0,1.4814814814814816,293.6,288.69,0.0,0.0,0.0,228.77,224.69,0.0,0.0,0.0,226.26,222.62,0.0,0.0,0.0,210.92,212.46,0.0,0.0,0.0,83.99,83.44,0.0,0.0,1.037037037037037,2090816.0
Jharkhand,CHATRA,1473,9.74,10.4,51.18805159538356,96.60556687033268,100.0,301.05,299.53,0.0,0.0,0.0,43.16,41.36,1.6293279022403258,6.788866259334691,74.6775288526816,44.11,40.75,3.3944331296673456,17.447386286490158,70.26476578411406,386.37,388.28,0.0,0.0,0.0,105.86,105.73,0.0,0.0,0.4752206381534283,296.83,300.9,0.0,0.0,0.0,146.19,150.42,0.0,0.0,0.0,147.02,151.47,0.0,0.0,0.0,147.02,151.47,0.0,0.0,0.0,60.99,62.54,0.0,0.0,12.423625254582484,1084321.0
Jharkhand,DEOGHAR,2664,5.05,5.95,80.81831831831832,100.0,100.0,240.34,239.5,0.0,0.0,0.0,7.54,8.39,65.31531531531532,100.0,100.0,89.85,87.39,0.0,0.0,0.0,251.055,250.26,0.0,0.0,0.0,174.065,173.65,0.0,0.0,0.0,224.07,224.56,0.0,0.0,0.0,213.52,212.69,0.0,0.0,0.0,210.005,209.68,0.0,0.0,0.0,124.715,125.59,0.0,0.0,0.0,175.975,175.59,0.0,0.0,0.0,1504389.0
Jharkhand,DHANBAD,1211,4.17,5.28,85.71428571428571,100.0,100.0,229.36,225.79,0.0,0.0,0.0,6.38,8.16,67.46490503715937,100.0,100.0,51.54,49.2,0.0,0.990916597853014,45.8298926507019,238.27,234.82,0.0,0.0,0.0,117.2,115.97,0.0,0.0,0.0,257.16,254.08,0.0,0.0,0.0,223.18,222.49,0.0,0.0,0.0,220.85,220.37,0.0,0.0,0.0,175.33,177.58,0.0,0.0,0.0,129.95,128.22,0.0,0.0,0.0,2602229.0
