village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
Katikapalle,Chittoor,554,596639,village,RVS NAGAR,13.49,ICD Melpakkam,32.75,Chennai Port,116.61,Chennai International Airport (MAA),107.21,Petrapole ICP,1462.01
Rayalapeta,Chittoor,554,596576,village,Vayalpad,34.75,ICD Melpakkam,80.8,Chennai Port,171.99,Kempegowda International Airport (BLR),110.41,Petrapole ICP,1497.91
Palakuru,Chittoor,554,596476,village,PUTALAPATTU,6.09,ICD Melpakkam,47.08,Chennai Port,134.85,Chennai International Airport (MAA),125.05,Petrapole ICP,1473.04
Aradigunta,Chittoor,554,596551,village,Srinivaspur,35.11,ICD Melpakkam,99.17,Chennai Port,191.83,Kempegowda International Airport (BLR),89.5,Petrapole ICP,1515.21
Kondama Agraharam,Chittoor,554,596450,village,RVS NAGAR,9.58,ICD Melpakkam,37.43,Chennai Port,122.07,Chennai International Airport (MAA),112.71,Petrapole ICP,1464.17
Mangunta,Chittoor,554,596633,village,RVS NAGAR,20.09,ICD Melpakkam,30.04,Chennai Port,110.35,Chennai International Airport (MAA),101.34,Petrapole ICP,1456.95
Pillarikuppam,Chittoor,554,596622,village,RVS NAGAR,23.03,ICD Melpakkam,29.33,Chennai Port,107.61,Chennai International Airport (MAA),98.81,Petrapole ICP,1454.66
Kaligiri,Chittoor,554,596453,village,RVS NAGAR,4.23,ICD Melpakkam,41.43,Chennai Port,128.64,Chennai International Airport (MAA),118.85,Petrapole ICP,1470.01
Karasanapalle,Chittoor,554,596559,village,Vayalpad,36.75,ICD Melpakkam,93.67,Chennai Port,186.0,Kempegowda International Airport (BLR),95.6,Petrapole ICP,1510.19
Peddakappalle,Chittoor,554,596578,village,PUTALAPATTU,32.67,ICD Melpakkam,71.83,Chennai Port,162.89,Kempegowda International Airport (BLR),119.1,Petrapole ICP,1493.09
Pulikallu,Chittoor,554,596457,village,RVS NAGAR,10.54,ICD Melpakkam,34.94,Chennai Port,119.8,Chennai International Airport (MAA),110.31,Petrapole ICP,1463.99
Samireddipalle,Chittoor,554,596451,village,RVS NAGAR,8.18,ICD Melpakkam,37.27,Chennai Port,122.77,Chennai International Airport (MAA),113.24,Petrapole ICP,1465.62
Puthramaddi,Chittoor,554,596492,village,PUTALAPATTU,13.67,ICD Melpakkam,53.97,Chennai Port,143.34,Chennai International Airport (MAA),133.21,Petrapole ICP,1479.65
Chinnamareddi Khandriga,Chittoor,554,596452,village,RVS NAGAR,6.3,ICD Melpakkam,39.54,Chennai Port,125.64,Chennai International Airport (MAA),116.05,Petrapole ICP,1467.28
Melumdoddi,Chittoor,554,596552,village,Vayalpad,36.22,ICD Melpakkam,95.17,Chennai Port,187.43,Kempegowda International Airport (BLR),94.34,Petrapole ICP,1510.58
Mallakunta,Chittoor,554,596597,village,PUTALAPATTU,22.58,ICD Melpakkam,62.02,Chennai Port,152.46,Kempegowda International Airport (BLR),129.48,Petrapole ICP,1486.33
Mopireddipalle,Chittoor,554,596449,village,RVS NAGAR,9.66,ICD Melpakkam,38.14,Chennai Port,122.57,Chennai International Airport (MAA),113.28,Petrapole ICP,1463.98
Garampalle,Chittoor,554,596230,village,RVS NAGAR,20.39,ICD Melpakkam,31.32,Chennai Port,110.73,Chennai International Airport (MAA),101.92,Petrapole ICP,1455.97
Mudigolam,Chittoor,554,596493,village,PUTALAPATTU,8.95,ICD Melpakkam,50.23,Chennai Port,138.65,Chennai International Airport (MAA),128.74,Petrapole ICP,1475.68
Kolathur,Chittoor,554,596574,village,Vayalpad,35.11,ICD Melpakkam,82.48,Chennai Port,173.96,Kempegowda International Airport (BLR),108.19,Petrapole ICP,1500.05
Oddepalle,Chittoor,554,596475,village,PUTALAPATTU,4.54,ICD Melpakkam,44.67,Chennai Port,131.64,Chennai International Airport (MAA),121.99,Petrapole ICP,1470.49
Chillamakulapalle,Chittoor,554,596624,village,VEPAGUNTA,20.81,ICD Melpakkam,28.69,Chennai Port,102.24,Chennai International Airport (MAA),93.87,Petrapole ICP,1450.21
Devalampeta,Chittoor,554,596225,village,RVS NAGAR,17.23,ICD Melpakkam,33.71,Chennai Port,114.48,Chennai International Airport (MAA),105.62,Petrapole ICP,1457.83
Thathireddipalle,Chittoor,554,596443,village,PUTALAPATTU,8.02,ICD Melpakkam,40.3,Chennai Port,124.39,Chennai International Airport (MAA),115.24,Petrapole ICP,1463.86
Thettuguntapalle,Chittoor,554,596224,village,RVS NAGAR,15.21,ICD Melpakkam,34.45,Chennai Port,116.38,Chennai International Airport (MAA),107.38,Petrapole ICP,1459.49
Chennasamudra Agraharam,Chittoor,554,596447,village,PUTALAPATTU,11.77,ICD Melpakkam,37.88,Chennai Port,120.6,Chennai International Airport (MAA),111.61,Petrapole ICP,1461.17
Guntipalle,Chittoor,554,596448,village,RVS NAGAR,12.34,ICD Melpakkam,36.46,Chennai Port,119.66,Chennai International Airport (MAA),110.53,Petrapole ICP,1461.66
Kaminayanipalle,Chittoor,554,596491,village,PUTALAPATTU,10.33,ICD Melpakkam,53.36,Chennai Port,141.41,Chennai International Airport (MAA),131.66,Petrapole ICP,1475.88
Cherlopalle,Chittoor,554,596603,village,PUTALAPATTU,16.35,ICD Melpakkam,57.4,Chennai Port,146.78,Kempegowda International Airport (BLR),135.62,Petrapole ICP,1481.05
Battamdoddi,Chittoor,554,596558,village,Vayalpad,33.98,ICD Melpakkam,90.37,Chennai Port,182.16,Kempegowda International Airport (BLR),100.05,Petrapole ICP,1505.5
Kasavarajapura Agraharam,Chittoor,554,596417,village,VEPAGUNTA,22.06,ICD Melpakkam,31.32,Kamarajar Port (Ennore),104.41,Chennai International Airport (MAA),96.53,Petrapole ICP,1449.71
Nagireddipalle,Chittoor,554,596577,village,Kallkiri,33.21,ICD Melpakkam,78.3,Chennai Port,168.98,Kempegowda International Airport (BLR),113.85,Petrapole ICP,1494.59
Puthalapattu,Chittoor,554,596474,village,PUTALAPATTU,2.13,ICD Melpakkam,45.59,Chennai Port,131.22,Chennai International Airport (MAA),121.9,Petrapole ICP,1467.99
Nissankadurgam,Chittoor,554,596424,village,VEPAGUNTA,8.01,ICD Melpakkam,33.12,Kamarajar Port (Ennore),90.64,Chennai International Airport (MAA),84.73,Petrapole ICP,1439.25
Polavaram,Chittoor,554,596468,village,PUTALAPATTU,3.43,ICD Melpakkam,44.64,Chennai Port,128.94,Chennai International Airport (MAA),119.88,Petrapole ICP,1465.2
Etavakili,Chittoor,554,596548,village,Madanapalle Road,31.78,ICD Melpakkam,102.11,Chennai Port,193.72,Kempegowda International Airport (BLR),89.59,Petrapole ICP,1510.6
Chinthapenta,Chittoor,554,596441,village,PUTALAPATTU,7.35,ICD Melpakkam,41.83,Chennai Port,125.06,Chennai International Airport (MAA),116.13,Petrapole ICP,1462.71
Pulluru,Chittoor,554,596490,village,PUTALAPATTU,7.38,ICD Melpakkam,52.25,Chennai Port,139.2,Chennai International Airport (MAA),129.72,Petrapole ICP,1472.82
Erlampalle,Chittoor,554,596487,village,PUTALAPATTU,13.71,ICD Melpakkam,58.25,Chennai Port,145.77,Chennai International Airport (MAA),136.24,Petrapole ICP,1476.21
Akanambattu,Chittoor,554,596469,village,PUTALAPATTU,0.23,ICD Melpakkam,47.27,Chennai Port,132.21,Chennai International Airport (MAA),123.09,Petrapole ICP,1467.06
A.Kothakota,Chittoor,554,596522,village,Vayalpad,29.32,ICD Melpakkam,87.9,Chennai Port,178.55,Kempegowda International Airport (BLR),105.13,Petrapole ICP,1498.92
Annur,Chittoor,554,596429,village,VEPAGUNTA,14.75,ICD Melpakkam,32.69,Kamarajar Port (Ennore),97.63,Chennai International Airport (MAA),91.09,Petrapole ICP,1443.5
Vepanapalle,Chittoor,554,596470,village,PUTALAPATTU,1.53,ICD Melpakkam,49.02,Chennai Port,133.64,Chennai International Airport (MAA),124.63,Petrapole ICP,1466.87
Kamachinnaiahpalle,Chittoor,554,596446,village,PUTALAPATTU,13.46,ICD Melpakkam,38.23,Kamarajar Port (Ennore),119.11,Chennai International Airport (MAA),110.47,Petrapole ICP,1458.52
Punganur (M),Chittoor,554,803018,village,Vayalpad,30.87,ICD Melpakkam,97.5,Chennai Port,188.87,Kempegowda International Airport (BLR),94.48,Petrapole ICP,1507.02
Kethumatmaharajapuram,Chittoor,554,596438,village,VEPAGUNTA,11.41,ICD Melpakkam,33.64,Kamarajar Port (Ennore),94.49,Chennai International Airport (MAA),88.55,Petrapole ICP,1440.8
Penumuru,Chittoor,554,596445,village,PUTALAPATTU,9.77,ICD Melpakkam,41.18,Kamarajar Port (Ennore),122.86,Chennai International Airport (MAA),114.25,Petrapole ICP,1460.21
Charala,Chittoor,554,596524,village,Kallkiri,28.96,ICD Melpakkam,82.21,Chennai Port,171.91,Kempegowda International Airport (BLR),112.49,Petrapole ICP,1492.52
Thippanapalle,Chittoor,554,596465,village,PAKALA JN,5.94,ICD Melpakkam,46.7,Kamarajar Port (Ennore),127.78,Chennai International Airport (MAA),119.76,Petrapole ICP,1460.68
Thalupulapalle,Chittoor,554,596460,village,PUTALAPATTU,5.42,ICD Melpakkam,52.88,Kamarajar Port (Ennore),137.21,Chennai International Airport (MAA),128.46,Petrapole ICP,1467.52
Kesavakuppam,Chittoor,554,596420,village,VEPAGUNTA,17.15,ICD Melpakkam,34.73,Kamarajar Port (Ennore),100.43,Chennai International Airport (MAA),94.26,Petrapole ICP,1443.68
Gazanki,Chittoor,554,596416,village,PANAPAKAM,18.92,ICD Melpakkam,37.2,Kamarajar Port (Ennore),105.98,Chennai International Airport (MAA),99.83,Petrapole ICP,1445.87
Chenchugudi,Chittoor,554,596215,village,PANAPAKAM,15.6,ICD Melpakkam,37.42,Kamarajar Port (Ennore),112.52,Chennai International Airport (MAA),105.19,Petrapole ICP,1451.82
Veperi,Chittoor,554,596216,village,PANAPAKAM,13.11,ICD Melpakkam,39.9,Kamarajar Port (Ennore),114.06,Chennai International Airport (MAA),107.24,Petrapole ICP,1451.04
NELLIPATLA RESERVED FOREST,Chittoor,554,,village,MELPATTI,25.04,ICD Melpakkam,81.16,Chennai Port,175.69,Kempegowda International Airport (BLR),105.63,Petrapole ICP,1524.51
BASAVAPALLE RESERVED FOREST,Chittoor,554,,village,RAMAPURAM,4.13,ICD Melpakkam,29.21,Chennai Port,123.74,Chennai International Airport (MAA),110.83,Petrapole ICP,1488.18
CHILAPALLE  RF,Chittoor,554,,village,PEYANAPALLI,3.34,ICD Melpakkam,27.72,Chennai Port,121.62,Chennai International Airport (MAA),109.46,Petrapole ICP,1482.02
MUSALIMADUGU RESERVED FOREST,Chittoor,554,,village,MELALATHUR,22.35,ICD Melpakkam,67.32,Chennai Port,161.72,Kempegowda International Airport (BLR),118.56,Petrapole ICP,1510.67
BASAVIREDDIPALLI EXTENSION RESERVED FOREST,Chittoor,554,,village,VALATHOOR,32.43,ICD Melpakkam,82.18,Chennai Port,176.48,Kempegowda International Airport (BLR),103.66,Petrapole ICP,1518.89
RAGIMANIPENTA RESERVED FOREST,Chittoor,554,,village,KAVANUR,17.26,ICD Melpakkam,52.26,Chennai Port,146.67,Kempegowda International Airport (BLR),133.6,Petrapole ICP,1500.96
TEKUMANDA RESERVED FOREST,Chittoor,554,,village,GUDIYATTAM,23.8,ICD Melpakkam,63.94,Chennai Port,158.11,Kempegowda International Airport (BLR),121.92,Petrapole ICP,1505.71
PEDDA KONDA R F,Chittoor,554,,village,CHITTOOR,22.32,ICD Melpakkam,56.02,Chennai Port,149.94,Kempegowda International Airport (BLR),130.02,Petrapole ICP,1498.75
R F,Chittoor,554,,village,GUDIYATTAM,30.02,ICD Melpakkam,66.91,Chennai Port,160.49,Kempegowda International Airport (BLR),119.51,Petrapole ICP,1502.85
REDDIGUNTA  RF,Chittoor,554,,village,CHITTOOR,4.05,ICD Melpakkam,35.78,Chennai Port,128.61,Chennai International Airport (MAA),117.04,Petrapole ICP,1482.12
AMUDALA RESERVED FOREST,Chittoor,554,,village,RAMAPURAM,14.76,ICD Melpakkam,16.33,Chennai Port,107.96,Chennai International Airport (MAA),96.46,Petrapole ICP,1470.12
CHITTOOR  RF,Chittoor,554,,village,CHITTOOR,1.62,ICD Melpakkam,36.53,Chennai Port,128.66,Chennai International Airport (MAA),117.38,Petrapole ICP,1480.17
CHASESKONDA RESERVED FOREST,Chittoor,554,,village,CHITTOOR,3.99,ICD Melpakkam,33.61,Chennai Port,125.61,Chennai International Airport (MAA),114.34,Petrapole ICP,1478.42
Nallarallapalle,Chittoor,554,596676,village,SIDDAMPALLI,8.62,ICD Melpakkam,29.73,Chennai Port,120.34,Chennai International Airport (MAA),109.44,Petrapole ICP,1473.22
MITTUR RESERVED FOREST,Chittoor,554,,village,CHITTOOR,26.26,ICD Melpakkam,62.17,Chennai Port,155.33,Kempegowda International Airport (BLR),124.8,Petrapole ICP,1497.67
PALMANER RESERVED FOREST,Chittoor,554,,village,GUDIYATTAM,31.57,ICD Melpakkam,68.42,Chennai Port,161.87,Kempegowda International Airport (BLR),118.18,Petrapole ICP,1502.91
TAVANAMPALLE RESERVED FOREST,Chittoor,554,,village,CHITTOOR,15.34,ICD Melpakkam,52.46,Chennai Port,144.6,Chennai International Airport (MAA),133.47,Petrapole ICP,1487.95
TUMBA SOUTH RESERVED FOREST,Chittoor,554,,village,CHITTOOR,26.87,ICD Melpakkam,63.58,Chennai Port,156.14,Kempegowda International Airport (BLR),124.34,Petrapole ICP,1495.39
PALASAMUDRAMMANDAL,Chittoor,554,,village,VENKATA NARASIMHA RAJU VARI PETA,22.84,ICD Melpakkam,20.03,Chennai Port,100.99,Chennai International Airport (MAA),91.18,Petrapole ICP,1457.37
RF,Chittoor,554,,village,CHITTOOR,27.44,ICD Melpakkam,64.8,Chennai Port,156.41,Kempegowda International Airport (BLR),124.76,Petrapole ICP,1491.94
RF,Chittoor,554,,village,CHITTOOR,34.75,ICD Melpakkam,71.71,Chennai Port,163.96,Kempegowda International Airport (BLR),116.93,Petrapole ICP,1498.19
VERRIKONDA RESERVED FOREST,Chittoor,554,,village,EKAMBARAKUPPAM,24.3,ICD Melpakkam,27.22,Chennai Port,104.69,Chennai International Airport (MAA),95.82,Petrapole ICP,1453.87
RF,Chittoor,554,,village,Kallkiri,37.1,ICD Melpakkam,77.84,Chennai Port,169.38,Kempegowda International Airport (BLR),112.45,Petrapole ICP,1498.0
VAVILTOTA RESERVED FOREST,Chittoor,554,,village,PUTALAPATTU,5.94,ICD Melpakkam,45.3,Chennai Port,133.06,Chennai International Airport (MAA),123.23,Petrapole ICP,1472.43
RF,Chittoor,554,,village,PUTALAPATTU,8.2,ICD Melpakkam,39.6,Chennai Port,124.51,Chennai International Airport (MAA),115.17,Petrapole ICP,1465.13
MANGUNTA EAST RESERVED FOREST,Chittoor,554,,village,PANAPAKAM,22.12,ICD Melpakkam,30.96,Chennai Port,108.57,Chennai International Airport (MAA),99.96,Petrapole ICP,1453.93
PUTALAPATTU RF,Chittoor,554,,village,PUTALAPATTU,4.31,ICD Melpakkam,43.21,Chennai Port,128.92,Chennai International Airport (MAA),119.52,Petrapole ICP,1467.53
RF,Chittoor,554,,village,VEPAGUNTA,10.83,ICD Melpakkam,29.94,Kamarajar Port (Ennore),92.09,Chennai International Airport (MAA),84.95,Petrapole ICP,1442.59
RF,Chittoor,554,,village,PUTALAPATTU,12.49,ICD Melpakkam,56.63,Chennai Port,144.33,Chennai International Airport (MAA),134.72,Petrapole ICP,1476.13
RF,Chittoor,554,,village,PUTALAPATTU,7.69,ICD Melpakkam,44.06,Kamarajar Port (Ennore),125.42,Chennai International Airport (MAA),117.13,Petrapole ICP,1460.46
PENUMUR  EXTENSION  R. F.,Chittoor,554,,village,PANAPAKAM,13.05,ICD Melpakkam,40.23,Kamarajar Port (Ennore),117.9,Chennai International Airport (MAA),110.28,Petrapole ICP,1454.97
Nampalle,Chittoor,554,596480,village,Damalcheruvu,9.65,ICD Melpakkam,59.46,Kamarajar Port (Ennore),144.53,Chennai International Airport (MAA),135.79,Petrapole ICP,1471.04
Pandillapalle,Chittoor,554,596516,village,Kallkiri,25.63,ICD Melpakkam,83.79,Chennai Port,172.64,Kempegowda International Airport (BLR),113.11,Petrapole ICP,1490.01
29 -A. Chinta -Makulapalle,Chittoor,554,596519,village,Vayalpad,23.9,ICD Melpakkam,91.3,Chennai Port,180.9,Kempegowda International Airport (BLR),104.76,Petrapole ICP,1496.08
Kothakota,Chittoor,554,596462,village,PAKALA JN,4.3,ICD Melpakkam,50.26,Kamarajar Port (Ennore),132.51,Chennai International Airport (MAA),124.35,Petrapole ICP,1463.36
Potukanuma,Chittoor,554,596461,village,PAKALA JN,5.6,ICD Melpakkam,53.32,Kamarajar Port (Ennore),136.05,Chennai International Airport (MAA),127.89,Petrapole ICP,1464.97
Karvetinagar,Chittoor,554,596423,village,PUTTUR,10.18,ICD Melpakkam,37.71,Kamarajar Port (Ennore),94.48,Chennai International Airport (MAA),89.99,Petrapole ICP,1437.33
Katiperi,Chittoor,554,596520,village,Vayalpad,23.38,ICD Melpakkam,95.89,Chennai Port,185.71,Kempegowda International Airport (BLR),100.2,Petrapole ICP,1499.03
Polakala,Chittoor,554,596481,village,Damalcheruvu,6.92,ICD Melpakkam,57.75,Kamarajar Port (Ennore),141.62,Chennai International Airport (MAA),133.27,Petrapole ICP,1468.27
Pathagunta,Chittoor,554,596217,village,PANAPAKAM,12.29,ICD Melpakkam,41.68,Kamarajar Port (Ennore),112.56,Chennai International Airport (MAA),106.67,Petrapole ICP,1447.75
Jakkidona,Chittoor,554,596218,village,PANAPAKAM,8.79,ICD Melpakkam,44.11,Kamarajar Port (Ennore),117.33,Chennai International Airport (MAA),111.2,Petrapole ICP,1450.35
Raganipalle (Rural),Chittoor,554,596544,village,Vayalpad,23.72,ICD Melpakkam,98.74,Chennai Port,188.72,Kempegowda International Airport (BLR),97.29,Petrapole ICP,1501.02
Kogathi,Chittoor,554,596511,village,Vayalpad,20.84,ICD Melpakkam,94.76,Chennai Port,183.88,Kempegowda International Airport (BLR),103.07,Petrapole ICP,1495.65
Kondamarri,Chittoor,554,596512,village,Vayalpad,23.07,ICD Melpakkam,85.9,Chennai Port,174.15,Kempegowda International Airport (BLR),112.75,Petrapole ICP,1488.75
Komaragunta,Chittoor,554,596209,village,PANAPAKAM,16.3,ICD Melpakkam,41.13,Kamarajar Port (Ennore),107.28,Chennai International Airport (MAA),102.23,Petrapole ICP,1443.39
Mambedu,Chittoor,554,596212,village,SRI VENKATAPERU,14.59,ICD Melpakkam,40.98,Kamarajar Port (Ennore),102.17,Chennai International Airport (MAA),97.89,Petrapole ICP,1439.45
Irikipenta,Chittoor,554,596503,village,Kallkiri,18.69,ICD Melpakkam,83.17,Kamarajar Port (Ennore),169.52,Kempegowda International Airport (BLR),118.54,Petrapole ICP,1482.76
Bodevaripalle,Chittoor,554,596541,village,Madanapalle Road,18.78,ICD Melpakkam,104.43,Krishnapatnam Port,191.52,Kempegowda International Airport (BLR),95.21,Petrapole ICP,1499.64
Somala,Chittoor,554,596504,village,Kallkiri,18.52,ICD Melpakkam,77.91,Kamarajar Port (Ennore),163.35,Kempegowda International Airport (BLR),124.55,Petrapole ICP,1478.56
Booragamanda,Chittoor,554,596171,village,Damalcheruvu,10.13,ICD Melpakkam,67.81,Kamarajar Port (Ennore),148.67,Kempegowda International Airport (BLR),140.19,Petrapole ICP,1465.91
Gaddamvaripalle,Chittoor,554,596513,village,Vayalpad,18.61,ICD Melpakkam,88.46,Krishnapatnam Port,173.78,Kempegowda International Airport (BLR),113.98,Petrapole ICP,1485.11
Nadigadda,Chittoor,554,596169,village,Piler,17.1,ICD Melpakkam,73.91,Krishnapatnam Port,156.24,Kempegowda International Airport (BLR),132.99,Petrapole ICP,1470.58
Errathivaripalle,Chittoor,554,596170,village,Pulicherla,14.19,ICD Melpakkam,72.06,Krishnapatnam Port,152.02,Kempegowda International Airport (BLR),137.22,Petrapole ICP,1466.68
Gongivaripalle,Chittoor,554,596167,village,Kallkiri,16.06,ICD Melpakkam,76.1,Krishnapatnam Port,157.71,Kempegowda International Airport (BLR),131.07,Petrapole ICP,1471.51
Kavetigaripalle,Chittoor,554,596187,village,Vallivedu,2.97,ICD Melpakkam,60.91,Kamarajar Port (Ennore),135.56,Chennai International Airport (MAA),130.46,Petrapole ICP,1454.29
Chandramakula  Palle,Chittoor,554,596542,village,Vayalpad,15.78,ICD Melpakkam,101.15,Krishnapatnam Port,186.14,Kempegowda International Airport (BLR),100.54,Petrapole ICP,1494.58
Diguvapalle,Chittoor,554,596510,village,Vayalpad,16.54,ICD Melpakkam,96.04,Krishnapatnam Port,182.23,Kempegowda International Airport (BLR),104.97,Petrapole ICP,1492.02
Yellankivaripallle,Chittoor,554,596185,village,Mangalampeta,3.18,ICD Melpakkam,62.42,Kamarajar Port (Ennore),136.11,Chennai International Airport (MAA),131.39,Petrapole ICP,1453.11
Thamminayanipalle,Chittoor,554,596498,village,Kallkiri,12.6,ICD Melpakkam,88.51,Krishnapatnam Port,168.23,Kempegowda International Airport (BLR),118.82,Petrapole ICP,1478.89
RF,Chittoor,554,,village,Damalcheruvu,8.7,ICD Melpakkam,63.24,Kamarajar Port (Ennore),146.45,Chennai International Airport (MAA),138.58,Petrapole ICP,1468.85
VALLIGATLA RESERVED FOREST,Chittoor,554,,village,Kallkiri,7.02,ICD Melpakkam,84.8,Krishnapatnam Port,158.31,Kempegowda International Airport (BLR),128.55,Petrapole ICP,1469.37
Rayavaripalle,Chittoor,554,596186,village,Mangalampeta,1.99,ICD Melpakkam,64.09,Krishnapatnam Port,137.92,Chennai International Airport (MAA),133.68,Petrapole ICP,1454.47
Nellimanda,Chittoor,554,596502,village,Kallkiri,12.23,ICD Melpakkam,84.79,Krishnapatnam Port,165.12,Kempegowda International Airport (BLR),122.36,Petrapole ICP,1476.75
Vallivetivaripalle,Chittoor,554,596184,village,Mangalampeta,2.26,ICD Melpakkam,63.6,Krishnapatnam Port,135.51,Chennai International Airport (MAA),132.14,Petrapole ICP,1452.23
Mittapalle,Chittoor,554,596497,village,Kallkiri,9.17,ICD Melpakkam,88.95,Krishnapatnam Port,165.37,Kempegowda International Airport (BLR),121.36,Petrapole ICP,1475.56
Ammagaripalle,Chittoor,554,596166,village,Piler,11.5,ICD Melpakkam,77.83,Krishnapatnam Port,153.35,Kempegowda International Airport (BLR),134.49,Petrapole ICP,1466.4
Mangalampeta,Chittoor,554,596183,village,Mangalampeta,1.09,ICD Melpakkam,65.74,Krishnapatnam Port,135.55,Chennai International Airport (MAA),134.04,Petrapole ICP,1451.77
Thatiguntapalem,Chittoor,554,596164,village,Piler,9.54,ICD Melpakkam,75.96,Krishnapatnam Port,149.14,Kempegowda International Airport (BLR),138.76,Petrapole ICP,1462.61
Devalampet,Chittoor,554,596178,village,Pulicherla,3.58,ICD Melpakkam,70.21,Krishnapatnam Port,141.39,Chennai International Airport (MAA),140.52,Petrapole ICP,1456.38
Khambhamvaripalle,Chittoor,554,596163,village,Kallkiri,10.42,ICD Melpakkam,80.91,Krishnapatnam Port,155.36,Kempegowda International Airport (BLR),131.98,Petrapole ICP,1467.55
Bandaruvaripalle,Chittoor,554,596179,village,Pulicherla,2.34,ICD Melpakkam,68.11,Krishnapatnam Port,138.01,Chennai International Airport (MAA),137.24,Petrapole ICP,1453.59
Gaddamvaripalle,Chittoor,554,596182,village,Mangalampeta,6.97,ICD Melpakkam,61.44,Krishnapatnam Port,131.18,Chennai International Airport (MAA),128.06,Petrapole ICP,1448.53
Ramireddigaripalle,Chittoor,554,596181,village,Mangalampeta,3.35,ICD Melpakkam,67.41,Krishnapatnam Port,133.83,Chennai International Airport (MAA),134.71,Petrapole ICP,1449.7
Ayyavandlapalle,Chittoor,554,596174,village,Pulicherla,3.79,ICD Melpakkam,72.64,Krishnapatnam Port,141.12,Chennai International Airport (MAA),142.5,Petrapole ICP,1455.45
Palamanda,Chittoor,554,596162,village,Kallkiri,6.55,ICD Melpakkam,84.79,Krishnapatnam Port,155.13,Kempegowda International Airport (BLR),131.53,Petrapole ICP,1465.99
Vootupalle,Chittoor,554,596160,village,Kallkiri,6.78,ICD Melpakkam,86.5,Krishnapatnam Port,152.05,Kempegowda International Airport (BLR),134.29,Petrapole ICP,1462.13
Peddagottigallu,Chittoor,554,595701,village,Pulicherla,5.46,ICD Melpakkam,75.8,Krishnapatnam Port,137.32,Chennai International Airport (MAA),143.62,Petrapole ICP,1450.77
Bandakindapalle,Chittoor,554,595700,village,Pulicherla,7.35,ICD Melpakkam,77.77,Krishnapatnam Port,138.95,Chennai International Airport (MAA),146.0,Petrapole ICP,1451.77
Bommaiahgari Palle,Chittoor,554,595702,village,Pulicherla,4.99,ICD Melpakkam,74.39,Krishnapatnam Port,135.07,Chennai International Airport (MAA),141.41,Petrapole ICP,1448.99
Rompicherla,Chittoor,554,595699,village,Pulicherla,8.17,ICD Melpakkam,77.54,Krishnapatnam Port,134.32,Chennai International Airport (MAA),143.8,Petrapole ICP,1447.3
Peddamallela,Chittoor,554,595698,village,Piler,10.15,ICD Melpakkam,81.59,Krishnapatnam Port,134.9,Chennai International Airport (MAA),147.55,Petrapole ICP,1446.52
Motumallela,Chittoor,554,595697,village,Pulicherla,13.36,ICD Melpakkam,79.57,Krishnapatnam Port,128.46,Chennai International Airport (MAA),142.9,Petrapole ICP,1441.02
KARVETNAGAR PROTECTED FOREST,Chittoor,554,,village,SRI VENKATAPERU,11.0,ICD Melpakkam,43.19,Kamarajar Port (Ennore),99.87,Chennai International Airport (MAA),96.67,Petrapole ICP,1435.82
PEDDAMALLELA RESERVED FOEST,Chittoor,554,,village,Piler,13.65,ICD Melpakkam,83.05,Krishnapatnam Port,131.5,Chennai International Airport (MAA),147.32,Petrapole ICP,1442.72
Netteri,Chittoor,554,596360,village,NAGARI,13.51,ICD Melpakkam,42.39,Kamarajar Port (Ennore),68.19,Chennai International Airport (MAA),64.82,Petrapole ICP,1426.38
Agaram,Chittoor,554,596363,village,NAGARI,15.91,ICD Melpakkam,44.19,Kamarajar Port (Ennore),65.65,Chennai International Airport (MAA),62.78,Petrapole ICP,1424.78
Sriharipuram,Chittoor,554,596382,village,MANUR,15.69,ICD Melpakkam,42.27,Chennai Port,57.57,Chennai International Airport (MAA),50.3,Petrapole ICP,1430.67
Mudipalle,Chittoor,554,596393,village,NAGARI,3.88,ICD Melpakkam,27.0,Chennai Port,82.86,Chennai International Airport (MAA),74.72,Petrapole ICP,1441.97
Melapattu,Chittoor,554,596392,village,NAGARI,0.89,ICD Melpakkam,29.65,Chennai Port,80.72,Chennai International Airport (MAA),73.07,Petrapole ICP,1439.16
Kalikapuram,Chittoor,554,596366,village,NAGARI,8.39,ICD Melpakkam,36.31,Kamarajar Port (Ennore),71.87,Chennai International Airport (MAA),65.76,Petrapole ICP,1432.45
Kavetipuram,Chittoor,554,596400,village,NAGARI,3.83,ICD Melpakkam,33.0,Kamarajar Port (Ennore),76.38,Chennai International Airport (MAA),69.49,Petrapole ICP,1435.63
Nindra,Chittoor,554,596362,village,VEPAGUNTA,16.28,ICD Melpakkam,46.26,Kamarajar Port (Ennore),67.4,Chennai International Airport (MAA),66.14,Petrapole ICP,1422.41
Samayapuram,Chittoor,554,596353,village,VEPAGUNTA,15.68,ICD Melpakkam,46.97,Kamarajar Port (Ennore),68.32,Chennai International Airport (MAA),67.57,Petrapole ICP,1421.67
Elakatur,Chittoor,554,596354,village,VEPAGUNTA,12.95,ICD Melpakkam,44.09,Kamarajar Port (Ennore),70.67,Chennai International Airport (MAA),68.7,Petrapole ICP,1424.55
