district,villages,nh_median_km,nh_mean_km,nh_within_10km_pct,nh_within_25km_pct,nh_within_50km_pct,expressway_median_km,expressway_mean_km,expressway_within_10km_pct,expressway_within_25km_pct,expressway_within_50km_pct,rail_station_median_km,rail_station_mean_km,rail_station_within_10km_pct,rail_station_within_25km_pct,rail_station_within_50km_pct,freight_terminal_median_km,freight_terminal_mean_km,freight_terminal_within_10km_pct,freight_terminal_within_25km_pct,freight_terminal_within_50km_pct,port_median_km,port_mean_km,port_within_10km_pct,port_within_25km_pct,port_within_50km_pct,icd_median_km,icd_mean_km,icd_within_10km_pct,icd_within_25km_pct,icd_within_50km_pct,icp_median_km,icp_mean_km,icp_within_10km_pct,icp_within_25km_pct,icp_within_50km_pct,air_cargo_median_km,air_cargo_mean_km,air_cargo_within_10km_pct,air_cargo_within_25km_pct,air_cargo_within_50km_pct,mmlp_median_km,mmlp_mean_km,mmlp_within_10km_pct,mmlp_within_25km_pct,mmlp_within_50km_pct,iw_terminal_median_km,iw_terminal_mean_km,iw_terminal_within_10km_pct,iw_terminal_within_25km_pct,iw_terminal_within_50km_pct,fci_depot_median_km,fci_depot_mean_km,fci_depot_within_10km_pct,fci_depot_within_25km_pct,fci_depot_within_50km_pct,toll_plaza_median_km,toll_plaza_mean_km,toll_plaza_within_10km_pct,toll_plaza_within_25km_pct,toll_plaza_within_50km_pct,census2011_population
MORENA,878,5.255,6.18,81.20728929384966,99.88610478359908,100.0,193.655,194.97,0.0,0.0,0.0,7.975,10.96,59.111617312072894,89.86332574031891,100.0,100.125,100.44,0.0,0.0,0.0,733.28,737.93,0.0,0.0,0.0,51.84,51.52,0.0,7.858769931662871,44.533029612756266,393.455,389.09,0.0,0.0,0.0,203.0,204.34,0.0,0.0,0.0,441.85,437.39,0.0,0.0,0.0,520.0550000000001,517.49,0.0,0.0,0.0,52.095,51.76,0.0,7.517084282460136,43.96355353075171,29.93,28.79,5.0113895216400905,35.42141230068337,98.9749430523918,1970545.0
NARMADAPURAM,1029,18.13,19.72,22.740524781341108,71.13702623906705,97.8620019436346,228.33,230.45,0.0,0.0,0.0,7.75,9.03,63.751214771622934,97.95918367346938,100.0,184.83,184.15,0.0,0.0,0.0,559.66,561.85,0.0,0.0,0.0,194.65,193.23,0.0,0.0,0.0,696.86,699.76,0.0,0.0,0.0,191.9,189.61,0.0,0.0,0.0,210.2,207.25,0.0,0.0,0.0,576.3,576.45,0.0,0.0,0.0,94.61,96.22,0.0,0.0,0.0,25.29,25.32,9.912536443148689,48.882410106899904,97.76482021379981,1243285.0
NARSIMHAPUR,1129,8.72,10.58,55.447298494242695,91.76262178919397,100.0,298.61,297.33,0.0,0.0,0.0,10.19,12.13,48.98139946855625,90.43401240035429,100.0,191.23,190.68,0.0,0.0,0.0,675.43,672.45,0.0,0.0,0.0,204.38,203.67,0.0,0.0,0.0,623.28,624.43,0.0,0.0,0.0,205.22,204.51,0.0,0.0,0.0,256.77,256.27,0.0,0.0,0.0,462.78,463.08,0.0,0.0,0.0,170.02,167.75,0.0,0.0,0.0,22.79,23.62,11.160318866253322,57.66164747564216,100.0,1095959.0
NEEMUCH,869,18.29,19.19,25.891829689298046,65.13233601841196,100.0,160.32,164.6,0.0,0.0,0.0,25.43,24.01,16.915995397008054,49.136939010356734,99.88492520138091,268.61,268.29,0.0,0.0,0.0,404.55,405.97,0.0,0.0,0.0,212.59,214.35,0.0,0.0,0.0,712.04,709.23,0.0,0.0,0.0,209.55,210.11,0.0,0.0,0.0,213.83,217.94,0.0,0.0,0.0,783.29,784.78,0.0,0.0,0.0,105.05,104.32,0.0,0.0,0.0,25.44,26.05,4.602991944764097,48.10126582278481,99.6547756041427,855651.0
NIWARI,314,4.76,5.15,89.80891719745223,100.0,100.0,215.095,214.65,0.0,0.0,0.0,10.64,11.72,45.22292993630573,96.81528662420382,100.0,111.95,111.74,0.0,0.0,0.0,732.8399999999999,734.67,0.0,0.0,0.0,116.545,116.8,0.0,0.0,0.0,414.86,412.69,0.0,0.0,0.0,266.78499999999997,264.46,0.0,0.0,0.0,397.945,397.11,0.0,0.0,0.0,417.96500000000003,417.32,0.0,0.0,0.0,45.96,47.33,0.0,2.8662420382165608,61.146496815286625,24.975,25.28,1.2738853503184715,50.318471337579616,100.0,373609.0
PANDHURNA,354,5.175000000000001,6.04,82.48587570621469,100.0,100.0,336.265,336.8,0.0,0.0,0.0,7.58,9.05,61.86440677966102,96.89265536723164,100.0,54.015,53.95,0.0,0.0,36.72316384180791,612.615,611.81,0.0,0.0,0.0,72.505,72.41,0.0,0.0,4.519774011299435,773.255,772.53,0.0,0.0,0.0,73.05,72.96,0.0,0.0,3.672316384180791,113.015,113.86,0.0,0.0,0.0,545.76,546.43,0.0,0.0,0.0,70.59,70.52,0.0,0.0,7.062146892655368,16.490000000000002,15.93,23.163841807909606,90.96045197740112,100.0,712157.0
PANNA,1119,9.85,13.46,50.93833780160858,79.62466487935657,100.0,113.91,112.15,0.0,0.0,1.161751563896336,36.66,33.44,6.434316353887399,25.290437890974083,98.03395889186774,173.0,169.82,0.0,0.0,0.0,781.52,780.36,0.0,0.0,0.0,223.84,220.33,0.0,0.0,0.0,442.44,438.67,0.0,0.0,0.0,264.39,260.5,0.0,0.0,0.0,290.44,292.53,0.0,0.0,0.0,290.44,292.53,0.0,0.0,0.0,165.01,164.71,0.0,0.0,0.0,44.56,42.61,1.3404825737265416,6.881143878462913,75.42448614834673,1016105.0
RAISEN,1556,10.085,12.52,49.742930591259636,84.38303341902314,100.0,244.945,238.24,0.0,0.0,0.0,33.33,30.86,13.688946015424165,32.71208226221079,91.58097686375322,223.035,221.97,0.0,0.0,0.0,598.435,593.31,0.0,0.0,0.0,233.245,236.0,0.0,0.0,0.0,632.4549999999999,632.93,0.0,0.0,0.0,229.115,230.02,0.0,0.0,0.0,244.935,238.72,0.0,0.0,0.0,525.895,529.56,0.0,0.0,0.0,84.865,79.16,0.0,4.4987146529562985,26.542416452442158,30.91,29.12,10.025706940874036,36.696658097686374,99.293059125964,1334815.0
RAJGARH,1807,4.96,5.72,83.12119535141119,100.0,100.0,123.21,121.52,0.0,0.0,0.0,21.1,23.06,22.523519645821803,58.32872163807416,93.85722191477586,189.61,191.19,0.0,0.0,0.0,488.03,486.6,0.0,0.0,0.0,179.27,176.84,0.0,0.0,0.0,654.03,655.42,0.0,0.0,0.0,163.52,160.89,0.0,0.0,0.0,160.69,157.88,0.0,0.0,0.0,639.3,639.14,0.0,0.0,0.0,96.69,95.16,0.0,0.0,2.2689540675152187,22.31,22.29,15.550636413945767,58.439402324294406,99.94465965688988,1553614.0
RATLAM,1120,11.59,12.62,44.82142857142858,88.92857142857142,100.0,88.34,86.78,0.0,0.0,0.9821428571428571,13.120000000000001,14.03,38.035714285714285,86.78571428571429,100.0,226.99,234.61,0.0,0.0,0.0,309.725,318.67,0.0,0.0,0.0,121.525,119.08,0.0,0.0,0.0,816.7149999999999,806.18,0.0,0.0,0.0,119.49000000000001,118.13,0.0,0.0,0.0,123.225,122.07,0.0,0.0,0.0,819.12,814.61,0.0,0.0,0.0,89.64,88.08,0.0,0.0,0.26785714285714285,16.445,16.72,28.57142857142857,79.28571428571428,100.0,1465777.0
REWA,1734,6.3149999999999995,6.81,72.43367935409458,100.0,100.0,72.11500000000001,71.74,0.0,0.0,10.726643598615917,23.805,23.94,10.899653979238755,55.305651672433676,100.0,121.245,120.08,0.0,0.0,0.0,696.15,697.59,0.0,0.0,0.0,217.54500000000002,215.99,0.0,0.0,0.0,355.13,351.65,0.0,0.0,0.0,155.885,157.32,0.0,0.0,0.0,160.54000000000002,161.55,0.0,0.0,0.0,160.54000000000002,161.55,0.0,0.0,0.0,157.98,157.26,0.0,0.0,0.0,20.175,19.97,17.762399077277973,69.43483275663208,100.0,1672831.0
SAGAR,2165,8.02,9.6,58.429561200923786,95.19630484988453,100.0,264.27,260.48,0.0,0.0,0.0,20.14,22.22,27.806004618937646,59.122401847575055,98.93764434180139,205.35,202.55,0.0,0.0,0.0,668.26,668.44,0.0,0.0,0.0,251.76,250.15,0.0,0.0,0.0,549.8,550.95,0.0,0.0,0.0,290.39,288.47,0.0,0.0,0.0,306.28,310.65,0.0,0.0,0.0,452.65,451.66,0.0,0.0,0.0,114.96,116.97,0.0,0.0,0.0,19.24,19.59,16.720554272517322,71.87066974595842,100.0,2397707.0
SATNA,1504,10.805,12.37,46.54255319148936,88.56382978723404,100.0,66.285,65.24,0.7313829787234043,2.4601063829787235,26.1968085106383,12.51,14.14,39.56117021276596,84.375,100.0,129.92000000000002,127.92,0.0,0.0,0.0,743.02,744.32,0.0,0.0,0.0,203.55,202.81,0.0,0.0,0.0,400.33000000000004,399.4,0.0,0.0,0.0,216.49,217.53,0.0,0.0,0.0,226.965,228.13,0.0,0.0,0.0,226.965,228.13,0.0,0.0,0.0,180.075,176.35,0.0,0.0,0.0,20.35,21.64,14.827127659574469,65.69148936170212,98.27127659574468,1566537.0
SEHORE,1117,10.98,12.78,47.00089525514772,87.82452999104746,100.0,133.13,133.67,0.0,0.0,0.0,26.07,26.33,12.175470008952551,46.73231871083259,96.59803043867502,229.79,230.29,0.0,0.0,0.0,484.71,482.67,0.0,0.0,0.0,152.26,149.85,0.0,0.0,0.0,715.83,710.83,0.0,0.0,0.0,138.22,135.49,0.0,0.0,0.0,132.67,130.2,0.0,0.0,0.0,637.38,638.65,0.0,0.0,0.0,57.69,55.73,0.0,3.133393017009848,37.779767233661595,22.39,23.78,10.832587287376901,58.281110116383175,96.95613249776186,1290236.0
SEONI,1755,11.44,12.14,44.04558404558404,93.67521367521367,100.0,332.47,333.91,0.0,0.0,0.0,14.93,16.73,33.04843304843305,78.97435897435898,100.0,149.05,147.33,0.0,0.0,0.0,626.11,624.23,0.0,0.0,0.0,155.06,152.69,0.0,0.0,0.0,664.22,666.44,0.0,0.0,0.0,155.96,153.59,0.0,0.0,0.0,210.17,208.11,0.0,0.0,0.0,458.78,459.26,0.0,0.0,0.0,142.94,136.68,0.0,0.0,0.0,20.78,21.53,13.219373219373221,63.24786324786324,100.0,1392695.0
SHAHDOL,888,24.955,24.65,23.423423423423422,50.112612612612615,95.27027027027027,190.94,184.15,0.0,0.0,0.0,16.795,18.48,27.47747747747748,68.46846846846847,100.0,169.41,170.4,0.0,0.0,0.0,624.25,628.48,0.0,0.0,0.0,248.95499999999998,249.27,0.0,0.0,0.0,464.07,463.33,0.0,0.0,0.0,244.10000000000002,245.93,0.0,0.0,0.0,238.725,241.18,0.0,0.0,0.0,238.725,241.18,0.0,0.0,0.0,64.945,66.99,1.0135135135135136,13.175675675675674,32.432432432432435,29.799999999999997,29.65,6.756756756756757,39.189189189189186,93.01801801801803,1067593.0
SHAJAPUR,649,8.89,9.75,54.39137134052389,99.69183359013869,100.0,75.25,78.18,0.0,0.0,6.933744221879815,8.02,9.17,63.48228043143297,98.45916795069337,100.0,245.65,244.75,0.0,0.0,0.0,441.84,444.6,0.0,0.0,0.0,122.89,122.53,0.0,0.0,0.0,709.36,709.74,0.0,0.0,0.0,107.05,106.37,0.0,0.0,0.0,103.76,102.75,0.0,0.0,0.0,677.31,673.86,0.0,0.0,0.0,66.96,66.38,0.0,0.0,8.012326656394453,23.4,22.57,5.238828967642527,59.16795069337443,100.0,837664.0
SHEOPUR,621,12.68,13.26,39.61352657004831,88.88888888888889,100.0,158.74,158.06,0.0,0.0,0.0,16.67,18.63,30.917874396135264,71.1755233494364,99.6779388083736,91.42,85.06,0.0,0.0,5.314009661835748,612.63,620.87,0.0,0.0,0.0,132.8,127.99,0.0,0.0,0.0,515.3,506.76,0.0,0.0,0.0,163.14,163.13,0.0,0.0,0.0,340.42,345.94,0.0,0.0,0.0,606.16,599.41,0.0,0.0,0.0,96.61,98.53,0.0,0.0,0.0,36.27,35.71,1.610305958132045,20.28985507246377,86.63446054750402,692342.0
SHIVPURI,1508,13.82,14.61,38.726790450928384,82.22811671087533,100.0,246.28,242.52,0.0,0.0,0.0,19.79,20.08,23.6737400530504,65.05305039787798,100.0,40.445,40.63,2.7851458885941645,20.623342175066313,69.42970822281167,658.375,657.58,0.0,0.0,0.0,110.795,108.6,0.0,0.0,0.0,471.63,471.45,0.0,0.0,0.0,252.82,252.5,0.0,0.0,0.0,344.02,343.97,0.0,0.0,0.0,518.145,514.48,0.0,0.0,0.0,81.975,82.23,0.0,0.0,10.477453580901857,24.005000000000003,23.7,12.86472148541114,53.315649867374006,100.0,1659993.0
SIDHI,1228,9.575,13.86,51.22149837133551,79.56026058631922,97.47557003257329,110.095,115.06,0.0,0.0,0.0,31.95,29.91,14.250814332247558,33.14332247557003,94.54397394136808,115.07499999999999,115.95,0.0,0.0,0.0,636.335,637.37,0.0,0.0,0.0,275.255,275.46,0.0,0.0,0.0,372.94,374.5,0.0,0.0,0.0,158.665,157.65,0.0,0.0,0.0,156.54,154.45,0.0,0.0,0.0,156.54,154.45,0.0,0.0,0.0,133.52,132.25,0.0,0.0,0.0,22.535,24.08,13.355048859934854,60.586319218241044,93.32247557003257,1134388.0
SINGRAULI,855,9.76,11.56,50.994152046783626,90.4093567251462,100.0,125.46,126.25,0.0,0.0,0.0,17.28,18.24,26.54970760233918,71.9298245614035,100.0,63.32,63.57,0.0,0.0,23.742690058479532,587.67,586.07,0.0,0.0,0.0,291.98,290.67,0.0,0.0,0.0,363.52,362.59,0.0,0.0,0.0,139.18,138.09,0.0,0.0,0.0,130.28,128.47,0.0,0.0,0.0,130.28,128.47,0.0,0.0,0.0,129.31,124.6,0.0,0.0,0.0,63.16,61.24,0.0,0.11695906432748539,25.84795321637427,1186139.0
TIKAMGARH,746,12.25,12.22,40.61662198391421,95.3083109919571,100.0,194.475,193.79,0.0,0.0,0.0,22.84,22.95,9.919571045576408,58.71313672922251,100.0,150.055,149.31,0.0,0.0,0.0,734.5,735.54,0.0,0.0,0.0,168.49,168.0,0.0,0.0,0.0,438.37,437.26,0.0,0.0,0.0,278.765,276.84,0.0,0.0,0.0,379.5,379.67,0.0,0.0,0.0,396.835,396.06,0.0,0.0,0.0,50.59,48.89,0.0,8.579088471849866,49.06166219839142,32.41,30.22,4.557640750670242,28.9544235924933,100.0,1071848.0
UJJAIN,1138,8.74,10.49,55.62390158172232,92.79437609841827,100.0,33.4,33.21,5.711775043936731,31.63444639718805,86.64323374340948,9.66,11.73,51.66959578207382,90.15817223198594,100.0,253.51999999999998,251.75,0.0,0.0,0.0,367.24,365.93,0.0,0.0,0.0,84.94,82.75,0.0,0.0,5.184534270650263,770.9,770.6,0.0,0.0,0.0,74.91499999999999,73.4,0.0,0.0,12.917398945518455,75.89,74.69,0.0,0.0,10.896309314586995,754.6800000000001,756.06,0.0,0.0,0.0,36.185,35.31,5.360281195079086,26.713532513181022,82.16168717047452,22.11,22.6,15.289982425307558,57.90861159929701,99.38488576449912,1992614.0
UMARIA,682,12.345,15.23,42.961876832844574,77.56598240469208,99.70674486803519,185.23000000000002,181.57,0.0,0.0,0.0,9.895,12.01,50.29325513196481,90.9090909090909,100.0,207.815,209.67,0.0,0.0,0.0,673.71,670.95,0.0,0.0,0.0,259.90999999999997,258.41,0.0,0.0,0.0,497.815,492.92,0.0,0.0,0.0,286.66499999999996,281.24,0.0,0.0,0.0,284.605,280.77,0.0,0.0,0.0,284.605,280.77,0.0,0.0,0.0,76.925,74.75,0.0,0.2932551319648094,14.809384164222875,26.77,26.11,5.571847507331378,44.13489736070381,100.0,646430.0
VIDISHA,1680,8.61,9.08,57.91666666666667,99.88095238095238,100.0,219.085,218.28,0.0,0.0,0.0,20.125,21.78,25.476190476190474,59.583333333333336,99.94047619047619,169.8,170.67,0.0,0.0,0.0,586.05,585.63,0.0,0.0,0.0,239.41,241.28,0.0,0.0,0.0,588.6949999999999,589.35,0.0,0.0,0.0,242.45,242.23,0.0,0.0,0.0,237.76999999999998,237.63,0.0,0.0,0.0,533.585,533.94,0.0,0.0,0.0,88.05000000000001,83.97,0.0,0.0,5.773809523809524,40.49,38.62,4.880952380952381,17.38095238095238,75.89285714285714,1469028.0
__STATE__,58686,,11.437543639728148,52.06011655249975,89.40803598814027,99.73247452544048,,178.38438488914855,0.12950277749378045,0.7838326006202502,3.7232048529461883,,21.483379125133446,28.163446137068465,62.61459291824285,93.30675118426882,,162.68870187235262,0.07156732440445762,0.5299389973758647,2.6616228742800665,,558.4684023851587,0.0,0.0,0.0,,157.04337555170605,0.1380226970657397,1.1212214156698361,5.198854922809529,,618.264547970207,0.0,0.0,0.0,,178.92565335775984,0.052823501346147286,0.5452748526053914,2.5951675016187847,,215.43901546499345,0.022151790887094024,0.582762498722012,2.615615308591487,,526.3613362841237,0.0,0.0,0.0,,95.1447057064703,0.26582149064512833,3.1148825955082984,12.677640323075352,,28.366008846233193,10.530620590941622,47.61101455202263,90.6127526156153,72983154.0
