village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
PALWALI,FARIDABAD,88,800436,village,FARIDABAD,5.32,Palwal,30.88,Dahej Port,873.64,ICD Tughlakabad,10.58,Rupaidiha ICP,371.51,Indira Gandhi International Airport (DEL),27.95,MMLP Sangrur,244.0,Varanasi Multi-Modal Terminal,644.46,FCI Depot Delhi (NCR),24.08
BADSHAPUR,FARIDABAD,88,800436,village,FARIDABAD,6.16,Palwal,31.2,Dahej Port,874.33,ICD Tughlakabad,10.95,Rupaidiha ICP,370.7,Indira Gandhi International Airport (DEL),28.54,MMLP Sangrur,244.26,Varanasi Multi-Modal Terminal,643.9,FCI Depot Delhi (NCR),24.35
BHUPANI,FARIDABAD,88,800436,village,FARIDABAD,7.51,Palwal,29.86,Dahej Port,874.13,ICD Ballabhgarh,10.98,Rupaidiha ICP,368.77,Indira Gandhi International Airport (DEL),30.97,MMLP Sangrur,246.65,Varanasi Multi-Modal Terminal,641.45,FCI Depot Delhi (NCR),26.76
KHERI KALAN,FARIDABAD,88,800436,village,FARIDABAD,6.66,Palwal,27.3,Dahej Port,871.62,ICD Ballabhgarh,8.49,Rupaidiha ICP,369.61,Indira Gandhi International Airport (DEL),31.49,MMLP Sangrur,248.15,Varanasi Multi-Modal Terminal,640.92,FCI Depot Delhi (NCR),28.24
KHERI KHURD,FARIDABAD,88,800436,village,FARIDABAD NEW TOWN,6.16,Palwal,26.07,Dahej Port,870.42,ICD Ballabhgarh,7.34,Rupaidiha ICP,370.0,Indira Gandhi International Airport (DEL),31.83,MMLP Sangrur,248.9,Varanasi Multi-Modal Terminal,640.64,FCI Depot Delhi (NCR),29.02
BHATOLA,FARIDABAD,88,800436,village,FARIDABAD NEW TOWN,4.88,Palwal,25.73,Dahej Port,869.51,ICD Ballabhgarh,6.36,Rupaidiha ICP,371.26,Indira Gandhi International Airport (DEL),30.95,MMLP Sangrur,248.36,Varanasi Multi-Modal Terminal,641.61,FCI Depot Delhi (NCR),28.56
FARIDPUR,FARIDABAD,88,800436,village,FARIDABAD NEW TOWN,6.53,Palwal,25.15,Dahej Port,869.9,ICD Ballabhgarh,7.05,Rupaidiha ICP,369.48,Indira Gandhi International Airport (DEL),32.84,MMLP Sangrur,250.01,Varanasi Multi-Modal Terminal,639.69,FCI Depot Delhi (NCR),30.14
NAWADA TIGAON,FARIDABAD,88,800436,village,BALLABGARH,6.21,Palwal,20.49,Dahej Port,866.02,ICD Ballabhgarh,5.51,Rupaidiha ICP,369.55,Indira Gandhi International Airport (DEL),35.81,MMLP Sangrur,253.87,Varanasi Multi-Modal Terminal,637.31,FCI Depot Delhi (NCR),34.22
CHANDAWALI,FARIDABAD,88,800436,village,BALLABGARH,4.17,Palwal,18.36,Dahej Port,862.97,ICD Ballabhgarh,3.55,Rupaidiha ICP,372.28,Indira Gandhi International Airport (DEL),35.19,MMLP Sangrur,253.88,Varanasi Multi-Modal Terminal,638.72,FCI Depot Delhi (NCR),34.74
SAHUPURA,FARIDABAD,88,800436,village,PIYALA BLOCK HUT,2.43,Palwal,16.36,Dahej Port,860.68,ICD Ballabhgarh,4.48,Rupaidiha ICP,373.46,Indira Gandhi International Airport (DEL),35.95,MMLP Sangrur,254.9,Varanasi Multi-Modal Terminal,638.71,FCI Depot Delhi (NCR),36.19
MALERNA,FARIDABAD,88,800436,village,PIYALA BLOCK HUT,1.51,Palwal,16.41,Dahej Port,859.8,ICD Ballabhgarh,4.21,Rupaidiha ICP,374.94,Indira Gandhi International Airport (DEL),35.07,MMLP Sangrur,254.13,Varanasi Multi-Modal Terminal,639.98,FCI Depot Delhi (NCR),35.76
PAHLADPUR,FARIDABAD,88,63571,village,ASAOTI,2.58,Palwal,10.21,Dahej Port,856.27,ICD Ballabhgarh,10.71,Rupaidiha ICP,372.56,Indira Gandhi International Airport (DEL),41.56,MMLP Sangrur,260.68,Varanasi Multi-Modal Terminal,634.7,FCI Depot Delhi (NCR),42.4
KURAL,BHIWANI,81,61353,village,Kushal Pura,16.39,Lahli,62.61,Dahej Port,819.72,ICD Bawal,91.56,Attari ICP,297.39,Indira Gandhi International Airport (DEL),119.97,MMLP Sangrur,177.34,Varanasi Multi-Modal Terminal,780.97,FCI FSD Safidon,116.21
SATROD KHURD,HISAR,80,800405,village,Raipur Hariyana Junction,3.42,Bhattu,51.47,Deendayal Port (Kandla),859.18,ICD Garhi Harsaru,134.17,Attari ICP,243.51,Indira Gandhi International Airport (DEL),140.39,MMLP Sangrur,120.68,Varanasi Multi-Modal Terminal,812.56,FCI FSD Safidon,88.0
NARNAUND,HISAR,80,61042,village,BISHANPUR HARYANA,19.08,Lahli,49.24,Deendayal Port (Kandla),887.68,ICD Garhi Harsaru,115.05,Attari ICP,252.86,Indira Gandhi International Airport (DEL),117.12,MMLP Sangrur,114.97,Varanasi Multi-Modal Terminal,788.62,FCI FSD Safidon,54.09
MEGHPUR,PALWAL,89,800437,village,PALWAL,4.89,Palwal,4.89,Dahej Port,844.92,ICD Ballabhgarh,20.45,Rupaidiha ICP,378.77,Indira Gandhi International Airport (DEL),47.57,MMLP Sangrur,266.13,Varanasi Multi-Modal Terminal,634.88,FCI Depot Delhi (NCR),50.75
MILAKPUR,PALWAL,89,63657,village,PALWAL,11.8,Palwal,11.8,Dahej Port,842.21,ICD Ballabhgarh,21.12,Rupaidiha ICP,385.44,Indira Gandhi International Airport (DEL),44.0,MMLP Sangrur,261.46,Varanasi Multi-Modal Terminal,641.54,FCI Depot Delhi (NCR),48.72
KAIMLA,MAHENDRAGARH,84,62090,village,Bojawas,1.8,Farukh Nagar,58.02,Dahej Port,808.6,ICD Bawal,42.75,Attari ICP,341.45,Indira Gandhi International Airport (DEL),85.81,MMLP Sangrur,211.75,Varanasi Multi-Modal Terminal,733.56,FCI Depot Delhi (NCR),97.72
DHANA,MAHENDRAGARH,84,61972,village,Satnali,5.05,Lahli,74.09,Dahej Port,796.62,ICD Bawal,69.33,Attari ICP,327.32,Indira Gandhi International Airport (DEL),114.43,MMLP Sangrur,206.7,Varanasi Multi-Modal Terminal,761.5,FCI Depot Delhi (NCR),126.03
SEHRAWAN,GURUGRAM,86,700001,village,PATLI,8.81,Farukh Nagar,16.12,Dahej Port,842.08,ICD Garhi Harsaru,10.46,Attari ICP,373.94,Indira Gandhi International Airport (DEL),29.25,MMLP Sangrur,230.84,Varanasi Multi-Modal Terminal,676.36,FCI Depot Delhi (NCR),40.86
RAIPUR,GURUGRAM,86,800431,village,ASAOTI,24.99,Palwal,27.62,Dahej Port,838.75,ICD Garhi Harsaru,26.24,Attari ICP,393.09,Indira Gandhi International Airport (DEL),36.71,MMLP Sangrur,249.15,Varanasi Multi-Modal Terminal,657.46,FCI Depot Delhi (NCR),45.0
FAZALWAS,GURUGRAM,86,700001,village,PATLI,10.3,Farukh Nagar,18.02,Dahej Port,838.24,ICD Garhi Harsaru,14.13,Attari ICP,375.28,Indira Gandhi International Airport (DEL),33.1,MMLP Sangrur,232.77,Varanasi Multi-Modal Terminal,676.8,FCI Depot Delhi (NCR),44.66
CHOMA,GURUGRAM,86,947024,village,PALAM VIHAR HALT,0.84,Farukh Nagar,19.55,Dahej Port,863.31,ICD Garhi Harsaru,11.52,Attari ICP,365.43,Indira Gandhi International Airport (DEL),8.68,MMLP Sangrur,219.47,Varanasi Multi-Modal Terminal,676.2,FCI Depot Delhi (NCR),20.91
SADIPUR KHERA,SONIPAT,76,800389,village,SONIPAT,2.7,Narela,14.64,Dahej Port,907.3,ICD Loni,33.65,Attari ICP,328.54,Indira Gandhi International Airport (DEL),46.03,MMLP Sangrur,178.84,Varanasi Multi-Modal Terminal,701.39,FCI Depot Delhi (NCR),42.59
SHAMASHPUR,GURUGRAM,86,800429,village,GURGAON,8.65,Farukh Nagar,23.3,Dahej Port,857.54,ICD Garhi Harsaru,11.88,Attari ICP,375.16,Indira Gandhi International Airport (DEL),14.5,MMLP Sangrur,229.48,Varanasi Multi-Modal Terminal,668.2,FCI Depot Delhi (NCR),24.63
FAZILPUR,SONIPAT,76,800389,village,SONIPAT,2.98,Narela,15.76,Dahej Port,908.87,ICD Loni,34.15,Attari ICP,328.11,Indira Gandhi International Airport (DEL),47.3,MMLP Sangrur,178.28,Varanasi Multi-Modal Terminal,701.49,FCI Depot Delhi (NCR),43.58
LAWAN,SONIPAT,76,800389,village,HARANA KALAN,3.45,Narela,10.0,Dahej Port,905.47,ICD Loni,28.48,Attari ICP,333.7,Indira Gandhi International Airport (DEL),41.71,MMLP Sangrur,184.02,Varanasi Multi-Modal Terminal,696.45,FCI Depot Delhi (NCR),37.65
TIKRI,GURUGRAM,86,800429,village,BASAI DHANKOT,6.85,Farukh Nagar,20.5,Dahej Port,855.5,ICD Garhi Harsaru,8.99,Attari ICP,373.74,Indira Gandhi International Airport (DEL),15.93,MMLP Sangrur,228.45,Varanasi Multi-Modal Terminal,670.54,FCI Depot Delhi (NCR),26.82
NAHARPUR,GURUGRAM,86,700001,village,GARHI HARSARU,6.41,Farukh Nagar,14.11,Dahej Port,846.46,ICD Garhi Harsaru,6.15,Attari ICP,371.69,Indira Gandhi International Airport (DEL),24.97,MMLP Sangrur,228.01,Varanasi Multi-Modal Terminal,676.71,FCI Depot Delhi (NCR),36.72
REWARI,REWARI,85,800425,village,REWARI,1.6,Farukh Nagar,35.07,Dahej Port,814.25,ICD Bawal,13.52,Attari ICP,371.4,Indira Gandhi International Airport (DEL),59.97,MMLP Sangrur,234.47,Varanasi Multi-Modal Terminal,694.56,FCI Depot Delhi (NCR),72.08
RAHILA HATIM,PALWAL,89,63732,village,RUNDHI,5.44,Palwal,10.27,Dahej Port,837.38,ICD Ballabhgarh,29.79,Rupaidiha ICP,379.31,Indira Gandhi International Airport (DEL),56.47,MMLP Sangrur,274.39,Varanasi Multi-Modal Terminal,630.25,FCI Depot Delhi (NCR),60.11
KAUNDAL,PALWAL,89,63785,village,RUNDHI,10.6,Palwal,16.14,Dahej Port,831.4,ICD Ballabhgarh,34.67,Rupaidiha ICP,383.96,Indira Gandhi International Airport (DEL),59.41,MMLP Sangrur,276.09,Varanasi Multi-Modal Terminal,632.06,FCI Depot Delhi (NCR),64.01
SADAIN,NUH,87,63111,village,PATLI,29.73,Palwal,32.06,Dahej Port,830.68,ICD Garhi Harsaru,30.15,Attari ICP,394.86,Indira Gandhi International Airport (DEL),43.51,MMLP Sangrur,252.11,Varanasi Multi-Modal Terminal,659.53,FCI Depot Delhi (NCR),52.55
JAKHOKHAR,NUH,87,63419,village,HODAL,18.61,Palwal,39.64,Dahej Port,809.88,ICD Ballabhgarh,59.14,Rupaidiha ICP,390.4,Indira Gandhi International Airport (DEL),82.72,MMLP Sangrur,296.26,Varanasi Multi-Modal Terminal,624.29,FCI Depot Delhi (NCR),88.2
KHOBRI,GURUGRAM,86,62941,village,PIYALA BLOCK HUT,17.19,Palwal,23.91,Dahej Port,847.9,ICD Ballabhgarh,18.61,Attari ICP,392.28,Indira Gandhi International Airport (DEL),30.51,MMLP Sangrur,247.02,Varanasi Multi-Modal Terminal,654.18,FCI Depot Delhi (NCR),37.16
ULAINA,PALWAL,89,63656,village,PALWAL,12.49,Palwal,12.49,Dahej Port,842.22,ICD Ballabhgarh,21.03,Rupaidiha ICP,386.04,Indira Gandhi International Airport (DEL),43.41,MMLP Sangrur,260.76,Varanasi Multi-Modal Terminal,642.31,FCI Depot Delhi (NCR),48.27
KHANDAWALI,PALWAL,89,63782,village,RUNDHI,14.15,Palwal,18.33,Dahej Port,829.41,ICD Ballabhgarh,35.33,Rupaidiha ICP,387.8,Indira Gandhi International Airport (DEL),58.27,MMLP Sangrur,273.96,Varanasi Multi-Modal Terminal,635.68,FCI Depot Delhi (NCR),63.57
SAIDPUR,PALWAL,89,63630,village,ASAOTI,9.1,Palwal,13.01,Dahej Port,848.02,ICD Ballabhgarh,15.14,Rupaidiha ICP,383.78,Indira Gandhi International Airport (DEL),38.5,MMLP Sangrur,256.8,Varanasi Multi-Modal Terminal,643.31,FCI Depot Delhi (NCR),42.62
BAUND KALAN,CHARKI DADRI,81,61461,village,Kalanaur Kalan,7.26,Lahli,12.45,Dahej Port,856.71,ICD Garhi Harsaru,68.55,Attari ICP,303.55,Indira Gandhi International Airport (DEL),76.38,MMLP Sangrur,166.11,Varanasi Multi-Modal Terminal,747.35,FCI FSD Safidon,74.99
AMKA,NUH,87,63388,village,BANCHARI,23.06,Palwal,30.91,Dahej Port,816.92,ICD Ballabhgarh,47.08,Rupaidiha ICP,397.23,Indira Gandhi International Airport (DEL),66.73,MMLP Sangrur,278.53,Varanasi Multi-Modal Terminal,639.08,FCI Depot Delhi (NCR),73.44
GHAGHAUT,PALWAL,89,63607,village,PALWAL,8.53,Palwal,8.53,Dahej Port,855.89,ICD Ballabhgarh,16.89,Rupaidiha ICP,367.3,Indira Gandhi International Airport (DEL),48.34,MMLP Sangrur,267.35,Varanasi Multi-Modal Terminal,627.77,FCI Depot Delhi (NCR),48.43
PADAINYAWAS,REWARI,85,62616,village,ANAJ MANDI,3.43,Farukh Nagar,37.94,Dahej Port,811.33,ICD Bawal,10.17,Attari ICP,374.86,Indira Gandhi International Airport (DEL),62.06,MMLP Sangrur,238.15,Varanasi Multi-Modal Terminal,692.5,FCI Depot Delhi (NCR),74.07
PANCHAUR,REWARI,85,62646,village,ANAJ MANDI,9.8,Farukh Nagar,36.49,Dahej Port,813.47,ICD Bawal,13.15,Attari ICP,379.48,Indira Gandhi International Airport (DEL),58.57,MMLP Sangrur,241.65,Varanasi Multi-Modal Terminal,685.96,FCI Depot Delhi (NCR),70.33
MAJRI DODA,REWARI,85,62644,village,ANAJ MANDI,9.5,Farukh Nagar,35.32,Dahej Port,814.54,ICD Bawal,13.98,Attari ICP,378.5,Indira Gandhi International Airport (DEL),57.6,MMLP Sangrur,240.56,Varanasi Multi-Modal Terminal,686.39,FCI Depot Delhi (NCR),69.4
NIGANIAWAS,REWARI,85,62597,village,KUMBHAWAS MUNDA,11.05,Farukh Nagar,33.66,Dahej Port,816.62,ICD Bawal,16.5,Attari ICP,379.05,Indira Gandhi International Airport (DEL),55.27,MMLP Sangrur,240.57,Varanasi Multi-Modal Terminal,684.52,FCI Depot Delhi (NCR),67.01
NIKHRI,REWARI,85,62598,village,KUMBHAWAS MUNDA,10.44,Farukh Nagar,32.67,Dahej Port,817.57,ICD Bawal,17.3,Attari ICP,378.37,Indira Gandhi International Airport (DEL),54.38,MMLP Sangrur,239.76,Varanasi Multi-Modal Terminal,684.71,FCI Depot Delhi (NCR),66.14
SAHARANWAS,REWARI,85,62519,village,ANAJ MANDI,4.34,Farukh Nagar,38.56,Dahej Port,811.39,ICD Bawal,13.55,Attari ICP,368.15,Indira Gandhi International Airport (DEL),64.52,MMLP Sangrur,232.41,Varanasi Multi-Modal Terminal,700.09,FCI Depot Delhi (NCR),76.71
CHAUKI,REWARI,85,62430,village,Nangal Mundi,3.89,Farukh Nagar,37.68,Dahej Port,816.04,ICD Bawal,24.23,Attari ICP,356.95,Indira Gandhi International Airport (DEL),65.26,MMLP Sangrur,221.78,Varanasi Multi-Modal Terminal,709.94,FCI Depot Delhi (NCR),77.47
KAMRAUDA,REWARI,85,62429,village,Nangal Mundi,4.04,Farukh Nagar,39.12,Dahej Port,815.04,ICD Bawal,24.57,Attari ICP,356.45,Indira Gandhi International Airport (DEL),66.74,MMLP Sangrur,221.64,Varanasi Multi-Modal Terminal,711.18,FCI Depot Delhi (NCR),78.95
NANGAL MUNDI,REWARI,85,62454,village,Nangal Mundi,1.27,Farukh Nagar,39.52,Dahej Port,813.41,ICD Bawal,21.79,Attari ICP,359.22,Indira Gandhi International Airport (DEL),66.9,MMLP Sangrur,224.39,Varanasi Multi-Modal Terminal,709.05,FCI Depot Delhi (NCR),79.13
GULABPURA,REWARI,85,62452,village,Nangal Mundi,2.47,Farukh Nagar,37.3,Dahej Port,814.55,ICD Bawal,20.18,Attari ICP,361.19,Indira Gandhi International Airport (DEL),64.43,MMLP Sangrur,225.71,Varanasi Multi-Modal Terminal,706.03,FCI Depot Delhi (NCR),76.67
BIHARIPUR,REWARI,85,62451,village,Nangal Mundi,3.76,Farukh Nagar,35.82,Dahej Port,816.42,ICD Bawal,21.89,Attari ICP,359.73,Indira Gandhi International Airport (DEL),63.12,MMLP Sangrur,224.0,Varanasi Multi-Modal Terminal,706.49,FCI Depot Delhi (NCR),75.35
PRANPURA,REWARI,85,62483,village,Nangal Mundi,2.8,Farukh Nagar,42.12,Dahej Port,810.06,ICD Bawal,19.03,Attari ICP,361.96,Indira Gandhi International Airport (DEL),69.2,MMLP Sangrur,227.59,Varanasi Multi-Modal Terminal,708.12,FCI Depot Delhi (NCR),81.44
ALIAWAS,REWARI,85,62482,village,Nangal Mundi,2.93,Farukh Nagar,40.6,Dahej Port,810.88,ICD Bawal,17.64,Attari ICP,363.35,Indira Gandhi International Airport (DEL),67.48,MMLP Sangrur,228.52,Varanasi Multi-Modal Terminal,705.95,FCI Depot Delhi (NCR),79.71
RAULIAWAS,REWARI,85,62471,village,Nangal Mundi,2.41,Farukh Nagar,39.17,Dahej Port,812.33,ICD Bawal,18.34,Attari ICP,362.78,Indira Gandhi International Airport (DEL),66.11,MMLP Sangrur,227.65,Varanasi Multi-Modal Terminal,705.65,FCI Depot Delhi (NCR),78.35
CHIMNAWAS,REWARI,85,62481,village,Khori,2.86,Farukh Nagar,41.83,Dahej Port,809.52,ICD Bawal,16.75,Attari ICP,364.22,Indira Gandhi International Airport (DEL),68.6,MMLP Sangrur,229.62,Varanasi Multi-Modal Terminal,705.85,FCI Depot Delhi (NCR),80.83
KADHU BHAWANIPUR,REWARI,85,62484,village,Khori,3.58,Farukh Nagar,43.04,Dahej Port,808.93,ICD Bawal,18.18,Attari ICP,362.87,Indira Gandhi International Airport (DEL),70.01,MMLP Sangrur,228.66,Varanasi Multi-Modal Terminal,707.83,FCI Depot Delhi (NCR),82.25
MANMARIA AHIR,REWARI,85,62486,village,Pali,3.35,Farukh Nagar,45.07,Dahej Port,806.94,ICD Bawal,17.91,Attari ICP,363.45,Indira Gandhi International Airport (DEL),72.01,MMLP Sangrur,229.69,Varanasi Multi-Modal Terminal,708.51,FCI Depot Delhi (NCR),84.25
MANMARIA ASHMPUR,REWARI,85,62485,village,Khori,3.68,Farukh Nagar,44.3,Dahej Port,807.82,ICD Bawal,18.33,Attari ICP,362.89,Indira Gandhi International Airport (DEL),71.29,MMLP Sangrur,228.98,Varanasi Multi-Modal Terminal,708.56,FCI Depot Delhi (NCR),83.53
THETHAR,REWARI,85,62487,village,Pali,2.5,Farukh Nagar,45.73,Dahej Port,805.94,ICD Bawal,16.79,Attari ICP,364.7,Indira Gandhi International Airport (DEL),72.51,MMLP Sangrur,231.01,Varanasi Multi-Modal Terminal,707.74,FCI Depot Delhi (NCR),84.74
NANGLA,REWARI,85,62467,village,Pali,3.87,Farukh Nagar,45.62,Dahej Port,807.04,ICD Bawal,19.58,Attari ICP,361.92,Indira Gandhi International Airport (DEL),72.75,MMLP Sangrur,228.41,Varanasi Multi-Modal Terminal,710.22,FCI Depot Delhi (NCR),84.99
MAYAN,REWARI,85,62466,village,Pali,4.87,Farukh Nagar,46.81,Dahej Port,806.66,ICD Bawal,21.44,Attari ICP,360.38,Indira Gandhi International Airport (DEL),74.11,MMLP Sangrur,227.27,Varanasi Multi-Modal Terminal,712.3,FCI Depot Delhi (NCR),86.35
MUBARIKPUR (RAWALKI),NUH,87,63405,village,BANCHARI,17.3,Palwal,32.0,Dahej Port,816.01,ICD Ballabhgarh,50.74,Rupaidiha ICP,390.84,Indira Gandhi International Airport (DEL),73.61,MMLP Sangrur,287.42,Varanasi Multi-Modal Terminal,629.76,FCI Depot Delhi (NCR),79.27
JARAULI,NUH,87,63378,village,BANCHARI,19.61,Palwal,32.43,Dahej Port,815.2,ICD Ballabhgarh,50.46,Rupaidiha ICP,393.55,Indira Gandhi International Airport (DEL),72.23,MMLP Sangrur,285.17,Varanasi Multi-Modal Terminal,632.84,FCI Depot Delhi (NCR),78.29
BHURYAKI,NUH,87,63376,village,BANCHARI,20.16,Palwal,33.54,Dahej Port,814.13,ICD Ballabhgarh,51.65,Rupaidiha ICP,393.88,Indira Gandhi International Airport (DEL),73.41,MMLP Sangrur,286.18,Varanasi Multi-Modal Terminal,632.47,FCI Depot Delhi (NCR),79.5
GOBINSPUR,NUH,87,63404,village,BANCHARI,17.85,Palwal,31.72,Dahej Port,816.1,ICD Ballabhgarh,50.22,Rupaidiha ICP,391.65,Indira Gandhi International Airport (DEL),72.73,MMLP Sangrur,286.31,Varanasi Multi-Modal Terminal,630.93,FCI Depot Delhi (NCR),78.51
TUNDLAKA,NUH,87,63355,village,HODAL,22.51,Palwal,37.8,Dahej Port,810.07,ICD Ballabhgarh,56.14,Rupaidiha ICP,395.31,Indira Gandhi International Airport (DEL),77.78,MMLP Sangrur,289.86,Varanasi Multi-Modal Terminal,631.28,FCI Depot Delhi (NCR),83.98
LAHARWARI,NUH,87,63350,village,HODAL,20.2,Palwal,37.44,Dahej Port,810.89,ICD Ballabhgarh,56.3,Rupaidiha ICP,392.9,Indira Gandhi International Airport (DEL),78.84,MMLP Sangrur,291.73,Varanasi Multi-Modal Terminal,628.6,FCI Depot Delhi (NCR),84.7
THEK,NUH,87,63351,village,HODAL,18.79,Palwal,36.57,Dahej Port,811.99,ICD Ballabhgarh,55.64,Rupaidiha ICP,391.49,Indira Gandhi International Airport (DEL),78.64,MMLP Sangrur,292.0,Varanasi Multi-Modal Terminal,627.51,FCI Depot Delhi (NCR),84.31
GULALTA,NUH,87,63394,village,BANCHARI,19.06,Palwal,30.38,Dahej Port,817.16,ICD Ballabhgarh,48.13,Rupaidiha ICP,393.29,Indira Gandhi International Airport (DEL),69.77,MMLP Sangrur,282.92,Varanasi Multi-Modal Terminal,633.97,FCI Depot Delhi (NCR),75.83
MILAKPURI,NUH,87,63399,village,BANCHARI,16.7,Palwal,28.33,Dahej Port,819.29,ICD Ballabhgarh,46.5,Rupaidiha ICP,390.96,Indira Gandhi International Airport (DEL),68.98,MMLP Sangrur,282.98,Varanasi Multi-Modal Terminal,632.43,FCI Depot Delhi (NCR),74.71
RAJPUR,NUH,87,63395,village,BANCHARI,18.59,Palwal,28.96,Dahej Port,818.57,ICD Ballabhgarh,46.58,Rupaidiha ICP,392.85,Indira Gandhi International Airport (DEL),68.24,MMLP Sangrur,281.63,Varanasi Multi-Modal Terminal,634.43,FCI Depot Delhi (NCR),74.26
KHWAJA ALI KALAN,NUH,87,63390,village,SHOLAKA,23.68,Palwal,30.77,Dahej Port,817.23,ICD Ballabhgarh,46.58,Rupaidiha ICP,397.82,Indira Gandhi International Airport (DEL),65.84,MMLP Sangrur,277.44,Varanasi Multi-Modal Terminal,640.1,FCI Depot Delhi (NCR),72.65
SATAKPURI,NUH,87,63385,village,BANCHARI,24.48,Palwal,32.56,Dahej Port,815.32,ICD Ballabhgarh,48.55,Rupaidiha ICP,398.71,Indira Gandhi International Airport (DEL),67.7,MMLP Sangrur,278.85,Varanasi Multi-Modal Terminal,639.88,FCI Depot Delhi (NCR),74.59
TER,NUH,87,63383,village,BANCHARI,23.29,Palwal,33.14,Dahej Port,814.47,ICD Ballabhgarh,49.86,Rupaidiha ICP,397.54,Indira Gandhi International Airport (DEL),69.79,MMLP Sangrur,281.33,Varanasi Multi-Modal Terminal,637.69,FCI Depot Delhi (NCR),76.46
RAHPWA,NUH,87,63384,village,BANCHARI,24.91,Palwal,33.87,Dahej Port,813.91,ICD Ballabhgarh,50.06,Rupaidiha ICP,399.17,Indira Gandhi International Airport (DEL),69.23,MMLP Sangrur,280.12,Varanasi Multi-Modal Terminal,639.47,FCI Depot Delhi (NCR),76.15
PANGAWAN,NUH,87,63432,village,BANCHARI,26.19,Palwal,36.76,Dahej Port,810.88,ICD Ballabhgarh,53.3,Rupaidiha ICP,400.26,Indira Gandhi International Airport (DEL),72.49,MMLP Sangrur,282.8,Varanasi Multi-Modal Terminal,638.66,FCI Depot Delhi (NCR),79.46
DHANA,NUH,87,63327,village,BANCHARI,28.63,Palwal,40.3,Dahej Port,807.28,ICD Bawal,53.59,Rupaidiha ICP,402.22,Indira Gandhi International Airport (DEL),75.85,MMLP Sangrur,285.23,Varanasi Multi-Modal Terminal,638.62,FCI Depot Delhi (NCR),82.98
MANKRAULA,GURUGRAM,86,62809,village,Sultanpur Kalia,5.65,Farukh Nagar,8.41,Dahej Port,856.26,ICD Garhi Harsaru,7.86,Attari ICP,359.5,Indira Gandhi International Airport (DEL),19.52,MMLP Sangrur,215.06,Varanasi Multi-Modal Terminal,685.42,FCI Depot Delhi (NCR),31.57
"Jhanjrola,Khera Jhanjrola",GURUGRAM,86,62887,village,Sultanpur Kalia,3.38,Farukh Nagar,4.21,Dahej Port,853.2,ICD Garhi Harsaru,9.84,Attari ICP,357.7,Indira Gandhi International Airport (DEL),23.91,MMLP Sangrur,213.94,Varanasi Multi-Modal Terminal,688.71,FCI Depot Delhi (NCR),35.91
MUBARAKPUR,GURUGRAM,86,62885,village,Farukhnagar,1.38,Farukh Nagar,1.37,Dahej Port,850.42,ICD Garhi Harsaru,12.1,Attari ICP,356.7,Indira Gandhi International Airport (DEL),27.48,MMLP Sangrur,213.55,Varanasi Multi-Modal Terminal,691.07,FCI Depot Delhi (NCR),39.49
Hari Nagar,GURUGRAM,86,62883,village,Farukhnagar,5.22,Farukh Nagar,5.22,Dahej Port,846.25,ICD Garhi Harsaru,16.52,Attari ICP,355.16,Indira Gandhi International Airport (DEL),32.93,MMLP Sangrur,212.97,Varanasi Multi-Modal Terminal,694.75,FCI Depot Delhi (NCR),44.94
SHEKHUPUR MAJRI,GURUGRAM,86,62879,village,Farukhnagar,10.52,Farukh Nagar,10.52,Dahej Port,841.93,ICD Garhi Harsaru,21.29,Attari ICP,353.98,Indira Gandhi International Airport (DEL),38.35,MMLP Sangrur,212.83,Varanasi Multi-Modal Terminal,698.21,FCI Depot Delhi (NCR),50.36
KARAULA,GURUGRAM,86,62854,village,PATAUDI ROAD,6.7,Farukh Nagar,12.02,Dahej Port,838.42,ICD Garhi Harsaru,21.27,Attari ICP,357.59,Indira Gandhi International Airport (DEL),39.68,MMLP Sangrur,216.8,Varanasi Multi-Modal Terminal,696.05,FCI Depot Delhi (NCR),51.85
FARIDPUR,GURUGRAM,86,62853,village,PATAUDI ROAD,3.89,Farukh Nagar,12.77,Dahej Port,836.82,ICD Garhi Harsaru,20.67,Attari ICP,360.37,Indira Gandhi International Airport (DEL),39.76,MMLP Sangrur,219.61,Varanasi Multi-Modal Terminal,693.82,FCI Depot Delhi (NCR),51.99
RAJPUR,GURUGRAM,86,62750,village,INCHHAPURI,3.14,Farukh Nagar,16.85,Dahej Port,832.62,ICD Garhi Harsaru,23.78,Attari ICP,362.38,Indira Gandhi International Airport (DEL),43.33,MMLP Sangrur,222.31,Varanasi Multi-Modal Terminal,693.86,FCI Depot Delhi (NCR),55.57
SAGARPUR,MAHENDRAGARH,84,62136,village,Mirzapur Bachhaud,7.21,Farukh Nagar,70.6,Dahej Port,788.44,ICD Bawal,38.89,Attari ICP,357.29,Indira Gandhi International Airport (DEL),98.22,MMLP Sangrur,230.76,Varanasi Multi-Modal Terminal,729.96,FCI Depot Delhi (NCR),110.43
