village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km,nearest_toll_plaza,dist_toll_plaza_km
MALIDA,RAJSAMAND,123,097272,village,162,5.39,Amritsar–Jamnagar Expressway,163.2,Nathdwara,20.16,Virochan Nagar,251.19,Dahej Port,369.63,ICD Sabarmati,230.17,Attari ICP,678.64,Sardar Vallabhbhai Patel International Airport (AMD),228.19,MMLP Indore,322.17,Varanasi Multi-Modal Terminal,917.43,FCI Depot Jodhpur,157.38,RAJSAMAND Toll Plaza,15.07
Moothiya,RAJSAMAND,123,096531,village,58,0.95,Amritsar–Jamnagar Expressway,148.51,Khara-Kameri,17.37,Bhadwasi,212.39,Dahej Port,416.07,ICD Jaipur (Sitapura),256.0,Attari ICP,631.38,Jaipur International Airport (JAI),255.96,MMLP Indore,354.47,Varanasi Multi-Modal Terminal,908.69,FCI Depot Jodhpur,120.37,RAJSAMAND Toll Plaza,17.59
DEGANA,RAJSAMAND,123,096679,village,58,8.24,Amritsar–Jamnagar Expressway,157.19,Charbhuja Road,8.06,Bhadwasi,213.43,Dahej Port,418.66,ICD Jaipur (Sitapura),248.83,Attari ICP,630.65,Jaipur International Airport (JAI),248.94,MMLP Indore,348.65,Varanasi Multi-Modal Terminal,899.29,FCI Depot Jodhpur,126.59,RAJSAMAND Toll Plaza,17.35
ASAN,RAJSAMAND,123,096828,village,58,0.6,Amritsar–Jamnagar Expressway,148.24,Khara-Kameri,16.72,Bhadwasi,211.31,Dahej Port,417.18,ICD Jaipur (Sitapura),255.15,Attari ICP,630.27,Jaipur International Airport (JAI),255.09,MMLP Indore,355.21,Varanasi Multi-Modal Terminal,908.43,FCI Depot Jodhpur,119.65,RAJSAMAND Toll Plaza,18.59
BIANA,RAJSAMAND,123,096655,village,58,9.6,Amritsar–Jamnagar Expressway,159.71,Khara-Kameri,4.7,Bhadwasi,210.42,Dahej Port,423.34,ICD Jaipur (Sitapura),243.32,Attari ICP,626.75,Jaipur International Airport (JAI),243.43,MMLP Indore,349.07,Varanasi Multi-Modal Terminal,894.93,FCI Depot Jodhpur,126.86,RAJSAMAND Toll Plaza,21.93
KOTESHWAR,RAJSAMAND,123,096685,village,58,11.11,Amritsar–Jamnagar Expressway,161.45,Khara-Kameri,3.19,Bhadwasi,209.66,Dahej Port,425.09,ICD Jaipur (Sitapura),240.88,Attari ICP,625.48,Jaipur International Airport (JAI),241.0,MMLP Indore,348.64,Varanasi Multi-Modal Terminal,892.59,FCI Depot Jodhpur,127.7,RAJSAMAND Toll Plaza,21.07
MACHIND,RAJSAMAND,123,097263,village,162,8.6,Amritsar–Jamnagar Expressway,153.49,Nathdwara,30.94,Virochan Nagar,245.14,Dahej Port,366.64,ICD Sabarmati,225.43,Attari ICP,679.69,Sardar Vallabhbhai Patel International Airport (AMD),223.6,MMLP Indore,329.79,Varanasi Multi-Modal Terminal,928.14,FCI Depot Jodhpur,152.76,Gogunda (Jaswantgarh),19.5
KOCHLI,RAJSAMAND,123,097326,village,162,3.07,Amritsar–Jamnagar Expressway,179.26,Bejnal,3.0,Bhadwasi,256.83,Dahej Port,379.31,ICD Sabarmati,242.89,Attari ICP,673.3,Sardar Vallabhbhai Patel International Airport (AMD),240.68,MMLP Indore,312.01,Varanasi Multi-Modal Terminal,897.97,FCI Depot Jodhpur,163.74,RAJSAMAND Toll Plaza,22.14
SANSERA,RAJSAMAND,123,097211,village,162A,5.12,Amritsar–Jamnagar Expressway,193.75,Thamla Mogana,14.27,Bhadwasi,259.76,Dahej Port,384.14,ICD Sabarmati,250.6,Attari ICP,673.1,Sardar Vallabhbhai Patel International Airport (AMD),248.2,MMLP Indore,301.71,Varanasi Multi-Modal Terminal,882.85,FCI Depot Jodhpur,173.14,RAJSAMAND Toll Plaza,33.29
PREMPURA,RAJSAMAND,123,097135,village,758,4.05,Amritsar–Jamnagar Expressway,183.74,Soniyana Mewar,3.51,Bhadwasi,245.69,Dahej Port,394.68,ICD Sabarmati,258.94,Attari ICP,660.02,Sardar Vallabhbhai Patel International Airport (AMD),256.7,MMLP Indore,315.45,Varanasi Multi-Modal Terminal,886.75,FCI Depot Jodhpur,159.39,RAJSAMAND Toll Plaza,23.66
MADRECHAN KA GURA,RAJSAMAND,123,096945,village,162,5.26,Amritsar–Jamnagar Expressway,155.54,Kankroli,22.27,Bhadwasi,245.49,Dahej Port,381.76,ICD Sabarmati,241.05,Attari ICP,665.52,Sardar Vallabhbhai Patel International Airport (AMD),239.19,MMLP Indore,333.67,Varanasi Multi-Modal Terminal,918.59,FCI Depot Jodhpur,144.31,RAJSAMAND Toll Plaza,20.79
DOLPURA,RAJSAMAND,123,096598,village,58,7.5,Amritsar–Jamnagar Expressway,157.76,Kuwanthal,3.76,Bhadwasi,196.82,Dahej Port,438.1,ICD Jaipur (Sitapura),231.44,Attari ICP,612.18,Jaipur International Airport (JAI),231.33,MMLP Indore,358.75,Varanasi Multi-Modal Terminal,890.7,FCI Depot Jodhpur,119.88,RAJSAMAND Toll Plaza,8.92
THORIAWAS,RAJSAMAND,123,096843,village,58,3.89,Amritsar–Jamnagar Expressway,148.24,Charbhuja Road,20.52,Bhadwasi,217.0,Dahej Port,410.75,ICD Jaipur (Sitapura),261.02,Attari ICP,636.41,Jaipur International Airport (JAI),261.03,MMLP Indore,352.3,Varanasi Multi-Modal Terminal,911.53,FCI Depot Jodhpur,122.59,RAJSAMAND Toll Plaza,14.22
AKYA,RAJSAMAND,123,096701,village,58,15.15,Amritsar–Jamnagar Expressway,166.05,Charbhuja Road,2.27,Bhadwasi,217.09,Dahej Port,418.93,ICD Jaipur (Sitapura),244.05,Attari ICP,632.5,Jaipur International Airport (JAI),244.34,MMLP Indore,341.57,Varanasi Multi-Modal Terminal,890.88,FCI Depot Jodhpur,134.28,RAJSAMAND Toll Plaza,19.33
JANBU KA TALAV,RAJSAMAND,123,096849,village,58,7.73,Amritsar–Jamnagar Expressway,143.87,Charbhuja Road,24.84,Bhadwasi,216.04,Dahej Port,410.23,ICD Jaipur (Sitapura),264.08,Attari ICP,636.16,Jaipur International Airport (JAI),264.0,MMLP Indore,355.71,Varanasi Multi-Modal Terminal,916.0,FCI Depot Jodhpur,119.36,RAJSAMAND Toll Plaza,17.57
SEVANTRI,RAJSAMAND,123,096847,village,162,8.46,Amritsar–Jamnagar Expressway,142.11,Charbhuja Road,27.25,Bhadwasi,216.63,Dahej Port,408.97,ICD Jaipur (Sitapura),266.31,Attari ICP,637.09,Sardar Vallabhbhai Patel International Airport (AMD),264.87,MMLP Indore,356.67,Varanasi Multi-Modal Terminal,918.37,FCI Depot Jodhpur,118.6,RAJSAMAND Toll Plaza,18.8
NOLAI LALPURA,RAJSAMAND,123,096442,village,148D,5.41,Amritsar–Jamnagar Expressway,165.12,HARIPUR,28.6,Bhadwasi,173.16,Dahej Port,473.07,ICD Jaipur (Sitapura),196.4,Attari ICP,581.3,Jaipur International Airport (JAI),195.99,MMLP Indore,372.93,Varanasi Multi-Modal Terminal,868.62,FCI Depot Jodhpur,123.29,BEAWAR Toll Plaza,17.34
BALI,RAJSAMAND,123,096435,village,58,0.53,Amritsar–Jamnagar Expressway,155.45,HARIPUR,21.66,Bhadwasi,167.29,Dahej Port,473.37,ICD Jaipur (Sitapura),202.01,Attari ICP,578.39,Jaipur International Airport (JAI),201.36,MMLP Indore,380.28,Varanasi Multi-Modal Terminal,877.69,FCI Depot Jodhpur,113.63,BEAWAR Toll Plaza,26.37
KARAKARA,RAJSAMAND,123,096434,village,458,0.64,Amritsar–Jamnagar Expressway,154.62,HARIPUR,19.35,Bhadwasi,164.95,Dahej Port,475.67,ICD Jaipur (Sitapura),200.72,Attari ICP,575.98,Jaipur International Airport (JAI),200.01,MMLP Indore,382.4,Varanasi Multi-Modal Terminal,877.73,FCI Depot Jodhpur,112.71,BEAWAR Toll Plaza,24.12
BANSA,RAJSAMAND,123,096829,village,58,2.42,Amritsar–Jamnagar Expressway,147.16,Khara-Kameri,18.68,Bhadwasi,212.25,Dahej Port,415.7,ICD Jaipur (Sitapura),257.12,Attari ICP,631.5,Jaipur International Airport (JAI),257.06,MMLP Indore,355.4,Varanasi Multi-Modal Terminal,910.16,FCI Depot Jodhpur,119.43,RAJSAMAND Toll Plaza,18.08
DARARA,RAJSAMAND,123,096652,village,58,0.13,Amritsar–Jamnagar Expressway,148.5,Khara-Kameri,15.88,Bhadwasi,210.62,Dahej Port,418.06,ICD Jaipur (Sitapura),254.21,Attari ICP,629.48,Jaipur International Airport (JAI),254.15,MMLP Indore,355.42,Varanasi Multi-Modal Terminal,907.78,FCI Depot Jodhpur,119.47,RAJSAMAND Toll Plaza,19.17
GUMANJI KA GURA,RAJSAMAND,123,096711,village,58,17.77,Amritsar–Jamnagar Expressway,168.04,Charbhuja Road,7.04,Bhadwasi,211.16,Dahej Port,426.95,ICD Jaipur (Sitapura),235.91,Attari ICP,625.35,Jaipur International Airport (JAI),236.16,MMLP Indore,344.41,Varanasi Multi-Modal Terminal,885.73,FCI Depot Jodhpur,132.96,RAJSAMAND Toll Plaza,23.51
DHUKAL SINGH KA KHERA,RAJSAMAND,123,096686,village,58,12.27,Amritsar–Jamnagar Expressway,162.59,Charbhuja Road,4.1,Bhadwasi,210.72,Dahej Port,424.46,ICD Jaipur (Sitapura),240.84,Attari ICP,626.35,Jaipur International Airport (JAI),241.0,MMLP Indore,347.37,Varanasi Multi-Modal Terminal,891.78,FCI Depot Jodhpur,128.98,RAJSAMAND Toll Plaza,22.15
KHAKARMAL,RAJSAMAND,123,096682,village,58,7.94,Amritsar–Jamnagar Expressway,157.94,Khara-Kameri,5.59,Bhadwasi,210.0,Dahej Port,422.95,ICD Jaipur (Sitapura),244.62,Attari ICP,626.72,Jaipur International Airport (JAI),244.7,MMLP Indore,350.28,Varanasi Multi-Modal Terminal,896.75,FCI Depot Jodhpur,125.46,RAJSAMAND Toll Plaza,21.62
PHIYAVRI,RAJSAMAND,123,097022,village,758,0.77,Amritsar–Jamnagar Expressway,185.68,Kuanriya,5.82,Bhadwasi,240.83,Dahej Port,401.95,ICD Jaipur (Sitapura),251.67,Attari ICP,653.91,Jaipur International Airport (JAI),252.54,MMLP Indore,317.04,Varanasi Multi-Modal Terminal,881.18,FCI Depot Jodhpur,158.19,RAJSAMAND Toll Plaza,25.6
TASOL,RAJSAMAND,123,097036,village,58,3.93,Amritsar–Jamnagar Expressway,171.52,Kankroli,8.65,Bhadwasi,238.5,Dahej Port,396.35,ICD Sabarmati,258.34,Attari ICP,655.05,Sardar Vallabhbhai Patel International Airport (AMD),256.27,MMLP Indore,326.66,Varanasi Multi-Modal Terminal,897.08,FCI Depot Jodhpur,148.23,RAJSAMAND Toll Plaza,11.62
KHEDLIYA,RAJSAMAND,123,096939,village,162,1.52,Amritsar–Jamnagar Expressway,151.03,Kankroli,25.48,Bhadwasi,239.19,Dahej Port,387.06,ICD Sabarmati,245.63,Attari ICP,659.59,Sardar Vallabhbhai Patel International Airport (AMD),243.84,MMLP Indore,339.94,Varanasi Multi-Modal Terminal,920.51,FCI Depot Jodhpur,137.66,RAJSAMAND Toll Plaza,18.19
DHANJI KA KHERA,RAJSAMAND,123,097035,village,758,5.21,Amritsar–Jamnagar Expressway,173.0,Soniyana Mewar,7.69,Bhadwasi,238.62,Dahej Port,396.96,ICD Sabarmati,259.21,Attari ICP,654.84,Sardar Vallabhbhai Patel International Airport (AMD),257.12,MMLP Indore,325.71,Varanasi Multi-Modal Terminal,895.45,FCI Depot Jodhpur,149.14,RAJSAMAND Toll Plaza,12.8
KHATU KARA,RAJSAMAND,123,097213,village,162A,6.58,Amritsar–Jamnagar Expressway,193.47,Thamla Mogana,10.91,Bhadwasi,263.11,Dahej Port,380.07,ICD Sabarmati,246.58,Attari ICP,676.88,Sardar Vallabhbhai Patel International Airport (AMD),244.17,MMLP Indore,299.93,Varanasi Multi-Modal Terminal,884.96,FCI Depot Jodhpur,175.07,RAJSAMAND Toll Plaza,30.01
LAL MADARI,RAJSAMAND,123,097385,village,58,0.52,Amritsar–Jamnagar Expressway,171.98,Nathdwara,13.87,Virochan Nagar,251.2,Dahej Port,366.78,ICD Sabarmati,228.97,Attari ICP,683.28,Sardar Vallabhbhai Patel International Airport (AMD),226.84,MMLP Indore,313.35,Varanasi Multi-Modal Terminal,910.87,FCI Depot Jodhpur,165.42,RAJSAMAND Toll Plaza,8.69
DEPUR,RAJSAMAND,123,097342,village,162,2.47,Amritsar–Jamnagar Expressway,182.31,Nathdwara,3.69,Virochan Nagar,259.76,Dahej Port,372.07,ICD Sabarmati,236.35,Attari ICP,681.0,Sardar Vallabhbhai Patel International Airport (AMD),234.07,MMLP Indore,306.19,Varanasi Multi-Modal Terminal,898.77,FCI Depot Jodhpur,170.27,RAJSAMAND Toll Plaza,16.68
UNWAS,RAJSAMAND,123,097379,village,58,5.1,Amritsar–Jamnagar Expressway,167.25,Nathdwara,19.05,Virochan Nagar,247.79,Dahej Port,364.9,ICD Sabarmati,226.16,Attari ICP,683.97,Sardar Vallabhbhai Patel International Airport (AMD),224.1,MMLP Indore,316.95,Varanasi Multi-Modal Terminal,916.25,FCI Depot Jodhpur,163.13,RAJSAMAND Toll Plaza,9.29
CHARNO KI MANDAR,RAJSAMAND,123,097264,village,162,12.2,Amritsar–Jamnagar Expressway,153.54,Nathdwara,32.59,Virochan Nagar,241.57,Dahej Port,363.08,ICD Sabarmati,221.82,Attari ICP,683.11,Sardar Vallabhbhai Patel International Airport (AMD),219.99,MMLP Indore,328.59,Varanasi Multi-Modal Terminal,930.02,FCI Depot Jodhpur,155.2,Gogunda (Jaswantgarh),15.9
SALOR,RAJSAMAND,123,097339,village,162,1.93,Amritsar–Jamnagar Expressway,185.09,Thamla Mogana,3.25,Bhadwasi,262.98,Dahej Port,375.33,ICD Sabarmati,240.16,Attari ICP,678.73,Sardar Vallabhbhai Patel International Airport (AMD),237.85,MMLP Indore,305.12,Varanasi Multi-Modal Terminal,894.65,FCI Depot Jodhpur,170.67,RAJSAMAND Toll Plaza,21.04
DABUN,RAJSAMAND,123,097371,village,162,7.79,Amritsar–Jamnagar Expressway,163.59,Nathdwara,21.03,Virochan Nagar,248.73,Dahej Port,367.03,ICD Sabarmati,227.62,Attari ICP,681.18,Sardar Vallabhbhai Patel International Airport (AMD),225.62,MMLP Indore,320.92,Varanasi Multi-Modal Terminal,918.46,FCI Depot Jodhpur,159.26,RAJSAMAND Toll Plaza,13.18
UTHNOL,RAJSAMAND,123,097356,village,162,2.2,Amritsar–Jamnagar Expressway,179.82,Nathdwara,3.31,Virochan Nagar,260.0,Dahej Port,373.16,ICD Sabarmati,236.92,Attari ICP,679.28,Sardar Vallabhbhai Patel International Airport (AMD),234.68,MMLP Indore,308.85,Varanasi Multi-Modal Terminal,900.45,FCI Depot Jodhpur,167.68,RAJSAMAND Toll Plaza,16.47
SARUPPURA,RAJSAMAND,123,097355,village,162,1.17,Amritsar–Jamnagar Expressway,177.84,Nathdwara,4.31,Virochan Nagar,260.32,Dahej Port,374.16,ICD Sabarmati,237.51,Attari ICP,677.8,Sardar Vallabhbhai Patel International Airport (AMD),235.31,MMLP Indore,311.01,Varanasi Multi-Modal Terminal,901.73,FCI Depot Jodhpur,165.56,RAJSAMAND Toll Plaza,16.73
BANRINAL,RAJSAMAND,123,097304,village,58,1.96,Amritsar–Jamnagar Expressway,174.72,Bejnal,6.12,Bhadwasi,255.4,Dahej Port,378.67,ICD Sabarmati,241.37,Attari ICP,672.7,Sardar Vallabhbhai Patel International Airport (AMD),239.22,MMLP Indore,315.69,Varanasi Multi-Modal Terminal,902.37,FCI Depot Jodhpur,160.51,RAJSAMAND Toll Plaza,20.58
MOLELA,RAJSAMAND,123,097275,village,162,1.93,Amritsar–Jamnagar Expressway,165.09,Nathdwara,17.3,Virochan Nagar,254.59,Dahej Port,372.45,ICD Sabarmati,233.36,Attari ICP,676.35,Sardar Vallabhbhai Patel International Airport (AMD),231.35,MMLP Indore,321.55,Varanasi Multi-Modal Terminal,914.22,FCI Depot Jodhpur,156.99,RAJSAMAND Toll Plaza,16.16
CHHOTA BHANUJA,RAJSAMAND,123,097259,village,162,5.82,Amritsar–Jamnagar Expressway,159.4,Nathdwara,24.13,Virochan Nagar,249.34,Dahej Port,368.98,ICD Sabarmati,228.83,Attari ICP,678.5,Sardar Vallabhbhai Patel International Airport (AMD),226.9,MMLP Indore,325.31,Varanasi Multi-Modal Terminal,921.31,FCI Depot Jodhpur,155.16,RAJSAMAND Toll Plaza,17.43
GUNJOL,RAJSAMAND,123,097297,village,58,0.04,Amritsar–Jamnagar Expressway,172.82,Bejnal,8.8,Bhadwasi,256.21,Dahej Port,376.87,ICD Sabarmati,239.22,Attari ICP,673.94,Sardar Vallabhbhai Patel International Airport (AMD),237.1,MMLP Indore,316.56,Varanasi Multi-Modal Terminal,904.95,FCI Depot Jodhpur,160.1,RAJSAMAND Toll Plaza,18.65
BIR KI BHAGAL,RAJSAMAND,123,096917,village,162,4.38,Amritsar–Jamnagar Expressway,144.1,Kankroli,32.43,Bhadwasi,237.27,Dahej Port,387.06,ICD Sabarmati,244.6,Attari ICP,658.53,Sardar Vallabhbhai Patel International Airport (AMD),242.92,MMLP Indore,345.82,Varanasi Multi-Modal Terminal,927.04,FCI Depot Jodhpur,132.94,RAJSAMAND Toll Plaza,23.25
SAPAL,RAJSAMAND,123,097050,village,162,7.92,Amritsar–Jamnagar Expressway,158.2,Kankroli,18.06,Bhadwasi,237.47,Dahej Port,391.51,ICD Sabarmati,251.24,Attari ICP,656.62,Sardar Vallabhbhai Patel International Airport (AMD),249.35,MMLP Indore,335.79,Varanasi Multi-Modal Terminal,911.72,FCI Depot Jodhpur,140.2,RAJSAMAND Toll Plaza,10.42
SAKRODA,RAJSAMAND,123,096814,village,758,4.17,Amritsar–Jamnagar Expressway,177.98,Kuanriya,2.58,Bhadwasi,237.15,Dahej Port,401.61,ICD Jaipur (Sitapura),254.98,Attari ICP,651.9,Jaipur International Airport (JAI),255.69,MMLP Indore,323.44,Varanasi Multi-Modal Terminal,888.39,FCI Depot Jodhpur,151.5,RAJSAMAND Toll Plaza,17.78
JODHPURA,RAJSAMAND,123,097015,village,758,4.44,Amritsar–Jamnagar Expressway,180.73,Kuanriya,3.31,Bhadwasi,237.01,Dahej Port,403.5,ICD Jaipur (Sitapura),252.04,Attari ICP,650.97,Jaipur International Airport (JAI),252.79,MMLP Indore,321.92,Varanasi Multi-Modal Terminal,884.85,FCI Depot Jodhpur,153.22,RAJSAMAND Toll Plaza,20.95
UMEDPURA,RAJSAMAND,123,097011,village,58,2.58,Amritsar–Jamnagar Expressway,168.11,Kankroli,12.14,Bhadwasi,235.26,Dahej Port,398.35,ICD Sabarmati,259.75,Attari ICP,652.28,Sardar Vallabhbhai Patel International Airport (AMD),257.72,MMLP Indore,330.53,Varanasi Multi-Modal Terminal,899.32,FCI Depot Jodhpur,144.36,RAJSAMAND Toll Plaza,7.79
DOVRA,RAJSAMAND,123,096780,village,58,10.01,Amritsar–Jamnagar Expressway,170.14,Lawa Sardargarh,6.64,Bhadwasi,229.64,Dahej Port,406.24,ICD Jaipur (Sitapura),253.92,Attari ICP,645.47,Jaipur International Airport (JAI),254.42,MMLP Indore,332.06,Varanasi Multi-Modal Terminal,893.16,FCI Depot Jodhpur,142.89,RAJSAMAND Toll Plaza,11.7
Garhbor,RAJSAMAND,123,096871,village,162,1.56,Amritsar–Jamnagar Expressway,147.51,Lawa Sardargarh,25.3,Bhadwasi,223.89,Dahej Port,402.63,ICD Sabarmati,260.81,Attari ICP,643.99,Sardar Vallabhbhai Patel International Airport (AMD),259.08,MMLP Indore,349.73,Varanasi Multi-Modal Terminal,916.6,FCI Depot Jodhpur,125.82,RAJSAMAND Toll Plaza,13.1
Dabla,RAJSAMAND,123,096821,village,58,8.16,Amritsar–Jamnagar Expressway,161.84,Lawa Sardargarh,7.66,Bhadwasi,222.8,Dahej Port,410.03,ICD Jaipur (Sitapura),254.34,Attari ICP,639.89,Jaipur International Airport (JAI),254.63,MMLP Indore,340.69,Varanasi Multi-Modal Terminal,898.99,FCI Depot Jodhpur,134.21,RAJSAMAND Toll Plaza,9.16
MINKIYAWAS,RAJSAMAND,123,096534,village,58,2.83,Amritsar–Jamnagar Expressway,156.32,Lawa Sardargarh,13.17,Bhadwasi,220.88,Dahej Port,409.66,ICD Jaipur (Sitapura),257.55,Attari ICP,639.01,Jaipur International Airport (JAI),257.73,MMLP Indore,345.12,Varanasi Multi-Modal Terminal,904.38,FCI Depot Jodhpur,129.71,RAJSAMAND Toll Plaza,8.77
KHARNOTA,RAJSAMAND,123,096880,village,58,4.42,Amritsar–Jamnagar Expressway,158.03,Lawa Sardargarh,11.44,Bhadwasi,221.45,Dahej Port,409.78,ICD Jaipur (Sitapura),256.53,Attari ICP,639.26,Jaipur International Airport (JAI),256.74,MMLP Indore,343.75,Varanasi Multi-Modal Terminal,902.7,FCI Depot Jodhpur,131.09,RAJSAMAND Toll Plaza,8.51
RABCHA,RAJSAMAND,123,097384,village,58,0.82,Amritsar–Jamnagar Expressway,173.72,Nathdwara,11.66,Virochan Nagar,252.93,Dahej Port,367.96,ICD Sabarmati,230.5,Attari ICP,682.59,Sardar Vallabhbhai Patel International Airport (AMD),228.35,MMLP Indore,312.23,Varanasi Multi-Modal Terminal,908.66,FCI Depot Jodhpur,166.01,RAJSAMAND Toll Plaza,9.75
CHHAPARI,RAJSAMAND,123,097230,village,162A,1.64,Amritsar–Jamnagar Expressway,201.8,Fatehnagar,9.61,Bhadwasi,265.63,Dahej Port,382.47,ICD Sabarmati,250.74,Attari ICP,677.48,Sardar Vallabhbhai Patel International Airport (AMD),248.23,MMLP Indore,293.8,Varanasi Multi-Modal Terminal,876.57,FCI Depot Kota,175.7,Narayanpura,33.3
BALICHA,RAJSAMAND,123,097377,village,58,7.9,Amritsar–Jamnagar Expressway,164.51,Nathdwara,21.49,Virochan Nagar,246.79,Dahej Port,364.8,ICD Sabarmati,225.53,Attari ICP,683.48,Sardar Vallabhbhai Patel International Airport (AMD),223.52,MMLP Indore,319.37,Varanasi Multi-Modal Terminal,918.84,FCI Depot Jodhpur,161.28,RAJSAMAND Toll Plaza,11.32
KOTARI,RAJSAMAND,123,097223,village,162A,5.03,Amritsar–Jamnagar Expressway,203.9,Bhupalsagar,11.13,Bhadwasi,262.46,Dahej Port,387.69,ICD Sabarmati,256.24,Attari ICP,673.32,Sardar Vallabhbhai Patel International Airport (AMD),253.72,MMLP Indore,294.67,Varanasi Multi-Modal Terminal,872.36,FCI Depot Kota,171.12,Narayanpura,36.08
KHOKHA DHANI,RAJSAMAND,123,097353,village,162,1.53,Amritsar–Jamnagar Expressway,175.42,Nathdwara,6.33,Bhadwasi,258.17,Dahej Port,375.87,ICD Sabarmati,238.73,Attari ICP,675.55,Sardar Vallabhbhai Patel International Airport (AMD),236.57,MMLP Indore,313.86,Varanasi Multi-Modal Terminal,903.07,FCI Depot Jodhpur,162.69,RAJSAMAND Toll Plaza,17.88
PANERION KI MADRI,RAJSAMAND,123,097293,village,162,1.23,Amritsar–Jamnagar Expressway,170.58,Nathdwara,11.35,Bhadwasi,257.41,Dahej Port,374.48,ICD Sabarmati,236.42,Attari ICP,675.66,Sardar Vallabhbhai Patel International Airport (AMD),234.32,MMLP Indore,317.53,Varanasi Multi-Modal Terminal,908.16,FCI Depot Jodhpur,159.8,RAJSAMAND Toll Plaza,16.39
DARIBA,RAJSAMAND,123,097232,village,162A,1.99,Amritsar–Jamnagar Expressway,200.85,Bhupalsagar,13.44,Bhadwasi,261.03,Dahej Port,387.26,ICD Sabarmati,255.16,Attari ICP,672.59,Sardar Vallabhbhai Patel International Airport (AMD),252.68,MMLP Indore,297.13,Varanasi Multi-Modal Terminal,875.22,FCI Depot Kota,173.85,Narayanpura,37.64
JAGELA,RAJSAMAND,123,097348,village,162,1.56,Amritsar–Jamnagar Expressway,177.44,Nathdwara,4.45,Bhadwasi,257.98,Dahej Port,377.07,ICD Sabarmati,240.32,Attari ICP,674.93,Sardar Vallabhbhai Patel International Airport (AMD),238.13,MMLP Indore,312.6,Varanasi Multi-Modal Terminal,900.66,FCI Depot Jodhpur,163.58,RAJSAMAND Toll Plaza,19.47
BAMANHERA,RAJSAMAND,123,097314,village,58,3.72,Amritsar–Jamnagar Expressway,176.27,Bejnal,3.34,Bhadwasi,253.52,Dahej Port,381.55,ICD Sabarmati,244.53,Attari ICP,670.35,Sardar Vallabhbhai Patel International Airport (AMD),242.36,MMLP Indore,315.66,Varanasi Multi-Modal Terminal,899.63,FCI Depot Jodhpur,160.06,RAJSAMAND Toll Plaza,23.67
BARA BHANUJA,RAJSAMAND,123,097260,village,162,4.29,Amritsar–Jamnagar Expressway,155.64,Nathdwara,27.22,Virochan Nagar,249.99,Dahej Port,370.8,ICD Sabarmati,230.02,Attari ICP,676.08,Sardar Vallabhbhai Patel International Airport (AMD),228.15,MMLP Indore,329.27,Varanasi Multi-Modal Terminal,923.87,FCI Depot Jodhpur,151.47,RAJSAMAND Toll Plaza,21.32
FATEHPURA,RAJSAMAND,123,097129,village,758,9.18,Amritsar–Jamnagar Expressway,185.06,Bejnal,6.59,Bhadwasi,253.81,Dahej Port,385.86,ICD Sabarmati,250.47,Attari ICP,668.71,Sardar Vallabhbhai Patel International Airport (AMD),248.19,MMLP Indore,310.16,Varanasi Multi-Modal Terminal,889.82,FCI Depot Jodhpur,164.8,RAJSAMAND Toll Plaza,28.04
AMARPURA,RAJSAMAND,123,097201,village,162A,5.29,Amritsar–Jamnagar Expressway,201.99,Bhupalsagar,16.51,Bhadwasi,256.71,Dahej Port,393.44,ICD Jaipur (Sitapura),254.86,Attari ICP,667.28,Jaipur International Airport (JAI),256.14,MMLP Indore,299.16,Varanasi Multi-Modal Terminal,871.16,FCI Depot Kota,169.39,RAJSAMAND Toll Plaza,41.79
Ramawaton Ki Bhagal,RAJSAMAND,123,096972,village,162,4.91,Amritsar–Jamnagar Expressway,147.34,Kankroli,33.42,Bhadwasi,249.82,Dahej Port,374.51,ICD Sabarmati,232.44,Attari ICP,671.18,Sardar Vallabhbhai Patel International Airport (AMD),230.7,MMLP Indore,337.87,Varanasi Multi-Modal Terminal,929.8,FCI Depot Jodhpur,143.62,Gogunda (Jaswantgarh),27.47
JAWASIYA,RAJSAMAND,123,097188,village,758,11.89,Amritsar–Jamnagar Expressway,208.53,Kapasan,20.98,Bhadwasi,252.86,Dahej Port,403.79,ICD Jaipur (Sitapura),243.12,Attari ICP,660.4,Jaipur International Airport (JAI),244.51,MMLP Indore,298.46,Varanasi Multi-Modal Terminal,859.95,FCI Depot Kota,157.85,BHILWARA Toll Plaza,32.13
FATEHNAGAR,RAJSAMAND,123,097120,village,758,6.19,Amritsar–Jamnagar Expressway,182.51,Bejnal,6.28,Bhadwasi,250.9,Dahej Port,387.78,ICD Sabarmati,251.86,Attari ICP,666.13,Sardar Vallabhbhai Patel International Airport (AMD),249.62,MMLP Indore,313.3,Varanasi Multi-Modal Terminal,891.23,FCI Depot Jodhpur,161.65,RAJSAMAND Toll Plaza,24.88
