village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Hansrai (viran),SAGAR,427,460519,village,JERUWA KHERA,15.03,Shivpur - Godawari Commodity Pvt. Ltd.,188.68,Dahej Port,636.59,ICD Gwalior,258.39,Rupaidiha ICP,563.01,Devi Ahilya Bai Holkar International Airport (IDR),288.96,MMLP Indore,283.96,Varanasi Multi-Modal Terminal,480.49,FCI FSD Niwari,114.8
Semra meda,SAGAR,427,460518,village,JERUWA KHERA,16.17,Shivpur - Godawari Commodity Pvt. Ltd.,190.0,Dahej Port,636.29,ICD Gwalior,259.76,Rupaidiha ICP,564.12,Devi Ahilya Bai Holkar International Airport (IDR),288.57,MMLP Indore,283.55,Varanasi Multi-Modal Terminal,480.79,FCI FSD Niwari,116.13
Mudiya meda,SAGAR,427,460525,village,ISARWARA,15.89,Shivpur - Godawari Commodity Pvt. Ltd.,191.28,Dahej Port,637.61,ICD Gwalior,260.57,Rupaidiha ICP,563.91,Devi Ahilya Bai Holkar International Airport (IDR),289.8,MMLP Indore,284.77,Varanasi Multi-Modal Terminal,479.48,FCI FSD Niwari,116.61
Shikarpur,SAGAR,427,460517,village,ISARWARA,16.4,Shivpur - Godawari Commodity Pvt. Ltd.,193.18,Dahej Port,637.89,ICD Gwalior,262.33,Rupaidiha ICP,564.96,Devi Ahilya Bai Holkar International Airport (IDR),289.95,MMLP Indore,284.9,Varanasi Multi-Modal Terminal,479.22,FCI FSD Niwari,118.19
Bilaspur,SAGAR,427,460516,village,ISARWARA,17.78,Shivpur - Godawari Commodity Pvt. Ltd.,192.42,Dahej Port,636.08,ICD Gwalior,262.17,Rupaidiha ICP,565.89,Devi Ahilya Bai Holkar International Airport (IDR),288.19,MMLP Indore,283.15,Varanasi Multi-Modal Terminal,481.02,FCI Depot Bhopal,117.41
Belai,SAGAR,427,460261,village,DANGIDHAR,10.7,Shivpur - Godawari Commodity Pvt. Ltd.,208.18,Dahej Port,693.77,ICD Gwalior,257.7,Rupaidiha ICP,527.15,Dr. Babasaheb Ambedkar International Airport (NAG),311.75,MMLP Indore,340.43,Varanasi Multi-Modal Terminal,423.44,FCI FSD Niwari,110.37
Semra daulat,SAGAR,427,460262,village,DANGIDHAR,12.44,Shivpur - Godawari Commodity Pvt. Ltd.,206.89,Dahej Port,694.87,ICD Gwalior,255.88,Rupaidiha ICP,525.1,Dr. Babasaheb Ambedkar International Airport (NAG),313.78,MMLP Indore,341.64,Varanasi Multi-Modal Terminal,422.29,FCI FSD Niwari,108.66
Jhagri,SAGAR,427,460259,village,DANGIDHAR,13.1,Shivpur - Godawari Commodity Pvt. Ltd.,205.87,Dahej Port,693.55,ICD Gwalior,255.32,Rupaidiha ICP,525.57,Dr. Babasaheb Ambedkar International Airport (NAG),313.95,MMLP Indore,340.37,Varanasi Multi-Modal Terminal,423.59,FCI FSD Niwari,107.98
Bamura bheda,SAGAR,427,460227,village,DANGIDHAR,13.94,Shivpur - Godawari Commodity Pvt. Ltd.,204.74,Dahej Port,691.88,ICD Gwalior,254.79,Rupaidiha ICP,526.3,Dr. Babasaheb Ambedkar International Airport (NAG),314.0,MMLP Indore,338.73,Varanasi Multi-Modal Terminal,425.25,FCI FSD Niwari,107.31
Gadar,SAGAR,427,460228,village,DANGIDHAR,11.62,Shivpur - Godawari Commodity Pvt. Ltd.,206.96,Dahej Port,690.39,ICD Gwalior,257.72,Rupaidiha ICP,529.4,Dr. Babasaheb Ambedkar International Airport (NAG),310.82,MMLP Indore,337.07,Varanasi Multi-Modal Terminal,426.81,FCI FSD Niwari,110.14
Hanota patkui,SAGAR,427,460223,village,LIDHORA KHURD,15.13,Shivpur - Godawari Commodity Pvt. Ltd.,203.01,Dahej Port,689.74,ICD Gwalior,253.79,Rupaidiha ICP,527.01,Dr. Babasaheb Ambedkar International Airport (NAG),314.4,MMLP Indore,336.67,Varanasi Multi-Modal Terminal,427.37,FCI FSD Niwari,106.17
Chhapri,SAGAR,427,460225,village,LIDHORA KHURD,12.08,Shivpur - Godawari Commodity Pvt. Ltd.,204.52,Dahej Port,687.7,ICD Gwalior,256.19,Rupaidiha ICP,530.07,Dr. Babasaheb Ambedkar International Airport (NAG),311.62,MMLP Indore,334.49,Varanasi Multi-Modal Terminal,429.45,FCI FSD Niwari,108.44
Toda,SAGAR,427,460220,village,LIDHORA KHURD,13.07,Shivpur - Godawari Commodity Pvt. Ltd.,202.29,Dahej Port,686.56,ICD Gwalior,254.29,Rupaidiha ICP,529.47,Dr. Babasaheb Ambedkar International Airport (NAG),313.17,MMLP Indore,333.47,Varanasi Multi-Modal Terminal,430.56,FCI FSD Niwari,106.49
Pipariya chamari,SAGAR,427,460218,village,MAKRONIA,13.64,Shivpur - Godawari Commodity Pvt. Ltd.,199.98,Dahej Port,684.4,ICD Gwalior,252.72,Rupaidiha ICP,529.76,Dr. Babasaheb Ambedkar International Airport (NAG),314.2,MMLP Indore,331.43,Varanasi Multi-Modal Terminal,432.69,FCI FSD Niwari,104.82
Bhadrana,SAGAR,427,460278,village,GANESHGANJ,9.41,Shivpur - Godawari Commodity Pvt. Ltd.,210.6,Dahej Port,697.2,ICD Gwalior,258.91,Rupaidiha ICP,525.74,Dr. Babasaheb Ambedkar International Airport (NAG),311.59,MMLP Indore,343.79,Varanasi Multi-Modal Terminal,420.06,FCI FSD Niwari,111.9
Charodha,SAGAR,427,460285,village,GANESHGANJ,8.96,Shivpur - Godawari Commodity Pvt. Ltd.,215.3,Dahej Port,706.14,ICD Gwalior,260.41,Rupaidiha ICP,520.78,Dr. Babasaheb Ambedkar International Airport (NAG),313.16,MMLP Indore,352.64,Varanasi Multi-Modal Terminal,411.18,FCI FSD Niwari,114.48
Khaharmau,SAGAR,427,460279,village,GANESHGANJ,9.56,Shivpur - Godawari Commodity Pvt. Ltd.,210.76,Dahej Port,699.76,ICD Gwalior,258.07,Rupaidiha ICP,523.4,Dr. Babasaheb Ambedkar International Airport (NAG),313.19,MMLP Indore,346.39,Varanasi Multi-Modal Terminal,417.47,FCI FSD Niwari,111.34
Naharmau,SAGAR,427,460280,village,GANESHGANJ,8.2,Shivpur - Godawari Commodity Pvt. Ltd.,212.4,Dahej Port,700.91,ICD Gwalior,259.38,Rupaidiha ICP,523.58,Dr. Babasaheb Ambedkar International Airport (NAG),312.33,MMLP Indore,347.47,Varanasi Multi-Modal Terminal,416.36,FCI FSD Niwari,112.77
Mau,SAGAR,427,460177,village,MAKRONIA,13.03,Shivpur - Godawari Commodity Pvt. Ltd.,193.69,Dahej Port,674.02,ICD Gwalior,250.22,Rupaidiha ICP,534.72,Dr. Babasaheb Ambedkar International Airport (NAG),314.82,MMLP Indore,321.33,Varanasi Multi-Modal Terminal,443.06,FCI FSD Niwari,102.27
Gorakhurd,SAGAR,427,460274,village,GANESHGANJ,7.02,Shivpur - Godawari Commodity Pvt. Ltd.,214.48,Dahej Port,702.83,ICD Gwalior,260.85,Rupaidiha ICP,523.37,Dr. Babasaheb Ambedkar International Airport (NAG),311.58,MMLP Indore,349.3,Varanasi Multi-Modal Terminal,414.51,FCI FSD Niwari,114.47
Mudari khurd,SAGAR,427,460221,village,LIDHORA KHURD,12.05,Shivpur - Godawari Commodity Pvt. Ltd.,202.48,Dahej Port,685.44,ICD Gwalior,254.93,Rupaidiha ICP,530.66,Dr. Babasaheb Ambedkar International Airport (NAG),312.3,MMLP Indore,332.32,Varanasi Multi-Modal Terminal,431.69,FCI FSD Niwari,107.08
Gondai,SAGAR,427,460189,village,MAKRONIA,12.22,Shivpur - Godawari Commodity Pvt. Ltd.,199.11,Dahej Port,682.07,ICD Gwalior,252.72,Rupaidiha ICP,531.28,Dr. Babasaheb Ambedkar International Airport (NAG),313.73,MMLP Indore,329.12,Varanasi Multi-Modal Terminal,435.02,FCI FSD Niwari,104.76
Rampura,SAGAR,427,460181,village,MAKRONIA,11.44,Shivpur - Godawari Commodity Pvt. Ltd.,195.65,Dahej Port,675.54,ICD Gwalior,251.65,Rupaidiha ICP,534.75,Dr. Babasaheb Ambedkar International Airport (NAG),313.64,MMLP Indore,322.73,Varanasi Multi-Modal Terminal,441.54,FCI FSD Niwari,103.67
RF,SAGAR,427,NA,village,MAKRONIA,12.86,Shivpur - Godawari Commodity Pvt. Ltd.,197.28,Dahej Port,680.88,ICD Gwalior,251.28,Rupaidiha ICP,531.04,Dr. Babasaheb Ambedkar International Airport (NAG),314.89,MMLP Indore,328.04,Varanasi Multi-Modal Terminal,436.2,FCI FSD Niwari,103.29
PADRAI,SAGAR,427,459869,village,SUMRERI,4.61,Shivpur - Godawari Commodity Pvt. Ltd.,177.34,Dahej Port,643.17,ICD Gwalior,245.22,Rupaidiha ICP,550.33,Devi Ahilya Bai Holkar International Airport (IDR),296.53,MMLP Indore,291.63,Varanasi Multi-Modal Terminal,474.17,FCI FSD Niwari,101.26
Kaluwa,SAGAR,427,460119,village,ISARWARA,5.58,Shivpur - Godawari Commodity Pvt. Ltd.,182.52,Dahej Port,654.5,ICD Gwalior,246.24,Rupaidiha ICP,544.19,Devi Ahilya Bai Holkar International Airport (IDR),307.46,MMLP Indore,302.52,Varanasi Multi-Modal Terminal,462.7,FCI FSD Niwari,100.08
Muhli pithoriya,SAGAR,427,460120,village,ISARWARA,4.94,Shivpur - Godawari Commodity Pvt. Ltd.,184.65,Dahej Port,656.18,ICD Gwalior,247.74,Rupaidiha ICP,544.17,Devi Ahilya Bai Holkar International Airport (IDR),308.98,MMLP Indore,304.02,Varanasi Multi-Modal Terminal,460.97,FCI FSD Niwari,101.28
Baheriya buzurg,SAGAR,427,460121,village,ISARWARA,6.01,Shivpur - Godawari Commodity Pvt. Ltd.,185.2,Dahej Port,657.72,ICD Gwalior,247.73,Rupaidiha ICP,543.23,Devi Ahilya Bai Holkar International Airport (IDR),310.49,MMLP Indore,305.52,Varanasi Multi-Modal Terminal,459.43,FCI FSD Niwari,101.06
Mudra jaruwakheda,SAGAR,427,460958,village,JERUWA KHERA,1.2,Shivpur - Godawari Commodity Pvt. Ltd.,178.57,Dahej Port,648.2,ICD Gwalior,244.64,Rupaidiha ICP,546.94,Devi Ahilya Bai Holkar International Airport (IDR),301.46,MMLP Indore,296.55,Varanasi Multi-Modal Terminal,469.11,FCI FSD Niwari,99.66
Pali,SAGAR,427,460953,village,JERUWA KHERA,2.31,Shivpur - Godawari Commodity Pvt. Ltd.,181.45,Dahej Port,649.4,ICD Gwalior,247.02,Rupaidiha ICP,547.8,Devi Ahilya Bai Holkar International Airport (IDR),302.41,MMLP Indore,297.47,Varanasi Multi-Modal Terminal,467.81,FCI FSD Niwari,101.67
Toda gotamiya,SAGAR,427,460954,village,JERUWA KHERA,4.2,Shivpur - Godawari Commodity Pvt. Ltd.,183.17,Dahej Port,650.45,ICD Gwalior,248.34,Rupaidiha ICP,548.06,Devi Ahilya Bai Holkar International Airport (IDR),303.32,MMLP Indore,298.36,Varanasi Multi-Modal Terminal,466.72,FCI FSD Niwari,102.73
Hanota parichhat,SAGAR,427,460957,village,JERUWA KHERA,3.79,Shivpur - Godawari Commodity Pvt. Ltd.,181.11,Dahej Port,651.41,ICD Gwalior,245.98,Rupaidiha ICP,545.89,Devi Ahilya Bai Holkar International Airport (IDR),304.47,MMLP Indore,299.54,Varanasi Multi-Modal Terminal,465.82,FCI FSD Niwari,100.33
Luhari,SAGAR,427,460899,village,NARIAOLI,7.31,Shivpur - Godawari Commodity Pvt. Ltd.,188.02,Dahej Port,660.83,ICD Gwalior,249.4,Rupaidiha ICP,542.44,Devi Ahilya Bai Holkar International Airport (IDR),313.41,MMLP Indore,308.42,Varanasi Multi-Modal Terminal,456.27,FCI FSD Niwari,102.32
Dabri,SAGAR,427,460898,village,NARIAOLI,8.2,Shivpur - Godawari Commodity Pvt. Ltd.,188.84,Dahej Port,662.66,ICD Gwalior,249.55,Rupaidiha ICP,541.41,Dr. Babasaheb Ambedkar International Airport (NAG),314.41,MMLP Indore,310.2,Varanasi Multi-Modal Terminal,454.44,FCI FSD Niwari,102.29
Pipariya khongar,SAGAR,427,460894,village,NARIAOLI,8.75,Shivpur - Godawari Commodity Pvt. Ltd.,189.59,Dahej Port,663.78,ICD Gwalior,249.9,Rupaidiha ICP,540.95,Dr. Babasaheb Ambedkar International Airport (NAG),314.13,MMLP Indore,311.27,Varanasi Multi-Modal Terminal,453.32,FCI FSD Niwari,102.53
Deori,SAGAR,427,460895,village,NARIAOLI,9.13,Shivpur - Godawari Commodity Pvt. Ltd.,190.61,Dahej Port,664.69,ICD Gwalior,250.58,Rupaidiha ICP,540.85,Dr. Babasaheb Ambedkar International Airport (NAG),313.51,MMLP Indore,312.12,Varanasi Multi-Modal Terminal,452.39,FCI FSD Niwari,103.12
Dhoha,SAGAR,427,460893,village,NARIAOLI,10.27,Shivpur - Godawari Commodity Pvt. Ltd.,188.29,Dahej Port,664.56,ICD Gwalior,248.29,Rupaidiha ICP,539.36,Dr. Babasaheb Ambedkar International Airport (NAG),315.76,MMLP Indore,312.18,Varanasi Multi-Modal Terminal,452.55,FCI FSD Niwari,100.88
Mothi,SAGAR,427,460887,village,NARIAOLI,10.9,Shivpur - Godawari Commodity Pvt. Ltd.,191.15,Dahej Port,666.68,ICD Gwalior,250.39,Rupaidiha ICP,539.48,Dr. Babasaheb Ambedkar International Airport (NAG),313.85,MMLP Indore,314.08,Varanasi Multi-Modal Terminal,450.4,FCI FSD Niwari,102.79
Jerwara,SAGAR,427,460892,village,ISARWARA,7.39,Shivpur - Godawari Commodity Pvt. Ltd.,185.61,Dahej Port,659.33,ICD Gwalior,247.55,Rupaidiha ICP,542.11,Devi Ahilya Bai Holkar International Airport (IDR),312.08,MMLP Indore,307.11,Varanasi Multi-Modal Terminal,457.82,FCI FSD Niwari,100.69
Gadoli kalan,SAGAR,427,460883,village,SAUGOR,12.53,Shivpur - Godawari Commodity Pvt. Ltd.,192.72,Dahej Port,668.76,ICD Gwalior,251.21,Rupaidiha ICP,538.74,Dr. Babasaheb Ambedkar International Airport (NAG),313.23,MMLP Indore,316.07,Varanasi Multi-Modal Terminal,448.32,FCI FSD Niwari,103.47
Sewara sewari,SAGAR,427,460881,village,NARIAOLI,13.01,Shivpur - Godawari Commodity Pvt. Ltd.,190.54,Dahej Port,668.54,ICD Gwalior,249.08,Rupaidiha ICP,537.41,Dr. Babasaheb Ambedkar International Airport (NAG),315.3,MMLP Indore,316.02,Varanasi Multi-Modal Terminal,448.55,FCI FSD Niwari,101.37
Madaiya gond,SAGAR,427,460880,village,SAUGOR,14.12,Shivpur - Godawari Commodity Pvt. Ltd.,192.02,Dahej Port,670.96,ICD Gwalior,249.67,Rupaidiha ICP,536.28,Dr. Babasaheb Ambedkar International Airport (NAG),314.98,MMLP Indore,318.36,Varanasi Multi-Modal Terminal,446.13,FCI FSD Niwari,101.83
Belkhader,SAGAR,427,460581,village,MAKRONIA,10.64,Shivpur - Godawari Commodity Pvt. Ltd.,195.94,Dahej Port,673.64,ICD Gwalior,252.66,Rupaidiha ICP,536.66,Dr. Babasaheb Ambedkar International Airport (NAG),312.39,MMLP Indore,320.78,Varanasi Multi-Modal Terminal,443.44,FCI FSD Niwari,104.71
RF,SAGAR,427,NA,village,JERUWA KHERA,3.22,Shivpur - Godawari Commodity Pvt. Ltd.,179.27,Dahej Port,644.55,ICD Gwalior,246.6,Rupaidiha ICP,550.42,Devi Ahilya Bai Holkar International Airport (IDR),297.73,MMLP Indore,292.82,Varanasi Multi-Modal Terminal,472.71,FCI FSD Niwari,102.23
RF,SAGAR,427,NA,village,MAKRONIA,10.68,Shivpur - Godawari Commodity Pvt. Ltd.,195.77,Dahej Port,672.23,ICD Gwalior,253.01,Rupaidiha ICP,537.8,Dr. Babasaheb Ambedkar International Airport (NAG),311.86,MMLP Indore,319.36,Varanasi Multi-Modal Terminal,444.85,FCI FSD Niwari,105.11
Ishurwara,SAGAR,427,460946,village,ISARWARA,3.69,Shivpur - Godawari Commodity Pvt. Ltd.,183.97,Dahej Port,653.39,ICD Gwalior,248.07,Rupaidiha ICP,546.1,Devi Ahilya Bai Holkar International Airport (IDR),306.22,MMLP Indore,301.26,Varanasi Multi-Modal Terminal,463.76,FCI FSD Niwari,102.0
AMARPURA,BHIND,420,453262,village,GOHAD ROAD,3.64,Etah,117.86,Dahej Port,785.58,ICD Gwalior,39.14,Rupaidiha ICP,338.42,Chaudhary Charan Singh International Airport (LKO),243.0,MMLP Varanasi,466.05,Varanasi Multi-Modal Terminal,466.05,FCI Depot Gwalior,39.13
FATEHPUR,BHIND,420,453264,village,GOHAD ROAD,2.45,Etah,119.96,Dahej Port,784.03,ICD Gwalior,37.33,Rupaidiha ICP,339.89,Chaudhary Charan Singh International Airport (LKO),243.52,MMLP Varanasi,465.76,Varanasi Multi-Modal Terminal,465.76,FCI Depot Gwalior,37.31
TEHARA,BHIND,420,453263,village,GOHAD ROAD,2.26,Etah,121.52,Dahej Port,783.05,ICD Gwalior,36.13,Rupaidiha ICP,340.82,Chaudhary Charan Singh International Airport (LKO),243.66,MMLP Varanasi,465.27,Varanasi Multi-Modal Terminal,465.27,FCI Depot Gwalior,36.09
KHARAUA,BHIND,420,453348,village,RAYAT PURA,11.33,Shivpur - Godawari Commodity Pvt. Ltd.,128.57,Dahej Port,777.83,ICD Gwalior,30.63,Rupaidiha ICP,345.83,Chaudhary Charan Singh International Airport (LKO),242.8,MMLP Varanasi,459.84,Varanasi Multi-Modal Terminal,459.84,FCI Depot Gwalior,30.5
RAMPURA,BHIND,420,453358,village,NONERA,16.9,Shivpur - Godawari Commodity Pvt. Ltd.,122.07,Dahej Port,772.06,ICD Gwalior,25.89,Rupaidiha ICP,351.65,Chaudhary Charan Singh International Airport (LKO),245.95,MMLP Varanasi,460.09,Varanasi Multi-Modal Terminal,460.09,FCI Depot Gwalior,25.7
PIPERSANA,BHIND,420,453356,village,RAYAT PURA,16.49,Shivpur - Godawari Commodity Pvt. Ltd.,124.67,Dahej Port,774.81,ICD Gwalior,28.67,Rupaidiha ICP,348.91,Chaudhary Charan Singh International Airport (LKO),243.27,MMLP Varanasi,457.99,Varanasi Multi-Modal Terminal,457.99,FCI Depot Gwalior,28.48
KAMLAPUR,BHIND,420,453349,village,RAYAT PURA,12.07,Shivpur - Godawari Commodity Pvt. Ltd.,126.44,Dahej Port,775.72,ICD Gwalior,28.59,Rupaidiha ICP,347.93,Chaudhary Charan Singh International Airport (LKO),244.48,MMLP Varanasi,460.85,Varanasi Multi-Modal Terminal,460.85,FCI Depot Gwalior,28.46
NAWALI,BHIND,420,453314,village,RAYAT PURA,4.03,Etah,126.85,Dahej Port,778.84,ICD Gwalior,31.52,Rupaidiha ICP,344.91,Chaudhary Charan Singh International Airport (LKO),245.53,MMLP Varanasi,465.06,Varanasi Multi-Modal Terminal,465.06,FCI Depot Gwalior,31.46
GOHAD(M),BHIND,420,802094,village,GOHAD ROAD,4.06,Etah,124.55,Dahej Port,781.83,ICD Gwalior,34.5,Rupaidiha ICP,341.92,Chaudhary Charan Singh International Airport (LKO),242.96,MMLP Varanasi,463.29,Varanasi Multi-Modal Terminal,463.29,FCI Depot Gwalior,34.44
BANKEPUR,BHIND,420,453345,village,RAYAT PURA,9.9,Shivpur - Godawari Commodity Pvt. Ltd.,128.29,Dahej Port,777.19,ICD Gwalior,29.84,Rupaidiha ICP,346.47,Chaudhary Charan Singh International Airport (LKO),244.1,MMLP Varanasi,461.46,Varanasi Multi-Modal Terminal,461.46,FCI Depot Gwalior,29.72
SISONIA,BHIND,420,453312,village,RAYAT PURA,7.15,Etah,129.24,Dahej Port,778.28,ICD Gwalior,30.82,Rupaidiha ICP,345.4,Chaudhary Charan Singh International Airport (LKO),244.44,MMLP Varanasi,462.9,Varanasi Multi-Modal Terminal,462.9,FCI Depot Gwalior,30.73
ALORI,BHIND,420,453305,village,NONERA,10.56,Shivpur - Godawari Commodity Pvt. Ltd.,121.82,Dahej Port,770.23,ICD Gwalior,22.8,Rupaidiha ICP,353.44,Chaudhary Charan Singh International Airport (LKO),250.82,MMLP Indore,466.1,Varanasi Multi-Modal Terminal,466.7,FCI Depot Gwalior,22.69
CHHIMAKA,BHIND,420,453313,village,RAYAT PURA,2.35,Etah,124.46,Dahej Port,780.32,ICD Gwalior,33.23,Rupaidiha ICP,343.49,Chaudhary Charan Singh International Airport (LKO),245.28,MMLP Varanasi,465.78,Varanasi Multi-Modal Terminal,465.78,FCI Depot Gwalior,33.19
SIKRODA,BHIND,420,453221,village,SONDHA ROAD,10.65,Etah,109.55,Dahej Port,791.86,ICD Gwalior,46.63,Rupaidiha ICP,332.51,Chaudhary Charan Singh International Airport (LKO),240.93,MMLP Varanasi,467.11,Varanasi Multi-Modal Terminal,467.11,FCI Depot Gwalior,46.65
LILOEE,BHIND,420,453237,village,GOHAD ROAD,10.24,Etah,111.32,Dahej Port,789.49,ICD Gwalior,44.43,Rupaidiha ICP,334.89,Chaudhary Charan Singh International Airport (LKO),242.97,MMLP Varanasi,468.56,Varanasi Multi-Modal Terminal,468.56,FCI Depot Gwalior,44.45
SHYAMPURA,BHIND,420,453238,village,GOHAD ROAD,5.79,Etah,115.56,Dahej Port,787.05,ICD Gwalior,41.01,Rupaidiha ICP,337.05,Chaudhary Charan Singh International Airport (LKO),242.8,MMLP Varanasi,466.75,Varanasi Multi-Modal Terminal,466.75,FCI Depot Gwalior,41.01
DOGARPURA,BHIND,420,453234,village,GOHAD ROAD,8.37,Etah,112.65,Dahej Port,789.42,ICD Gwalior,43.75,Rupaidiha ICP,334.8,Chaudhary Charan Singh International Airport (LKO),241.82,MMLP Varanasi,466.85,Varanasi Multi-Modal Terminal,466.85,FCI Depot Gwalior,43.75
PIPHADI,BHIND,420,453260,village,GOHAD ROAD,2.46,Etah,118.4,Dahej Port,785.92,ICD Gwalior,39.21,Rupaidiha ICP,338.01,Chaudhary Charan Singh International Airport (LKO),242.01,MMLP Varanasi,464.8,Varanasi Multi-Modal Terminal,464.8,FCI Depot Gwalior,39.18
RICHHARI,DATIA,422,454608,village,SONAGIR,2.0,Shivpur - Godawari Commodity Pvt. Ltd.,82.81,Dahej Port,732.8,ICD Gwalior,59.71,Rupaidiha ICP,396.54,Chaudhary Charan Singh International Airport (LKO),267.35,MMLP Indore,413.61,Varanasi Multi-Modal Terminal,450.99,FCI Depot Gwalior,59.43
CHOPRA,DATIA,422,454649,village,DATIA,5.9,Shivpur - Godawari Commodity Pvt. Ltd.,78.0,Dahej Port,725.12,ICD Gwalior,69.76,Rupaidiha ICP,405.89,Chaudhary Charan Singh International Airport (LKO),273.73,MMLP Indore,403.91,Varanasi Multi-Modal Terminal,451.7,FCI Depot Gwalior,69.49
GOVINDPUR,DATIA,422,454603,village,SONAGIR,4.18,Shivpur - Godawari Commodity Pvt. Ltd.,81.36,Dahej Port,730.86,ICD Gwalior,61.8,Rupaidiha ICP,398.8,Chaudhary Charan Singh International Airport (LKO),268.99,MMLP Indore,411.27,Varanasi Multi-Modal Terminal,451.4,FCI Depot Gwalior,61.52
MURERA,DATIA,422,454609,village,SONAGIR,1.19,Shivpur - Godawari Commodity Pvt. Ltd.,82.15,Dahej Port,732.35,ICD Gwalior,58.93,Rupaidiha ICP,396.8,Chaudhary Charan Singh International Airport (LKO),267.95,MMLP Indore,413.42,Varanasi Multi-Modal Terminal,451.91,FCI Depot Gwalior,58.66
MALOKPAHADI,DATIA,422,454629,village,KOTRA,3.54,Shivpur - Godawari Commodity Pvt. Ltd.,86.67,Dahej Port,738.4,ICD Gwalior,50.44,Rupaidiha ICP,389.41,Chaudhary Charan Singh International Airport (LKO),263.44,MMLP Indore,421.34,Varanasi Multi-Modal Terminal,452.24,FCI Depot Gwalior,50.15
BADERA,DATIA,422,454631,village,KOTRA,3.33,Shivpur - Godawari Commodity Pvt. Ltd.,85.0,Dahej Port,736.57,ICD Gwalior,51.64,Rupaidiha ICP,391.37,Chaudhary Charan Singh International Airport (LKO),265.04,MMLP Indore,419.32,Varanasi Multi-Modal Terminal,453.01,FCI Depot Gwalior,51.35
UPRAIN,DATIA,422,454627,village,SONAGIR,4.35,Shivpur - Godawari Commodity Pvt. Ltd.,83.43,Dahej Port,734.71,ICD Gwalior,53.54,Rupaidiha ICP,393.49,Chaudhary Charan Singh International Airport (LKO),266.54,MMLP Indore,417.1,Varanasi Multi-Modal Terminal,453.36,FCI Depot Gwalior,53.26
DABRABAG,DATIA,422,454628,village,SONAGIR,3.65,Shivpur - Godawari Commodity Pvt. Ltd.,84.45,Dahej Port,735.47,ICD Gwalior,54.8,Rupaidiha ICP,393.02,Chaudhary Charan Singh International Airport (LKO),265.52,MMLP Indore,417.43,Varanasi Multi-Modal Terminal,451.85,FCI Depot Gwalior,54.51
DURGAPUR,DATIA,422,454651,village,DATIA,6.18,Shivpur - Godawari Commodity Pvt. Ltd.,79.26,Dahej Port,725.39,ICD Gwalior,72.31,Rupaidiha ICP,406.29,Chaudhary Charan Singh International Airport (LKO),273.15,MMLP Indore,403.42,Varanasi Multi-Modal Terminal,449.82,FCI Depot Gwalior,72.05
BHAGOR,DATIA,422,454824,village,DATIA,7.75,Shivpur - Godawari Commodity Pvt. Ltd.,79.76,Dahej Port,724.96,ICD Gwalior,74.62,Rupaidiha ICP,407.27,Chaudhary Charan Singh International Airport (LKO),273.34,MMLP Indore,402.39,Varanasi Multi-Modal Terminal,448.79,FCI FSD Niwari,74.0
JOHARIYA,DATIA,422,454772,village,KARARI,11.88,Shivpur - Godawari Commodity Pvt. Ltd.,75.89,Dahej Port,716.74,ICD Gwalior,84.14,Rupaidiha ICP,417.18,Chaudhary Charan Singh International Airport (LKO),280.97,MMLP Indore,392.47,Varanasi Multi-Modal Terminal,451.08,FCI FSD Niwari,63.9
PAKHRA,DATIA,422,454770,village,KARARI,10.18,Shivpur - Godawari Commodity Pvt. Ltd.,77.57,Dahej Port,718.43,ICD Gwalior,84.06,Rupaidiha ICP,415.68,Chaudhary Charan Singh International Airport (LKO),279.26,MMLP Indore,393.97,Varanasi Multi-Modal Terminal,449.43,FCI FSD Niwari,64.1
BANWAS,DATIA,422,454769,village,KARARI,10.59,Shivpur - Godawari Commodity Pvt. Ltd.,76.31,Dahej Port,718.25,ICD Gwalior,81.99,Rupaidiha ICP,415.25,Chaudhary Charan Singh International Airport (LKO),279.57,MMLP Indore,394.39,Varanasi Multi-Modal Terminal,450.85,FCI FSD Niwari,66.09
KAMRARI,DATIA,422,454768,village,KARARI,10.27,Shivpur - Godawari Commodity Pvt. Ltd.,76.24,Dahej Port,719.15,ICD Gwalior,80.02,Rupaidiha ICP,413.91,Chaudhary Charan Singh International Airport (LKO),278.8,MMLP Indore,395.74,Varanasi Multi-Modal Terminal,451.16,FCI FSD Niwari,68.08
KHAMERA,DATIA,422,454826,village,KARARI,10.7,Shivpur - Godawari Commodity Pvt. Ltd.,76.14,Dahej Port,720.6,ICD Gwalior,76.65,Rupaidiha ICP,411.71,Chaudhary Charan Singh International Airport (LKO),277.61,MMLP Indore,397.96,Varanasi Multi-Modal Terminal,451.79,FCI FSD Niwari,71.47
KALIPAHAD,DATIA,422,454653,village,DATIA,8.9,Shivpur - Godawari Commodity Pvt. Ltd.,76.94,Dahej Port,722.67,ICD Gwalior,73.55,Rupaidiha ICP,409.06,Chaudhary Charan Singh International Airport (LKO),275.81,MMLP Indore,400.66,Varanasi Multi-Modal Terminal,451.69,FCI Depot Gwalior,73.29
