village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
PIpritanr,GIRIDIH,349.0,351497,village,333C,7.68,19,275.02,Maheshmunda,20.86,Jarangdih,80.6,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,285.19,ICD Ranchi,152.64,Jogbani ICP,232.47,Jay Prakash Narayan International Airport (PAT),177.12,MMLP Patna,173.89,Sahibganj Multi-Modal Terminal,159.22,FCI Depot Gaya,137.88
PardIh,GIRIDIH,349.0,351501,village,114A,10.2,19,273.3,Maheshmunda,18.19,Jarangdih,77.8,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,283.41,ICD Ranchi,150.1,Jogbani ICP,235.39,Jay Prakash Narayan International Airport (PAT),178.99,MMLP Patna,175.81,Sahibganj Multi-Modal Terminal,161.3,FCI Depot Gaya,138.39
MAJHILATOL,GIRIDIH,349.0,351504,village,114A,9.85,19,273.16,Maheshmunda,17.83,Jarangdih,77.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,283.26,ICD Ranchi,149.52,Jogbani ICP,235.98,Jay Prakash Narayan International Airport (PAT),179.17,MMLP Patna,176.01,Sahibganj Multi-Modal Terminal,161.84,FCI Depot Gaya,138.28
LALPUR,GIRIDIH,349.0,351505,village,114A,9.71,19,273.19,Maheshmunda,17.67,Jarangdih,76.75,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,283.28,ICD Ranchi,149.05,Jogbani ICP,236.42,Jay Prakash Narayan International Airport (PAT),179.18,MMLP Patna,176.02,Sahibganj Multi-Modal Terminal,162.31,FCI Depot Gaya,138.06
Jhabdatanr,GIRIDIH,349.0,351510,village,114A,9.9,19,273.5,Maheshmunda,17.84,Jarangdih,76.52,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,283.57,ICD Ranchi,148.75,Jogbani ICP,236.6,Jay Prakash Narayan International Airport (PAT),178.9,MMLP Patna,175.75,Sahibganj Multi-Modal Terminal,162.67,FCI Depot Gaya,137.66
NaItanr,GIRIDIH,349.0,351692,village,114A,8.06,19,271.18,Giridih,13.53,Jarangdih,66.19,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,281.0,ICD Ranchi,138.69,Jogbani ICP,246.89,Jay Prakash Narayan International Airport (PAT),182.5,MMLP Patna,179.58,Sahibganj Multi-Modal Terminal,172.05,FCI Depot Gaya,136.34
BarIabad,GIRIDIH,349.0,351693,village,114A,7.29,19,270.29,Giridih,12.27,Jarangdih,65.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,280.08,ICD Ranchi,137.68,Jogbani ICP,248.15,Jay Prakash Narayan International Airport (PAT),183.57,MMLP Patna,180.67,Farrakka Terminal,172.5,FCI Depot Gaya,136.9
TelonarI,GIRIDIH,349.0,351698,village,114A,4.63,19,267.77,Giridih,10.9,Jarangdih,66.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,277.6,ICD Ranchi,139.39,Jogbani ICP,247.39,Jay Prakash Narayan International Airport (PAT),185.77,MMLP Patna,182.82,Farrakka Terminal,169.87,FCI Depot Gaya,139.76
MotIleda,GIRIDIH,349.0,351738,village,114A,1.96,19,264.97,Giridih,6.84,Jarangdih,62.83,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,274.73,ICD Ranchi,136.49,Jogbani ICP,251.2,Jay Prakash Narayan International Airport (PAT),189.08,MMLP Patna,186.18,Farrakka Terminal,171.22,FCI Depot Ranchi,138.39
Mohanpur,GIRIDIH,349.0,351739,village,114A,3.09,19,266.03,Giridih,7.54,Jarangdih,62.4,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,275.77,ICD Ranchi,135.88,Jogbani ICP,251.39,Jay Prakash Narayan International Airport (PAT),188.14,MMLP Patna,185.27,Farrakka Terminal,172.19,FCI Depot Ranchi,137.77
KhartI,GIRIDIH,349.0,351740,village,114A,3.77,19,266.79,Giridih,8.39,Jarangdih,62.86,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,276.53,ICD Ranchi,136.21,Jogbani ICP,250.79,Jay Prakash Narayan International Airport (PAT),187.33,MMLP Patna,184.44,Farrakka Terminal,172.22,FCI Depot Ranchi,138.09
PIpratanr,GIRIDIH,349.0,351741,village,114A,3.59,19,266.63,Giridih,8.38,Jarangdih,63.16,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,276.38,ICD Ranchi,136.54,Jogbani ICP,250.53,Jay Prakash Narayan International Airport (PAT),187.42,MMLP Patna,184.53,Farrakka Terminal,171.87,FCI Depot Ranchi,138.42
BIrajpur,GIRIDIH,349.0,352360,village,19,16.03,19,284.31,CHAUDHRIBANDH,8.61,Jarangdih,44.82,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,293.39,ICD Ranchi,111.77,Jogbani ICP,269.97,Jay Prakash Narayan International Airport (PAT),177.93,MMLP Patna,175.73,Patna (Gaighat) Terminal,175.73,FCI Depot Ranchi,113.51
Lalpur,GIRIDIH,349.0,351848,village,114A,12.09,19,247.21,Krishna Ballabh,8.97,Jarangdih,69.28,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,257.12,ICD Ranchi,144.55,Jogbani ICP,252.14,Jay Prakash Narayan International Airport (PAT),205.71,MMLP Patna,202.64,Farrakka Terminal,158.37,FCI Depot Ranchi,146.55
SItla,GIRIDIH,349.0,351849,village,114A,11.97,19,247.76,Krishna Ballabh,9.07,Jarangdih,68.79,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,257.67,ICD Ranchi,144.05,Jogbani ICP,252.29,Jay Prakash Narayan International Airport (PAT),205.22,MMLP Patna,202.15,Farrakka Terminal,158.96,FCI Depot Ranchi,146.04
NaekdIh,GIRIDIH,349.0,351825,village,114A,10.97,19,248.26,Krishna Ballabh,8.02,Jarangdih,69.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,258.19,ICD Ranchi,144.87,Jogbani ICP,251.24,Jay Prakash Narayan International Airport (PAT),204.6,MMLP Patna,201.52,Farrakka Terminal,158.3,FCI Depot Ranchi,146.86
ManIadih,GIRIDIH,349.0,351828,village,114A,10.42,19,246.43,Krishna Ballabh,7.71,Jarangdih,71.51,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,256.41,ICD Ranchi,146.78,Jogbani ICP,250.5,Jay Prakash Narayan International Airport (PAT),206.23,MMLP Patna,203.11,Farrakka Terminal,156.11,FCI Depot Ranchi,148.78
Khamhartanr,GIRIDIH,349.0,351827,village,114A,9.76,19,247.36,Krishna Ballabh,6.81,Jarangdih,71.73,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,257.35,ICD Ranchi,146.98,Jogbani ICP,249.78,Jay Prakash Narayan International Airport (PAT),205.26,MMLP Patna,202.14,Farrakka Terminal,156.12,FCI Depot Ranchi,148.98
Duwar PaharI,GIRIDIH,349.0,351802,village,114A,8.67,19,247.86,Krishna Ballabh,5.74,Jarangdih,72.64,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,257.87,ICD Ranchi,147.87,Jogbani ICP,248.68,Jay Prakash Narayan International Airport (PAT),204.68,MMLP Patna,201.53,Farrakka Terminal,155.4,FCI Depot Ranchi,149.87
AhrIdih,GIRIDIH,349.0,351803,village,114A,7.08,19,248.53,Krishna Ballabh,4.24,Jarangdih,74.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,258.59,ICD Ranchi,149.21,Jogbani ICP,247.07,Jay Prakash Narayan International Airport (PAT),203.87,MMLP Patna,200.7,Farrakka Terminal,154.32,FCI Depot Ranchi,151.2
Marwatanr,GIRIDIH,349.0,351804,village,114A,7.5,19,249.36,Krishna Ballabh,4.14,Jarangdih,73.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,259.4,ICD Ranchi,148.47,Jogbani ICP,247.29,Jay Prakash Narayan International Airport (PAT),203.09,MMLP Patna,199.94,Farrakka Terminal,155.21,FCI Depot Ranchi,150.46
Karanpura,GIRIDIH,349.0,351805,village,114A,8.27,19,248.66,Krishna Ballabh,5.07,Jarangdih,72.74,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,258.68,ICD Ranchi,147.94,Jogbani ICP,248.16,Jay Prakash Narayan International Airport (PAT),203.85,MMLP Patna,200.71,Farrakka Terminal,155.53,FCI Depot Ranchi,149.93
Karmatanr,GIRIDIH,349.0,351806,village,114A,9.05,19,248.71,Krishna Ballabh,5.71,Jarangdih,71.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,258.71,ICD Ranchi,147.14,Jogbani ICP,248.88,Jay Prakash Narayan International Airport (PAT),203.88,MMLP Patna,200.75,Farrakka Terminal,156.29,FCI Depot Ranchi,149.13
Rukotanr,GIRIDIH,349.0,351826,village,114A,10.75,19,247.77,Krishna Ballabh,7.51,Jarangdih,70.54,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,257.72,ICD Ranchi,145.78,Jogbani ICP,250.67,Jay Prakash Narayan International Airport (PAT),204.99,MMLP Patna,201.89,Farrakka Terminal,157.34,FCI Depot Ranchi,147.78
Dharampur,GIRIDIH,349.0,351824,village,114A,10.3,19,248.99,Krishna Ballabh,7.53,Jarangdih,69.75,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,258.93,ICD Ranchi,144.95,Jogbani ICP,250.75,Jay Prakash Narayan International Airport (PAT),203.85,MMLP Patna,200.76,Farrakka Terminal,158.39,FCI Depot Ranchi,146.95
OjhadIh,GIRIDIH,349.0,351850,village,114A,13.13,19,247.11,Maheshmunda,9.95,Jarangdih,67.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,256.99,ICD Ranchi,143.2,Jogbani ICP,253.45,Jay Prakash Narayan International Airport (PAT),206.0,MMLP Patna,202.95,Farrakka Terminal,159.61,FCI Depot Ranchi,145.21
PUNIDIH,GIRIDIH,349.0,351852,village,114A,11.23,19,249.06,Maheshmunda,7.95,Jarangdih,68.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,258.96,ICD Ranchi,143.54,Jogbani ICP,252.04,Jay Prakash Narayan International Airport (PAT),203.96,MMLP Patna,200.91,Farrakka Terminal,159.73,FCI Depot Ranchi,145.53
Gande,GIRIDIH,349.0,351851,village,114A,11.61,19,248.64,Maheshmunda,8.37,Jarangdih,68.34,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,258.53,ICD Ranchi,143.57,Jogbani ICP,252.24,Jay Prakash Narayan International Airport (PAT),204.39,MMLP Patna,201.33,Farrakka Terminal,159.6,FCI Depot Ranchi,145.57
GhorajorI,GIRIDIH,349.0,351856,village,114A,12.66,19,248.05,Maheshmunda,9.07,Jarangdih,67.42,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,257.91,ICD Ranchi,142.67,Jogbani ICP,253.42,Jay Prakash Narayan International Airport (PAT),205.12,MMLP Patna,202.08,Farrakka Terminal,160.31,FCI Depot Ranchi,144.67
KolhmarnI,GIRIDIH,349.0,351857,village,114A,13.49,19,247.49,Maheshmunda,9.75,Jarangdih,66.86,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,257.34,ICD Ranchi,142.13,Jogbani ICP,254.24,Jay Prakash Narayan International Airport (PAT),205.76,MMLP Patna,202.73,Farrakka Terminal,160.7,FCI Depot Ranchi,144.13
Mohanpur,GIRIDIH,349.0,351864,village,114A,13.28,19,247.74,Maheshmunda,9.66,Jarangdih,66.24,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,257.57,ICD Ranchi,141.5,Jogbani ICP,254.69,Jay Prakash Narayan International Airport (PAT),205.61,MMLP Patna,202.6,Farrakka Terminal,161.33,FCI Depot Ranchi,143.51
HarIpaldih,GIRIDIH,349.0,351855,village,114A,12.41,19,248.51,Maheshmunda,8.66,Jarangdih,67.11,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,258.37,ICD Ranchi,142.35,Jogbani ICP,253.46,Jay Prakash Narayan International Airport (PAT),204.69,MMLP Patna,201.66,Farrakka Terminal,160.71,FCI Depot Ranchi,144.35
BeldIh,GIRIDIH,349.0,351854,village,114A,12.34,19,249.03,Maheshmunda,8.29,Jarangdih,66.48,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,258.88,ICD Ranchi,141.7,Jogbani ICP,253.78,Jay Prakash Narayan International Airport (PAT),204.26,MMLP Patna,201.24,Farrakka Terminal,161.43,FCI Depot Ranchi,143.7
MohandIh,GIRIDIH,349.0,351853,village,114A,10.73,19,249.88,Maheshmunda,7.15,Jarangdih,67.88,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,259.77,ICD Ranchi,143.07,Jogbani ICP,252.03,Jay Prakash Narayan International Airport (PAT),203.2,MMLP Patna,200.15,Farrakka Terminal,160.37,FCI Depot Ranchi,145.05
MAHANPUR,GIRIDIH,349.0,351823,village,114A,9.75,19,249.91,Maheshmunda,7.15,Jarangdih,69.53,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,259.84,ICD Ranchi,144.71,Jogbani ICP,250.48,Jay Prakash Narayan International Airport (PAT),202.95,MMLP Patna,199.87,Farrakka Terminal,158.85,FCI Depot Ranchi,146.69
Jora Am,GIRIDIH,349.0,351822,village,114A,9.63,19,250.77,Maheshmunda,6.23,Jarangdih,68.43,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,260.67,ICD Ranchi,143.57,Jogbani ICP,251.09,Jay Prakash Narayan International Airport (PAT),202.23,MMLP Patna,199.17,Farrakka Terminal,160.12,FCI Depot Ranchi,145.55
MAHJORI,GIRIDIH,349.0,351821,village,114A,8.84,19,251.73,Maheshmunda,5.27,Jarangdih,68.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,261.63,ICD Ranchi,143.45,Jogbani ICP,250.69,Jay Prakash Narayan International Airport (PAT),201.28,MMLP Patna,198.22,Farrakka Terminal,160.48,FCI Depot Ranchi,145.43
Bhagtea LoharI,GIRIDIH,349.0,351820,village,114A,8.17,19,252.48,Maheshmunda,4.52,Jarangdih,68.42,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,262.39,ICD Ranchi,143.47,Jogbani ICP,250.28,Jay Prakash Narayan International Airport (PAT),200.51,MMLP Patna,197.45,Farrakka Terminal,160.67,FCI Depot Ranchi,145.44
DewandIh,GIRIDIH,349.0,351776,village,114A,8.89,19,252.5,Maheshmunda,4.62,Jarangdih,67.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,262.38,ICD Ranchi,142.35,Jogbani ICP,251.32,Jay Prakash Narayan International Airport (PAT),200.65,MMLP Patna,197.61,Farrakka Terminal,161.71,FCI Depot Ranchi,144.32
DHARLETO,GIRIDIH,349.0,351771,village,114A,9.5,19,251.52,Maheshmunda,5.54,Jarangdih,67.59,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,261.41,ICD Ranchi,142.69,Jogbani ICP,251.51,Jay Prakash Narayan International Airport (PAT),201.58,MMLP Patna,198.54,Farrakka Terminal,161.13,FCI Depot Ranchi,144.67
DasdIh,GIRIDIH,349.0,351769,village,114A,10.42,19,250.76,Maheshmunda,6.39,Jarangdih,67.16,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,260.63,ICD Ranchi,142.31,Jogbani ICP,252.27,Jay Prakash Narayan International Airport (PAT),202.42,MMLP Patna,199.38,Farrakka Terminal,161.29,FCI Depot Ranchi,144.29
KumhardIh,GIRIDIH,349.0,351770,village,114A,9.87,19,251.39,Maheshmunda,5.75,Jarangdih,67.19,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,261.27,ICD Ranchi,142.3,Jogbani ICP,251.94,Jay Prakash Narayan International Airport (PAT),201.77,MMLP Patna,198.74,Farrakka Terminal,161.45,FCI Depot Ranchi,144.28
BIshunpur,GIRIDIH,349.0,352371,village,19,21.59,19,286.19,HAZARIBAGH ROAD,13.09,Jarangdih,50.41,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,295.43,ICD Ranchi,117.06,Jogbani ICP,264.45,Jay Prakash Narayan International Airport (PAT),174.07,MMLP Patna,171.77,Patna (Gaighat) Terminal,171.77,FCI Depot Gaya,117.56
TulsItanr,GIRIDIH,349.0,352373,village,114A,21.71,19,284.82,HAZARIBAGH ROAD,14.84,Jarangdih,50.92,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,294.09,ICD Ranchi,118.29,Jogbani ICP,263.43,Jay Prakash Narayan International Airport (PAT),174.88,MMLP Patna,172.53,Patna (Gaighat) Terminal,172.53,FCI Depot Gaya,119.03
Sankhabara,GIRIDIH,349.0,352374,village,19,22.5,19,286.59,HAZARIBAGH ROAD,13.67,Jarangdih,51.34,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,295.85,ICD Ranchi,117.91,Jogbani ICP,263.55,Jay Prakash Narayan International Airport (PAT),173.38,MMLP Patna,171.06,Patna (Gaighat) Terminal,171.06,FCI Depot Gaya,117.23
JamdIha,GIRIDIH,349.0,352375,village,114A,22.77,19,285.16,HAZARIBAGH ROAD,15.88,Jarangdih,52.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,294.47,ICD Ranchi,119.66,Jogbani ICP,262.03,Jay Prakash Narayan International Airport (PAT),174.07,MMLP Patna,171.69,Patna (Gaighat) Terminal,171.69,FCI Depot Gaya,118.83
KharIodih,GIRIDIH,349.0,352377,village,114A,21.46,19,283.89,HAZARIBAGH ROAD,17.04,Jarangdih,52.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,293.21,ICD Ranchi,120.3,Jogbani ICP,261.61,Jay Prakash Narayan International Airport (PAT),175.03,MMLP Patna,172.62,Patna (Gaighat) Terminal,172.62,FCI Depot Gaya,120.16
Charghara,GIRIDIH,349.0,352378,village,114A,20.63,19,283.01,CHAUDHRIBANDH,16.55,Jarangdih,51.47,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,292.32,ICD Ranchi,119.7,Jogbani ICP,262.35,Jay Prakash Narayan International Airport (PAT),176.06,MMLP Patna,173.66,Patna (Gaighat) Terminal,173.66,FCI Depot Gaya,120.97
Khesro,GIRIDIH,349.0,352379,village,114A,21.17,19,283.51,CHAUDHRIBANDH,16.06,Jarangdih,51.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,292.8,ICD Ranchi,119.22,Jogbani ICP,262.73,Jay Prakash Narayan International Airport (PAT),175.77,MMLP Patna,173.38,Patna (Gaighat) Terminal,173.38,FCI Depot Gaya,120.43
Basgana,GIRIDIH,349.0,352400,village,114A,19.76,19,282.19,CHAUDHRIBANDH,17.22,Jarangdih,51.74,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,291.52,ICD Ranchi,120.34,Jogbani ICP,261.87,Jay Prakash Narayan International Airport (PAT),176.61,MMLP Patna,174.19,Patna (Gaighat) Terminal,174.19,FCI Depot Gaya,121.85
PokharIa,GIRIDIH,349.0,352401,village,114A,19.02,19,281.5,CHAUDHRIBANDH,18.93,Jarangdih,53.01,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,290.87,ICD Ranchi,121.99,Jogbani ICP,260.38,Jay Prakash Narayan International Airport (PAT),176.7,MMLP Patna,174.23,Patna (Gaighat) Terminal,174.23,FCI Depot Gaya,122.74
BalIa,GIRIDIH,349.0,352405,village,114A,19.1,19,281.58,CHAUDHRIBANDH,20.11,Jarangdih,54.16,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,290.98,ICD Ranchi,123.19,Jogbani ICP,259.19,Jay Prakash Narayan International Airport (PAT),176.24,MMLP Patna,173.74,Patna (Gaighat) Terminal,173.74,FCI Depot Gaya,122.83
KumharpItni,GIRIDIH,349.0,352406,village,114A,20.04,19,282.52,CHAUDHRIBANDH,19.59,Jarangdih,54.08,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,291.91,ICD Ranchi,122.73,Jogbani ICP,259.46,Jay Prakash Narayan International Airport (PAT),175.5,MMLP Patna,173.02,Patna (Gaighat) Terminal,173.02,FCI Depot Gaya,121.83
KhankhIpipar,GIRIDIH,349.0,352412,village,114A,19.86,19,282.33,CHAUDHRIBANDH,21.06,Jarangdih,55.37,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,291.76,ICD Ranchi,124.19,Jogbani ICP,258.06,Jay Prakash Narayan International Airport (PAT),175.21,MMLP Patna,172.69,Patna (Gaighat) Terminal,172.69,FCI Depot Gaya,122.24
BasudIh,GIRIDIH,349.0,352416,village,114A,17.38,19,279.71,Giridih,21.41,Jarangdih,56.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,289.2,ICD Ranchi,126.03,Jogbani ICP,256.8,Jay Prakash Narayan International Airport (PAT),177.14,MMLP Patna,174.56,Patna (Gaighat) Terminal,174.56,FCI Depot Gaya,125.12
Baherwatanr,GIRIDIH,349.0,352418,village,114A,16.32,19,278.64,Giridih,20.37,Jarangdih,55.91,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,288.12,ICD Ranchi,126.09,Jogbani ICP,256.98,Jay Prakash Narayan International Airport (PAT),178.16,MMLP Patna,175.57,Patna (Gaighat) Terminal,175.57,FCI Depot Gaya,126.18
Duar PadharI,GIRIDIH,349.0,352417,village,114A,16.69,19,278.84,Giridih,20.28,Jarangdih,57.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,288.35,ICD Ranchi,127.17,Jogbani ICP,255.88,Jay Prakash Narayan International Airport (PAT),177.66,MMLP Patna,175.04,Patna (Gaighat) Terminal,175.04,FCI Depot Gaya,126.18
DudhIano,GIRIDIH,349.0,352411,village,114A,21.19,19,283.62,HAZARIBAGH ROAD,21.54,Jarangdih,56.74,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,293.08,ICD Ranchi,125.15,Jogbani ICP,256.88,Jay Prakash Narayan International Airport (PAT),173.68,MMLP Patna,171.15,Patna (Gaighat) Terminal,171.15,FCI Depot Gaya,121.12
PanduadIh,GIRIDIH,349.0,352407,village,114A,20.89,19,283.38,HAZARIBAGH ROAD,18.87,Jarangdih,53.82,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,292.75,ICD Ranchi,122.09,Jogbani ICP,259.93,Jay Prakash Narayan International Airport (PAT),174.9,MMLP Patna,172.44,Patna (Gaighat) Terminal,172.44,FCI Depot Gaya,120.9
Pesham,GIRIDIH,349.0,352408,village,114A,21.88,19,284.36,HAZARIBAGH ROAD,19.85,Jarangdih,55.62,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,293.77,ICD Ranchi,123.65,Jogbani ICP,258.23,Jay Prakash Narayan International Airport (PAT),173.46,MMLP Patna,170.98,Patna (Gaighat) Terminal,170.98,FCI Depot Gaya,120.14
GadI,GIRIDIH,349.0,352376,village,114A,22.26,19,284.73,HAZARIBAGH ROAD,17.28,Jarangdih,53.35,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,294.07,ICD Ranchi,121.0,Jogbani ICP,260.78,Jay Prakash Narayan International Airport (PAT),174.0,MMLP Patna,171.58,Patna (Gaighat) Terminal,171.58,FCI Depot Gaya,119.41
ParasbanI,GIRIDIH,349.0,352343,village,114A,24.04,19,286.48,HAZARIBAGH ROAD,20.34,Jarangdih,57.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,295.93,ICD Ranchi,124.95,Jogbani ICP,256.62,Jay Prakash Narayan International Airport (PAT),171.05,MMLP Patna,168.55,Patna (Gaighat) Terminal,168.55,FCI Depot Gaya,118.25
SuIadih,GIRIDIH,349.0,352344,village,114A,23.27,19,285.75,HAZARIBAGH ROAD,18.58,Jarangdih,55.44,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,295.14,ICD Ranchi,122.85,Jogbani ICP,258.79,Jay Prakash Narayan International Airport (PAT),172.42,MMLP Patna,169.96,Patna (Gaighat) Terminal,169.96,FCI Depot Gaya,118.64
Margora,GIRIDIH,349.0,352345,village,114A,24.09,19,286.53,HAZARIBAGH ROAD,15.92,Jarangdih,53.47,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,295.85,ICD Ranchi,120.32,Jogbani ICP,261.18,Jay Prakash Narayan International Airport (PAT),172.56,MMLP Patna,170.18,Patna (Gaighat) Terminal,170.18,FCI Depot Gaya,117.54
Baghanal,GIRIDIH,349.0,352347,village,19,23.98,19,287.43,HAZARIBAGH ROAD,14.59,Jarangdih,52.9,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,296.72,ICD Ranchi,119.24,Jogbani ICP,262.12,Jay Prakash Narayan International Airport (PAT),172.12,MMLP Patna,169.77,Patna (Gaighat) Terminal,169.77,FCI Depot Gaya,116.53
Orgo,GIRIDIH,349.0,352346,village,19,24.95,19,288.45,HAZARIBAGH ROAD,15.05,Jarangdih,54.07,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,297.77,ICD Ranchi,120.07,Jogbani ICP,261.19,Jay Prakash Narayan International Airport (PAT),170.88,MMLP Patna,168.52,Patna (Gaighat) Terminal,168.52,FCI Depot Gaya,115.59
BalIari,GIRIDIH,349.0,352328,village,19,24.96,19,289.87,HAZARIBAGH ROAD,14.46,Jarangdih,54.49,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,299.17,ICD Ranchi,119.82,Jogbani ICP,261.28,Jay Prakash Narayan International Airport (PAT),169.67,MMLP Patna,167.34,Patna (Gaighat) Terminal,167.34,FCI Depot Gaya,114.16
KubrI,GIRIDIH,349.0,352326,village,19,23.65,19,290.89,HAZARIBAGH ROAD,12.75,Jarangdih,53.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,300.15,ICD Ranchi,118.28,Jogbani ICP,262.71,Jay Prakash Narayan International Airport (PAT),169.32,MMLP Patna,167.03,Patna (Gaighat) Terminal,167.03,FCI Depot Gaya,112.97
Arwatanr,GIRIDIH,349.0,352327,village,19,24.28,19,290.97,HAZARIBAGH ROAD,13.36,Jarangdih,54.21,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,300.25,ICD Ranchi,118.91,Jogbani ICP,262.08,Jay Prakash Narayan International Airport (PAT),169.0,MMLP Patna,166.71,Patna (Gaighat) Terminal,166.71,FCI Depot Gaya,112.95
