village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Authukurichi,ARIYALUR,616,636334,village,532,11.01,716B,196.29,VRIDDHACHALM TN,12.18,Uttangal Mangalam,16.41,Karaikal Port,75.42,ICD Salem,134.94,Petrapole ICP,1619.32,Tiruchirappalli International Airport (TRZ),100.09,MMLP Chennai (Mappedu),200.03,Aluva Terminal,360.33,FCI Depot Tiruchirappalli,98.53
Vembukudi,ARIYALUR,616,636389,village,36,0.03,716B,225.05,NARASINGAMPET,14.86,Uttangal Mangalam,42.47,Karaikal Port,50.14,ICD Salem,153.08,Petrapole ICP,1635.59,Tiruchirappalli International Airport (TRZ),92.1,MMLP Chennai (Mappedu),223.87,Aluva Terminal,360.34,FCI Depot Tiruchirappalli,91.31
Vethiyarvettu R.F,ARIYALUR,616,636435,village,81,4.62,716B,213.95,MATHUR,23.77,Uttangal Mangalam,31.79,Karaikal Port,59.61,ICD Salem,145.43,Petrapole ICP,1629.47,Tiruchirappalli International Airport (TRZ),93.94,MMLP Chennai (Mappedu),214.63,Aluva Terminal,359.79,FCI Depot Tiruchirappalli,92.82
Koovathur R.F,ARIYALUR,616,636431,village,81,8.79,716B,208.86,MATHUR,19.7,Uttangal Mangalam,27.36,Karaikal Port,64.88,ICD Salem,141.12,Petrapole ICP,1627.41,Tiruchirappalli International Airport (TRZ),94.31,MMLP Chennai (Mappedu),210.88,Aluva Terminal,358.63,FCI Depot Tiruchirappalli,93.04
Reddipalayam,ARIYALUR,616,636472,village,81,1.69,716B,228.75,ARIYALUR,12.55,Uttangal Mangalam,56.25,Karaikal Port,76.51,ICD Salem,127.99,Petrapole ICP,1659.06,Tiruchirappalli International Airport (TRZ),62.17,MMLP Chennai (Mappedu),238.99,Aluva Terminal,328.83,FCI Depot Tiruchirappalli,61.03
Thathanur(West),ARIYALUR,616,636400,village,81,0.15,716B,223.32,SENDURAI,15.69,Uttangal Mangalam,46.51,Karaikal Port,68.69,ICD Salem,134.2,Petrapole ICP,1648.35,Tiruchirappalli International Airport (TRZ),73.83,MMLP Chennai (Mappedu),230.13,Aluva Terminal,340.31,FCI Depot Tiruchirappalli,72.71
KARAIKURICHI,ARIYALUR,616,636412,village,36,7.47,716B,232.57,TIRUNAGESVARAM,13.8,Uttangal Mangalam,52.02,Karaikal Port,56.6,ICD Salem,146.76,Petrapole ICP,1649.41,Tiruchirappalli International Airport (TRZ),78.14,MMLP Chennai (Mappedu),235.38,Aluva Terminal,347.03,FCI Depot Tiruchirappalli,77.46
KADAMBUR,ARIYALUR,616,636421,village,36,10.21,716B,237.8,PAPANASAM,10.97,Uttangal Mangalam,61.26,Karaikal Port,67.68,ICD Salem,138.66,Petrapole ICP,1661.96,Tiruchirappalli International Airport (TRZ),63.91,MMLP Chennai (Mappedu),245.0,Aluva Terminal,332.97,FCI Depot Tiruchirappalli,63.25
Manapathur,ARIYALUR,616,636313,village,81,18.15,716B,205.1,MATHUR,2.2,Uttangal Mangalam,35.7,Karaikal Port,83.46,ICD Salem,120.29,Petrapole ICP,1638.48,Tiruchirappalli International Airport (TRZ),80.02,MMLP Chennai (Mappedu),215.91,Aluva Terminal,339.52,FCI Depot Tiruchirappalli,78.31
Nagalkuzhi,ARIYALUR,616,636324,village,81,4.5,716B,215.25,SENDURAI,12.98,Uttangal Mangalam,37.9,Karaikal Port,69.91,ICD Salem,133.16,Petrapole ICP,1640.17,Tiruchirappalli International Airport (TRZ),80.79,MMLP Chennai (Mappedu),221.47,Aluva Terminal,345.48,FCI Depot Tiruchirappalli,79.5
ANDIMADAM,ARIYALUR,616,636343,village,81,13.63,716B,204.05,ICHCHANGADU,15.93,Uttangal Mangalam,23.5,Karaikal Port,69.77,ICD Salem,137.35,Petrapole ICP,1625.29,Tiruchirappalli International Airport (TRZ),95.18,MMLP Chennai (Mappedu),207.29,Aluva Terminal,357.85,FCI Depot Tiruchirappalli,93.77
Pirancheri,ARIYALUR,616,636367,village,81,3.7,716B,214.07,MATHUR,22.02,Uttangal Mangalam,32.33,Karaikal Port,60.98,ICD Salem,143.65,Petrapole ICP,1630.99,Tiruchirappalli International Airport (TRZ),92.04,MMLP Chennai (Mappedu),215.56,Aluva Terminal,357.75,FCI Depot Tiruchirappalli,90.9
Udayavarthiyanur,ARIYALUR,616,636419,village,81,7.68,716B,233.73,PANDARAVADAI,15.75,Uttangal Mangalam,58.8,Karaikal Port,71.53,ICD Salem,133.88,Petrapole ICP,1660.65,Tiruchirappalli International Airport (TRZ),62.89,MMLP Chennai (Mappedu),242.26,Aluva Terminal,331.09,FCI Depot Tiruchirappalli,62.02
KULOTHUNGANALLUR,ARIYALUR,616,636387,village,36,1.96,716B,221.18,KUTRALAM,16.15,Uttangal Mangalam,38.41,Karaikal Port,49.73,ICD Salem,154.8,Petrapole ICP,1629.82,Tiruchirappalli International Airport (TRZ),97.41,MMLP Chennai (Mappedu),218.66,Aluva Terminal,365.18,FCI Depot Tiruchirappalli,96.55
Avansuthamalli,ARIYALUR,616,636482,village,136,3.6,716B,239.06,KALLAGAM,5.36,Uttangal Mangalam,71.96,Karaikal Port,87.75,ICD Salem,122.6,Petrapole ICP,1675.12,Tiruchirappalli International Airport (TRZ),45.47,MMLP Coimbatore,229.8,Aluva Terminal,313.07,FCI Depot Tiruchirappalli,44.38
Pudupalayam,ARIYALUR,616,636471,village,81,0.44,716B,228.88,ARIYALUR,10.39,Uttangal Mangalam,57.79,Karaikal Port,79.11,ICD Salem,125.72,Petrapole ICP,1660.81,Tiruchirappalli International Airport (TRZ),59.87,MMLP Chennai (Mappedu),240.09,Aluva Terminal,326.2,FCI Depot Tiruchirappalli,58.66
MANAKKUDAIYAN,ARIYALUR,616,636310,village,81,18.5,716B,201.87,MATHUR,3.47,Uttangal Mangalam,30.1,Karaikal Port,81.56,ICD Salem,123.46,Petrapole ICP,1633.04,Tiruchirappalli International Airport (TRZ),85.58,MMLP Chennai (Mappedu),211.08,Aluva Terminal,344.98,FCI Depot Tiruchirappalli,83.89
Sripurandan (South),ARIYALUR,616,636425,village,36,8.03,716B,236.38,SWAMIMALAI,10.3,Uttangal Mangalam,56.63,Karaikal Port,58.55,ICD Salem,145.95,Petrapole ICP,1654.58,Tiruchirappalli International Airport (TRZ),73.6,MMLP Chennai (Mappedu),240.19,Aluva Terminal,342.85,FCI Depot Tiruchirappalli,73.01
SENNIVANAM,ARIYALUR,616,636453,village,81,9.97,716B,216.52,VELLUR HALT,5.05,Uttangal Mangalam,46.3,Karaikal Port,80.88,ICD Salem,121.92,Petrapole ICP,1649.49,Tiruchirappalli International Airport (TRZ),69.66,MMLP Chennai (Mappedu),227.7,Aluva Terminal,332.54,FCI Depot Tiruchirappalli,68.14
Kovil Esanai  (East),ARIYALUR,616,636503,village,81,7.53,716B,244.87,KALLAKKUDI PLGH,7.84,Uttangal Mangalam,78.49,Karaikal Port,90.6,ICD Salem,123.61,Petrapole ICP,1681.63,Tiruchirappalli International Airport (TRZ),39.65,MMLP Coimbatore,226.74,Aluva Terminal,308.26,FCI Depot Tiruchirappalli,38.77
RANGIYAM,ARIYALUR,616,636336,village,36,14.34,716B,200.04,VRIDDHACHALM TN,16.38,Uttangal Mangalam,18.85,Karaikal Port,71.26,ICD Salem,138.1,Petrapole ICP,1620.68,Tiruchirappalli International Airport (TRZ),99.47,MMLP Chennai (Mappedu),202.62,Aluva Terminal,361.24,FCI Depot Tiruchirappalli,98.01
Kattathur (South),ARIYALUR,616,636358,village,81,9.63,716B,208.54,MATHUR,14.52,Uttangal Mangalam,28.97,Karaikal Port,68.9,ICD Salem,136.13,Petrapole ICP,1630.83,Tiruchirappalli International Airport (TRZ),89.93,MMLP Chennai (Mappedu),212.74,Aluva Terminal,353.51,FCI Depot Tiruchirappalli,88.58
Parukkal (West),ARIYALUR,616,636404,village,81,4.21,716B,226.71,SUNDARAPERUMAL KOVIL,19.75,Uttangal Mangalam,48.3,Karaikal Port,64.37,ICD Salem,138.66,Petrapole ICP,1648.88,Tiruchirappalli International Airport (TRZ),75.0,MMLP Chennai (Mappedu),232.09,Aluva Terminal,342.55,FCI Depot Tiruchirappalli,74.04
Keelanatham,ARIYALUR,616,636420,village,81,9.12,716B,234.22,SUNDARAPERUMAL KOVIL,13.57,Uttangal Mangalam,57.62,Karaikal Port,67.66,ICD Salem,137.38,Petrapole ICP,1658.62,Tiruchirappalli International Airport (TRZ),66.15,MMLP Chennai (Mappedu),241.34,Aluva Terminal,334.7,FCI Depot Tiruchirappalli,65.36
Thalavoi (North),ARIYALUR,616,636306,village,532,16.72,716B,197.53,ICHCHANGADU,0.73,Uttangal Mangalam,28.19,Karaikal Port,85.12,ICD Salem,120.99,Petrapole ICP,1630.39,Tiruchirappalli International Airport (TRZ),87.95,MMLP Chennai (Mappedu),207.56,Aluva Terminal,345.45,FCI Depot Tiruchirappalli,86.16
Kodangudi (South),ARIYALUR,616,636408,village,36,7.54,716B,228.79,TIRUVIDAIMARUTHUR,16.08,Uttangal Mangalam,47.73,Karaikal Port,55.95,ICD Salem,146.89,Petrapole ICP,1644.89,Tiruchirappalli International Airport (TRZ),81.84,MMLP Chennai (Mappedu),230.92,Aluva Terminal,350.27,FCI Depot Tiruchirappalli,81.06
NAGAMANGALAM,ARIYALUR,616,636473,village,81,4.29,716B,230.49,ARIYALUR,15.83,Uttangal Mangalam,56.39,Karaikal Port,73.35,ICD Salem,131.27,Petrapole ICP,1658.73,Tiruchirappalli International Airport (TRZ),63.58,MMLP Chennai (Mappedu),239.61,Aluva Terminal,330.99,FCI Depot Tiruchirappalli,62.56
Keezhamaligai,ARIYALUR,616,636323,village,81,8.84,716B,211.63,MATHUR,9.22,Uttangal Mangalam,36.03,Karaikal Port,73.91,ICD Salem,129.43,Petrapole ICP,1638.98,Tiruchirappalli International Airport (TRZ),80.97,MMLP Chennai (Mappedu),219.07,Aluva Terminal,344.2,FCI Depot Tiruchirappalli,79.54
Kattathur (North),ARIYALUR,616,636357,village,81,11.43,716B,206.66,MATHUR,15.33,Uttangal Mangalam,26.69,Karaikal Port,69.2,ICD Salem,136.62,Petrapole ICP,1628.52,Tiruchirappalli International Airport (TRZ),92.11,MMLP Chennai (Mappedu),210.47,Aluva Terminal,355.32,FCI Depot Tiruchirappalli,90.73
VILUPANANKURICHI,ARIYALUR,616,636514,village,136,4.19,716B,244.21,PASUPATIKOVIL,9.94,Uttangal Mangalam,71.63,Karaikal Port,77.7,ICD Salem,133.52,Petrapole ICP,1673.69,Tiruchirappalli International Airport (TRZ),51.35,MMLP Coimbatore,239.64,Aluva Terminal,320.76,FCI Depot Tiruchirappalli,50.79
Parukkal (East),ARIYALUR,616,636405,village,81,6.11,716B,228.16,SUNDARAPERUMAL KOVIL,18.4,Uttangal Mangalam,49.18,Karaikal Port,62.58,ICD Salem,140.52,Petrapole ICP,1649.12,Tiruchirappalli International Airport (TRZ),75.55,MMLP Chennai (Mappedu),232.95,Aluva Terminal,343.48,FCI Depot Tiruchirappalli,74.66
ILANDAIKUDAM,ARIYALUR,616,636505,village,136,8.07,716B,247.34,KALLAKKUDI PLGH,9.21,Uttangal Mangalam,80.28,Karaikal Port,90.04,ICD Salem,125.62,Petrapole ICP,1683.34,Tiruchirappalli International Airport (TRZ),38.89,MMLP Coimbatore,227.37,Aluva Terminal,308.03,FCI Depot Tiruchirappalli,38.18
Nakkampadi,ARIYALUR,616,636320,village,136,14.03,716B,209.65,SENDURAI,2.26,Uttangal Mangalam,42.01,Karaikal Port,84.95,ICD Salem,117.97,Petrapole ICP,1644.77,Tiruchirappalli International Airport (TRZ),73.7,MMLP Chennai (Mappedu),221.82,Aluva Terminal,333.81,FCI Depot Tiruchirappalli,71.99
KAMARASAVALLI,ARIYALUR,616,636492,village,36,8.41,716B,242.05,PANDARAVADAI,8.09,Uttangal Mangalam,66.55,Karaikal Port,70.47,ICD Salem,138.23,Petrapole ICP,1667.47,Tiruchirappalli International Airport (TRZ),59.06,MMLP Coimbatore,246.95,Aluva Terminal,328.51,FCI Depot Tiruchirappalli,58.53
UDAIYARPALAIYAM,ARIYALUR,616,803644,village,81,0.77,716B,219.35,SENDURAI,15.32,Uttangal Mangalam,41.39,Karaikal Port,67.43,ICD Salem,135.38,Petrapole ICP,1643.03,Tiruchirappalli International Airport (TRZ),78.91,MMLP Chennai (Mappedu),225.11,Aluva Terminal,344.76,FCI Depot Tiruchirappalli,77.73
Keezhakavattankurichi,ARIYALUR,616,636497,village,136,1.64,716B,243.62,KALLAGAM,10.42,Uttangal Mangalam,74.37,Karaikal Port,84.65,ICD Salem,127.61,Petrapole ICP,1677.25,Tiruchirappalli International Airport (TRZ),45.4,MMLP Coimbatore,232.69,Aluva Terminal,314.31,FCI Depot Tiruchirappalli,44.63
DEVAMANGALAM,ARIYALUR,616,636383,village,81,3.55,716B,223.03,NARASINGAMPET,19.62,Uttangal Mangalam,41.44,Karaikal Port,56.5,ICD Salem,146.47,Petrapole ICP,1638.64,Tiruchirappalli International Airport (TRZ),86.74,MMLP Chennai (Mappedu),224.47,Aluva Terminal,354.3,FCI Depot Tiruchirappalli,85.82
MELUR,ARIYALUR,616,636364,village,81,6.45,716B,211.97,MATHUR,16.82,Uttangal Mangalam,31.75,Karaikal Port,65.93,ICD Salem,138.42,Petrapole ICP,1632.74,Tiruchirappalli International Airport (TRZ),88.87,MMLP Chennai (Mappedu),215.52,Aluva Terminal,353.55,FCI Depot Tiruchirappalli,87.62
Anaikudam,ARIYALUR,616,636394,village,81,5.1,716B,224.8,ADUTURAI,19.03,Uttangal Mangalam,43.61,Karaikal Port,57.1,ICD Salem,145.7,Petrapole ICP,1641.26,Tiruchirappalli International Airport (TRZ),84.27,MMLP Chennai (Mappedu),226.84,Aluva Terminal,352.06,FCI Depot Tiruchirappalli,83.38
RAYAMPURAM,ARIYALUR,616,636452,village,136,9.74,716B,215.63,VELLUR HALT,3.56,Uttangal Mangalam,46.73,Karaikal Port,82.83,ICD Salem,119.98,Petrapole ICP,1649.83,Tiruchirappalli International Airport (TRZ),69.03,MMLP Chennai (Mappedu),227.54,Aluva Terminal,331.21,FCI Depot Tiruchirappalli,67.44
Edayathankudi,ARIYALUR,616,636475,village,81,2.48,716B,232.73,SILLAKKUDI,12.5,Uttangal Mangalam,61.03,Karaikal Port,78.14,ICD Salem,127.83,Petrapole ICP,1663.84,Tiruchirappalli International Airport (TRZ),57.75,MMLP Coimbatore,240.38,Aluva Terminal,325.09,FCI Depot Tiruchirappalli,56.69
PALINGANATHAM,ARIYALUR,616,636502,village,81,4.92,716B,245.17,KALLAKKUDI PLGH,4.01,Uttangal Mangalam,80.93,Karaikal Port,94.7,ICD Salem,120.56,Petrapole ICP,1684.13,Tiruchirappalli International Airport (TRZ),36.15,MMLP Coimbatore,222.64,Aluva Terminal,304.32,FCI Depot Tiruchirappalli,35.12
Melapalur,ARIYALUR,616,636480,village,81,0.69,716B,233.99,KALLAGAM,3.86,Uttangal Mangalam,68.77,Karaikal Port,89.98,ICD Salem,118.28,Petrapole ICP,1671.93,Tiruchirappalli International Airport (TRZ),47.39,MMLP Coimbatore,228.17,Aluva Terminal,313.18,FCI Depot Tiruchirappalli,46.02
Ayanathathanur,ARIYALUR,616,636311,village,81,20.9,716B,201.99,MATHUR,3.01,Uttangal Mangalam,33.93,Karaikal Port,85.48,ICD Salem,118.86,Petrapole ICP,1636.27,Tiruchirappalli International Airport (TRZ),82.07,MMLP Chennai (Mappedu),213.2,Aluva Terminal,340.29,FCI Depot Tiruchirappalli,80.29
Kundaveli (East),ARIYALUR,616,636370,village,81,0.62,716B,215.13,KUTRALAM,21.57,Uttangal Mangalam,32.39,Karaikal Port,53.33,ICD Salem,153.37,Petrapole ICP,1624.35,Tiruchirappalli International Airport (TRZ),101.13,MMLP Chennai (Mappedu),212.4,Aluva Terminal,367.82,FCI Depot Tiruchirappalli,100.13
Sripurandan (North),ARIYALUR,616,636424,village,36,10.25,716B,234.05,SWAMIMALAI,12.62,Uttangal Mangalam,54.45,Karaikal Port,59.46,ICD Salem,144.52,Petrapole ICP,1652.94,Tiruchirappalli International Airport (TRZ),74.2,MMLP Chennai (Mappedu),238.08,Aluva Terminal,343.16,FCI Depot Tiruchirappalli,73.53
ANANDAVADI,ARIYALUR,616,636331,village,81,8.47,716B,217.17,SENDURAI,6.7,Uttangal Mangalam,45.23,Karaikal Port,78.25,ICD Salem,124.53,Petrapole ICP,1648.4,Tiruchirappalli International Airport (TRZ),71.17,MMLP Chennai (Mappedu),227.31,Aluva Terminal,334.77,FCI Depot Tiruchirappalli,69.72
MANAGETHI,ARIYALUR,616,636401,village,81,0.68,716B,225.82,SENDURAI,16.01,Uttangal Mangalam,50.67,Karaikal Port,71.61,ICD Salem,131.76,Petrapole ICP,1652.97,Tiruchirappalli International Airport (TRZ),68.91,MMLP Chennai (Mappedu),234.02,Aluva Terminal,335.55,FCI Depot Tiruchirappalli,67.79
Edayar,ARIYALUR,616,636381,village,81,1.91,716B,220.45,SENDURAI,19.04,Uttangal Mangalam,40.93,Karaikal Port,63.65,ICD Salem,139.21,Petrapole ICP,1641.38,Tiruchirappalli International Airport (TRZ),81.63,MMLP Chennai (Mappedu),224.7,Aluva Terminal,348.13,FCI Depot Tiruchirappalli,80.55
SATHAMBADI,ARIYALUR,616,636422,village,36,8.71,716B,237.89,SUNDARAPERUMAL KOVIL,8.81,Uttangal Mangalam,59.66,Karaikal Port,63.11,ICD Salem,142.55,Petrapole ICP,1659.07,Tiruchirappalli International Airport (TRZ),68.24,MMLP Chennai (Mappedu),243.43,Aluva Terminal,337.5,FCI Depot Tiruchirappalli,67.64
Kuvagam,ARIYALUR,616,636359,village,81,10.4,716B,208.16,MATHUR,10.53,Uttangal Mangalam,30.62,Karaikal Port,72.28,ICD Salem,132.19,Petrapole ICP,1633.34,Tiruchirappalli International Airport (TRZ),86.73,MMLP Chennai (Mappedu),214.07,Aluva Terminal,349.6,FCI Depot Tiruchirappalli,85.3
EDANGANNI,ARIYALUR,616,636409,village,36,4.73,716B,229.28,ADUTURAI,13.68,Uttangal Mangalam,47.39,Karaikal Port,52.22,ICD Salem,150.55,Petrapole ICP,1642.52,Tiruchirappalli International Airport (TRZ),85.46,MMLP Chennai (Mappedu),229.89,Aluva Terminal,354.14,FCI Depot Tiruchirappalli,84.75
Siruvalur,ARIYALUR,616,636470,village,81,2.42,716B,228.44,ARIYALUR,7.68,Uttangal Mangalam,59.3,Karaikal Port,82.51,ICD Salem,122.59,Petrapole ICP,1662.48,Tiruchirappalli International Airport (TRZ),57.47,MMLP Coimbatore,236.92,Aluva Terminal,323.13,FCI Depot Tiruchirappalli,56.16
Koovathur (North),ARIYALUR,616,636355,village,81,11.16,716B,206.46,ICHCHANGADU,18.39,Uttangal Mangalam,25.2,Karaikal Port,66.94,ICD Salem,139.73,Petrapole ICP,1625.97,Tiruchirappalli International Airport (TRZ),95.18,MMLP Chennai (Mappedu),208.86,Aluva Terminal,358.77,FCI Depot Tiruchirappalli,93.84
Irugaiyur,ARIYALUR,616,636413,village,81,9.35,716B,230.06,DARASURAM,16.71,Uttangal Mangalam,50.03,Karaikal Port,59.05,ICD Salem,144.09,Petrapole ICP,1648.57,Tiruchirappalli International Airport (TRZ),77.57,MMLP Chennai (Mappedu),233.61,Aluva Terminal,346.01,FCI Depot Tiruchirappalli,76.79
KADUGUR,ARIYALUR,616,636458,village,81,5.63,716B,221.46,OTTAKOVIL,8.35,Uttangal Mangalam,51.13,Karaikal Port,80.42,ICD Salem,122.85,Petrapole ICP,1654.32,Tiruchirappalli International Airport (TRZ),65.25,MMLP Chennai (Mappedu),232.84,Aluva Terminal,329.48,FCI Depot Tiruchirappalli,63.82
DEVANUR,ARIYALUR,616,636363,village,81,7.52,716B,210.64,MATHUR,13.8,Uttangal Mangalam,31.63,Karaikal Port,68.86,ICD Salem,135.4,Petrapole ICP,1633.59,Tiruchirappalli International Airport (TRZ),87.28,MMLP Chennai (Mappedu),215.38,Aluva Terminal,351.25,FCI Depot Tiruchirappalli,85.95
Naduvalur (East),ARIYALUR,616,636414,village,81,9.08,716B,231.35,SUNDARAPERUMAL KOVIL,15.27,Uttangal Mangalam,52.1,Karaikal Port,61.07,ICD Salem,142.46,Petrapole ICP,1651.35,Tiruchirappalli International Airport (TRZ),74.54,MMLP Chennai (Mappedu),235.81,Aluva Terminal,343.05,FCI Depot Tiruchirappalli,73.76
Ottakoil,ARIYALUR,616,636455,village,136,6.7,716B,217.02,OTTAKOVIL,2.89,Uttangal Mangalam,49.75,Karaikal Port,85.06,ICD Salem,117.89,Petrapole ICP,1652.75,Tiruchirappalli International Airport (TRZ),65.94,MMLP Chennai (Mappedu),229.96,Aluva Terminal,327.92,FCI Depot Tiruchirappalli,64.31
Thuthur,ARIYALUR,616,636490,village,36,6.61,716B,240.86,SUNDARAPERUMAL KOVIL,7.25,Uttangal Mangalam,63.31,Karaikal Port,64.94,ICD Salem,142.22,Petrapole ICP,1662.95,Tiruchirappalli International Airport (TRZ),64.9,MMLP Chennai (Mappedu),247.1,Aluva Terminal,334.4,FCI Depot Tiruchirappalli,64.39
Siluvaicheri,ARIYALUR,616,636337,village,532,13.86,716B,199.18,TALANALLUR,14.08,Uttangal Mangalam,19.15,Karaikal Port,73.45,ICD Salem,135.51,Petrapole ICP,1621.76,Tiruchirappalli International Airport (TRZ),97.96,MMLP Chennai (Mappedu),202.86,Aluva Terminal,359.09,FCI Depot Tiruchirappalli,96.45
Vanathirayampattinam,ARIYALUR,616,636395,village,81,3.71,716B,222.37,SENDURAI,21.65,Uttangal Mangalam,42.13,Karaikal Port,61.07,ICD Salem,141.75,Petrapole ICP,1641.58,Tiruchirappalli International Airport (TRZ),82.4,MMLP Chennai (Mappedu),225.77,Aluva Terminal,349.49,FCI Depot Tiruchirappalli,81.4
Varadarajanpettai (TP),ARIYALUR,616,803642,village,36,9.22,716B,202.42,Uttangal Mangalam,19.91,Uttangal Mangalam,19.91,Karaikal Port,66.66,ICD Salem,143.23,Petrapole ICP,1619.15,Tiruchirappalli International Airport (TRZ),102.07,MMLP Chennai (Mappedu),202.86,Aluva Terminal,365.14,FCI Depot Tiruchirappalli,100.72
Namangunam,ARIYALUR,616,636319,village,136,12.22,716B,208.24,VELLUR HALT,4.18,Uttangal Mangalam,43.07,Karaikal Port,88.03,ICD Salem,114.9,Petrapole ICP,1645.3,Tiruchirappalli International Airport (TRZ),72.98,MMLP Chennai (Mappedu),221.59,Aluva Terminal,331.79,FCI Depot Tiruchirappalli,71.18
Ulkottai (South),ARIYALUR,616,636385,village,36,4.06,716B,222.75,NARASINGAMPET,18.27,Uttangal Mangalam,40.6,Karaikal Port,54.22,ICD Salem,149.0,Petrapole ICP,1636.32,Tiruchirappalli International Airport (TRZ),89.7,MMLP Chennai (Mappedu),223.04,Aluva Terminal,357.39,FCI Depot Tiruchirappalli,88.81
Thenkatchiperumalnatham,ARIYALUR,616,636410,village,36,2.97,716B,231.88,ADUTURAI,11.82,Uttangal Mangalam,50.05,Karaikal Port,51.48,ICD Salem,151.43,Petrapole ICP,1644.84,Tiruchirappalli International Airport (TRZ),84.08,MMLP Chennai (Mappedu),232.54,Aluva Terminal,353.08,FCI Depot Tiruchirappalli,83.44
Kattagaram (South),ARIYALUR,616,636372,village,36,2.45,716B,220.01,KUTRALAM,16.93,Uttangal Mangalam,37.25,Karaikal Port,49.86,ICD Salem,155.21,Petrapole ICP,1628.18,Tiruchirappalli International Airport (TRZ),98.88,MMLP Chennai (Mappedu),217.13,Aluva Terminal,366.48,FCI Depot Tiruchirappalli,98.0
T.Sholankurichi (South),ARIYALUR,616,636398,village,81,6.02,716B,226.89,SWAMIMALAI,19.79,Uttangal Mangalam,47.45,Karaikal Port,61.69,ICD Salem,141.22,Petrapole ICP,1647.12,Tiruchirappalli International Airport (TRZ),77.52,MMLP Chennai (Mappedu),231.18,Aluva Terminal,345.31,FCI Depot Tiruchirappalli,76.61
Govindaputhur,ARIYALUR,616,636423,village,36,10.83,716B,235.01,SUNDARAPERUMAL KOVIL,11.44,Uttangal Mangalam,56.32,Karaikal Port,62.06,ICD Salem,142.5,Petrapole ICP,1655.65,Tiruchirappalli International Airport (TRZ),71.0,MMLP Chennai (Mappedu),240.07,Aluva Terminal,339.96,FCI Depot Tiruchirappalli,70.33
Keelakolathur,ARIYALUR,616,636495,village,136,2.91,716B,242.27,PASUPATIKOVIL,13.05,Uttangal Mangalam,71.07,Karaikal Port,80.34,ICD Salem,130.33,Petrapole ICP,1673.61,Tiruchirappalli International Airport (TRZ),49.89,MMLP Coimbatore,237.03,Aluva Terminal,318.89,FCI Depot Tiruchirappalli,49.17
Kandiratheertham,ARIYALUR,616,636509,village,136,6.35,716B,248.61,KALLAKKUDI PLGH,11.93,Uttangal Mangalam,80.18,Karaikal Port,87.68,ICD Salem,128.29,Petrapole ICP,1683.05,Tiruchirappalli International Airport (TRZ),40.43,MMLP Coimbatore,229.81,Aluva Terminal,309.91,FCI Depot Tiruchirappalli,39.87
KAVANUR,ARIYALUR,616,636460,village,81,2.32,716B,223.21,SENDURAI,13.02,Uttangal Mangalam,49.24,Karaikal Port,74.14,ICD Salem,129.0,Petrapole ICP,1651.99,Tiruchirappalli International Airport (TRZ),68.94,MMLP Chennai (Mappedu),232.22,Aluva Terminal,334.68,FCI Depot Tiruchirappalli,67.7
Chinnapattakadu,ARIYALUR,616,636494,village,136,7.69,716B,239.18,AYYAMPET,12.94,Uttangal Mangalam,66.27,Karaikal Port,76.24,ICD Salem,132.12,Petrapole ICP,1668.5,Tiruchirappalli International Airport (TRZ),55.24,MMLP Coimbatore,241.36,Aluva Terminal,324.02,FCI Depot Tiruchirappalli,54.47
Adichanur RF,ARIYALUR,616,"636444
",village,81,2.68,716B,228.26,ARIYALUR,16.77,Uttangal Mangalam,53.39,Karaikal Port,71.91,ICD Salem,131.98,Petrapole ICP,1655.63,Tiruchirappalli International Airport (TRZ),66.61,MMLP Chennai (Mappedu),236.73,Aluva Terminal,333.72,FCI Depot Tiruchirappalli,65.55
ARIYALUR (M),ARIYALUR,616,803645,village,136,1.18,716B,224.18,ARIYALUR,1.81,Uttangal Mangalam,58.45,Karaikal Port,87.65,ICD Salem,116.78,Petrapole ICP,1661.48,Tiruchirappalli International Airport (TRZ),57.29,MMLP Coimbatore,232.89,Aluva Terminal,320.65,FCI Depot Tiruchirappalli,55.72
T.Sholankurichi (North),ARIYALUR,616,636397,village,81,2.46,716B,223.4,SENDURAI,18.56,Uttangal Mangalam,44.78,Karaikal Port,64.76,ICD Salem,138.03,Petrapole ICP,1645.58,Tiruchirappalli International Airport (TRZ),77.59,MMLP Chennai (Mappedu),228.57,Aluva Terminal,344.51,FCI Depot Tiruchirappalli,76.55
VANJINAPURAM,ARIYALUR,616,636318,village,136,15.68,716B,207.71,SENDURAI,3.17,Uttangal Mangalam,40.01,Karaikal Port,85.08,ICD Salem,118.06,Petrapole ICP,1642.67,Tiruchirappalli International Airport (TRZ),75.76,MMLP Chennai (Mappedu),219.67,Aluva Terminal,335.36,FCI Depot Tiruchirappalli,74.02
