village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Kattanam (CT),Alappuzha,598,628291,village,KAYANKULAM JN,6.39,Balaramapuram,99.31,Cochin Port,95.24,ICD Thiruvananthapuram,81.88,Petrapole ICP,2002.94,Trivandrum International Airport (TRV),86.94,MMLP Coimbatore,210.0,Kayamkulam Terminal,7.75,FCI Depot Kochi,91.07
Vallikunnam(CT),Alappuzha,598,628286,village,OCHIRA,4.8,Balaramapuram,95.85,Vizhinjam International Seaport,97.39,ICD Thiruvananthapuram,78.36,Petrapole ICP,2006.37,Trivandrum International Airport (TRV),83.24,MMLP Coimbatore,214.19,Kayamkulam Terminal,8.88,FCI Depot Kochi,94.97
Chempu,Kottayam,597,628139,village,KANJIRAMITTAM,4.63,Balaramapuram,171.59,Cochin Port,23.83,ICD Kochi (Edappally),21.32,Petrapole ICP,1957.89,Cochin International Airport (COK),36.94,MMLP Coimbatore,146.38,Vaikom Terminal,10.61,FCI Depot Kochi,19.74
Kulasekharamangalam (CT),Kottayam,597,628145,village,PIRAVAM ROAD,7.44,Balaramapuram,169.39,Cochin Port,25.16,ICD Kochi (Edappally),23.31,Petrapole ICP,1960.85,Cochin International Airport (COK),39.89,MMLP Coimbatore,149.51,Vaikom Terminal,7.58,FCI Depot Kochi,20.95
Velloor,Kottayam,597,628140,village,PIRAVAM ROAD,0.86,Balaramapuram,169.53,Cochin Port,27.83,ICD Kochi (Edappally),24.5,Petrapole ICP,1954.64,Cochin International Airport (COK),37.35,MMLP Coimbatore,144.35,Vaikom Terminal,12.38,FCI Depot Kochi,23.92
Vadayar (CT),Kottayam,597,628144,village,VAIKAM ROAD,3.49,Balaramapuram,165.34,Cochin Port,30.21,ICD Kochi (Edappally),27.75,Petrapole ICP,1959.2,Cochin International Airport (COK),42.22,MMLP Coimbatore,149.41,Vaikom Terminal,7.73,FCI Depot Kochi,26.07
Vadakkemuri (CT),Kottayam,597,628146,village,PIRAVAM ROAD,8.37,Balaramapuram,168.07,Cochin Port,26.24,ICD Kochi (Edappally),24.62,Petrapole ICP,1962.06,Cochin International Airport (COK),41.39,MMLP Coimbatore,150.92,Vaikom Terminal,6.08,FCI Depot Kochi,22.01
Naduvile (Part),Kottayam,597,628147,village,VAIKAM ROAD,9.05,Balaramapuram,165.61,Cochin Port,28.41,ICD Kochi (Edappally),27.12,Petrapole ICP,1964.23,Cochin International Airport (COK),44.16,MMLP Coimbatore,153.47,Vaikom Terminal,3.31,FCI Depot Kochi,24.15
T V Puram (CT),Kottayam,597,916079,village,SHERTALAI,8.52,Balaramapuram,162.06,Cochin Port,31.72,ICD Kochi (Edappally),30.82,Petrapole ICP,1967.3,Cochin International Airport (COK),48.13,MMLP Coimbatore,157.12,Vaikom Terminal,0.7,FCI Depot Kochi,27.46
Thalayazham,Kottayam,597,628149,village,KADUTURUTTI HALT,8.78,Balaramapuram,159.97,Cochin Port,34.12,ICD Kochi (Edappally),32.72,Petrapole ICP,1965.76,Cochin International Airport (COK),48.9,MMLP Coimbatore,156.52,Vaikom Terminal,3.73,FCI Depot Kochi,29.86
Vechoor,Kottayam,597,628150,village,SHERTALAI,11.55,Balaramapuram,155.32,Cochin Port,38.47,ICD Kochi (Edappally),37.47,Petrapole ICP,1969.59,Cochin International Airport (COK),54.0,MMLP Coimbatore,161.19,Thanneermukkom Terminal,2.03,FCI Depot Kochi,34.21
Kallara,Kottayam,597,628151,village,KURUPPANTHARA,5.72,Balaramapuram,157.91,Cochin Port,36.97,ICD Kochi (Edappally),34.98,Petrapole ICP,1963.23,Cochin International Airport (COK),49.56,MMLP Coimbatore,155.2,Thanneermukkom Terminal,6.55,FCI Depot Kochi,32.75
Muttuchira,Kottayam,597,628152,village,KADUTURUTTI HALT,2.4,Balaramapuram,161.2,Cochin Port,34.69,ICD Kochi (Edappally),32.15,Petrapole ICP,1959.53,Cochin International Airport (COK),45.73,MMLP Coimbatore,151.11,Vaikom Terminal,9.02,FCI Depot Kochi,30.55
Kaduthuruthy,Kottayam,597,628143,village,VAIKAM ROAD,0.83,Balaramapuram,163.67,Cochin Port,33.41,ICD Kochi (Edappally),30.37,Petrapole ICP,1956.42,Cochin International Airport (COK),42.84,MMLP Coimbatore,147.79,Vaikom Terminal,11.22,FCI Depot Kochi,29.39
Mulakkulam,Kottayam,597,628141,village,PIRAVAM ROAD,4.39,Balaramapuram,167.48,Cochin Port,31.78,ICD Kochi (Edappally),28.0,Petrapole ICP,1952.09,Cochin International Airport (COK),38.63,MMLP Coimbatore,143.04,Vaikom Terminal,14.95,FCI Depot Kochi,28.01
Njeezhoor,Kottayam,597,628142,village,KADUTURUTTI HALT,6.56,Balaramapuram,163.37,Cochin Port,37.23,ICD Kochi (Edappally),33.34,Petrapole ICP,1950.96,Cochin International Airport (COK),42.51,MMLP Coimbatore,143.78,Vaikom Terminal,17.56,FCI Depot Kochi,33.47
Manjoor,Kottayam,597,628153,village,KURUPPANTHARA,2.08,Balaramapuram,157.64,Cochin Port,38.45,ICD Kochi (Edappally),35.89,Petrapole ICP,1960.06,Cochin International Airport (COK),48.94,MMLP Coimbatore,152.84,Thanneermukkom Terminal,10.19,FCI Depot Kochi,34.29
Kothanalloor,Kottayam,597,628154,village,KURUPPANTHARA,1.89,Balaramapuram,156.6,Cochin Port,40.72,ICD Kochi (Edappally),37.79,Petrapole ICP,1957.77,Cochin International Airport (COK),49.5,MMLP Coimbatore,151.54,Thanneermukkom Terminal,13.31,FCI Depot Kochi,36.64
Onamthuruthu (CT),Kottayam,597,628157,village,ETTUMANUR,5.15,Balaramapuram,153.89,Cochin Port,41.6,ICD Kochi (Edappally),39.35,Petrapole ICP,1962.67,Cochin International Airport (COK),52.81,MMLP Coimbatore,156.29,Thanneermukkom Terminal,9.66,FCI Depot Kochi,37.4
Kaipuzha,Kottayam,597,628156,village,ETTUMANUR,6.78,Balaramapuram,152.04,Cochin Port,42.61,ICD Kochi (Edappally),40.8,Petrapole ICP,1965.91,Cochin International Airport (COK),55.24,MMLP Coimbatore,159.48,Thanneermukkom Terminal,8.16,FCI Depot Kochi,38.37
Arpookkara (CT),Kottayam,597,628155,village,KUMARANALLUR,3.92,Balaramapuram,148.56,Cochin Port,46.15,ICD Kochi (Edappally),44.33,Petrapole ICP,1966.87,Cochin International Airport (COK),58.45,MMLP Coimbatore,161.58,Thanneermukkom Terminal,11.07,FCI Depot Kochi,41.9
Aymanam (CT),Kottayam,597,628173,village,KUMARANALLUR,7.24,Balaramapuram,148.72,Cochin Port,45.2,ICD Kochi (Edappally),43.98,Petrapole ICP,1970.82,Cochin International Airport (COK),59.55,MMLP Coimbatore,164.55,Thanneermukkom Terminal,8.82,FCI Depot Kochi,40.94
Kumarakom,Kottayam,597,628166,village,KOTTAYAM,11.77,Balaramapuram,147.53,Cochin Port,46.21,ICD Kochi (Edappally),45.75,Petrapole ICP,1976.49,Cochin International Airport (COK),62.82,MMLP Coimbatore,169.49,Thanneermukkom Terminal,10.33,FCI Depot Kochi,41.99
Athirampuzha (CT),Kottayam,597,628172,village,ETTUMANUR,1.86,Balaramapuram,149.6,Cochin Port,46.45,ICD Kochi (Edappally),44.04,Petrapole ICP,1962.55,Cochin International Airport (COK),56.64,MMLP Coimbatore,157.96,Thanneermukkom Terminal,13.68,FCI Depot Kochi,42.26
Ettumanoor,Kottayam,597,628171,village,ETTUMANUR,3.48,Balaramapuram,148.81,Cochin Port,49.02,ICD Kochi (Edappally),46.14,Petrapole ICP,1959.0,Cochin International Airport (COK),57.09,MMLP Coimbatore,155.8,Thanneermukkom Terminal,18.04,FCI Depot Kochi,44.91
Peroor,Kottayam,597,628158,village,ETTUMANUR,3.95,Balaramapuram,146.7,Cochin Port,49.89,ICD Kochi (Edappally),47.36,Petrapole ICP,1962.19,Cochin International Airport (COK),59.32,MMLP Coimbatore,158.97,Thanneermukkom Terminal,16.96,FCI Depot Kochi,45.71
Ayarkunnam,Kottayam,597,628159,village,ETTUMANUR,7.79,Balaramapuram,144.41,Cochin Port,53.73,ICD Kochi (Edappally),50.87,Petrapole ICP,1959.71,Cochin International Airport (COK),61.48,MMLP Coimbatore,158.36,Thanneermukkom Terminal,21.71,FCI Depot Kochi,49.61
Akalakunnam,Kottayam,597,628160,village,ETTUMANUR,12.11,Balaramapuram,142.85,Cochin Port,57.34,ICD Kochi (Edappally),54.14,Petrapole ICP,1956.69,Cochin International Airport (COK),63.36,MMLP Coimbatore,157.24,Thanneermukkom Terminal,26.4,FCI Depot Kochi,53.29
Chengalam East,Kottayam,597,628161,village,ETTUMANUR,17.83,Balaramapuram,139.84,Cochin Port,62.59,ICD Kochi (Edappally),59.16,Petrapole ICP,1954.33,Cochin International Airport (COK),67.17,MMLP Coimbatore,157.53,Thanneermukkom Terminal,32.12,FCI Depot Kochi,58.6
Anikkad,Kottayam,597,628162,village,KOTTAYAM,17.71,Balaramapuram,136.46,Cochin Port,64.36,ICD Kochi (Edappally),61.22,Petrapole ICP,1957.69,Cochin International Airport (COK),70.13,MMLP Coimbatore,161.33,Thanneermukkom Terminal,32.36,FCI Depot Kochi,60.29
Kooroppada,Kottayam,597,628163,village,KOTTAYAM,12.87,Balaramapuram,138.29,Cochin Port,60.51,ICD Kochi (Edappally),57.64,Petrapole ICP,1960.44,Cochin International Airport (COK),67.75,MMLP Coimbatore,161.94,Thanneermukkom Terminal,27.68,FCI Depot Kochi,56.38
Pampady,Kottayam,597,628170,village,KOTTAYAM,12.56,Balaramapuram,135.16,Cochin Port,62.46,ICD Kochi (Edappally),59.88,Petrapole ICP,1963.71,Cochin International Airport (COK),70.76,MMLP Coimbatore,165.6,Thanneermukkom Terminal,28.44,FCI Depot Kochi,58.28
Meenadom,Kottayam,597,628169,village,CHINGAVANAM,9.56,Balaramapuram,135.03,Cochin Port,61.19,ICD Kochi (Edappally),58.93,Petrapole ICP,1966.93,Cochin International Airport (COK),70.9,MMLP Coimbatore,167.72,Thanneermukkom Terminal,26.23,FCI Depot Kochi,56.97
Perumpaikadu (OG) (Part),Kottayam,597,628174,village,KUMARANALLUR,0.86,Balaramapuram,144.85,Cochin Port,50.44,ICD Kochi (Edappally),48.38,Petrapole ICP,1966.17,Cochin International Airport (COK),61.57,MMLP Coimbatore,162.61,Thanneermukkom Terminal,15.65,FCI Depot Kochi,46.21
Manarcadu (CT),Kottayam,597,628164,village,KUMARANALLUR,5.48,Balaramapuram,142.39,Cochin Port,54.05,ICD Kochi (Edappally),51.64,Petrapole ICP,1963.88,Cochin International Airport (COK),63.58,MMLP Coimbatore,162.12,Thanneermukkom Terminal,20.13,FCI Depot Kochi,49.86
Vijayapuram,Kottayam,597,628175,village,KOTTAYAM,3.12,Balaramapuram,141.38,Cochin Port,54.06,ICD Kochi (Edappally),51.98,Petrapole ICP,1966.88,Cochin International Airport (COK),64.86,MMLP Coimbatore,164.66,Thanneermukkom Terminal,19.04,FCI Depot Kochi,49.83
Puthuppally (CT),Kottayam,597,628179,village,CHINGAVANAM,5.32,Balaramapuram,137.08,Cochin Port,58.02,ICD Kochi (Edappally),56.11,Petrapole ICP,1969.44,Cochin International Airport (COK),69.2,MMLP Coimbatore,168.42,Thanneermukkom Terminal,22.38,FCI Depot Kochi,53.78
Kottayam,Kottayam,597,913807,village,KOTTAYAM,1.06,Balaramapuram,142.5,Cochin Port,52.02,ICD Kochi (Edappally),50.35,Petrapole ICP,1969.76,Cochin International Airport (COK),64.41,MMLP Coimbatore,166.24,Thanneermukkom Terminal,16.13,FCI Depot Kochi,47.76
Chengalam West,Kottayam,597,628176,village,KOTTAYAM,6.56,Balaramapuram,146.3,Cochin Port,47.57,ICD Kochi (Edappally),46.4,Petrapole ICP,1972.13,Cochin International Airport (COK),61.93,MMLP Coimbatore,166.49,Thanneermukkom Terminal,11.1,FCI Depot Kochi,43.31
Thiruvarppu,Kottayam,597,628167,village,CHINGAVANAM,5.2,Balaramapuram,141.31,Cochin Port,52.45,ICD Kochi (Edappally),51.45,Petrapole ICP,1975.39,Cochin International Airport (COK),67.08,MMLP Coimbatore,170.96,Thanneermukkom Terminal,15.94,FCI Depot Kochi,48.19
Veloor (Part),Kottayam,597,628168,village,KOTTAYAM,4.01,Balaramapuram,142.25,Cochin Port,51.76,ICD Kochi (Edappally),50.44,Petrapole ICP,1972.52,Cochin International Airport (COK),65.36,MMLP Coimbatore,168.39,Thanneermukkom Terminal,15.37,FCI Depot Kochi,47.5
Kottayam (M),Kottayam,597,913807,village,CHINGAVANAM,1.64,Balaramapuram,138.81,Cochin Port,55.17,ICD Kochi (Edappally),53.88,Petrapole ICP,1974.01,Cochin International Airport (COK),68.68,MMLP Coimbatore,170.94,Thanneermukkom Terminal,18.73,FCI Depot Kochi,50.91
Panachikad (CT),Kottayam,597,628178,village,CHINGAVANAM,1.44,Balaramapuram,136.78,Cochin Port,57.47,ICD Kochi (Edappally),55.98,Petrapole ICP,1973.11,Cochin International Airport (COK),70.18,MMLP Coimbatore,171.16,Thanneermukkom Terminal,21.18,FCI Depot Kochi,53.21
Monippally,Kottayam,597,628114,village,KURUPPANTHARA,10.25,Balaramapuram,162.22,Cochin Port,40.95,ICD Kochi (Edappally),36.71,Petrapole ICP,1947.86,Cochin International Airport (COK),43.92,MMLP Coimbatore,142.05,Vaikom Terminal,21.78,FCI Depot Kochi,37.32
Veliyannoor,Kottayam,597,628113,village,KADUTURUTTI HALT,15.05,Balaramapuram,164.63,Cochin Port,42.45,ICD Kochi (Edappally),37.7,Petrapole ICP,1943.05,Cochin International Airport (COK),42.32,MMLP Coimbatore,137.69,Vaikom Terminal,26.16,FCI Depot Kochi,39.09
Ramapuram,Kottayam,597,628117,village,KURUPPANTHARA,19.21,Balaramapuram,161.52,Cochin Port,48.79,ICD Kochi (Edappally),43.93,Petrapole ICP,1940.18,Cochin International Airport (COK),47.03,MMLP Coimbatore,137.42,Vaikom Terminal,31.4,FCI Depot Kochi,45.46
Kadanad,Kottayam,597,628118,village,ETTUMANUR,23.21,Balaramapuram,157.24,Cochin Port,55.57,ICD Kochi (Edappally),50.73,Petrapole ICP,1938.45,Cochin International Airport (COK),53.13,MMLP Coimbatore,138.84,Thanneermukkom Terminal,35.95,FCI Depot Kochi,52.21
Melukavu,Kottayam,597,628119,village,ETTUMANUR,26.92,Balaramapuram,153.82,Cochin Port,61.5,ICD Kochi (Edappally),56.66,Petrapole ICP,1936.77,Cochin International Airport (COK),58.5,MMLP Coimbatore,140.14,Thanneermukkom Terminal,40.51,FCI Depot Kochi,58.12
Moonnilavu,Kottayam,597,628120,village,ETTUMANUR,28.96,Balaramapuram,151.19,Cochin Port,65.01,ICD Kochi (Edappally),60.23,Petrapole ICP,1936.54,Cochin International Airport (COK),62.06,MMLP Coimbatore,141.8,Thanneermukkom Terminal,42.95,FCI Depot Kochi,61.59
Thalanadu,Kottayam,597,628121,village,ETTUMANUR,32.5,Balaramapuram,147.81,Cochin Port,70.0,ICD Kochi (Edappally),65.26,Petrapole ICP,1935.92,Cochin International Airport (COK),66.99,MMLP Coimbatore,143.97,Thanneermukkom Terminal,46.81,FCI Depot Kochi,66.54
Teekoy,Kottayam,597,628122,village,ETTUMANUR,33.72,Balaramapuram,143.2,Cochin Port,73.33,ICD Kochi (Edappally),68.79,Petrapole ICP,1938.26,Cochin International Airport (COK),71.33,MMLP Coimbatore,148.18,Thanneermukkom Terminal,48.25,FCI Depot Kochi,69.76
Poonjar Nadubhagam,Kottayam,597,628137,village,ETTUMANUR,34.2,Balaramapuram,141.43,Cochin Port,74.53,ICD Kochi (Edappally),70.07,Petrapole ICP,1939.28,Cochin International Airport (COK),72.94,MMLP Coimbatore,149.85,Thanneermukkom Terminal,48.77,FCI Depot Kochi,70.91
Poonjar,Kottayam,597,931678,village,ETTUMANUR,30.36,Balaramapuram,139.0,Cochin Port,72.43,ICD Kochi (Edappally),68.27,Petrapole ICP,1944.25,Cochin International Airport (COK),72.68,MMLP Coimbatore,153.35,Thanneermukkom Terminal,44.92,FCI Depot Kochi,68.68
Erattupetta (CT),Kottayam,597,628138,village,ETTUMANUR,26.1,Balaramapuram,144.64,Cochin Port,66.45,ICD Kochi (Edappally),62.14,Petrapole ICP,1942.98,Cochin International Airport (COK),66.25,MMLP Coimbatore,148.95,Thanneermukkom Terminal,40.63,FCI Depot Kochi,62.77
Thalappalam,Kottayam,597,628123,village,ETTUMANUR,22.97,Balaramapuram,148.32,Cochin Port,61.93,ICD Kochi (Edappally),57.56,Petrapole ICP,1942.89,Cochin International Airport (COK),61.71,MMLP Coimbatore,146.51,Thanneermukkom Terminal,37.27,FCI Depot Kochi,58.3
Bharananganam,Kottayam,597,628124,village,ETTUMANUR,20.27,Balaramapuram,151.02,Cochin Port,58.06,ICD Kochi (Edappally),53.68,Petrapole ICP,1943.46,Cochin International Airport (COK),58.11,MMLP Coimbatore,145.15,Thanneermukkom Terminal,34.24,FCI Depot Kochi,54.44
Vellilappally,Kottayam,597,628116,village,KURUPPANTHARA,17.53,Balaramapuram,158.74,Cochin Port,49.47,ICD Kochi (Edappally),44.87,Petrapole ICP,1942.79,Cochin International Airport (COK),49.21,MMLP Coimbatore,140.45,Thanneermukkom Terminal,29.73,FCI Depot Kochi,45.99
Lalam,Kottayam,597,628125,village,ETTUMANUR,17.53,Balaramapuram,153.59,Cochin Port,53.98,ICD Kochi (Edappally),49.63,Petrapole ICP,1944.5,Cochin International Airport (COK),54.58,MMLP Coimbatore,144.24,Thanneermukkom Terminal,30.95,FCI Depot Kochi,50.36
Vallichira,Kottayam,597,628126,village,ETTUMANUR,13.77,Balaramapuram,154.19,Cochin Port,50.64,ICD Kochi (Edappally),46.51,Petrapole ICP,1947.48,Cochin International Airport (COK),52.84,MMLP Coimbatore,145.67,Thanneermukkom Terminal,26.89,FCI Depot Kochi,46.91
Uzhavoor,Kottayam,597,628115,village,KURUPPANTHARA,12.68,Balaramapuram,160.7,Cochin Port,44.23,ICD Kochi (Edappally),39.85,Petrapole ICP,1946.05,Cochin International Airport (COK),45.92,MMLP Coimbatore,141.52,Vaikom Terminal,24.85,FCI Depot Kochi,40.65
Kurichithanam,Kottayam,597,628127,village,KURUPPANTHARA,10.17,Balaramapuram,156.89,Cochin Port,45.48,ICD Kochi (Edappally),41.55,Petrapole ICP,1949.94,Cochin International Airport (COK),49.32,MMLP Coimbatore,145.9,Thanneermukkom Terminal,22.23,FCI Depot Kochi,41.69
Kuravilangad,Kottayam,597,628128,village,KURUPPANTHARA,4.92,Balaramapuram,158.35,Cochin Port,41.15,ICD Kochi (Edappally),37.65,Petrapole ICP,1953.64,Cochin International Airport (COK),47.53,MMLP Coimbatore,147.81,Thanneermukkom Terminal,17.16,FCI Depot Kochi,37.22
Elackad,Kottayam,597,628130,village,ETTUMANUR,9.11,Balaramapuram,155.42,Cochin Port,45.96,ICD Kochi (Edappally),42.23,Petrapole ICP,1951.59,Cochin International Airport (COK),50.66,MMLP Coimbatore,147.7,Thanneermukkom Terminal,21.17,FCI Depot Kochi,42.1
Kanakkari,Kottayam,597,628129,village,ETTUMANUR,3.06,Balaramapuram,153.07,Cochin Port,44.7,ICD Kochi (Edappally),41.73,Petrapole ICP,1957.89,Cochin International Airport (COK),52.87,MMLP Coimbatore,153.12,Thanneermukkom Terminal,15.55,FCI Depot Kochi,40.62
Kidangoor,Kottayam,597,628131,village,ETTUMANUR,8.1,Balaramapuram,149.12,Cochin Port,51.29,ICD Kochi (Edappally),47.89,Petrapole ICP,1954.59,Cochin International Airport (COK),56.97,MMLP Coimbatore,152.71,Thanneermukkom Terminal,22.56,FCI Depot Kochi,47.3
Puliyannoor (Part),Kottayam,597,628132,village,ETTUMANUR,11.83,Balaramapuram,147.44,Cochin Port,54.67,ICD Kochi (Edappally),51.08,Petrapole ICP,1952.59,Cochin International Airport (COK),59.11,MMLP Coimbatore,152.32,Thanneermukkom Terminal,26.37,FCI Depot Kochi,50.74
Meenachil (Part),Kottayam,597,628133,village,ETTUMANUR,14.37,Balaramapuram,145.5,Cochin Port,57.49,ICD Kochi (Edappally),53.84,Petrapole ICP,1951.94,Cochin International Airport (COK),61.42,MMLP Coimbatore,152.98,Thanneermukkom Terminal,28.95,FCI Depot Kochi,53.57
Poovarany,Kottayam,597,628134,village,ETTUMANUR,19.53,Balaramapuram,144.57,Cochin Port,61.56,ICD Kochi (Edappally),57.62,Petrapole ICP,1948.33,Cochin International Airport (COK),63.7,MMLP Coimbatore,151.54,Thanneermukkom Terminal,34.1,FCI Depot Kochi,57.74
Kondoor,Kottayam,597,628135,village,ETTUMANUR,25.82,Balaramapuram,140.07,Cochin Port,68.41,ICD Kochi (Edappally),64.41,Petrapole ICP,1946.96,Cochin International Airport (COK),69.78,MMLP Coimbatore,153.72,Thanneermukkom Terminal,40.38,FCI Depot Kochi,64.6
Kurichy(CT),Kottayam,597,628181,village,CHINGAVANAM,4.8,Balaramapuram,132.68,Cochin Port,61.19,ICD Kochi (Edappally),60.01,Petrapole ICP,1977.24,Cochin International Airport (COK),74.77,MMLP Coimbatore,175.96,Thanneermukkom Terminal,24.69,FCI Depot Kochi,56.94
Vakathanam(CT),Kottayam,597,628180,village,CHINGAVANAM,5.6,Balaramapuram,132.87,Cochin Port,61.7,ICD Kochi (Edappally),60.05,Petrapole ICP,1973.01,Cochin International Airport (COK),73.63,MMLP Coimbatore,172.86,Thanneermukkom Terminal,25.54,FCI Depot Kochi,57.44
Thottackad,Kottayam,597,628185,village,CHINGAVANAM,8.12,Balaramapuram,132.25,Cochin Port,62.99,ICD Kochi (Edappally),61.07,Petrapole ICP,1970.75,Cochin International Airport (COK),73.87,MMLP Coimbatore,171.61,Thanneermukkom Terminal,27.22,FCI Depot Kochi,58.74
Madappally(CT),Kottayam,597,628184,village,CHANGANASERI,6.09,Balaramapuram,128.63,Cochin Port,66.0,ICD Kochi (Edappally),64.34,Petrapole ICP,1974.3,Cochin International Airport (COK),77.7,MMLP Coimbatore,175.76,Thanneermukkom Terminal,29.8,FCI Depot Kochi,61.74
Karukachal,Kottayam,597,628186,village,CHANGANASERI,10.7,Balaramapuram,128.82,Cochin Port,67.03,ICD Kochi (Edappally),64.95,Petrapole ICP,1970.12,Cochin International Airport (COK),77.1,MMLP Coimbatore,172.93,Thanneermukkom Terminal,31.47,FCI Depot Kochi,62.79
Nedumkunnam,Kottayam,597,628187,village,CHANGANASERI,13.91,Balaramapuram,128.68,Cochin Port,68.28,ICD Kochi (Edappally),65.93,Petrapole ICP,1967.38,Cochin International Airport (COK),77.22,MMLP Coimbatore,171.3,Thanneermukkom Terminal,33.3,FCI Depot Kochi,64.07
Vazhoor,Kottayam,597,628188,village,KOTTAYAM,19.97,Balaramapuram,131.12,Cochin Port,68.91,ICD Kochi (Edappally),65.98,Petrapole ICP,1960.69,Cochin International Airport (COK),75.4,MMLP Coimbatore,166.08,Thanneermukkom Terminal,35.7,FCI Depot Kochi,64.79
Kangazha,Kottayam,597,628189,village,CHANGANASERI,17.81,Balaramapuram,127.78,Cochin Port,70.76,ICD Kochi (Edappally),68.12,Petrapole ICP,1964.47,Cochin International Airport (COK),78.4,MMLP Coimbatore,170.11,Thanneermukkom Terminal,36.48,FCI Depot Kochi,66.59
Vellavoor,Kottayam,597,628190,village,TIRUVALLA,19.57,Balaramapuram,123.98,Cochin Port,75.31,ICD Kochi (Edappally),72.61,Petrapole ICP,1964.48,Cochin International Airport (COK),82.51,MMLP Coimbatore,172.36,Thanneermukkom Terminal,41.03,FCI Depot Kochi,71.14
Vazhappally Padinjaru (CT),Kottayam,597,628182,village,CHANGANASERI,3.93,Balaramapuram,130.69,Cochin Port,63.02,ICD Kochi (Edappally),62.12,Petrapole ICP,1980.72,Cochin International Airport (COK),77.5,MMLP Coimbatore,179.39,Thanneermukkom Terminal,26.56,FCI Depot Kochi,58.77
Vazhapalli East,Kottayam,597,913809,village,CHANGANASERI,1.05,Balaramapuram,128.34,Cochin Port,65.44,ICD Kochi (Edappally),64.38,Petrapole ICP,1980.12,Cochin International Airport (COK),79.27,MMLP Coimbatore,179.98,Thanneermukkom Terminal,28.93,FCI Depot Kochi,61.19
Changanassery (Part),Kottayam,597,628183,village,CHANGANASERI,4.06,Balaramapuram,125.68,Cochin Port,68.01,ICD Kochi (Edappally),67.25,Petrapole ICP,1984.25,Cochin International Airport (COK),82.77,MMLP Coimbatore,184.18,Kayamkulam Terminal,27.48,FCI Depot Kochi,63.78
Chethippuzha (CT),Kottayam,597,628191,village,CHANGANASERI,2.76,Balaramapuram,129.57,Cochin Port,64.39,ICD Kochi (Edappally),63.13,Petrapole ICP,1977.75,Cochin International Airport (COK),77.57,MMLP Coimbatore,177.72,Thanneermukkom Terminal,27.9,FCI Depot Kochi,60.13
