village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
Majhwa,Purnia,211,223536,village,SONALLI,11.33,ICD Siliguri,134.17,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,348.03,Jay Prakash Narayan International Airport (PAT),253.72,Jogbani ICP,84.19
Majhwar,Purnia,211,224078,village,TELTA,3.99,ICD Siliguri,115.44,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,358.58,Jay Prakash Narayan International Airport (PAT),268.63,Jogbani ICP,81.26
Majhok,Purnia,211,224030,village,DALKOLHA,5.27,ICD Siliguri,108.76,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,367.36,Jay Prakash Narayan International Airport (PAT),268.34,Jogbani ICP,74.09
Majra Milik,Purnia,211,223418,village,RANIPATRA,15.76,ICD Siliguri,151.16,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,357.13,Jay Prakash Narayan International Airport (PAT),223.99,Jogbani ICP,73.0
Majrahi,Purnia,211,223797,village,JALARGARH,15.49,ICD Siliguri,109.95,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,375.27,Jay Prakash Narayan International Airport (PAT),259.01,Jogbani ICP,62.44
Makaili,Purnia,211,224240,village,TELTA,15.31,ICD Siliguri,121.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,360.58,Jay Prakash Narayan International Airport (PAT),257.28,Jogbani ICP,74.19
Makhnaha,Purnia,211,223022,village,Banmankhi Junction,5.83,ICD Siliguri,148.86,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,385.36,Jay Prakash Narayan International Airport (PAT),208.95,Jogbani ICP,49.0
Bhawanipur,Purnia,211,223427,village,RANIPATRA,13.47,ICD Siliguri,150.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,355.12,Jay Prakash Narayan International Airport (PAT),226.55,Jogbani ICP,74.71
Makhnaha,Purnia,211,223628,village,SATR HALT,12.93,ICD Siliguri,131.26,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,380.56,Jay Prakash Narayan International Airport (PAT),230.18,Jogbani ICP,48.89
Makhnaha Chakla,Purnia,211,223025,village,Banmankhi Junction,5.43,ICD Siliguri,149.22,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,384.94,Jay Prakash Narayan International Airport (PAT),208.76,Jogbani ICP,49.49
Makhnaha Nawabganj Chakla,Purnia,211,223026,village,Banmankhi Junction,4.75,ICD Siliguri,148.86,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,384.28,Jay Prakash Narayan International Airport (PAT),209.44,Jogbani ICP,49.81
Makranda,Purnia,211,223409,village,Sarsi,12.83,ICD Siliguri,144.19,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,363.62,Jay Prakash Narayan International Airport (PAT),226.86,Jogbani ICP,66.04
Malopara,Purnia,211,224026,village,SURJA KAMAL,4.67,ICD Siliguri,105.9,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,369.6,Jay Prakash Narayan International Airport (PAT),270.06,Jogbani ICP,73.38
Maldiha,Purnia,211,223127,village,Raghubans Nagar,5.53,ICD Siliguri,169.89,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,365.26,Jay Prakash Narayan International Airport (PAT),198.16,Jogbani ICP,74.08
Sara Bathana,Purnia,211,223545,village,KASBA,10.38,ICD Siliguri,133.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,373.08,Jay Prakash Narayan International Airport (PAT),232.63,Jogbani ICP,56.42
Malharia,Purnia,211,223569,village,GARH BANAILI,3.04,ICD Siliguri,122.85,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,371.69,Jay Prakash Narayan International Airport (PAT),245.77,Jogbani ICP,60.07
Malhna,Purnia,211,223838,village,SURJA KAMAL,3.18,ICD Siliguri,102.81,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,372.29,Jay Prakash Narayan International Airport (PAT),271.67,Jogbani ICP,72.37
Mali,Purnia,211,223376,village,BAKHRI,17.59,ICD Siliguri,164.31,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,352.62,Jay Prakash Narayan International Airport (PAT),213.04,Jogbani ICP,80.37
Malikpur,Purnia,211,223817,village,GARH BANAILI,11.38,ICD Siliguri,114.31,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,373.39,Jay Prakash Narayan International Airport (PAT),255.0,Jogbani ICP,62.04
Malipani,Purnia,211,223727,village,SURJA KAMAL,15.12,ICD Siliguri,110.71,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,373.47,Jay Prakash Narayan International Airport (PAT),259.58,Jogbani ICP,64.24
Mala,Purnia,211,223995,village,DALKOLHA,12.39,ICD Siliguri,115.38,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,365.99,Jay Prakash Narayan International Airport (PAT),260.39,Jogbani ICP,70.92
Malopara,Purnia,211,223881,village,KANKI,19.53,ICD Siliguri,99.73,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,389.14,Jay Prakash Narayan International Airport (PAT),261.35,Jogbani ICP,52.8
Manakhodawand Nagar,Purnia,211,223065,village,Sarsi,1.03,ICD Siliguri,145.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,375.16,Jay Prakash Narayan International Airport (PAT),217.56,Jogbani ICP,55.94
Mandel,Purnia,211,224011,village,DALKOLHA,7.69,ICD Siliguri,114.21,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,363.0,Jay Prakash Narayan International Airport (PAT),265.22,Jogbani ICP,75.85
Mangara Piaji Kochgar,Purnia,211,223954,village,KANKI,7.29,ICD Siliguri,96.91,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,381.57,Jay Prakash Narayan International Airport (PAT),270.81,Jogbani ICP,64.97
Manikpur,Purnia,211,224195,village,SONALLI,13.25,ICD Siliguri,132.24,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,350.2,Jay Prakash Narayan International Airport (PAT),253.93,Jogbani ICP,82.28
Maranga,Purnia,211,224133,village,PURNIA JN,15.21,ICD Siliguri,124.5,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,358.31,Jay Prakash Narayan International Airport (PAT),255.77,Jogbani ICP,75.6
Fatehpur,Purnia,211,223582,village,KASBA,4.13,ICD Siliguri,129.87,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,364.23,Jay Prakash Narayan International Airport (PAT),243.25,Jogbani ICP,66.45
Bangaon,Purnia,211,223759,village,JALARGARH,13.88,ICD Siliguri,109.71,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,377.38,Jay Prakash Narayan International Airport (PAT),257.57,Jogbani ICP,59.92
Marchai,Purnia,211,224137,village,PURNIA JN,14.16,ICD Siliguri,126.88,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,356.48,Jay Prakash Narayan International Airport (PAT),254.45,Jogbani ICP,76.77
Maria,Purnia,211,224155,village,PURNIA JN,7.73,ICD Siliguri,128.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,360.75,Jay Prakash Narayan International Airport (PAT),248.29,Jogbani ICP,70.95
Marua,Purnia,211,224075,village,TELTA,6.48,ICD Siliguri,117.57,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,358.11,Jay Prakash Narayan International Airport (PAT),265.95,Jogbani ICP,80.25
Mekhar Khamaili,Purnia,211,223566,village,GARH BANAILI,6.43,ICD Siliguri,119.73,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,371.53,Jay Prakash Narayan International Airport (PAT),249.73,Jogbani ICP,61.52
Malepali,Purnia,211,224243,village,DALKOLHA,15.12,ICD Siliguri,119.7,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,362.67,Jay Prakash Narayan International Airport (PAT),257.82,Jogbani ICP,72.59
Milki,Purnia,211,223825,village,GARH BANAILI,8.58,ICD Siliguri,117.08,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,372.6,Jay Prakash Narayan International Airport (PAT),252.16,Jogbani ICP,61.5
Mirganj,Purnia,211,223420,village,Sarsi,15.4,ICD Siliguri,151.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,359.25,Jay Prakash Narayan International Airport (PAT),222.16,Jogbani ICP,71.13
Mirzapur,Purnia,211,223460,village,PURNIA JN,3.7,ICD Siliguri,133.28,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,364.61,Jay Prakash Narayan International Airport (PAT),238.8,Jogbani ICP,65.32
Nikandaha,Purnia,211,223895,village,KANKI,15.23,ICD Siliguri,98.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,386.64,Jay Prakash Narayan International Airport (PAT),264.78,Jogbani ICP,57.03
Nikhrail,Purnia,211,224142,village,RANIPATRA,15.68,ICD Siliguri,128.88,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,353.1,Jay Prakash Narayan International Airport (PAT),255.37,Jogbani ICP,80.12
Mogalia Purandaha,Purnia,211,223298,village,Sukhasan Kothi,6.55,ICD Siliguri,154.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,371.45,Jay Prakash Narayan International Airport (PAT),210.54,Jogbani ICP,61.96
Mogalia Purandaha Milik,Purnia,211,223299,village,Sukhasan Kothi,3.77,ICD Siliguri,155.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,373.73,Jay Prakash Narayan International Airport (PAT),208.47,Jogbani ICP,60.52
Moglaha,Purnia,211,223451,village,Sarsi,8.28,ICD Siliguri,137.82,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,374.12,Jay Prakash Narayan International Airport (PAT),226.78,Jogbani ICP,55.45
Mohaddipur,Purnia,211,223788,village,JALARGARH,11.69,ICD Siliguri,112.73,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,375.59,Jay Prakash Narayan International Airport (PAT),255.2,Jogbani ICP,60.24
Mahamdia,Purnia,211,224110,village,KASBA,6.73,ICD Siliguri,125.6,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,364.57,Jay Prakash Narayan International Airport (PAT),248.28,Jogbani ICP,67.41
Mohammadpur,Purnia,211,224041,village,DALKOLHA,5.74,ICD Siliguri,110.47,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,366.1,Jay Prakash Narayan International Airport (PAT),267.22,Jogbani ICP,74.43
Mohani,Purnia,211,223576,village,KASBA,2.6,ICD Siliguri,129.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,368.93,Jay Prakash Narayan International Airport (PAT),239.76,Jogbani ICP,61.28
Mohankunda,Purnia,211,223503,village,PURNIA JN,4.34,ICD Siliguri,132.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,359.25,Jay Prakash Narayan International Airport (PAT),244.72,Jogbani ICP,71.5
Mohanpur Istamrar,Purnia,211,223290,village,NAUGACHIA,10.1,ICD Siliguri,186.58,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,340.47,Jay Prakash Narayan International Airport (PAT),199.84,Jogbani ICP,99.24
Marua,Purnia,211,224087,village,TELTA,6.85,ICD Siliguri,119.02,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,356.57,Jay Prakash Narayan International Airport (PAT),265.63,Jogbani ICP,81.37
Mulkia,Purnia,211,223151,village,Raghubans Nagar,6.95,ICD Siliguri,168.38,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,377.48,Jay Prakash Narayan International Airport (PAT),192.68,Jogbani ICP,65.69
Murad Bagh,Purnia,211,223593,village,KASBA,3.79,ICD Siliguri,124.09,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,370.15,Jay Prakash Narayan International Airport (PAT),245.47,Jogbani ICP,61.42
Muradpur,Purnia,211,223936,village,HATWAR,6.79,ICD Siliguri,91.45,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,385.46,Jay Prakash Narayan International Airport (PAT),274.79,Jogbani ICP,65.26
Murajpur,Purnia,211,224125,village,KASBA,12.96,ICD Siliguri,122.03,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,362.8,Jay Prakash Narayan International Airport (PAT),254.56,Jogbani ICP,71.15
Nagdehi,Purnia,211,223490,village,RANIPATRA,5.57,ICD Siliguri,137.19,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,352.52,Jay Prakash Narayan International Airport (PAT),244.86,Jogbani ICP,77.92
Nahrakol,Purnia,211,223691,village,KANKI,12.98,ICD Siliguri,101.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,381.83,Jay Prakash Narayan International Airport (PAT),264.72,Jogbani ICP,60.6
Majhua Nankar,Purnia,211,223791,village,GARH BANAILI,13.2,ICD Siliguri,112.12,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,374.65,Jay Prakash Narayan International Airport (PAT),256.74,Jogbani ICP,61.79
Naribhuna,Purnia,211,223770,village,JALARGARH,7.26,ICD Siliguri,113.49,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,380.87,Jay Prakash Narayan International Airport (PAT),250.33,Jogbani ICP,53.39
Nauagachhi,Purnia,211,223686,village,JALARGARH,9.01,ICD Siliguri,112.05,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,380.55,Jay Prakash Narayan International Airport (PAT),252.28,Jogbani ICP,54.57
Naulakhi,Purnia,211,223087,village,Murliganj,5.84,ICD Siliguri,161.39,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,390.66,Jay Prakash Narayan International Airport (PAT),193.97,Jogbani ICP,53.4
Naulakhi Milik,Purnia,211,223089,village,Rupauli,7.62,ICD Siliguri,158.6,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,390.67,Jay Prakash Narayan International Airport (PAT),196.79,Jogbani ICP,51.38
Nawabganj Pokharia,Purnia,211,224054,village,TELTA,4.41,ICD Siliguri,114.02,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,360.05,Jay Prakash Narayan International Airport (PAT),268.99,Jogbani ICP,80.27
Neamatpur,Purnia,211,224090,village,TELTA,7.21,ICD Siliguri,120.17,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,355.17,Jay Prakash Narayan International Airport (PAT),265.61,Jogbani ICP,82.52
Neampur,Purnia,211,224178,village,RANIPATRA,9.66,ICD Siliguri,133.16,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,353.3,Jay Prakash Narayan International Airport (PAT),249.33,Jogbani ICP,78.16
Nehuri,Purnia,211,223866,village,HATWAR,6.58,ICD Siliguri,88.57,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,387.45,Jay Prakash Narayan International Airport (PAT),276.97,Jogbani ICP,65.7
Nemua,Purnia,211,223821,village,GARH BANAILI,10.21,ICD Siliguri,115.04,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,373.71,Jay Prakash Narayan International Airport (PAT),253.82,Jogbani ICP,61.24
Nifatpur,Purnia,211,224250,village,TELTA,15.32,ICD Siliguri,124.35,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,357.24,Jay Prakash Narayan International Airport (PAT),257.13,Jogbani ICP,77.07
Nijgehuma,Purnia,211,223637,village,SATR HALT,2.61,ICD Siliguri,120.49,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,381.18,Jay Prakash Narayan International Airport (PAT),241.93,Jogbani ICP,50.06
Nipania,Purnia,211,223091,village,Sukhasan Kothi,4.01,ICD Siliguri,153.25,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,375.61,Jay Prakash Narayan International Airport (PAT),209.25,Jogbani ICP,58.33
Nisandra,Purnia,211,224219,village,GARH BANAILI,13.99,ICD Siliguri,115.54,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,369.21,Jay Prakash Narayan International Airport (PAT),257.07,Jogbani ICP,66.6
Nishara,Purnia,211,223669,village,JALARGARH,4.73,ICD Siliguri,116.69,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,378.12,Jay Prakash Narayan International Airport (PAT),248.42,Jogbani ICP,55.06
Nitandar,Purnia,211,223723,village,SURJA KAMAL,14.33,ICD Siliguri,111.16,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,372.09,Jay Prakash Narayan International Airport (PAT),260.23,Jogbani ICP,65.73
Ochhepur,Purnia,211,224256,village,TELTA,12.65,ICD Siliguri,123.84,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,355.25,Jay Prakash Narayan International Airport (PAT),260.09,Jogbani ICP,79.99
Pachkonia,Purnia,211,223717,village,SURJA KAMAL,12.05,ICD Siliguri,109.13,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,372.5,Jay Prakash Narayan International Airport (PAT),262.57,Jogbani ICP,66.65
Pagla,Purnia,211,223847,village,SURJA KAMAL,8.2,ICD Siliguri,102.12,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,376.41,Jay Prakash Narayan International Airport (PAT),268.45,Jogbani ICP,67.16
Raipur Ranipatra,Purnia,211,223476,village,RANIPATRA,2.38,ICD Siliguri,140.34,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,353.06,Jay Prakash Narayan International Airport (PAT),240.34,Jogbani ICP,76.75
Pakaria,Purnia,211,223604,village,KASBA,8.08,ICD Siliguri,122.91,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,366.14,Jay Prakash Narayan International Airport (PAT),250.3,Jogbani ICP,66.61
Pokharia,Purnia,211,224187,village,RANIPATRA,14.69,ICD Siliguri,129.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,352.69,Jay Prakash Narayan International Airport (PAT),254.37,Jogbani ICP,80.16
Palasbari Kismat,Purnia,211,224095,village,AJHARAIL,7.27,ICD Siliguri,122.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,352.43,Jay Prakash Narayan International Airport (PAT),265.97,Radhikapur ICP,83.96
Parapurnia,Purnia,211,223910,village,KANKI,14.81,ICD Siliguri,94.38,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,389.26,Jay Prakash Narayan International Airport (PAT),267.89,Jogbani ICP,57.39
Pararia,Purnia,211,224179,village,RANIPATRA,10.7,ICD Siliguri,132.33,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,353.36,Jay Prakash Narayan International Airport (PAT),250.38,Jogbani ICP,78.37
Phulkahi,Purnia,211,223364,village,Barhara Kothi,14.53,ICD Siliguri,163.72,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,358.68,Jay Prakash Narayan International Airport (PAT),209.06,Jogbani ICP,75.54
Palankaf,Purnia,211,223934,village,KANKI,6.98,ICD Siliguri,93.41,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,383.86,Jay Prakash Narayan International Airport (PAT),273.53,Jogbani ICP,65.37
Palasbari,Purnia,211,223952,village,KANKI,6.05,ICD Siliguri,97.82,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,379.7,Jay Prakash Narayan International Airport (PAT),271.29,Jogbani ICP,66.66
Palwagor,Purnia,211,224145,village,RANIPATRA,13.64,ICD Siliguri,129.82,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,353.79,Jay Prakash Narayan International Airport (PAT),253.32,Jogbani ICP,78.83
Palsa,Purnia,211,223715,village,SURJA KAMAL,12.3,ICD Siliguri,108.15,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,373.93,Jay Prakash Narayan International Airport (PAT),262.57,Jogbani ICP,65.5
Panarpur,Purnia,211,223898,village,KANKI,14.84,ICD Siliguri,101.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,383.53,Jay Prakash Narayan International Airport (PAT),263.4,Jogbani ICP,58.44
Panki Arazi,Purnia,211,223851,village,KANKI,5.91,ICD Siliguri,99.48,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,377.44,Jay Prakash Narayan International Airport (PAT),271.14,Jogbani ICP,68.2
Panki Milik,Purnia,211,223861,village,KANKI,6.23,ICD Siliguri,99.41,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,377.88,Jay Prakash Narayan International Airport (PAT),270.8,Jogbani ICP,67.64
Pahoria,Purnia,211,223999,village,DALKOLHA,11.08,ICD Siliguri,115.01,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,365.25,Jay Prakash Narayan International Airport (PAT),261.66,Jogbani ICP,72.16
Patugaon,Purnia,211,223846,village,SURJA KAMAL,7.56,ICD Siliguri,101.26,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,376.55,Jay Prakash Narayan International Airport (PAT),269.52,Jogbani ICP,67.76
Rajwara,Purnia,211,223532,village,RAUTARA,11.31,ICD Siliguri,134.6,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,349.72,Jay Prakash Narayan International Airport (PAT),251.22,Jogbani ICP,81.96
Surigaon,Purnia,211,224009,village,TELTA,9.78,ICD Siliguri,117.01,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,361.13,Jay Prakash Narayan International Airport (PAT),263.26,Jogbani ICP,76.41
Rangamati,Purnia,211,223689,village,KANKI,13.13,ICD Siliguri,102.58,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,380.49,Jay Prakash Narayan International Airport (PAT),264.19,Jogbani ICP,61.29
Rasaili,Purnia,211,223784,village,JALARGARH,10.59,ICD Siliguri,112.35,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,377.35,Jay Prakash Narayan International Airport (PAT),254.28,Jogbani ICP,58.28
Rasarh,Purnia,211,223038,village,Banmankhi Junction,6.75,ICD Siliguri,145.64,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,385.48,Jay Prakash Narayan International Airport (PAT),212.26,Jogbani ICP,47.46
Rauta,Purnia,211,223899,village,KANKI,16.35,ICD Siliguri,102.73,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,383.37,Jay Prakash Narayan International Airport (PAT),261.71,Jogbani ICP,57.47
Parmanandpur,Purnia,211,223517,village,RANIPATRA,7.85,ICD Siliguri,135.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,352.55,Jay Prakash Narayan International Airport (PAT),247.37,Jogbani ICP,78.39
Parabhag,Purnia,211,224152,village,PURNIA JN,12.65,ICD Siliguri,126.25,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,358.51,Jay Prakash Narayan International Airport (PAT),253.2,Jogbani ICP,74.51
Parora,Purnia,211,223450,village,Sarsi,11.8,ICD Siliguri,138.95,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,368.35,Jay Prakash Narayan International Airport (PAT),229.37,Jogbani ICP,61.11
Parshadpur,Purnia,211,223452,village,Sarsi,7.97,ICD Siliguri,137.34,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,376.12,Jay Prakash Narayan International Airport (PAT),226.07,Jogbani ICP,53.48
Parshadpur,Purnia,211,223968,village,SATR HALT,17.14,ICD Siliguri,102.21,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,388.16,Jay Prakash Narayan International Airport (PAT),259.0,Jogbani ICP,52.01
Patalwa,Purnia,211,223839,village,SURJA KAMAL,4.02,ICD Siliguri,104.19,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,371.46,Jay Prakash Narayan International Airport (PAT),270.54,Jogbani ICP,72.27
Pathantoli,Purnia,211,223710,village,SURJA KAMAL,11.95,ICD Siliguri,104.34,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,377.43,Jay Prakash Narayan International Airport (PAT),264.49,Jogbani ICP,63.85
Sukhsena,Purnia,211,223343,village,Raghubans Nagar,8.62,ICD Siliguri,169.22,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,362.6,Jay Prakash Narayan International Airport (PAT),200.58,Jogbani ICP,75.44
Patilwa,Purnia,211,223498,village,PURNIA JN,5.54,ICD Siliguri,131.71,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,358.73,Jay Prakash Narayan International Airport (PAT),245.86,Jogbani ICP,72.24
Patringa,Purnia,211,224130,village,PURNIA JN,12.82,ICD Siliguri,125.38,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,359.46,Jay Prakash Narayan International Airport (PAT),253.41,Jogbani ICP,73.73
Phasia,Purnia,211,223495,village,RANIPATRA,6.38,ICD Siliguri,133.5,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,356.47,Jay Prakash Narayan International Airport (PAT),245.73,Jogbani ICP,74.35
Phero Pokharia,Purnia,211,223912,village,HATWAR,13.06,ICD Siliguri,92.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,389.31,Jay Prakash Narayan International Airport (PAT),270.0,Jogbani ICP,58.96
Pokharia,Purnia,211,223886,village,KANKI,15.06,ICD Siliguri,99.92,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,385.1,Jay Prakash Narayan International Airport (PAT),263.95,Jogbani ICP,57.62
Phulbhasa,Purnia,211,224070,village,TELTA,8.68,ICD Siliguri,120.9,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,355.6,Jay Prakash Narayan International Airport (PAT),263.99,Jogbani ICP,81.4
Bhakhri,Purnia,211,224148,village,PURNIA JN,13.75,ICD Siliguri,128.16,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,355.48,Jay Prakash Narayan International Airport (PAT),253.77,Jogbani ICP,77.44
Phulpur,Purnia,211,224166,village,PURNIA JN,11.05,ICD Siliguri,129.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,356.58,Jay Prakash Narayan International Airport (PAT),251.18,Jogbani ICP,75.63
Phulwari,Purnia,211,224168,village,PURNIA JN,12.64,ICD Siliguri,129.06,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,355.47,Jay Prakash Narayan International Airport (PAT),252.56,Jogbani ICP,77.06
