village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Lakshminarayanpur,Khowai,652,271916,village,208,0.39,Belghoria Expressway,353.3,Teliamura,14.01,Bihara,150.33,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,364.64,ICD Amingaon,238.0,Srimantapur ICP,24.57,Lokpriya Gopinath Bordoloi International Airport (GAU),229.89,MMLP Silchar,147.74,Karimganj Terminal,120.91,FCI Depot Agartala,36.86
Tuihachingbari,Khowai,652,271898,village,208,7.21,Belghoria Expressway,346.04,Teliamura,14.8,Bihara,156.55,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,357.42,ICD Amingaon,239.72,Srimantapur ICP,18.28,Lokpriya Gopinath Bordoloi International Airport (GAU),231.32,MMLP Silchar,154.37,Karimganj Terminal,126.55,FCI Depot Agartala,29.82
Nakful,Dhalai,269,272449,village,208,4.53,Belghoria Expressway,376.14,Ambassa,18.11,Bihara,128.45,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,387.52,ICD Amingaon,227.26,Srimantapur ICP,47.34,Lokpriya Gopinath Bordoloi International Airport (GAU),220.01,MMLP Silchar,125.2,Karimganj Terminal,100.38,FCI Depot Agartala,59.79
Barpathar,Sepahijala,653,272119,village,8,2.67,Belghoria Expressway,306.13,Agartala,35.98,Bihara,212.44,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,316.5,ICD Amingaon,297.29,Agartala ICP (Akhaura),42.58,Lokpriya Gopinath Bordoloi International Airport (GAU),288.3,MMLP Silchar,208.06,Karimganj Terminal,184.58,FCI Depot Agartala,40.12
Garji Chhara,Gomati,654,272224,village,8,0.5,Belghoria Expressway,323.15,Jirania,42.75,Bihara,203.33,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,333.32,ICD Amingaon,298.26,Sabroom ICP,41.14,Lokpriya Gopinath Bordoloi International Airport (GAU),289.82,MMLP Silchar,197.72,Karimganj Terminal,177.35,FCI Depot Agartala,47.78
Killa,Gomati,654,272154,village,8,7.43,Belghoria Expressway,329.38,Jirania,25.42,Bihara,188.06,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,339.97,ICD Amingaon,280.09,Agartala ICP (Akhaura),28.01,Lokpriya Gopinath Bordoloi International Airport (GAU),271.67,MMLP Silchar,183.32,Karimganj Terminal,160.99,FCI Depot Agartala,33.47
Rajnagar,North Tripura,270,923596,village,208A,0.14,Belghoria Expressway,413.51,Panisagar,5.96,Bihara,90.35,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,425.05,ICD Amingaon,206.85,Sutarkandi ICP,53.78,Lokpriya Gopinath Bordoloi International Airport (GAU),201.24,MMLP Silchar,86.55,Karimganj Terminal,64.9,FCI Depot Silchar,86.55
Uptakhali,North Tripura,270,272641,village,8,0.33,Belghoria Expressway,419.98,Dharmanagar,4.72,Bihara,85.57,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,431.48,ICD Amingaon,207.52,Sutarkandi ICP,49.41,Lokpriya Gopinath Bordoloi International Airport (GAU),202.27,MMLP Silchar,80.95,Karimganj Terminal,61.95,FCI Depot Silchar,80.95
Jubaraj Nagar,North Tripura,270,272642,village,8,2.13,Belghoria Expressway,416.73,Dharmanagar,4.86,Bihara,87.61,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,428.26,ICD Amingaon,206.47,Sutarkandi ICP,51.17,Lokpriya Gopinath Bordoloi International Airport (GAU),201.03,MMLP Silchar,83.54,Karimganj Terminal,62.85,FCI Depot Silchar,83.54
Radhapur,North Tripura,270,272635,village,208A,2.24,Belghoria Expressway,418.39,Dharmanagar,2.32,Bihara,85.12,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,429.96,ICD Amingaon,203.9,Sutarkandi ICP,48.58,Lokpriya Gopinath Bordoloi International Airport (GAU),198.52,MMLP Silchar,81.33,Karimganj Terminal,60.07,FCI Depot Silchar,81.33
Purba Haflong,North Tripura,270,272643,village,208A,0.91,Belghoria Expressway,415.82,Dharmanagar,4.98,Bihara,87.73,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,427.38,ICD Amingaon,205.12,Sutarkandi ICP,51.15,Lokpriya Gopinath Bordoloi International Airport (GAU),199.61,MMLP Silchar,83.99,Karimganj Terminal,62.37,FCI Depot Silchar,83.99
Dewanpasha,North Tripura,270,272655,village,208A,0.03,Belghoria Expressway,416.88,Dharmanagar,4.04,Bihara,85.6,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,428.48,ICD Amingaon,202.15,Sutarkandi ICP,48.91,Lokpriya Gopinath Bordoloi International Airport (GAU),196.67,MMLP Silchar,82.31,Karimganj Terminal,59.68,FCI Depot Silchar,82.31
Paschim Haflong,North Tripura,270,272634,village,208A,1.01,Belghoria Expressway,414.67,Dharmanagar,5.96,Bihara,88.13,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,426.25,ICD Amingaon,203.89,Sutarkandi ICP,51.45,Lokpriya Gopinath Bordoloi International Airport (GAU),198.3,MMLP Silchar,84.74,Karimganj Terminal,62.17,FCI Depot Silchar,84.74
Dhupirband,North Tripura,270,272636,village,8,2.57,Belghoria Expressway,420.05,Dharmanagar,2.16,Bihara,84.28,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,431.59,ICD Amingaon,204.96,Sutarkandi ICP,47.91,Lokpriya Gopinath Bordoloi International Airport (GAU),199.69,MMLP Silchar,80.12,Karimganj Terminal,59.97,FCI Depot Silchar,80.12
Ganganagar,North Tripura,270,272638,village,8,1.96,Belghoria Expressway,422.75,Dharmanagar,4.06,Bihara,82.55,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,434.27,ICD Amingaon,205.79,Sutarkandi ICP,46.44,Lokpriya Gopinath Bordoloi International Airport (GAU),200.67,MMLP Silchar,77.94,Karimganj Terminal,59.23,FCI Depot Silchar,77.94
Bagbassa,North Tripura,270,272639,village,8,1.4,Belghoria Expressway,425.86,Nadiapur,5.44,Bihara,80.65,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,437.36,ICD Amingaon,206.76,Sutarkandi ICP,44.94,Lokpriya Gopinath Bordoloi International Airport (GAU),201.83,MMLP Silchar,75.49,Karimganj Terminal,58.54,FCI Depot Silchar,75.49
Kameshwar,North Tripura,270,272637,village,208A,2.45,Belghoria Expressway,421.5,Dharmanagar,1.23,Bihara,82.43,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,433.06,ICD Amingaon,203.48,Sutarkandi ICP,46.03,Lokpriya Gopinath Bordoloi International Airport (GAU),198.28,MMLP Silchar,78.39,Karimganj Terminal,58.09,FCI Depot Silchar,78.39
Sanichhara,North Tripura,270,272629,village,8,0.62,Belghoria Expressway,425.97,Nadiapur,2.26,Bihara,78.81,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,437.53,ICD Amingaon,203.34,Sutarkandi ICP,42.72,Lokpriya Gopinath Bordoloi International Airport (GAU),198.39,MMLP Silchar,74.29,Karimganj Terminal,55.73,FCI Depot Silchar,74.29
Bhagyapur,North Tripura,270,272627,village,208A,1.14,Belghoria Expressway,422.52,Nadiapur,4.67,Bihara,79.28,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,434.16,ICD Amingaon,198.12,Sutarkandi ICP,42.59,Lokpriya Gopinath Bordoloi International Airport (GAU),192.92,MMLP Silchar,76.2,Karimganj Terminal,53.61,FCI Depot Silchar,76.2
Chandipur,North Tripura,270,272632,village,8,1.96,Belghoria Expressway,429.18,Nadiapur,4.88,Bihara,76.07,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,440.73,ICD Amingaon,202.9,Sutarkandi ICP,40.23,Lokpriya Gopinath Bordoloi International Airport (GAU),198.13,MMLP Silchar,71.26,Karimganj Terminal,53.87,FCI Depot Silchar,71.26
Dharmanagar,North Tripura,270,922864,village,208A,0.02,Belghoria Expressway,421.1,Dharmanagar,1.76,Bihara,81.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,432.7,ICD Amingaon,201.06,Sutarkandi ICP,45.08,Lokpriya Gopinath Bordoloi International Airport (GAU),195.8,MMLP Silchar,78.15,Karimganj Terminal,56.51,FCI Depot Silchar,78.15
Hurua,North Tripura,270,272628,village,208A,2.2,Belghoria Expressway,423.89,Nadiapur,1.03,Bihara,79.5,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,435.48,ICD Amingaon,201.27,Sutarkandi ICP,43.06,Lokpriya Gopinath Bordoloi International Airport (GAU),196.18,MMLP Silchar,75.62,Karimganj Terminal,55.16,FCI Depot Silchar,75.62
Baruakandi,North Tripura,270,272626,village,208A,1.26,Belghoria Expressway,418.94,Dharmanagar,3.6,Bihara,83.05,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,430.56,ICD Amingaon,200.07,Sutarkandi ICP,46.33,Lokpriya Gopinath Bordoloi International Airport (GAU),194.68,MMLP Silchar,79.94,Karimganj Terminal,57.04,FCI Depot Silchar,79.94
Pratyekroy,North Tripura,270,272630,village,208A,2.09,Belghoria Expressway,425.51,Nadiapur,2.11,Bihara,77.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,437.13,ICD Amingaon,199.65,Sutarkandi ICP,40.99,Lokpriya Gopinath Bordoloi International Airport (GAU),194.64,MMLP Silchar,73.73,Karimganj Terminal,53.09,FCI Depot Silchar,73.73
Lakshminagar,North Tripura,270,272631,village,8,0.07,Belghoria Expressway,428.81,Churaibari,2.79,Bihara,75.06,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,440.41,ICD Amingaon,200.26,Sutarkandi ICP,38.88,Lokpriya Gopinath Bordoloi International Airport (GAU),195.44,MMLP Silchar,70.83,Karimganj Terminal,51.9,FCI Depot Silchar,70.83
Ragna,North Tripura,270,272625,village,208A,0.08,Belghoria Expressway,420.87,Dharmanagar,5.48,Bihara,80.39,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,432.53,ICD Amingaon,197.41,Sutarkandi ICP,43.62,Lokpriya Gopinath Bordoloi International Airport (GAU),192.11,MMLP Silchar,77.62,Karimganj Terminal,54.08,FCI Depot Silchar,77.62
Ichailal Chhara,North Tripura,270,272623,village,208A,0.5,Belghoria Expressway,425.92,Nadiapur,4.28,Bihara,76.18,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,437.56,ICD Amingaon,197.45,Sutarkandi ICP,39.57,Lokpriya Gopinath Bordoloi International Airport (GAU),192.45,MMLP Silchar,72.87,Karimganj Terminal,51.23,FCI Depot Silchar,72.87
Churaibari,North Tripura,270,272622,village,8,1.09,Belghoria Expressway,429.53,Churaibari,0.79,Bihara,73.42,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,441.16,ICD Amingaon,197.96,Sutarkandi ICP,37.05,Lokpriya Gopinath Bordoloi International Airport (GAU),193.17,MMLP Silchar,69.59,Karimganj Terminal,49.72,FCI Depot Silchar,69.59
Bishnupur,North Tripura,270,272624,village,208A,1.82,Belghoria Expressway,424.6,Nadiapur,6.68,Bihara,76.39,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,436.28,ICD Amingaon,195.2,Sutarkandi ICP,39.63,Lokpriya Gopinath Bordoloi International Airport (GAU),190.09,MMLP Silchar,73.7,Karimganj Terminal,50.35,FCI Depot Silchar,73.7
Maheshpur,North Tripura,270,272619,village,208A,2.12,Belghoria Expressway,425.66,Churaibari,6.75,Bihara,74.95,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,437.36,ICD Amingaon,193.74,Sutarkandi ICP,38.16,Lokpriya Gopinath Bordoloi International Airport (GAU),188.68,MMLP Silchar,72.46,Karimganj Terminal,48.72,FCI Depot Silchar,72.46
Kadamtala,North Tripura,270,272621,village,208A,0.12,Belghoria Expressway,429.49,Tilbhum,2.75,Bihara,72.25,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,441.16,ICD Amingaon,195.16,Sutarkandi ICP,35.64,Lokpriya Gopinath Bordoloi International Airport (GAU),190.34,MMLP Silchar,69.04,Karimganj Terminal,47.59,FCI Depot Silchar,69.04
Saraspur,North Tripura,270,272620,village,208A,0.49,Belghoria Expressway,427.09,Churaibari,4.96,Bihara,74.04,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,438.77,ICD Amingaon,194.57,Sutarkandi ICP,37.31,Lokpriya Gopinath Bordoloi International Airport (GAU),189.6,MMLP Silchar,71.23,Karimganj Terminal,48.47,FCI Depot Silchar,71.23
Sarala,North Tripura,270,272618,village,208A,3.59,Belghoria Expressway,426.32,Tilbhum,7.07,Bihara,73.67,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,438.05,ICD Amingaon,191.75,Sutarkandi ICP,36.86,Lokpriya Gopinath Bordoloi International Airport (GAU),186.71,MMLP Silchar,71.57,Karimganj Terminal,46.96,FCI Depot Silchar,71.57
Brajendranagar,North Tripura,270,272615,village,208A,5.29,Belghoria Expressway,426.23,Tilbhum,8.23,Bihara,73.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,437.98,ICD Amingaon,190.07,Sutarkandi ICP,36.4,Lokpriya Gopinath Bordoloi International Airport (GAU),185.0,MMLP Silchar,71.5,Karimganj Terminal,45.9,FCI Depot Silchar,71.5
Piarachhara,North Tripura,270,272616,village,208A,4.31,Belghoria Expressway,429.21,Tilbhum,5.89,Bihara,70.57,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,440.95,ICD Amingaon,190.03,Sutarkandi ICP,33.76,Lokpriya Gopinath Bordoloi International Airport (GAU),185.15,MMLP Silchar,68.59,Karimganj Terminal,44.04,FCI Depot Silchar,68.59
Kurti,North Tripura,270,272617,village,208A,1.87,Belghoria Expressway,430.92,Tilbhum,3.57,Bihara,69.57,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,442.64,ICD Amingaon,191.41,Sutarkandi ICP,32.81,Lokpriya Gopinath Bordoloi International Airport (GAU),186.64,MMLP Silchar,67.08,Karimganj Terminal,44.03,FCI Depot Silchar,67.08
Ranibari,North Tripura,270,272614,village,208A,6.08,Belghoria Expressway,428.62,Tilbhum,7.9,Bihara,70.52,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,440.39,ICD Amingaon,188.23,Sutarkandi ICP,33.73,Lokpriya Gopinath Bordoloi International Airport (GAU),183.29,MMLP Silchar,69.02,Karimganj Terminal,43.2,FCI Depot Silchar,69.02
Satsangam,North Tripura,270,272613,village,208A,7.9,Belghoria Expressway,427.33,Tilbhum,9.74,Bihara,71.35,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,439.12,ICD Amingaon,187.14,Sutarkandi ICP,34.63,Lokpriya Gopinath Bordoloi International Airport (GAU),182.11,MMLP Silchar,70.23,Karimganj Terminal,43.34,FCI Depot Silchar,70.23
Paschim Tilthai,North Tripura,270,272645,village,208A,2.5,Belghoria Expressway,410.75,Panisagar,5.57,Bihara,93.62,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,422.26,ICD Amingaon,209.25,Sutarkandi ICP,57.06,Lokpriya Gopinath Bordoloi International Airport (GAU),203.51,MMLP Silchar,89.69,Karimganj Terminal,68.14,FCI Depot Silchar,89.69
Balidhum,North Tripura,270,272633,village,208A,3.27,Belghoria Expressway,412.65,Dharmanagar,8.16,Bihara,89.4,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,424.25,ICD Amingaon,202.96,Sutarkandi ICP,52.65,Lokpriya Gopinath Bordoloi International Airport (GAU),197.25,MMLP Silchar,86.39,Karimganj Terminal,62.74,FCI Depot Silchar,86.39
Dhanbilas,Unakoti,655,272602,village,208A,5.06,Belghoria Expressway,398.16,Kumarghat,9.74,Bihara,105.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,409.65,ICD Amingaon,214.07,Sutarkandi ICP,68.95,Lokpriya Gopinath Bordoloi International Airport (GAU),207.72,MMLP Silchar,102.24,Karimganj Terminal,78.73,FCI Depot Agartala,82.34
Fultali,Unakoti,655,272603,village,208A,5.89,Belghoria Expressway,397.97,Kumarghat,11.32,Bihara,105.22,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,409.49,ICD Amingaon,212.62,Sutarkandi ICP,68.45,Lokpriya Gopinath Bordoloi International Airport (GAU),206.24,MMLP Silchar,102.02,Karimganj Terminal,77.93,FCI Depot Agartala,82.35
Golakpur,Unakoti,655,272600,village,208,8.21,Belghoria Expressway,395.16,Kumarghat,12.9,Bihara,107.39,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,406.69,ICD Amingaon,212.39,Srimantapur ICP,67.82,Lokpriya Gopinath Bordoloi International Airport (GAU),205.86,MMLP Silchar,104.49,Karimganj Terminal,79.55,FCI Depot Agartala,79.73
Dhatu Chhara,Unakoti,655,272611,village,208A,1.38,Belghoria Expressway,404.87,Pencharthal,7.91,Bihara,99.96,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,416.34,ICD Amingaon,213.01,Sutarkandi ICP,63.37,Lokpriya Gopinath Bordoloi International Airport (GAU),207.0,MMLP Silchar,96.01,Karimganj Terminal,74.1,FCI Depot Agartala,88.92
Jalai,Unakoti,655,272610,village,208A,0.26,Belghoria Expressway,403.4,Pencharthal,9.15,Bihara,100.96,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,414.88,ICD Amingaon,212.69,Sutarkandi ICP,64.31,Lokpriya Gopinath Bordoloi International Airport (GAU),206.6,MMLP Silchar,97.22,Karimganj Terminal,74.72,FCI Depot Agartala,87.54
Jarultali,Unakoti,655,272604,village,208A,4.53,Belghoria Expressway,399.99,Kumarghat,13.13,Bihara,102.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,411.54,ICD Amingaon,210.35,Sutarkandi ICP,65.89,Lokpriya Gopinath Bordoloi International Airport (GAU),204.05,MMLP Silchar,99.64,Karimganj Terminal,75.26,FCI Depot Agartala,84.6
Birchandra Nagar,Unakoti,655,272605,village,208A,2.56,Belghoria Expressway,401.82,Pencharthal,12.24,Bihara,101.28,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,413.35,ICD Amingaon,210.54,Sutarkandi ICP,64.53,Lokpriya Gopinath Bordoloi International Airport (GAU),204.34,MMLP Silchar,98.04,Karimganj Terminal,74.25,FCI Depot Agartala,86.3
Sonaimukhi,Unakoti,655,272609,village,208A,0.87,Belghoria Expressway,405.17,Panisagar,10.32,Bihara,98.56,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,416.68,ICD Amingaon,210.41,Sutarkandi ICP,61.87,Lokpriya Gopinath Bordoloi International Airport (GAU),204.39,MMLP Silchar,95.01,Karimganj Terminal,72.16,FCI Depot Agartala,89.51
Halaichhara,Unakoti,655,272599,village,208A,7.2,Belghoria Expressway,397.31,Kumarghat,14.73,Bihara,104.57,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,408.88,ICD Amingaon,209.6,Sutarkandi ICP,67.76,Lokpriya Gopinath Bordoloi International Airport (GAU),203.15,MMLP Silchar,101.91,Karimganj Terminal,76.51,FCI Depot Agartala,82.2
Kaulikura,Unakoti,655,272607,village,208A,0.99,Belghoria Expressway,403.73,Panisagar,12.42,Bihara,99.14,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,415.28,ICD Amingaon,209.07,Sutarkandi ICP,62.38,Lokpriya Gopinath Bordoloi International Airport (GAU),202.95,MMLP Silchar,95.95,Karimganj Terminal,72.14,FCI Depot Agartala,88.33
Kamrangatali,Unakoti,655,272591,village,208A,1.03,Belghoria Expressway,403.5,Panisagar,13.47,Bihara,98.75,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,415.07,ICD Amingaon,207.6,Sutarkandi ICP,61.96,Lokpriya Gopinath Bordoloi International Airport (GAU),201.45,MMLP Silchar,95.82,Karimganj Terminal,71.36,FCI Depot Agartala,88.34
Chantail,Unakoti,655,272592,village,208A,2.9,Belghoria Expressway,401.57,Pencharthal,15.11,Bihara,100.37,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,413.15,ICD Amingaon,207.71,Sutarkandi ICP,63.56,Lokpriya Gopinath Bordoloi International Airport (GAU),201.46,MMLP Silchar,97.61,Karimganj Terminal,72.65,FCI Depot Agartala,86.51
Rangrung,Unakoti,655,272598,village,208A,5.48,Belghoria Expressway,399.03,Kumarghat,16.57,Bihara,102.31,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,410.63,ICD Amingaon,207.29,Sutarkandi ICP,65.5,Lokpriya Gopinath Bordoloi International Airport (GAU),200.88,MMLP Silchar,99.86,Karimganj Terminal,74.04,FCI Depot Agartala,84.22
Gournagar,Unakoti,655,272590,village,208A,0.1,Belghoria Expressway,404.36,Panisagar,13.21,Bihara,97.69,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,415.94,ICD Amingaon,206.7,Sutarkandi ICP,60.9,Lokpriya Gopinath Bordoloi International Airport (GAU),200.59,MMLP Silchar,94.84,Karimganj Terminal,70.26,FCI Depot Agartala,89.29
Kailasahar,Unakoti,655,922866,village,208A,1.79,Belghoria Expressway,403.49,Panisagar,15.18,Bihara,97.8,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,415.1,ICD Amingaon,205.06,Sutarkandi ICP,60.99,Lokpriya Gopinath Bordoloi International Airport (GAU),198.87,MMLP Silchar,95.31,Karimganj Terminal,69.82,FCI Depot Agartala,88.77
Manuvalley,Unakoti,655,272597,village,208A,5.98,Belghoria Expressway,399.37,Kumarghat,19.08,Bihara,101.16,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,411.01,ICD Amingaon,204.8,Sutarkandi ICP,64.37,Lokpriya Gopinath Bordoloi International Airport (GAU),198.38,MMLP Silchar,99.1,Karimganj Terminal,72.41,FCI Depot Agartala,85.04
Srirampur,Unakoti,655,272593,village,208A,2.76,Belghoria Expressway,402.18,Panisagar,16.15,Bihara,99.02,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,413.8,ICD Amingaon,205.43,Sutarkandi ICP,62.21,Lokpriya Gopinath Bordoloi International Airport (GAU),199.18,MMLP Silchar,96.59,Karimganj Terminal,70.89,FCI Depot Agartala,87.49
Goldharpur,Unakoti,655,272589,village,208A,0.78,Belghoria Expressway,405.08,Panisagar,13.42,Bihara,96.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,416.67,ICD Amingaon,205.46,Sutarkandi ICP,59.82,Lokpriya Gopinath Bordoloi International Airport (GAU),199.36,MMLP Silchar,93.92,Karimganj Terminal,69.04,FCI Depot Agartala,90.18
Pakhirbada,Unakoti,655,272588,village,208A,1.58,Belghoria Expressway,406.54,Panisagar,12.24,Bihara,95.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,418.13,ICD Amingaon,205.3,Sutarkandi ICP,58.56,Lokpriya Gopinath Bordoloi International Airport (GAU),199.28,MMLP Silchar,92.53,Karimganj Terminal,68.02,FCI Depot Agartala,91.58
Chandipur,Unakoti,655,272594,village,208A,3.9,Belghoria Expressway,401.5,Panisagar,17.32,Bihara,99.33,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,413.13,ICD Amingaon,204.69,Sutarkandi ICP,62.52,Lokpriya Gopinath Bordoloi International Airport (GAU),198.38,MMLP Silchar,97.09,Karimganj Terminal,70.91,FCI Depot Agartala,87.01
Debasthal,Unakoti,655,272587,village,208A,1.63,Belghoria Expressway,408.15,Panisagar,10.97,Bihara,94.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,419.74,ICD Amingaon,205.21,Sutarkandi ICP,57.22,Lokpriya Gopinath Bordoloi International Airport (GAU),199.28,MMLP Silchar,91.03,Karimganj Terminal,66.96,FCI Depot Silchar,91.03
Ichhabpur,Unakoti,655,272585,village,208A,2.98,Belghoria Expressway,406.77,Panisagar,13.46,Bihara,94.53,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,418.39,ICD Amingaon,203.59,Sutarkandi ICP,57.72,Lokpriya Gopinath Bordoloi International Airport (GAU),197.56,MMLP Silchar,91.98,Karimganj Terminal,66.82,FCI Depot Silchar,91.98
Kanakpur,Unakoti,655,272582,village,208A,3.25,Belghoria Expressway,405.32,Panisagar,15.24,Bihara,95.5,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,416.96,ICD Amingaon,202.9,Sutarkandi ICP,58.69,Lokpriya Gopinath Bordoloi International Airport (GAU),196.78,MMLP Silchar,93.21,Karimganj Terminal,67.35,FCI Depot Agartala,90.89
Murtichhara,Unakoti,655,272596,village,208A,8.48,Belghoria Expressway,397.33,Kumarghat,20.52,Bihara,102.67,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,408.99,ICD Amingaon,204.09,Sutarkandi ICP,65.92,Lokpriya Gopinath Bordoloi International Airport (GAU),197.55,MMLP Silchar,100.91,Karimganj Terminal,73.44,FCI Depot Agartala,83.34
Lakshmipur,Unakoti,655,272581,village,208A,4.19,Belghoria Expressway,404.35,Panisagar,16.65,Bihara,96.08,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,416.01,ICD Amingaon,202.19,Sutarkandi ICP,59.28,Lokpriya Gopinath Bordoloi International Airport (GAU),196.01,MMLP Silchar,94.01,Karimganj Terminal,67.59,FCI Depot Agartala,90.14
Jubarajnagar,Unakoti,655,272583,village,208A,4.08,Belghoria Expressway,405.98,Dharmanagar,15.32,Bihara,94.66,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,417.63,ICD Amingaon,202.08,Sutarkandi ICP,57.85,Lokpriya Gopinath Bordoloi International Airport (GAU),195.98,MMLP Silchar,92.46,Karimganj Terminal,66.43,FCI Depot Agartala,91.66
Srinathpur,Unakoti,655,272584,village,208A,4.03,Belghoria Expressway,406.91,Dharmanagar,14.27,Bihara,93.97,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,418.55,ICD Amingaon,202.36,Sutarkandi ICP,57.16,Lokpriya Gopinath Bordoloi International Airport (GAU),196.32,MMLP Silchar,91.63,Karimganj Terminal,65.99,FCI Depot Silchar,91.63
Samrurpar,Unakoti,655,272595,village,208A,7.05,Belghoria Expressway,400.53,Panisagar,20.35,Bihara,99.22,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,412.21,ICD Amingaon,201.82,Sutarkandi ICP,62.49,Lokpriya Gopinath Bordoloi International Airport (GAU),195.42,MMLP Silchar,97.57,Karimganj Terminal,70.01,FCI Depot Agartala,86.76
