village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
RATAN KOTE,ALMORA,64,052224,village,RAMNAGAR,23.37,Dhamora,97.64,Dahej Port,1079.76,ICD Moradabad,91.59,Rupaidiha ICP,236.35,Indira Gandhi International Airport (DEL),229.53,MMLP Sangrur,325.07,Varanasi Multi-Modal Terminal,594.03,FCI Depot Dehradun,134.54
CHANOLI,ALMORA,64,052865,village,KATHGODAM,44.08,Dhamora,119.06,Dahej Port,1117.54,ICD Moradabad,127.85,Rupaidiha ICP,194.74,Indira Gandhi International Airport (DEL),280.56,MMLP Sangrur,378.98,Varanasi Multi-Modal Terminal,562.89,FCI Depot Dehradun,181.37
PAJENA,ALMORA,64,053501,village,KATHGODAM,33.33,Dhamora,107.64,Dahej Port,1107.4,ICD Moradabad,120.97,Rupaidiha ICP,178.16,Indira Gandhi International Airport (DEL),278.78,MMLP Sangrur,388.29,Varanasi Multi-Modal Terminal,544.58,FCI Depot Dehradun,194.71
LARA,ALMORA,64,"053503
",village,KATHGODAM,34.47,Dhamora,108.73,Dahej Port,1108.5,ICD Moradabad,122.13,Rupaidiha ICP,177.78,Indira Gandhi International Airport (DEL),279.93,MMLP Sangrur,389.14,Varanasi Multi-Modal Terminal,544.47,FCI Depot Dehradun,195.32
SURCHORA,ALMORA,64,053500,village,KATHGODAM,33.12,Dhamora,107.64,Dahej Port,1107.37,ICD Moradabad,120.67,Rupaidiha ICP,179.29,Indira Gandhi International Airport (DEL),278.23,MMLP Sangrur,387.28,Varanasi Multi-Modal Terminal,545.67,FCI Depot Dehradun,193.61
BAKSWAR,ALMORA,64,053502,village,KATHGODAM,33.9,Dhamora,108.27,Dahej Port,1108.03,ICD Moradabad,121.51,Rupaidiha ICP,178.42,Indira Gandhi International Airport (DEL),279.21,MMLP Sangrur,388.36,Varanasi Multi-Modal Terminal,544.98,FCI Depot Dehradun,194.59
KATHOLI,ALMORA,64,053202,village,KATHGODAM,32.76,Dhamora,107.92,Dahej Port,1106.85,ICD Moradabad,117.89,Rupaidiha ICP,190.26,Indira Gandhi International Airport (DEL),272.75,MMLP Sangrur,377.4,Varanasi Multi-Modal Terminal,556.22,FCI Depot Dehradun,182.8
DHYARI,ALMORA,64,053736,village,KATHGODAM,51.44,Dhamora,124.91,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1116.71,ICD Moradabad,139.18,Rupaidiha ICP,172.7,Indira Gandhi International Airport (DEL),296.86,MMLP Sangrur,402.05,Varanasi Multi-Modal Terminal,542.86,FCI Depot Dehradun,205.03
KIMANA,ALMORA,64,"053662
",village,KATHGODAM,47.76,Dhamora,122.1,Dahej Port,1121.88,ICD Moradabad,135.23,Rupaidiha ICP,177.71,Indira Gandhi International Airport (DEL),292.03,MMLP Sangrur,396.14,Varanasi Multi-Modal Terminal,547.22,FCI Depot Dehradun,199.22
CHAURIAKHET,ALMORA,64,053516,village,KATHGODAM,38.03,Dhamora,112.84,Dahej Port,1112.52,ICD Moradabad,125.25,Rupaidiha ICP,181.12,Indira Gandhi International Airport (DEL),281.96,MMLP Sangrur,388.18,Varanasi Multi-Modal Terminal,548.63,FCI Depot Dehradun,193.04
KEDIA MAD,ALMORA,64,053715,village,KATHGODAM,46.54,Dhamora,120.07,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1117.73,ICD Moradabad,134.29,Rupaidiha ICP,173.28,Indira Gandhi International Airport (DEL),292.16,MMLP Sangrur,398.83,Varanasi Multi-Modal Terminal,542.53,FCI Depot Dehradun,202.77
RAUSILA,ALMORA,64,053450,village,KATHGODAM,37.77,Dhamora,112.67,Dahej Port,1112.31,ICD Moradabad,124.88,Rupaidiha ICP,181.85,Indira Gandhi International Airport (DEL),281.44,MMLP Sangrur,387.44,Varanasi Multi-Modal Terminal,549.29,FCI Depot Dehradun,192.28
DHASPAR,ALMORA,64,053590,village,KATHGODAM,43.63,Dhamora,118.75,Dahej Port,1118.25,ICD Moradabad,130.1,Rupaidiha ICP,184.96,Indira Gandhi International Airport (DEL),285.44,MMLP Sangrur,387.84,Varanasi Multi-Modal Terminal,553.55,FCI Depot Dehradun,191.02
KOTA,ALMORA,64,052159,village,RAMNAGAR,28.36,Dhamora,102.89,Dahej Port,1079.99,ICD Moradabad,94.18,Rupaidiha ICP,245.06,Indira Gandhi International Airport (DEL),226.58,MMLP Sangrur,317.29,Varanasi Multi-Modal Terminal,602.63,FCI Depot Dehradun,125.8
,ALMORA,64,51,village,KATHGODAM,55.92,Dhamora,130.73,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1125.4,ICD Moradabad,142.83,Rupaidiha ICP,182.02,Indira Gandhi International Airport (DEL),298.15,MMLP Sangrur,397.5,Varanasi Multi-Modal Terminal,552.85,FCI Depot Dehradun,198.5
FARA KHOLI,ALMORA,64,053630,village,KATHGODAM,52.58,Dhamora,127.13,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1123.2,ICD Moradabad,139.83,Rupaidiha ICP,179.41,Indira Gandhi International Airport (DEL),295.95,MMLP Sangrur,397.58,Varanasi Multi-Modal Terminal,549.75,FCI Depot Dehradun,199.49
DARMOLI,ALMORA,64,052232,village,RAMNAGAR,28.91,Dhamora,102.49,Dahej Port,1086.04,ICD Moradabad,97.54,Rupaidiha ICP,235.08,Indira Gandhi International Airport (DEL),235.68,MMLP Sangrur,328.59,Varanasi Multi-Modal Terminal,594.55,FCI Depot Dehradun,135.83
DEWALSIRI,ALMORA,64,053745,village,Tanakpur,49.06,Dhamora,125.29,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1112.65,ICD Moradabad,140.48,Rupaidiha ICP,168.68,Indira Gandhi International Airport (DEL),298.92,MMLP Sangrur,405.65,Varanasi Multi-Modal Terminal,538.99,FCI Depot Dehradun,208.96
BUSOURI,ALMORA,64,053207,village,KATHGODAM,30.27,Dhamora,105.31,Dahej Port,1104.09,ICD Moradabad,114.99,Rupaidiha ICP,191.33,Indira Gandhi International Airport (DEL),269.82,MMLP Sangrur,375.16,Varanasi Multi-Modal Terminal,556.6,FCI Depot Dehradun,181.18
MAJHERA,ALMORA,64,053717,village,KATHGODAM,47.34,Dhamora,120.97,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1118.13,ICD Moradabad,135.07,Rupaidiha ICP,173.76,Indira Gandhi International Airport (DEL),292.78,MMLP Sangrur,398.93,Varanasi Multi-Modal Terminal,543.16,FCI Depot Dehradun,202.62
CHALTHI,ALMORA,64,053580,village,KATHGODAM,49.72,Dhamora,124.85,Dahej Port,1124.33,ICD Moradabad,136.0,Rupaidiha ICP,185.81,Indira Gandhi International Airport (DEL),290.73,MMLP Sangrur,390.55,Varanasi Multi-Modal Terminal,555.51,FCI Depot Dehradun,192.36
DHAMOLI,ALMORA,64,052860,village,KATHGODAM,43.62,Dhamora,118.58,Dahej Port,1117.05,ICD Moradabad,127.36,Rupaidiha ICP,194.76,Indira Gandhi International Airport (DEL),280.1,MMLP Sangrur,378.69,Varanasi Multi-Modal Terminal,562.81,FCI Depot Dehradun,181.19
CHAP DOLA,ALMORA,64,053645,village,KATHGODAM,49.83,Dhamora,124.22,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1122.11,ICD Moradabad,137.25,Rupaidiha ICP,178.03,Indira Gandhi International Airport (DEL),293.85,MMLP Sangrur,397.07,Varanasi Multi-Modal Terminal,547.91,FCI Depot Dehradun,199.69
TARAARI,ALMORA,64,052237,village,RAMNAGAR,28.43,Dhamora,101.79,Dahej Port,1085.87,ICD Moradabad,97.16,Rupaidiha ICP,234.0,Indira Gandhi International Airport (DEL),235.93,MMLP Sangrur,329.49,Varanasi Multi-Modal Terminal,593.46,FCI Depot Dehradun,136.9
UGALIYA KATHAYAT,ALMORA,64,051743,village,RAMNAGAR,30.95,Dhamora,103.1,Dahej Port,1089.16,ICD Moradabad,99.83,Rupaidiha ICP,230.7,Indira Gandhi International Airport (DEL),240.15,MMLP Sangrur,333.78,Varanasi Multi-Modal Terminal,591.13,FCI Depot Dehradun,140.37
UDIYARI,ALMORA,64,053506,village,KATHGODAM,35.09,Dhamora,109.04,Dahej Port,1108.82,ICD Moradabad,122.83,Rupaidiha ICP,176.27,Indira Gandhi International Airport (DEL),280.92,MMLP Sangrur,390.62,Varanasi Multi-Modal Terminal,543.07,FCI Depot Dehradun,196.86
SURKHAL,ALMORA,64,053499,village,KATHGODAM,32.05,Dhamora,106.64,Dahej Port,1106.37,ICD Moradabad,119.56,Rupaidiha ICP,179.83,Indira Gandhi International Airport (DEL),277.09,MMLP Sangrur,386.34,Varanasi Multi-Modal Terminal,545.96,FCI Depot Dehradun,192.87
MALLI DUNGRI,ALMORA,64,053494,village,KATHGODAM,34.97,Dhamora,109.16,Dahej Port,1108.93,ICD Moradabad,122.65,Rupaidiha ICP,177.39,Indira Gandhi International Airport (DEL),280.49,MMLP Sangrur,389.69,Varanasi Multi-Modal Terminal,544.19,FCI Depot Dehradun,195.79
BANGI,ALMORA,64,053497,village,KATHGODAM,34.28,Dhamora,108.74,Dahej Port,1108.49,ICD Moradabad,121.85,Rupaidiha ICP,178.84,Indira Gandhi International Airport (DEL),279.42,MMLP Sangrur,388.2,Varanasi Multi-Modal Terminal,545.5,FCI Depot Dehradun,194.28
NAUGAON,ALMORA,64,053520,village,KATHGODAM,37.34,Dhamora,111.52,Dahej Port,1111.29,ICD Moradabad,125.0,Rupaidiha ICP,177.13,Indira Gandhi International Airport (DEL),282.7,MMLP Sangrur,391.06,Varanasi Multi-Modal Terminal,544.48,FCI Depot Dehradun,196.6
JAINTI,ALMORA,64,053487,village,KATHGODAM,36.02,Dhamora,110.53,Dahej Port,1110.27,ICD Moradabad,123.53,Rupaidiha ICP,179.08,Indira Gandhi International Airport (DEL),280.89,MMLP Sangrur,388.85,Varanasi Multi-Modal Terminal,546.15,FCI Depot Dehradun,194.45
KHANKAR,ALMORA,64,053464,village,KATHGODAM,32.2,Dhamora,107.02,Dahej Port,1106.69,ICD Moradabad,119.53,Rupaidiha ICP,181.24,Indira Gandhi International Airport (DEL),276.71,MMLP Sangrur,385.25,Varanasi Multi-Modal Terminal,547.41,FCI Depot Dehradun,191.56
SUNARI,ALMORA,64,053486,village,KATHGODAM,35.64,Dhamora,110.28,Dahej Port,1110.0,ICD Moradabad,123.06,Rupaidiha ICP,179.91,Indira Gandhi International Airport (DEL),280.26,MMLP Sangrur,387.99,Varanasi Multi-Modal Terminal,546.88,FCI Depot Dehradun,193.59
KUTOLI,ALMORA,64,053480,village,KATHGODAM,34.88,Dhamora,109.65,Dahej Port,1109.33,ICD Moradabad,122.21,Rupaidiha ICP,180.79,Indira Gandhi International Airport (DEL),279.26,MMLP Sangrur,386.9,Varanasi Multi-Modal Terminal,547.59,FCI Depot Dehradun,192.58
NIRAI,ALMORA,64,053459,village,KATHGODAM,34.2,Dhamora,109.24,Dahej Port,1108.81,ICD Moradabad,121.17,Rupaidiha ICP,183.17,Indira Gandhi International Airport (DEL),277.7,MMLP Sangrur,384.55,Varanasi Multi-Modal Terminal,549.79,FCI Depot Dehradun,190.13
KALTANI,ALMORA,64,053200,village,KATHGODAM,34.61,Dhamora,109.76,Dahej Port,1108.65,ICD Moradabad,119.59,Rupaidiha ICP,190.7,Indira Gandhi International Airport (DEL),274.17,MMLP Sangrur,377.88,Varanasi Multi-Modal Terminal,557.07,FCI Depot Dehradun,182.77
BURSAN,ALMORA,64,053183,village,KATHGODAM,34.86,Dhamora,109.86,Dahej Port,1108.53,ICD Moradabad,119.19,Rupaidiha ICP,192.49,Indira Gandhi International Airport (DEL),273.27,MMLP Sangrur,376.25,Varanasi Multi-Modal Terminal,558.78,FCI Depot Dehradun,180.99
LADHOLI,ALMORA,64,053588,village,KATHGODAM,44.85,Dhamora,120.02,Dahej Port,1119.45,ICD Moradabad,131.13,Rupaidiha ICP,185.89,Indira Gandhi International Airport (DEL),286.15,MMLP Sangrur,387.71,Varanasi Multi-Modal Terminal,554.68,FCI Depot Dehradun,190.53
DUGARI,ALMORA,64,052857,village,KATHGODAM,42.58,Dhamora,117.39,Dahej Port,1115.67,ICD Moradabad,125.85,Rupaidiha ICP,195.9,Indira Gandhi International Airport (DEL),278.34,MMLP Sangrur,376.96,Varanasi Multi-Modal Terminal,563.64,FCI Depot Dehradun,179.66
NAIKANA,ALMORA,64,053549,village,KATHGODAM,49.28,Dhamora,124.51,Dahej Port,1123.74,ICD Moradabad,134.89,Rupaidiha ICP,188.88,Indira Gandhi International Airport (DEL),288.86,MMLP Sangrur,387.56,Varanasi Multi-Modal Terminal,558.38,FCI Depot Dehradun,189.21
CHAYLI,ALMORA,64,052785,village,RAMNAGAR,48.57,Dhamora,115.73,Dahej Port,1107.06,ICD Moradabad,116.58,Rupaidiha ICP,221.74,Indira Gandhi International Airport (DEL),260.02,MMLP Sangrur,349.96,Varanasi Multi-Modal Terminal,586.83,FCI Depot Dehradun,152.17
DAULARH GUNTH,ALMORA,64,052760,village,RAMNAGAR,45.47,Dhamora,114.67,Dahej Port,1104.09,ICD Moradabad,114.03,Rupaidiha ICP,226.19,Indira Gandhi International Airport (DEL),255.6,MMLP Sangrur,344.57,Varanasi Multi-Modal Terminal,590.47,FCI Depot Dehradun,147.11
POKHARI,ALMORA,64,053378,village,KATHGODAM,49.86,Dhamora,122.2,Dahej Port,1117.7,ICD Moradabad,126.9,Rupaidiha ICP,210.06,Indira Gandhi International Airport (DEL),274.5,MMLP Sangrur,365.82,Varanasi Multi-Modal Terminal,577.76,FCI Depot Dehradun,166.7
ARJUNRATH,ALMORA,64,053330,village,KATHGODAM,55.46,Dhamora,126.35,Dahej Port,1120.16,ICD Moradabad,129.39,Rupaidiha ICP,216.87,Indira Gandhi International Airport (DEL),274.25,MMLP Sangrur,361.37,Varanasi Multi-Modal Terminal,584.82,FCI Depot Dehradun,161.08
CHOUNIYA,ALMORA,64,052588,village,RAMNAGAR,47.14,Dhamora,119.05,Dahej Port,1104.79,ICD Moradabad,115.99,Rupaidiha ICP,235.09,Indira Gandhi International Airport (DEL),253.11,MMLP Sangrur,337.17,Varanasi Multi-Modal Terminal,599.25,FCI Depot Dehradun,138.6
GHUGTI,ALMORA,64,052595,village,RAMNAGAR,44.97,Dhamora,117.61,Dahej Port,1102.08,ICD Moradabad,113.72,Rupaidiha ICP,237.13,Indira Gandhi International Airport (DEL),249.85,MMLP Sangrur,334.01,Varanasi Multi-Modal Terminal,600.61,FCI Depot Dehradun,135.96
BHARAR GAON,ALMORA,64,053278,village,KATHGODAM,58.66,Dhamora,130.41,Dahej Port,1124.77,ICD Moradabad,133.97,Rupaidiha ICP,215.98,Indira Gandhi International Airport (DEL),279.02,MMLP Sangrur,364.88,Varanasi Multi-Modal Terminal,584.8,FCI Depot Dehradun,163.79
MUSALKANDA,ALMORA,64,051617,village,RAMNAGAR,45.91,Dhamora,119.89,Dahej Port,1100.53,ICD Moradabad,113.87,Rupaidiha ICP,244.45,Indira Gandhi International Airport (DEL),245.95,MMLP Sangrur,326.84,Varanasi Multi-Modal Terminal,607.34,FCI Depot Dehradun,128.45
MAVE,ALMORA,64,053291,village,KATHGODAM,57.93,Dhamora,126.46,Dahej Port,1118.02,ICD Moradabad,127.61,Rupaidiha ICP,223.57,Indira Gandhi International Airport (DEL),269.77,MMLP Sangrur,354.37,Varanasi Multi-Modal Terminal,590.88,FCI Depot Dehradun,153.87
MALA,ALMORA,64,053348,village,KATHGODAM,58.64,Dhamora,129.63,Dahej Port,1123.28,ICD Moradabad,132.54,Rupaidiha ICP,218.19,Indira Gandhi International Airport (DEL),276.77,MMLP Sangrur,362.09,Varanasi Multi-Modal Terminal,586.67,FCI Depot Dehradun,161.07
DIYARI,ALMORA,64,052888,village,KATHGODAM,49.57,Dhamora,124.68,Dahej Port,1123.34,ICD Moradabad,133.73,Rupaidiha ICP,194.19,Indira Gandhi International Airport (DEL),286.24,MMLP Sangrur,382.75,Varanasi Multi-Modal Terminal,563.45,FCI Depot Dehradun,183.98
HAULI,ALMORA,64,051759,village,RAMNAGAR,30.76,Dhamora,102.12,Dahej Port,1089.26,ICD Moradabad,99.57,Rupaidiha ICP,228.43,Indira Gandhi International Airport (DEL),241.09,MMLP Sangrur,335.84,Varanasi Multi-Modal Terminal,588.94,FCI Depot Dehradun,142.63
GWALI,ALMORA,64,051549,village,RAMNAGAR,49.1,Dhamora,123.58,Dahej Port,1100.74,ICD Moradabad,115.91,Rupaidiha ICP,251.05,Indira Gandhi International Airport (DEL),244.1,MMLP Sangrur,321.19,Varanasi Multi-Modal Terminal,613.78,FCI Depot Dehradun,122.04
BIROT,ALMORA,64,051609,village,RAMNAGAR,47.65,Dhamora,121.88,Dahej Port,1101.14,ICD Moradabad,115.2,Rupaidiha ICP,247.27,Indira Gandhi International Airport (DEL),245.65,MMLP Sangrur,324.69,Varanasi Multi-Modal Terminal,610.21,FCI Depot Dehradun,125.83
DANGAR KHOLA,ALMORA,64,052602,village,RAMNAGAR,50.11,Dhamora,122.77,Dahej Port,1106.88,ICD Moradabad,118.82,Rupaidiha ICP,239.21,Indira Gandhi International Airport (DEL),253.72,MMLP Sangrur,334.67,Varanasi Multi-Modal Terminal,603.71,FCI Depot Dehradun,135.15
KHATALGOAN,ALMORA,64,051612,village,RAMNAGAR,46.49,Dhamora,120.64,Dahej Port,1100.41,ICD Moradabad,114.19,Rupaidiha ICP,246.09,Indira Gandhi International Airport (DEL),245.32,MMLP Sangrur,325.35,Varanasi Multi-Modal Terminal,608.9,FCI Depot Dehradun,126.82
KHAIRURI,ALMORA,64,051785,village,RAMNAGAR,36.71,Dhamora,109.56,Dahej Port,1094.12,ICD Moradabad,105.49,Rupaidiha ICP,234.92,Indira Gandhi International Airport (DEL),243.16,MMLP Sangrur,332.17,Varanasi Multi-Modal Terminal,596.53,FCI Depot Dehradun,136.69
MANULI,ALMORA,64,051830,village,RAMNAGAR,35.1,Dhamora,108.73,Dahej Port,1091.62,ICD Moradabad,103.59,Rupaidiha ICP,237.67,Indira Gandhi International Airport (DEL),239.87,MMLP Sangrur,328.62,Varanasi Multi-Modal Terminal,598.57,FCI Depot Dehradun,133.67
LIGURATA,ALMORA,64,052897,village,KATHGODAM,55.35,Dhamora,130.45,Dahej Port,1129.02,ICD Moradabad,139.24,Rupaidiha ICP,195.82,Indira Gandhi International Airport (DEL),290.97,MMLP Sangrur,384.77,Varanasi Multi-Modal Terminal,566.0,FCI Depot Dehradun,184.77
SOREI,ALMORA,64,051691,village,RAMNAGAR,33.35,Dhamora,106.16,Dahej Port,1091.01,ICD Moradabad,102.17,Rupaidiha ICP,233.6,Indira Gandhi International Airport (DEL),240.77,MMLP Sangrur,331.97,Varanasi Multi-Modal Terminal,594.45,FCI Depot Dehradun,137.64
BHONDADA,ALMORA,64,052160,village,RAMNAGAR,29.06,Dhamora,103.53,Dahej Port,1080.01,ICD Moradabad,94.52,Rupaidiha ICP,246.11,Indira Gandhi International Airport (DEL),226.23,MMLP Sangrur,316.35,Varanasi Multi-Modal Terminal,603.66,FCI Depot Dehradun,124.75
NAYAL GUNTH,ALMORA,64,052896,village,KATHGODAM,53.15,Dhamora,128.35,Dahej Port,1127.24,ICD Moradabad,137.81,Rupaidiha ICP,192.87,Indira Gandhi International Airport (DEL),290.49,MMLP Sangrur,386.22,Varanasi Multi-Modal Terminal,562.85,FCI Depot Dehradun,186.81
SRIKOTE MAJHLI,ALMORA,64,051701,village,RAMNAGAR,33.98,Dhamora,106.84,Dahej Port,1091.55,ICD Moradabad,102.78,Rupaidiha ICP,234.02,Indira Gandhi International Airport (DEL),241.11,MMLP Sangrur,331.83,Varanasi Multi-Modal Terminal,595.0,FCI Depot Dehradun,137.28
SRIKOTE UNCHI,ALMORA,64,051700,village,RAMNAGAR,33.47,Dhamora,106.59,Dahej Port,1090.82,ICD Moradabad,102.21,Rupaidiha ICP,234.82,Indira Gandhi International Airport (DEL),240.15,MMLP Sangrur,330.81,Varanasi Multi-Modal Terminal,595.58,FCI Depot Dehradun,136.42
THAPALA,ALMORA,64,051692,village,RAMNAGAR,32.32,Dhamora,105.93,Dahej Port,1089.11,ICD Moradabad,100.87,Rupaidiha ICP,236.5,Indira Gandhi International Airport (DEL),237.97,MMLP Sangrur,328.59,Varanasi Multi-Modal Terminal,596.77,FCI Depot Dehradun,134.6
JASPUR TALLA,ALMORA,64,052144,village,RAMNAGAR,30.99,Dhamora,105.59,Dahej Port,1083.36,ICD Moradabad,97.38,Rupaidiha ICP,244.83,Indira Gandhi International Airport (DEL),229.75,MMLP Sangrur,318.79,Varanasi Multi-Modal Terminal,603.35,FCI Depot Dehradun,126.02
PIPALGAON,ALMORA,64,051699,village,RAMNAGAR,33.69,Dhamora,106.96,Dahej Port,1090.84,ICD Moradabad,102.37,Rupaidiha ICP,235.53,Indira Gandhi International Airport (DEL),239.91,MMLP Sangrur,330.19,Varanasi Multi-Modal Terminal,596.28,FCI Depot Dehradun,135.72
TIRNAILI,ALMORA,64,052910,village,KATHGODAM,54.66,Dhamora,129.88,Dahej Port,1128.84,ICD Moradabad,139.48,Rupaidiha ICP,192.46,Indira Gandhi International Airport (DEL),292.18,MMLP Sangrur,387.55,Varanasi Multi-Modal Terminal,562.72,FCI Depot Dehradun,187.88
SRIKOTE NAHURI,ALMORA,64,"051702
",village,RAMNAGAR,34.68,Dhamora,107.69,Dahej Port,1092.07,ICD Moradabad,103.44,Rupaidiha ICP,234.81,Indira Gandhi International Airport (DEL),241.3,MMLP Sangrur,331.36,Varanasi Multi-Modal Terminal,595.9,FCI Depot Dehradun,136.56
BHANJAR,ALMORA,64,052898,village,KATHGODAM,54.48,Dhamora,129.66,Dahej Port,1128.45,ICD Moradabad,138.9,Rupaidiha ICP,193.89,Indira Gandhi International Airport (DEL),291.22,MMLP Sangrur,386.08,Varanasi Multi-Modal Terminal,564.04,FCI Depot Dehradun,186.35
ANULI,ALMORA,64,053411,village,KATHGODAM,31.41,Dhamora,106.63,Dahej Port,1105.78,ICD Moradabad,117.18,Rupaidiha ICP,188.29,Indira Gandhi International Airport (DEL),272.68,MMLP Sangrur,378.62,Varanasi Multi-Modal Terminal,554.05,FCI Depot Dehradun,184.49
MALLA LAMKOT,ALMORA,64,053436,village,KATHGODAM,34.34,Dhamora,109.55,Dahej Port,1108.91,ICD Moradabad,120.64,Rupaidiha ICP,186.22,Indira Gandhi International Airport (DEL),276.41,MMLP Sangrur,381.93,Varanasi Multi-Modal Terminal,552.77,FCI Depot Dehradun,187.19
TYUNARA,ALMORA,64,053535,village,KATHGODAM,38.65,Dhamora,113.52,Dahej Port,1113.18,ICD Moradabad,125.78,Rupaidiha ICP,181.64,Indira Gandhi International Airport (DEL),282.31,MMLP Sangrur,388.06,Varanasi Multi-Modal Terminal,549.28,FCI Depot Dehradun,192.71
BADIYAR BISHT,ALMORA,64,053536,village,KATHGODAM,38.56,Dhamora,113.5,Dahej Port,1113.13,ICD Moradabad,125.6,Rupaidiha ICP,182.23,Indira Gandhi International Airport (DEL),282.0,MMLP Sangrur,387.52,Varanasi Multi-Modal Terminal,549.84,FCI Depot Dehradun,192.13
SAINJ,ALMORA,64,053406,village,KATHGODAM,31.43,Dhamora,106.62,Dahej Port,1105.65,ICD Moradabad,116.85,Rupaidiha ICP,189.4,Indira Gandhi International Airport (DEL),272.07,MMLP Sangrur,377.59,Varanasi Multi-Modal Terminal,555.1,FCI Depot Dehradun,183.38
PAPOLI,ALMORA,64,053532,village,KATHGODAM,40.86,Dhamora,115.57,Dahej Port,1115.28,ICD Moradabad,128.15,Rupaidiha ICP,180.26,Indira Gandhi International Airport (DEL),284.85,MMLP Sangrur,390.35,Varanasi Multi-Modal Terminal,548.38,FCI Depot Dehradun,194.64
CHHANA KHORKOTA,ALMORA,64,053449,village,KATHGODAM,37.55,Dhamora,112.54,Dahej Port,1112.14,ICD Moradabad,124.52,Rupaidiha ICP,182.75,Indira Gandhi International Airport (DEL),280.88,MMLP Sangrur,386.57,Varanasi Multi-Modal Terminal,550.13,FCI Depot Dehradun,191.36
DHAR KHOLA,ALMORA,64,053412,village,KATHGODAM,31.87,Dhamora,107.0,Dahej Port,1105.89,ICD Moradabad,116.9,Rupaidiha ICP,190.53,Indira Gandhi International Airport (DEL),271.78,MMLP Sangrur,376.71,Varanasi Multi-Modal Terminal,556.25,FCI Depot Dehradun,182.33
TALLA BHATYURA,ALMORA,64,053495,village,KATHGODAM,35.11,Dhamora,109.65,Dahej Port,1109.39,ICD Moradabad,122.61,Rupaidiha ICP,179.32,Indira Gandhi International Airport (DEL),279.99,MMLP Sangrur,388.22,Varanasi Multi-Modal Terminal,546.17,FCI Depot Dehradun,194.02
TARENI,ALMORA,64,053463,village,KATHGODAM,31.78,Dhamora,106.7,Dahej Port,1106.33,ICD Moradabad,118.99,Rupaidiha ICP,182.1,Indira Gandhi International Airport (DEL),276.01,MMLP Sangrur,384.33,Varanasi Multi-Modal Terminal,548.15,FCI Depot Dehradun,190.65
SURKHAL,ALMORA,64,053461,village,KATHGODAM,32.25,Dhamora,107.28,Dahej Port,1106.85,ICD Moradabad,119.26,Rupaidiha ICP,183.16,Indira Gandhi International Airport (DEL),275.97,MMLP Sangrur,383.63,Varanasi Multi-Modal Terminal,549.32,FCI Depot Dehradun,189.72
MERGAON,ALMORA,64,053735,village,KATHGODAM,52.1,Dhamora,125.72,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1117.37,ICD Moradabad,139.82,Rupaidiha ICP,173.45,Indira Gandhi International Airport (DEL),297.29,MMLP Sangrur,401.89,Varanasi Multi-Modal Terminal,543.73,FCI Depot Dehradun,204.63
KHOULYO KYARI,ALMORA,64,052261,village,RAMNAGAR,17.71,Dhamora,91.16,Dahej Port,1075.85,ICD Moradabad,86.56,Rupaidiha ICP,230.84,Indira Gandhi International Airport (DEL),228.2,MMLP Sangrur,328.73,Varanasi Multi-Modal Terminal,587.45,FCI Depot Dehradun,140.28
JALNA,ALMORA,64,053194,village,KATHGODAM,35.1,Dhamora,110.13,Dahej Port,1108.84,ICD Moradabad,119.55,Rupaidiha ICP,192.18,Indira Gandhi International Airport (DEL),273.69,MMLP Sangrur,376.67,Varanasi Multi-Modal Terminal,558.55,FCI Depot Dehradun,181.37
DHEULY RAWATELA,ALMORA,64,053433,village,KATHGODAM,36.13,Dhamora,111.28,Dahej Port,1110.74,ICD Moradabad,122.71,Rupaidiha ICP,184.87,Indira Gandhi International Airport (DEL),278.66,MMLP Sangrur,384.02,Varanasi Multi-Modal Terminal,551.88,FCI Depot Dehradun,188.95
NAIKANA GUNTH,ALMORA,64,053644,village,KATHGODAM,49.63,Dhamora,124.13,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1122.88,ICD Moradabad,136.98,Rupaidiha ICP,178.79,Indira Gandhi International Airport (DEL),293.42,MMLP Sangrur,396.36,Varanasi Multi-Modal Terminal,548.62,FCI Depot Dehradun,198.92
DYONA,ALMORA,64,052199,village,RAMNAGAR,24.47,Dhamora,99.01,Dahej Port,1079.51,ICD Moradabad,92.04,Rupaidiha ICP,239.16,Indira Gandhi International Airport (DEL),228.27,MMLP Sangrur,322.44,Varanasi Multi-Modal Terminal,596.71,FCI Depot Dehradun,131.73
