state,district,district_code,pop_2011,is_island,highway_access_dist_km,highway_access_time_min,nearest_rail_station_name,rail_station_straight_km,rail_station_road_distance_km,rail_station_drive_time_hours,rail_station_drive_time_min,nearest_freight_terminal_name,freight_terminal_straight_km,freight_terminal_road_distance_km,freight_terminal_drive_time_hours,freight_terminal_drive_time_min,nearest_port_name,port_straight_km,port_road_distance_km,port_drive_time_hours,port_drive_time_min,nearest_icd_name,icd_straight_km,icd_road_distance_km,icd_drive_time_hours,icd_drive_time_min,nearest_mmlp_name,mmlp_straight_km,mmlp_road_distance_km,mmlp_drive_time_hours,mmlp_drive_time_min,nearest_air_cargo_name,air_cargo_straight_km,air_cargo_road_distance_km,air_cargo_drive_time_hours,air_cargo_drive_time_min,nearest_icp_name,icp_straight_km,icp_road_distance_km,icp_drive_time_hours,icp_drive_time_min,nearest_toll_plaza_name,toll_plaza_straight_km,toll_plaza_road_distance_km,toll_plaza_drive_time_hours,toll_plaza_drive_time_min,nearest_expressway_name,expressway_straight_km,expressway_road_distance_km,expressway_drive_time_hours,expressway_drive_time_min
Maharashtra,BEED,523.0,2464450,False,2.5,4.3,SHRIGONDA ROAD,113.2,131.6,0.11,6.0,Taloja Panchanand,266.5,348.7,0.16,10.0,Jawaharlal Nehru Port (JNPT/Navi Mumbai),280.6,361.4,0.26,15.0,ICD Pune,193.1,248.5,0.14,9.0,MMLP Pune,193.4,248.0,0.13,8.0,Pune Airport (PNQ),185.4,240.1,0.19,11.0,Rupaidiha ICP,1162.4,1660.6,0.48,29.0,BEED Toll Plaza,82.9,137.1,0.11,7.0,Mumbai Agra Highway Elevated Corridor,221.5,285.5,0.14,8.0
Maharashtra,BHANDARA,506.0,1225015,False,4.4,7.5,Sondad,31.0,37.4,0.14,8.0,Sindi,98.8,126.5,0.16,10.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,879.5,1019.0,0.37,22.0,ICD Nagpur (MIHAN),75.9,99.6,0.2,12.0,MMLP Hyderabad,429.1,552.1,0.27,16.0,Dr. Babasaheb Ambedkar International Airport (NAG),76.3,99.0,0.2,12.0,Rupaidiha ICP,800.1,1175.7,0.41,25.0,NAGPUR Toll Plaza,43.8,50.6,0.14,8.0,Allahabad Bypass Expressway,524.0,690.3,0.29,17.0
Maharashtra,BULDHANA,500.0,2572145,False,3.3,5.6,MALKAPUR,41.8,73.3,0.12,7.0,Varangaon,71.0,119.0,0.16,10.0,Hazira Port,387.7,614.0,0.31,18.0,ICD Pune,343.1,422.2,0.21,12.0,MMLP Jalna,94.1,136.3,0.15,9.0,Pune Airport (PNQ),333.9,413.7,0.25,15.0,Rupaidiha ICP,974.8,1508.7,0.46,28.0,BULDHANA Toll Plaza,21.0,34.7,0.12,7.0,Mumbai Agra Highway Elevated Corridor,273.2,370.4,0.18,11.0
Maharashtra,CHANDRAPUR,509.0,2191510,False,8.2,14.1,VIVEKANANDA NAGAR,27.7,38.3,0.25,15.0,Sindi,101.5,175.9,0.28,17.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,937.0,1173.6,0.52,31.0,ICD Nagpur (MIHAN),119.1,176.5,0.32,19.0,MMLP Hyderabad,313.7,439.7,0.35,21.0,Dr. Babasaheb Ambedkar International Airport (NAG),118.5,176.0,0.33,20.0,Rupaidiha ICP,915.5,1307.2,0.55,33.0,CHANDRAPUR Toll Plaza,28.2,41.1,0.25,15.0,Mumbai Agra Highway Elevated Corridor,586.8,731.7,0.41,24.0
Maharashtra,CHHATRAPATI SAMBHAJI NAGAR,515.0,3642642,False,0.3,0.4,ROTEGAON,39.4,52.7,0.03,2.0,Taloja Panchanand,234.4,348.6,0.09,6.0,Hazira Port,281.1,402.0,0.17,10.0,ICD Nashik,138.6,181.9,0.07,4.0,MMLP Jalna,78.6,95.6,0.06,3.0,Pune Airport (PNQ),199.8,240.0,0.13,8.0,Rupaidiha ICP,1091.8,1648.2,0.41,25.0,CHHATRAPATI SAMBHAJI NAGAR Toll Plaza,24.1,48.4,0.02,1.0,Mumbai Agra Highway Elevated Corridor,137.2,181.7,0.05,3.0
Maharashtra,DHARASHIV,525.0,1642019,False,6.2,10.7,KALAMB ROAD,22.9,42.9,0.2,12.0,Jankampet,209.7,291.9,0.27,16.0,New Mangalore Port,591.5,733.2,0.36,22.0,ICD Pune,238.1,311.1,0.26,16.0,MMLP Pune,238.4,311.2,0.26,15.0,Pune Airport (PNQ),233.1,323.2,0.32,19.0,Rupaidiha ICP,1220.9,1703.2,0.59,36.0,DHARASHIV Toll Plaza,19.9,27.2,0.2,12.0,Mumbai - Pune Expressway,292.6,376.1,0.27,16.0
Maharashtra,DHULE,498.0,2039162,False,8.5,14.6,KHATGAON,46.5,76.6,0.27,16.0,Taloja Panchanand,260.4,453.2,0.35,21.0,Hazira Port,180.5,374.5,0.4,24.0,ICD Nashik,138.3,169.4,0.31,18.0,MMLP Nashik,137.6,169.5,0.31,18.0,Pune Airport (PNQ),280.4,384.7,0.4,24.0,Rupaidiha ICP,1036.9,1888.3,0.7,42.0,NASHIK Toll Plaza,88.5,112.0,0.27,16.0,Mumbai Agra Highway Elevated Corridor,131.8,161.7,0.28,17.0
Maharashtra,DHULE,598.0,2039162,False,3.4,5.9,KHATGAON,34.9,64.6,0.13,8.0,Taloja Panchanand,253.5,455.0,0.21,13.0,Hazira Port,167.6,376.2,0.25,15.0,ICD Nashik,132.4,171.2,0.16,10.0,MMLP Nashik,131.6,171.2,0.16,10.0,Pune Airport (PNQ),277.9,386.4,0.25,15.0,Rupaidiha ICP,1045.4,1890.1,0.56,34.0,NASHIK Toll Plaza,85.9,113.7,0.12,7.0,Mumbai Agra Highway Elevated Corridor,126.2,163.4,0.14,8.0
Maharashtra,GADCHIROLI,508.0,1067364,False,32.0,54.9,Wadsa,96.5,106.9,0.94,56.0,Sindi,174.8,260.1,0.98,59.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,886.1,1164.9,1.19,71.0,ICD Nagpur (MIHAN),185.4,233.2,1.01,61.0,MMLP Hyderabad,311.9,514.4,1.05,63.0,Dr. Babasaheb Ambedkar International Airport (NAG),184.9,232.7,1.01,61.0,Rupaidiha ICP,942.1,1332.7,1.23,74.0,CHANDRAPUR Toll Plaza,86.1,133.7,0.95,57.0,Mumbai Agra Highway Elevated Corridor,655.4,835.7,1.11,66.0
Maharashtra,GONDIA,507.0,1244434,False,8.3,14.3,Sondad,18.9,26.1,0.25,15.0,Sindi,145.6,181.1,0.29,17.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,831.9,972.3,0.47,28.0,ICD Raipur,139.4,181.5,0.31,18.0,MMLP Hyderabad,448.7,606.7,0.4,24.0,Dr. Babasaheb Ambedkar International Airport (NAG),124.5,153.6,0.32,19.0,Rupaidiha ICP,791.2,1205.7,0.53,32.0,NAGPUR Toll Plaza,92.0,105.2,0.26,16.0,Allahabad Bypass Expressway,503.8,720.3,0.41,25.0
Maharashtra,HINGOLI,512.0,1200351,False,9.2,15.8,KANHARGAON NAKA,35.7,37.8,0.27,16.0,Jankampet,133.6,210.2,0.34,20.0,Hazira Port,493.3,703.9,0.49,30.0,ICD Hyderabad (Sanathnagar),271.1,387.7,0.39,23.0,MMLP Jalna,137.8,220.5,0.34,20.0,Dr. Babasaheb Ambedkar International Airport (NAG),248.4,342.8,0.39,24.0,Rupaidiha ICP,1032.1,1474.1,0.62,37.0,WASHIM Toll Plaza,84.2,109.1,0.3,18.0,Mumbai Agra Highway Elevated Corridor,352.0,454.6,0.37,22.0
Maharashtra,JALGAON,499.0,4202382,False,3.0,5.2,NAGARDEVLA,44.4,57.2,0.11,7.0,Taloja Panchanand,317.8,502.3,0.21,13.0,Hazira Port,296.1,441.4,0.26,15.0,ICD Nashik,202.5,236.3,0.17,10.0,MMLP Jalna,115.8,210.7,0.16,10.0,Pune Airport (PNQ),298.5,393.6,0.24,15.0,Rupaidiha ICP,991.9,1748.9,0.51,31.0,CHHATRAPATI SAMBHAJI NAGAR Toll Plaza,99.4,158.5,0.12,7.0,Mumbai Agra Highway Elevated Corridor,195.2,228.6,0.14,8.0
Maharashtra,JALNA,514.0,1911920,False,1.2,2.0,PARTUR,51.9,72.2,0.06,3.0,Varangaon,119.2,200.6,0.12,7.0,Hazira Port,353.0,495.1,0.22,13.0,ICD Pune,256.4,297.6,0.12,7.0,MMLP Jalna,8.3,11.7,0.06,4.0,Pune Airport (PNQ),247.4,289.2,0.17,10.0,Rupaidiha ICP,1062.6,1558.9,0.42,25.0,JALNA Toll Plaza,29.8,35.2,0.04,3.0,Mumbai Agra Highway Elevated Corridor,211.6,245.8,0.09,6.0
Maharashtra,KOLHAPUR,530.0,3848517,False,24.2,41.5,C SHAHU M RAJ KOLHAPUR TERM,30.5,60.6,0.71,42.0,Taloja Panchanand,304.0,401.1,0.79,47.0,New Mangalore Port,397.1,633.3,0.85,51.0,ICD Pune,225.8,284.0,0.77,46.0,MMLP Pune,225.9,284.1,0.76,45.0,Pune Airport (PNQ),232.0,296.1,0.82,49.0,Rupaidiha ICP,1481.4,2035.0,1.18,71.0,Belagavi Toll Plaza,25.8,85.4,0.71,43.0,Mumbai - Pune Expressway,261.4,347.5,0.77,46.0
Maharashtra,LATUR,524.0,2504658,False,4.6,8.0,GHARNI,13.5,26.0,0.15,9.0,Jankampet,140.3,183.0,0.2,12.0,New Mangalore Port,629.4,830.4,0.34,20.0,ICD Pune,301.8,398.6,0.24,14.0,MMLP Jalna,185.7,267.1,0.22,13.0,Pune Airport (PNQ),296.0,394.0,0.29,17.0,Rupaidiha ICP,1177.1,1612.6,0.53,32.0,B\dar Toll Plaza,59.6,88.4,0.16,9.0,Mumbai Agra Highway Elevated Corridor,354.2,439.5,0.24,14.0
Maharashtra,MUMBAI,519.0,2257941,False,9.5,16.3,SANTA CRUZ,11.9,12.6,0.29,17.0,Taloja Panchanand,29.3,210.1,0.32,19.0,Hazira Port,232.1,310.3,0.41,25.0,CFS Urse (JNPT hinterland),29.4,219.6,0.33,20.0,MMLP Pune,117.7,328.6,0.35,21.0,Chhatrapati Shivaji Maharaj International Airport (BOM),13.2,15.8,0.32,19.0,Rupaidiha ICP,1321.2,1984.9,0.75,45.0,Toll Naka,31.2,32.4,0.28,17.0,Kalina-Vakola Flyover,10.9,10.9,0.27,16.0
Maharashtra,MUMBAI SUBURBAN,518.0,8857861,False,4.1,6.9,TALOJA PANCHAND,20.3,38.6,0.13,8.0,Taloja Panchanand,20.3,38.6,0.13,8.0,Jawaharlal Nehru Port (JNPT/Navi Mumbai),19.9,79.2,0.23,14.0,CFS Urse (JNPT hinterland),25.9,48.0,0.13,8.0,MMLP Pune,119.4,157.1,0.16,9.0,Chhatrapati Shivaji Maharaj International Airport (BOM),5.0,192.2,0.21,13.0,Rupaidiha ICP,1303.7,1981.8,0.6,36.0,THANE Toll Plaza,9.2,11.7,0.12,7.0,Mumbai - Pune Expressway,60.3,86.9,0.14,8.0
Maharashtra,NAGPUR,505.0,4622518,False,0.7,1.2,NAGPUR,7.3,9.8,0.03,2.0,Kalmeshwar,13.5,19.4,0.05,3.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,956.6,1121.5,0.29,17.0,ICD Nagpur (MIHAN),6.3,73.3,0.09,5.0,MMLP Jalna,351.6,434.9,0.15,9.0,Dr. Babasaheb Ambedkar International Airport (NAG),6.9,72.7,0.09,5.0,Rupaidiha ICP,814.4,1156.0,0.3,18.0,NAGPUR Toll Plaza,1.2,2.3,0.02,1.0,Mumbai Agra Highway Elevated Corridor,548.5,669.0,0.18,11.0
Maharashtra,NANDED,511.0,3307560,False,6.3,10.8,MUDKHED,7.3,8.9,0.19,12.0,Jankampet,72.9,143.9,0.24,14.0,Hazira Port,542.4,712.6,0.41,25.0,ICD Hyderabad (Sanathnagar),206.3,304.8,0.29,17.0,MMLP Jalna,184.4,229.2,0.26,16.0,Dr. Babasaheb Ambedkar International Airport (NAG),271.2,342.1,0.31,19.0,Rupaidiha ICP,1075.9,1473.3,0.54,32.0,Gamjal,91.8,112.9,0.21,13.0,Mumbai Agra Highway Elevated Corridor,392.1,463.3,0.29,17.0
Maharashtra,NANDURBAR,497.0,1632928,False,5.8,10.0,KHATGAON,62.8,75.0,0.2,12.0,Taloja Panchanand,305.4,518.9,0.29,18.0,Hazira Port,198.1,440.2,0.34,20.0,ICD Nashik,184.0,235.1,0.24,15.0,MMLP Nashik,183.3,235.2,0.25,15.0,Pune Airport (PNQ),326.9,415.0,0.33,20.0,Rupaidiha ICP,994.5,1915.3,0.63,38.0,NANDURBAR Toll Plaza,65.3,71.7,0.19,11.0,Mumbai Agra Highway Elevated Corridor,177.8,227.4,0.22,13.0
Maharashtra,NASHIK,516.0,6075753,False,8.2,14.1,NANDGAON,50.1,66.4,0.25,15.0,Taloja Panchanand,168.8,344.0,0.32,19.0,Hazira Port,182.3,265.3,0.36,22.0,ICD Nashik,48.0,60.2,0.27,16.0,MMLP Nashik,47.5,60.3,0.27,16.0,Pune Airport (PNQ),182.1,275.5,0.36,22.0,Rupaidiha ICP,1127.4,1791.9,0.67,40.0,NASHIK Toll Plaza,10.2,15.5,0.24,14.0,Mumbai Agra Highway Elevated Corridor,40.6,52.5,0.25,15.0
Maharashtra,PALGHAR,681.0,6015627,False,3.3,5.7,BHILAD,58.4,83.7,0.12,7.0,Taloja Panchanand,74.7,105.2,0.12,7.0,Hazira Port,151.2,238.1,0.22,13.0,CFS Urse (JNPT hinterland),83.4,114.6,0.13,8.0,MMLP Pune,158.6,223.7,0.15,9.0,Chhatrapati Shivaji Maharaj International Airport (BOM),76.2,99.3,0.17,10.0,Rupaidiha ICP,1238.8,1912.7,0.56,34.0,PALGHAR Toll Plaza,32.8,48.3,0.11,7.0,Airport Flyover,76.2,97.9,0.12,7.0
Maharashtra,PARBHANI,513.0,1805245,False,4.2,7.2,PARBHANI JN,18.7,24.5,0.13,8.0,Jankampet,164.0,219.4,0.2,12.0,Hazira Port,450.7,629.1,0.33,20.0,ICD Pune,295.9,378.6,0.22,13.0,MMLP Jalna,95.3,145.7,0.18,11.0,Dr. Babasaheb Ambedkar International Airport (NAG),319.2,409.5,0.27,16.0,Rupaidiha ICP,1089.5,1540.7,0.5,30.0,JALNA Toll Plaza,72.5,112.2,0.15,9.0,Mumbai Agra Highway Elevated Corridor,298.3,379.8,0.21,13.0
Maharashtra,PUNE,521.0,9386363,False,5.2,9.0,KHADKI,9.4,15.4,0.15,9.0,Taloja Panchanand,98.0,118.4,0.18,11.0,Jawaharlal Nehru Port (JNPT/Navi Mumbai),104.9,131.0,0.28,17.0,ICD Pune,12.3,21.0,0.17,10.0,MMLP Pune,12.4,20.5,0.16,9.0,Pune Airport (PNQ),5.0,30.3,0.22,13.0,Rupaidiha ICP,1287.4,1854.9,0.6,36.0,PUNE Toll Plaza,8.9,12.3,0.16,9.0,Mumbai - Pune Expressway,56.9,64.8,0.16,10.0
Maharashtra,RAIGAD,520.0,2556123,False,2.4,4.2,NIDI,3.1,5.2,0.08,5.0,Taloja Panchanand,65.5,96.2,0.1,6.0,Jawaharlal Nehru Port (JNPT/Navi Mumbai),54.7,108.8,0.2,12.0,CFS Urse (JNPT hinterland),56.8,86.8,0.09,6.0,MMLP Pune,75.2,131.1,0.1,6.0,Pune Airport (PNQ),82.4,141.0,0.17,10.0,Rupaidiha ICP,1345.5,1955.9,0.55,33.0,Vadwal Toll Booth,36.8,53.2,0.08,5.0,Mumbai - Pune Expressway,38.5,60.8,0.08,5.0
Maharashtra,RATNAGIRI,528.0,1603560,False,8.6,14.8,KAMATHE,22.1,28.5,0.25,15.0,Taloja Panchanand,199.1,393.3,0.34,21.0,New Mangalore Port,501.2,743.6,0.43,26.0,ICD Pune,141.4,276.2,0.32,19.0,MMLP Pune,141.3,276.2,0.31,19.0,Pune Airport (PNQ),149.8,288.3,0.38,23.0,Rupaidiha ICP,1436.4,2058.5,0.74,45.0,RATNAGIRI Toll Plaza,28.0,39.8,0.26,15.0,Mumbai - Pune Expressway,160.8,339.7,0.33,20.0
Maharashtra,SANGLI,531.0,2799723,False,1.3,2.3,SHENOLI,34.2,60.1,0.06,3.0,Taloja Panchanand,260.3,327.3,0.12,7.0,New Mangalore Port,466.4,617.7,0.2,12.0,ICD Pune,165.8,210.3,0.1,6.0,MMLP Pune,166.0,210.3,0.09,6.0,Pune Airport (PNQ),169.3,222.3,0.15,9.0,Rupaidiha ICP,1389.8,1906.9,0.5,30.0,KOLHAPUR Toll Plaza,39.7,83.1,0.06,4.0,Mumbai - Pune Expressway,214.6,273.8,0.1,6.0
Maharashtra,SATARA,527.0,2982948,False,6.6,11.4,KOREGAON,16.5,25.2,0.2,12.0,Taloja Panchanand,200.5,259.7,0.25,15.0,Jawaharlal Nehru Port (JNPT/Navi Mumbai),199.6,272.3,0.35,21.0,ICD Pune,105.4,142.6,0.23,14.0,MMLP Pune,105.6,142.6,0.23,14.0,Pune Airport (PNQ),109.2,154.7,0.29,17.0,Rupaidiha ICP,1357.0,1876.1,0.64,39.0,SATARA Toll Plaza,52.2,83.0,0.21,13.0,Mumbai - Pune Expressway,154.8,206.1,0.24,14.0
Maharashtra,SINDHUDURG,529.0,842193,False,4.5,7.7,KANKAVALI,16.1,18.6,0.15,9.0,Taloja Panchanand,327.9,468.2,0.24,15.0,New Mangalore Port,373.9,664.8,0.3,18.0,ICD Pune,262.5,351.2,0.22,13.0,MMLP Pune,262.5,351.2,0.22,13.0,Pune Airport (PNQ),269.8,363.2,0.28,17.0,Rupaidiha ICP,1535.6,2102.1,0.64,38.0,SINDHUDURG Toll Plaza,6.7,7.3,0.13,8.0,Mumbai - Pune Expressway,289.1,414.7,0.23,14.0
Maharashtra,SOLAPUR,526.0,4277369,False,2.0,3.5,MODNIMB,15.4,40.2,0.08,5.0,Taloja Panchanand,264.2,305.7,0.14,8.0,New Mangalore Port,542.5,691.9,0.23,14.0,ICD Pune,164.7,187.1,0.12,7.0,MMLP Pune,165.0,187.2,0.11,6.0,Pune Airport (PNQ),162.3,199.2,0.17,10.0,Rupaidiha ICP,1289.9,1797.8,0.5,30.0,SOLAPUR Toll Plaza,13.1,30.8,0.08,5.0,Mumbai - Pune Expressway,221.6,252.1,0.12,7.0
Maharashtra,THANE,517.0,5154199,False,1.0,1.7,SHAHAD,24.5,40.7,0.04,2.0,Taloja Panchanand,41.7,103.3,0.06,3.0,Jawaharlal Nehru Port (JNPT/Navi Mumbai),61.7,116.0,0.16,9.0,CFS Urse (JNPT hinterland),47.0,93.9,0.05,3.0,MMLP Pune,104.8,162.2,0.07,4.0,Pune Airport (PNQ),102.5,172.0,0.13,8.0,Rupaidiha ICP,1254.2,1914.0,0.49,30.0,THANE Toll Plaza,17.8,33.3,0.05,3.0,Mumbai - Pune Expressway,64.1,92.0,0.05,3.0
Maharashtra,WARDHA,504.0,1292490,False,1.1,1.9,SINDI,29.8,42.9,0.05,3.0,Sindi,29.8,42.9,0.05,3.0,Hazira Port,607.5,889.0,0.31,19.0,ICD Nagpur (MIHAN),55.2,77.1,0.1,6.0,MMLP Jalna,298.3,405.6,0.15,9.0,Dr. Babasaheb Ambedkar International Airport (NAG),54.5,76.5,0.1,6.0,Rupaidiha ICP,859.9,1207.8,0.33,20.0,WARDHA Toll Plaza,3.0,4.3,0.04,2.0,Mumbai Agra Highway Elevated Corridor,499.4,639.7,0.18,11.0
Maharashtra,WASHIM,502.0,1171158,False,6.8,11.7,KANHARGAON NAKA,38.8,72.9,0.22,13.0,Sindi,178.0,276.2,0.27,16.0,Hazira Port,477.6,655.6,0.42,25.0,ICD Nagpur (MIHAN),205.3,276.8,0.31,18.0,MMLP Jalna,147.9,172.2,0.26,16.0,Dr. Babasaheb Ambedkar International Airport (NAG),204.6,276.3,0.31,19.0,Rupaidiha ICP,963.0,1407.5,0.54,32.0,WASHIM Toll Plaza,27.3,37.2,0.22,13.0,Mumbai Agra Highway Elevated Corridor,354.4,406.3,0.29,17.0
Maharashtra,YAVATMAL,510.0,2757352,False,20.9,35.9,ADILABAD,46.8,61.7,0.61,37.0,Sindi,98.4,163.7,0.64,38.0,Hazira Port,593.5,928.5,0.88,53.0,ICD Nagpur (MIHAN),133.5,164.3,0.68,41.0,MMLP Hyderabad,292.9,349.5,0.69,42.0,Dr. Babasaheb Ambedkar International Airport (NAG),132.7,163.8,0.68,41.0,Rupaidiha ICP,946.4,1295.0,0.91,55.0,Pippalwada,38.9,48.7,0.6,36.0,Mumbai Agra Highway Elevated Corridor,466.8,679.2,0.76,45.0
Manipur,BISHNUPUR,275.0,196369,False,4.0,6.9,JIRIGHAT,78.4,241.9,0.18,11.0,Khongsang,47.4,136.6,0.15,9.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,587.9,1602.7,0.5,30.0,ICD Amingaon,277.4,594.8,0.28,17.0,MMLP Silchar,107.7,513.4,0.25,15.0,Lokpriya Gopinath Bordoloi International Airport (GAU),279.6,604.5,0.29,18.0,Moreh ICP,56.7,143.1,0.18,11.0,GOLAGHAT Toll Plaza,236.0,428.3,0.22,13.0,Belghoria Expressway,577.4,1588.6,0.49,30.0
Manipur,CHANDEL,280.0,115888,False,17.0,29.1,JIRIGHAT,113.7,273.2,0.56,33.0,Khongsang,87.7,167.9,0.53,32.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,595.0,1633.1,0.88,53.0,ICD Amingaon,316.1,625.1,0.65,39.0,MMLP Silchar,140.6,625.7,0.65,39.0,Lokpriya Gopinath Bordoloi International Airport (GAU),317.6,634.9,0.67,40.0,Moreh ICP,31.7,86.6,0.53,32.0,GOLAGHAT Toll Plaza,272.0,458.7,0.59,35.0,Belghoria Expressway,585.0,1618.9,0.87,52.0
Manipur,CHURACHANDPUR,274.0,130734,False,0.3,0.5,JIRIGHAT,82.0,265.1,0.08,5.0,Khongsang,63.4,159.8,0.05,3.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,567.0,1625.9,0.4,24.0,ICD Amingaon,285.4,618.0,0.18,11.0,MMLP Silchar,107.2,482.8,0.14,8.0,Lokpriya Gopinath Bordoloi International Airport (GAU),286.4,627.7,0.19,12.0,Moreh ICP,63.1,166.3,0.08,5.0,GOLAGHAT Toll Plaza,262.1,451.5,0.12,7.0,Belghoria Expressway,556.8,1611.7,0.39,24.0
Manipur,IMPHAL EAST,278.0,190669,False,2.1,3.7,JIRIGHAT,90.3,210.9,0.12,7.0,Khongsang,50.4,105.6,0.09,6.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,619.4,1567.1,0.44,26.0,ICD Amingaon,270.0,559.2,0.22,13.0,MMLP Silchar,120.7,563.5,0.21,13.0,Lokpriya Gopinath Bordoloi International Airport (GAU),273.9,568.9,0.23,14.0,Moreh ICP,71.8,111.2,0.12,7.0,GOLAGHAT Toll Plaza,198.2,392.7,0.15,9.0,Belghoria Expressway,608.6,1552.9,0.43,26.0
Manipur,IMPHAL WEST,277.0,186098,False,2.1,3.6,JIRIGHAT,77.1,188.7,0.12,7.0,Khongsang,37.9,83.4,0.09,5.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,603.6,1570.9,0.44,26.0,ICD Amingaon,264.4,562.9,0.22,13.0,MMLP Silchar,107.7,562.6,0.21,13.0,Lokpriya Gopinath Bordoloi International Airport (GAU),267.7,572.7,0.23,14.0,Moreh ICP,70.8,111.3,0.12,7.0,GOLAGHAT Toll Plaza,207.6,396.5,0.15,9.0,Belghoria Expressway,592.8,1556.7,0.43,26.0
Manipur,JIRIBAM,658.0,212583,False,8.3,14.2,JIRIGHAT,10.5,16.1,0.25,15.0,Khongsang,39.2,106.3,0.27,16.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,533.4,1756.0,0.66,40.0,ICD Amingaon,212.9,748.0,0.44,26.0,MMLP Silchar,35.7,747.7,0.43,26.0,Lokpriya Gopinath Bordoloi International Airport (GAU),213.5,757.8,0.45,27.0,Moreh ICP,128.2,296.3,0.34,20.0,GOLAGHAT Toll Plaza,227.4,581.5,0.37,22.0,Belghoria Expressway,522.3,1741.8,0.65,39.0
Manipur,KAKCHING,651.0,341043,False,12.8,21.9,JIRIGHAT,91.4,265.7,0.44,26.0,Khongsang,63.0,160.4,0.41,24.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,590.1,1625.6,0.76,45.0,ICD Amingaon,292.3,617.7,0.53,32.0,MMLP Silchar,119.7,618.3,0.53,32.0,Lokpriya Gopinath Bordoloi International Airport (GAU),294.2,627.4,0.55,33.0,Moreh ICP,44.4,79.2,0.41,25.0,GOLAGHAT Toll Plaza,250.0,451.2,0.47,28.0,Belghoria Expressway,579.8,1611.4,0.75,45.0
Manipur,KAMJANG,670.0,128385,False,4.0,6.9,RANGAPAHAR CRS,129.6,330.1,0.2,12.0,Khongsang,89.1,185.2,0.16,10.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,654.9,1633.8,0.51,31.0,ICD Amingaon,303.9,625.8,0.29,17.0,MMLP Silchar,159.4,643.1,0.28,17.0,Lokpriya Gopinath Bordoloi International Airport (GAU),308.5,635.6,0.3,18.0,Moreh ICP,64.3,190.8,0.19,12.0,GOLAGHAT Toll Plaza,204.6,459.4,0.22,13.0,Belghoria Expressway,644.2,1619.6,0.5,30.0
Manipur,KANGPOKPI,679.0,195665,False,6.9,11.9,RANGAPAHAR CRS,103.3,241.8,0.26,15.0,Khongsang,47.4,118.6,0.23,14.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,619.1,1545.5,0.57,34.0,ICD Amingaon,261.2,537.5,0.35,21.0,MMLP Silchar,116.8,576.5,0.35,21.0,Lokpriya Gopinath Bordoloi International Airport (GAU),265.4,547.3,0.36,22.0,Moreh ICP,82.3,124.2,0.26,16.0,GOLAGHAT Toll Plaza,188.6,371.0,0.29,17.0,Belghoria Expressway,608.1,1531.3,0.56,34.0
Manipur,NONEY,659.0,153758,False,11.9,20.4,JIRIGHAT,44.3,97.4,0.37,22.0,Khongsang,19.0,32.2,0.35,21.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,566.1,1681.9,0.75,45.0,ICD Amingaon,244.1,673.9,0.52,31.0,MMLP Silchar,74.2,673.6,0.51,31.0,Lokpriya Gopinath Bordoloi International Airport (GAU),245.9,683.7,0.53,32.0,Moreh ICP,91.0,222.2,0.42,25.0,GOLAGHAT Toll Plaza,222.9,507.4,0.46,28.0,Belghoria Expressway,555.3,1667.7,0.74,44.0
Manipur,PHERZAWL,718.0,318505,False,5.3,9.0,Bhairabi,73.5,368.4,0.24,15.0,Khongsang,56.2,270.3,0.22,13.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,531.4,1736.5,0.57,34.0,ICD Amingaon,251.3,728.5,0.35,21.0,MMLP Silchar,69.6,424.9,0.27,16.0,Lokpriya Gopinath Bordoloi International Airport (GAU),251.1,738.3,0.36,22.0,Moreh ICP,104.9,276.8,0.25,15.0,CACHAR Toll Plaza,80.4,448.5,0.26,15.0,Belghoria Expressway,520.8,1722.3,0.56,34.0
