village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
KHAPARIYA,NAVSARI,490.0,522995,village,ANCHELI,11.07,ICD Surat (Sachana GIDC),31.69,Hazira Port,48.16,Surat Airport (STV),41.47,Attari ICP,1124.77
VAGALVAD,NAVSARI,490.0,522992,village,ANCHELI,9.74,ICD Surat (Sachana GIDC),30.06,Hazira Port,46.29,Surat Airport (STV),39.64,Attari ICP,1124.09
VEGAM,NAVSARI,490.0,522991,village,ANCHELI,8.21,ICD Surat (Sachana GIDC),29.71,Hazira Port,45.31,Surat Airport (STV),38.86,Attari ICP,1124.73
PINJRA,NAVSARI,490.0,522990,village,ANCHELI,6.96,ICD Surat (Sachana GIDC),28.79,Hazira Port,43.94,Surat Airport (STV),37.61,Attari ICP,1124.66
ICHHAPOR,NAVSARI,490.0,522989,village,ANCHELI,5.53,ICD Surat (Sachana GIDC),28.51,Hazira Port,42.97,Surat Airport (STV),36.86,Attari ICP,1125.21
SALEJ,NAVSARI,490.0,522988,village,VEDCHHA,4.21,ICD Surat (Sachana GIDC),27.95,Hazira Port,41.75,Surat Airport (STV),35.83,Attari ICP,1125.44
GANDEVA,NAVSARI,490.0,522994,village,AMALSAD,14.57,ICD Surat (Sachana GIDC),33.88,Hazira Port,51.3,Surat Airport (STV),44.33,Attari ICP,1124.38
MATWAD,NAVSARI,490.0,522993,village,ANCHELI,12.73,ICD Surat (Sachana GIDC),31.69,Hazira Port,48.88,Surat Airport (STV),41.94,Attari ICP,1123.56
UNDACH VANIYA FALIYA,NAVSARI,490.0,523040,village,BILIMORA JN,4.18,ICD Surat (Sachana GIDC),41.95,Hazira Port,53.15,Surat Airport (STV),48.53,Attari ICP,1138.78
MENDHAR,NAVSARI,490.0,523027,village,AMALSAD,9.62,ICD Surat (Sachana GIDC),36.81,Hazira Port,42.31,Surat Airport (STV),39.56,Attari ICP,1137.52
KHAPARWADA,NAVSARI,490.0,523038,village,JORAVASAN,0.88,ICD Surat (Sachana GIDC),41.6,Hazira Port,50.72,Surat Airport (STV),46.83,Attari ICP,1140.24
VANGAM,NAVSARI,490.0,523037,village,JORAVASAN,2.14,ICD Surat (Sachana GIDC),41.83,Hazira Port,50.24,Surat Airport (STV),46.62,Attari ICP,1140.93
BIGRI,NAVSARI,490.0,523035,village,JORAVASAN,4.35,ICD Surat (Sachana GIDC),39.86,Hazira Port,47.76,Surat Airport (STV),44.26,Attari ICP,1139.47
KRUSHNAPUR,NAVSARI,490.0,522981,village,ANCHELI,9.11,ICD Surat (Sachana GIDC),32.58,Hazira Port,38.28,Surat Airport (STV),35.26,Attari ICP,1133.42
KANERA,NAVSARI,490.0,522984,village,ANCHELI,6.03,ICD Surat (Sachana GIDC),32.06,Hazira Port,39.8,Surat Airport (STV),36.05,Attari ICP,1132.44
PANAR,NAVSARI,490.0,522982,village,ANCHELI,5.57,ICD Surat (Sachana GIDC),31.26,Hazira Port,39.23,Surat Airport (STV),35.36,Attari ICP,1131.64
ONJAL,NAVSARI,490.0,522980,village,ANCHELI,10.77,ICD Surat (Sachana GIDC),31.11,Hazira Port,35.63,Surat Airport (STV),32.93,Attari ICP,1132.09
CHIJGAM,NAVSARI,490.0,522979,village,ANCHELI,7.32,ICD Surat (Sachana GIDC),30.13,Hazira Port,37.0,Surat Airport (STV),33.44,Attari ICP,1130.87
KHARSAD,NAVSARI,490.0,522983,village,ANCHELI,3.19,ICD Surat (Sachana GIDC),30.14,Hazira Port,39.59,Surat Airport (STV),35.17,Attari ICP,1130.06
KAROD KOTHVA,NAVSARI,490.0,522977,village,ANCHELI,0.82,ICD Surat (Sachana GIDC),29.2,Hazira Port,40.21,Surat Airport (STV),35.24,Attari ICP,1128.47
SARAV,NAVSARI,490.0,522978,village,ANCHELI,2.27,ICD Surat (Sachana GIDC),28.51,Hazira Port,38.91,Surat Airport (STV),34.1,Attari ICP,1128.21
KHAMBHLAV,NAVSARI,490.0,522971,village,HANSAPORE,7.82,ICD Surat (Sachana GIDC),25.8,Hazira Port,32.52,Surat Airport (STV),28.72,Attari ICP,1126.73
SULTANPUR,NAVSARI,490.0,522972,village,VEDCHHA,7.26,ICD Surat (Sachana GIDC),27.57,Hazira Port,34.58,Surat Airport (STV),30.82,Attari ICP,1128.42
ABRAMA,NAVSARI,490.0,522974,village,VEDCHHA,3.58,ICD Surat (Sachana GIDC),27.4,Hazira Port,36.96,Surat Airport (STV),32.37,Attari ICP,1127.59
VEDCHHA,NAVSARI,490.0,522976,village,VEDCHHA,0.97,ICD Surat (Sachana GIDC),26.61,Hazira Port,38.99,Surat Airport (STV),33.46,Attari ICP,1125.51
KALTHAN,NAVSARI,490.0,522973,village,VEDCHHA,5.39,ICD Surat (Sachana GIDC),25.49,Hazira Port,34.12,Surat Airport (STV),29.7,Attari ICP,1126.14
DAMBHER,NAVSARI,490.0,522975,village,VEDCHHA,2.64,ICD Surat (Sachana GIDC),25.7,Hazira Port,39.25,Surat Airport (STV),33.32,Attari ICP,1123.96
MANDIR,NAVSARI,490.0,522969,village,HANSAPORE,2.15,ICD Surat (Sachana GIDC),24.28,Hazira Port,35.56,Surat Airport (STV),30.25,Attari ICP,1124.19
AT,NAVSARI,490.0,522970,village,HANSAPORE,6.72,ICD Surat (Sachana GIDC),24.11,Hazira Port,31.63,Surat Airport (STV),27.45,Attari ICP,1125.03
BHUTSAD,NAVSARI,490.0,522966,village,HANSAPORE,3.65,ICD Surat (Sachana GIDC),22.91,Hazira Port,32.88,Surat Airport (STV),27.87,Attari ICP,1123.45
DANDI,NAVSARI,490.0,522958,village,HANSAPORE,10.67,ICD Surat (Sachana GIDC),26.7,Hazira Port,31.1,Surat Airport (STV),28.11,Attari ICP,1127.66
ETHAN,NAVSARI,490.0,522965,village,GANDHI SMRITI,4.19,ICD Surat (Sachana GIDC),22.16,Hazira Port,31.79,Surat Airport (STV),26.82,Attari ICP,1122.86
HANSAPOR,NAVSARI,490.0,522968,village,HANSAPORE,0.2,ICD Surat (Sachana GIDC),22.45,Hazira Port,34.94,Surat Airport (STV),29.16,Attari ICP,1122.1
EROO,NAVSARI,490.0,522967,village,GANDHI SMRITI,2.04,ICD Surat (Sachana GIDC),21.8,Hazira Port,33.11,Surat Airport (STV),27.63,Attari ICP,1122.05
KOTHAMADI,NAVSARI,490.0,522964,village,GANDHI SMRITI,5.69,ICD Surat (Sachana GIDC),21.52,Hazira Port,30.04,Surat Airport (STV),25.33,Attari ICP,1122.44
SAMAPOR,NAVSARI,490.0,522959,village,GANDHI SMRITI,10.81,ICD Surat (Sachana GIDC),22.7,Hazira Port,26.7,Surat Airport (STV),23.44,Attari ICP,1123.46
MATWAD,NAVSARI,490.0,522960,village,GANDHI SMRITI,8.5,ICD Surat (Sachana GIDC),21.81,Hazira Port,27.95,Surat Airport (STV),23.95,Attari ICP,1122.77
PETHAN,NAVSARI,490.0,522963,village,NAVSARI,5.03,ICD Surat (Sachana GIDC),20.24,Hazira Port,29.61,Surat Airport (STV),24.54,Attari ICP,1121.11
KARADI,NAVSARI,490.0,522961,village,NAVSARI,8.78,ICD Surat (Sachana GIDC),19.23,Hazira Port,25.21,Surat Airport (STV),20.92,Attari ICP,1120.06
MACHHAD,NAVSARI,490.0,522962,village,NAVSARI,6.29,ICD Surat (Sachana GIDC),18.45,Hazira Port,26.89,Surat Airport (STV),21.86,Attari ICP,1119.43
BORSI,NAVSARI,490.0,522957,village,MAROLI,14.93,ICD Surat (Sachana GIDC),20.98,Hazira Port,19.93,Surat Airport (STV),17.88,Attari ICP,1119.88
BODALI,NAVSARI,490.0,522956,village,NAVSARI,4.47,ICD Surat (Sachana GIDC),17.18,Hazira Port,27.68,Surat Airport (STV),21.98,Attari ICP,1118.09
TAVDI,NAVSARI,490.0,522955,village,NAVSARI,2.8,ICD Surat (Sachana GIDC),15.44,Hazira Port,29.29,Surat Airport (STV),22.61,Attari ICP,1115.8
DELVADA,NAVSARI,490.0,522946,village,MAROLI,7.25,ICD Surat (Sachana GIDC),15.65,Hazira Port,24.18,Surat Airport (STV),18.71,Attari ICP,1116.56
ALURA,NAVSARI,490.0,522948,village,MAROLI,5.36,ICD Surat (Sachana GIDC),14.6,Hazira Port,25.76,Surat Airport (STV),19.58,Attari ICP,1115.57
MIRJAPOR,NAVSARI,490.0,522951,village,MAROLI,4.43,ICD Surat (Sachana GIDC),14.12,Hazira Port,26.92,Surat Airport (STV),20.33,Attari ICP,1114.94
TANKOLI,NAVSARI,490.0,522954,village,NAVSARI,4.83,ICD Surat (Sachana GIDC),14.28,Hazira Port,31.24,Surat Airport (STV),23.76,Attari ICP,1113.34
VADOLI,NAVSARI,490.0,522947,village,MAROLI,5.75,ICD Surat (Sachana GIDC),13.74,Hazira Port,23.36,Surat Airport (STV),17.31,Attari ICP,1114.64
SAGRA,NAVSARI,490.0,522952,village,MAROLI,3.56,ICD Surat (Sachana GIDC),13.34,Hazira Port,28.31,Surat Airport (STV),21.19,Attari ICP,1113.7
MANEKPOR,NAVSARI,490.0,522953,village,NAVSARI,4.35,ICD Surat (Sachana GIDC),13.96,Hazira Port,30.0,Surat Airport (STV),22.7,Attari ICP,1113.68
VANSI,NAVSARI,490.0,522944,village,MAROLI,13.64,ICD Surat (Sachana GIDC),18.58,Hazira Port,17.62,Surat Airport (STV),14.94,Attari ICP,1116.93
BHINAR,NAVSARI,490.0,522945,village,MAROLI,10.18,ICD Surat (Sachana GIDC),17.06,Hazira Port,21.37,Surat Airport (STV),17.08,Attari ICP,1117.25
SIMALGAM,NAVSARI,490.0,522949,village,MAROLI,4.33,ICD Surat (Sachana GIDC),12.49,Hazira Port,23.69,Surat Airport (STV),17.14,Attari ICP,1113.45
DIPLA,NAVSARI,490.0,522943,village,MAROLI,14.94,ICD Surat (Sachana GIDC),18.6,Hazira Port,15.18,Surat Airport (STV),13.1,Attari ICP,1115.56
CHHINAM,NAVSARI,490.0,522950,village,MAROLI,2.07,ICD Surat (Sachana GIDC),11.55,Hazira Port,25.63,Surat Airport (STV),18.46,Attari ICP,1112.42
KADOLI,NAVSARI,490.0,522938,village,MAROLI,1.87,ICD Surat (Sachana GIDC),11.56,Hazira Port,27.47,Surat Airport (STV),19.98,Attari ICP,1111.95
DALKI,NAVSARI,490.0,522939,village,MAROLI,3.93,ICD Surat (Sachana GIDC),11.02,Hazira Port,22.76,Surat Airport (STV),15.83,Attari ICP,1111.94
MANGROL,NAVSARI,490.0,522940,village,MAROLI,8.9,ICD Surat (Sachana GIDC),13.8,Hazira Port,18.85,Surat Airport (STV),13.49,Attari ICP,1113.46
NIMLAI,NAVSARI,490.0,522942,village,MAROLI,11.42,ICD Surat (Sachana GIDC),15.82,Hazira Port,17.3,Surat Airport (STV),13.18,Attari ICP,1114.51
SANDALPOR,NAVSARI,490.0,522935,village,MAROLI,10.02,ICD Surat (Sachana GIDC),15.31,Hazira Port,35.77,Surat Airport (STV),27.44,Attari ICP,1109.96
KOLASANA,NAVSARI,490.0,522937,village,MAROLI,1.51,ICD Surat (Sachana GIDC),9.93,Hazira Port,27.35,Surat Airport (STV),19.42,Attari ICP,1110.12
MAHUVAR,NAVSARI,490.0,522985,village,MAROLI,0.59,ICD Surat (Sachana GIDC),9.36,Hazira Port,25.48,Surat Airport (STV),17.69,Attari ICP,1110.13
KUCHED,NAVSARI,490.0,522931,village,MAROLI,11.61,ICD Surat (Sachana GIDC),15.91,Hazira Port,37.1,Surat Airport (STV),28.58,Attari ICP,1108.77
UMBHRAT,NAVSARI,490.0,522915,village,SACHIN,15.6,ICD Surat (Sachana GIDC),17.86,Hazira Port,12.47,Surat Airport (STV),10.5,Attari ICP,1113.16
SADODRA,NAVSARI,490.0,522932,village,MAROLI,10.53,ICD Surat (Sachana GIDC),14.17,Hazira Port,35.67,Surat Airport (STV),27.02,Attari ICP,1107.62
PARSOLI,NAVSARI,490.0,522941,village,MAROLI,9.11,ICD Surat (Sachana GIDC),12.13,Hazira Port,17.36,Surat Airport (STV),11.28,Attari ICP,1111.16
SIMLAK,NAVSARI,490.0,522936,village,MAROLI,6.93,ICD Surat (Sachana GIDC),11.75,Hazira Port,32.25,Surat Airport (STV),23.8,Attari ICP,1108.49
CHOKHAD,NAVSARI,490.0,522924,village,MAROLI,3.61,ICD Surat (Sachana GIDC),9.46,Hazira Port,28.76,Surat Airport (STV),20.46,Attari ICP,1108.66
PARUJAN,NAVSARI,490.0,522919,village,MAROLI,5.1,ICD Surat (Sachana GIDC),10.53,Hazira Port,21.23,Surat Airport (STV),14.27,Attari ICP,1111.2
NADOD,NAVSARI,490.0,522920,village,MAROLI,3.83,ICD Surat (Sachana GIDC),8.7,Hazira Port,22.16,Surat Airport (STV),14.53,Attari ICP,1109.59
DABHEL,NAVSARI,490.0,522925,village,MAROLI,5.31,ICD Surat (Sachana GIDC),10.07,Hazira Port,30.32,Surat Airport (STV),21.86,Attari ICP,1108.09
WADA,NAVSARI,490.0,522923,village,MAROLI,2.61,ICD Surat (Sachana GIDC),8.35,Hazira Port,27.12,Surat Airport (STV),18.83,Attari ICP,1108.36
ALAK,NAVSARI,490.0,522933,village,MAROLI,10.18,ICD Surat (Sachana GIDC),12.95,Hazira Port,34.82,Surat Airport (STV),26.05,Attari ICP,1106.46
MAROLI,NAVSARI,490.0,522921,village,MAROLI,2.93,ICD Surat (Sachana GIDC),7.75,Hazira Port,23.39,Surat Airport (STV),15.4,Attari ICP,1108.74
ASANA,NAVSARI,490.0,522926,village,MAROLI,5.7,ICD Surat (Sachana GIDC),8.66,Hazira Port,29.66,Surat Airport (STV),20.99,Attari ICP,1106.62
KARANKHAT,NAVSARI,490.0,522918,village,SACHIN,6.77,ICD Surat (Sachana GIDC),9.79,Hazira Port,19.03,Surat Airport (STV),11.86,Attari ICP,1109.7
PARDI (ALAK),NAVSARI,490.0,522929,village,BAGUMRA,10.87,ICD Surat (Sachana GIDC),13.45,Hazira Port,35.63,Surat Airport (STV),26.77,Attari ICP,1105.81
VESMA,NAVSARI,490.0,522934,village,MAROLI,9.1,ICD Surat (Sachana GIDC),12.33,Hazira Port,33.89,Surat Airport (STV),25.19,Attari ICP,1106.97
PONSARA,NAVSARI,490.0,522922,village,MAROLI,2.63,ICD Surat (Sachana GIDC),7.21,Hazira Port,24.97,Surat Airport (STV),16.69,Attari ICP,1107.97
DANTI,NAVSARI,490.0,522914,village,SACHIN,14.79,ICD Surat (Sachana GIDC),16.72,Hazira Port,11.09,Surat Airport (STV),8.38,Attari ICP,1111.06
RANODRA,NAVSARI,490.0,522928,village,BAGUMRA,9.91,ICD Surat (Sachana GIDC),11.97,Hazira Port,34.38,Surat Airport (STV),25.43,Attari ICP,1104.93
KALAKACHHA,NAVSARI,490.0,522927,village,MAROLI,7.66,ICD Surat (Sachana GIDC),9.64,Hazira Port,31.46,Surat Airport (STV),22.63,Attari ICP,1105.73
MAGOB,NAVSARI,490.0,522917,village,SACHIN,8.26,ICD Surat (Sachana GIDC),10.67,Hazira Port,16.41,Surat Airport (STV),9.48,Attari ICP,1109.05
BHATHA,NAVSARI,490.0,522916,village,SACHIN,11.66,ICD Surat (Sachana GIDC),13.86,Hazira Port,13.8,Surat Airport (STV),8.7,Attari ICP,1110.46
SISODRA (ALAK),NAVSARI,490.0,522930,village,GANGADHARA,9.99,ICD Surat (Sachana GIDC),14.44,Hazira Port,36.95,Surat Airport (STV),28.0,Attari ICP,1104.99
PELADI BHERVI,NAVSARI,490.0,523124,village,VALSAD,18.16,ICD Surat (Sachana GIDC),60.17,Hazira Port,71.85,Surat Airport (STV),67.34,Attari ICP,1152.66
VADPADA,NAVSARI,490.0,523128,village,VALSAD,23.34,ICD Surat (Sachana GIDC),61.85,Hazira Port,74.92,Surat Airport (STV),69.9,Attari ICP,1151.45
PATI,NAVSARI,490.0,523130,village,VALSAD,26.42,ICD Surat (Sachana GIDC),63.61,Hazira Port,77.31,Surat Airport (STV),72.07,Attari ICP,1151.39
CHIMANPADA,NAVSARI,490.0,523126,village,VALSAD,21.06,ICD Surat (Sachana GIDC),60.72,Hazira Port,73.26,Surat Airport (STV),68.43,Attari ICP,1151.59
NANDHAI,NAVSARI,490.0,523122,village,VALSAD,16.1,ICD Surat (Sachana GIDC),58.63,Hazira Port,69.89,Surat Airport (STV),65.53,Attari ICP,1152.1
NARANPOR,NAVSARI,490.0,523121,village,VALSAD,14.54,ICD Surat (Sachana GIDC),57.98,Hazira Port,68.82,Surat Airport (STV),64.61,Attari ICP,1152.19
BHERVI,NAVSARI,490.0,523123,village,VALSAD,17.34,ICD Surat (Sachana GIDC),58.63,Hazira Port,70.31,Surat Airport (STV),65.79,Attari ICP,1151.44
BAHEJ,NAVSARI,490.0,523125,village,DUNGRI,19.51,ICD Surat (Sachana GIDC),59.14,Hazira Port,71.48,Surat Airport (STV),66.71,Attari ICP,1150.76
GAURI,NAVSARI,490.0,523127,village,DUNGRI,22.26,ICD Surat (Sachana GIDC),60.45,Hazira Port,73.52,Surat Airport (STV),68.49,Attari ICP,1150.41
KAKADVERI,NAVSARI,490.0,523129,village,DUNGRI,24.97,ICD Surat (Sachana GIDC),61.51,Hazira Port,75.34,Surat Airport (STV),70.03,Attari ICP,1149.61
DEBARPADA,NAVSARI,490.0,523118,village,DUNGRI,20.87,ICD Surat (Sachana GIDC),58.98,Hazira Port,71.97,Surat Airport (STV),66.95,Attari ICP,1149.44
JAMANPADA,NAVSARI,490.0,523117,village,DUNGRI,23.29,ICD Surat (Sachana GIDC),60.39,Hazira Port,73.91,Surat Airport (STV),68.71,Attari ICP,1149.46
TORANVERA,NAVSARI,490.0,523115,village,JORAVASAN,26.48,ICD Surat (Sachana GIDC),61.63,Hazira Port,76.07,Surat Airport (STV),70.53,Attari ICP,1148.32
RUZVANI,NAVSARI,490.0,523119,village,DUNGRI,18.83,ICD Surat (Sachana GIDC),57.16,Hazira Port,69.91,Surat Airport (STV),64.97,Attari ICP,1148.53
VAV,NAVSARI,490.0,523108,village,DUNGRI,14.04,ICD Surat (Sachana GIDC),53.96,Hazira Port,65.73,Surat Airport (STV),61.11,Attari ICP,1147.63
KHERGAM,NAVSARI,490.0,523120,village,DUNGRI,15.93,ICD Surat (Sachana GIDC),55.81,Hazira Port,67.78,Surat Airport (STV),63.11,Attari ICP,1148.79
PANIKHADAK,NAVSARI,490.0,523116,village,JORAVASAN,23.72,ICD Surat (Sachana GIDC),58.73,Hazira Port,73.09,Surat Airport (STV),67.55,Attari ICP,1146.47
DHAMA DHUMA,NAVSARI,490.0,523111,village,JORAVASAN,25.41,ICD Surat (Sachana GIDC),59.12,Hazira Port,74.09,Surat Airport (STV),68.33,Attari ICP,1145.35
PANANJ,NAVSARI,490.0,523104,village,JORAVASAN,17.62,ICD Surat (Sachana GIDC),54.56,Hazira Port,67.75,Surat Airport (STV),62.61,Attari ICP,1145.81
NADAGDHARI,NAVSARI,490.0,523110,village,JORAVASAN,24.2,ICD Surat (Sachana GIDC),58.12,Hazira Port,72.94,Surat Airport (STV),67.22,Attari ICP,1145.02
ACHHAVANI,NAVSARI,490.0,523109,village,JORAVASAN,20.52,ICD Surat (Sachana GIDC),56.74,Hazira Port,70.41,Surat Airport (STV),65.11,Attari ICP,1146.49
VAD,NAVSARI,490.0,523105,village,JORAVASAN,15.47,ICD Surat (Sachana GIDC),52.2,Hazira Port,65.34,Surat Airport (STV),60.19,Attari ICP,1144.16
KACHHOL,NAVSARI,490.0,522897,village,VEDCHHA,6.68,ICD Surat (Sachana GIDC),25.29,Hazira Port,41.11,Surat Airport (STV),34.46,Attari ICP,1121.56
KHADSUPA,NAVSARI,490.0,522896,village,VEDCHHA,8.18,ICD Surat (Sachana GIDC),26.69,Hazira Port,43.0,Surat Airport (STV),36.24,Attari ICP,1121.87
BHULA FALIYA,NAVSARI,490.0,522895,village,VEDCHHA,9.75,ICD Surat (Sachana GIDC),27.55,Hazira Port,44.42,Surat Airport (STV),37.51,Attari ICP,1121.65
DABHALAI,NAVSARI,490.0,522890,village,VEDCHHA,15.31,ICD Surat (Sachana GIDC),29.51,Hazira Port,48.34,Surat Airport (STV),40.81,Attari ICP,1119.25
PARDI,NAVSARI,490.0,522888,village,VEDCHHA,12.18,ICD Surat (Sachana GIDC),27.01,Hazira Port,45.11,Surat Airport (STV),37.78,Attari ICP,1119.38
SARPOR,NAVSARI,490.0,522889,village,VEDCHHA,13.73,ICD Surat (Sachana GIDC),27.89,Hazira Port,46.47,Surat Airport (STV),39.0,Attari ICP,1118.98
DANTEJ,NAVSARI,490.0,522885,village,HANSAPORE,1.77,ICD Surat (Sachana GIDC),21.83,Hazira Port,35.62,Surat Airport (STV),29.42,Attari ICP,1120.86
KUMBHAR FALIYA,NAVSARI,490.0,522892,village,VEDCHHA,18.97,ICD Surat (Sachana GIDC),32.42,Hazira Port,51.92,Surat Airport (STV),44.2,Attari ICP,1118.97
WADA (SISODRA),NAVSARI,490.0,522887,village,HANSAPORE,4.88,ICD Surat (Sachana GIDC),23.01,Hazira Port,38.46,Surat Airport (STV),31.84,Attari ICP,1120.41
ASHTAGAM,NAVSARI,490.0,522881,village,VEDCHHA,10.95,ICD Surat (Sachana GIDC),27.58,Hazira Port,45.0,Surat Airport (STV),37.9,Attari ICP,1120.83
NAGDHARA,NAVSARI,490.0,522891,village,VEDCHHA,17.24,ICD Surat (Sachana GIDC),30.86,Hazira Port,50.12,Surat Airport (STV),42.46,Attari ICP,1118.92
UN,NAVSARI,490.0,522882,village,HANSAPORE,8.6,ICD Surat (Sachana GIDC),24.25,Hazira Port,41.38,Surat Airport (STV),34.29,Attari ICP,1119.33
SADLAV,NAVSARI,490.0,522880,village,HANSAPORE,11.83,ICD Surat (Sachana GIDC),25.3,Hazira Port,43.72,Surat Airport (STV),36.25,Attari ICP,1117.95
TOLI,NAVSARI,490.0,522879,village,HANSAPORE,13.91,ICD Surat (Sachana GIDC),26.41,Hazira Port,45.45,Surat Airport (STV),37.8,Attari ICP,1117.34
SATEM,NAVSARI,490.0,522878,village,VEDCHHA,16.26,ICD Surat (Sachana GIDC),28.35,Hazira Port,47.83,Surat Airport (STV),40.06,Attari ICP,1117.25
SISODRA (GANESH),NAVSARI,490.0,522883,village,HANSAPORE,6.14,ICD Surat (Sachana GIDC),22.19,Hazira Port,38.56,Surat Airport (STV),31.62,Attari ICP,1118.96
NASILPOR,NAVSARI,490.0,522871,village,NAVSARI,6.89,ICD Surat (Sachana GIDC),20.11,Hazira Port,37.5,Surat Airport (STV),30.19,Attari ICP,1116.57
VASAR,NAVSARI,490.0,522874,village,GANDHI SMRITI,11.29,ICD Surat (Sachana GIDC),23.12,Hazira Port,41.9,Surat Airport (STV),34.26,Attari ICP,1116.24
MUNSAD,NAVSARI,490.0,522873,village,GANDHI SMRITI,9.22,ICD Surat (Sachana GIDC),22.19,Hazira Port,40.21,Surat Airport (STV),32.78,Attari ICP,1116.93
BHATTAI,NAVSARI,490.0,522872,village,NAVSARI,8.44,ICD Surat (Sachana GIDC),20.55,Hazira Port,38.67,Surat Airport (STV),31.17,Attari ICP,1115.9
AMBADA,NAVSARI,490.0,522875,village,HANSAPORE,13.03,ICD Surat (Sachana GIDC),24.23,Hazira Port,43.51,Surat Airport (STV),35.74,Attari ICP,1115.88
UGAT,NAVSARI,490.0,522876,village,HANSAPORE,15.93,ICD Surat (Sachana GIDC),25.89,Hazira Port,45.95,Surat Airport (STV),37.95,Attari ICP,1114.89
DHARAGIRI,NAVSARI,490.0,522870,village,NAVSARI,5.53,ICD Surat (Sachana GIDC),18.48,Hazira Port,35.67,Surat Airport (STV),28.35,Attari ICP,1115.79
VIRWADI,NAVSARI,490.0,522868,village,NAVSARI,7.03,ICD Surat (Sachana GIDC),19.32,Hazira Port,37.11,Surat Airport (STV),29.65,Attari ICP,1115.64
ONCHI,NAVSARI,490.0,522867,village,NAVSARI,8.48,ICD Surat (Sachana GIDC),19.75,Hazira Port,38.21,Surat Airport (STV),30.58,Attari ICP,1115.01
DANDESAR,NAVSARI,490.0,522866,village,NAVSARI,10.55,ICD Surat (Sachana GIDC),21.1,Hazira Port,40.18,Surat Airport (STV),32.4,Attari ICP,1114.76
SINGOD,NAVSARI,490.0,522865,village,NAVSARI,12.61,ICD Surat (Sachana GIDC),22.62,Hazira Port,42.18,Surat Airport (STV),34.29,Attari ICP,1114.6
NAVAPARA,NAVSARI,490.0,522877,village,GANDHI SMRITI,17.0,ICD Surat (Sachana GIDC),25.85,Hazira Port,46.34,Surat Airport (STV),38.2,Attari ICP,1113.77
SHAHU,NAVSARI,490.0,522864,village,NAVSARI,14.76,ICD Surat (Sachana GIDC),23.83,Hazira Port,43.99,Surat Airport (STV),35.93,Attari ICP,1113.83
KASBAPAR,NAVSARI,490.0,522857,village,NAVSARI,3.43,ICD Surat (Sachana GIDC),15.75,Hazira Port,31.9,Surat Airport (STV),24.7,Attari ICP,1114.89
TARSADI,NAVSARI,490.0,522861,village,NAVSARI,10.81,ICD Surat (Sachana GIDC),20.26,Hazira Port,39.78,Surat Airport (STV),31.85,Attari ICP,1113.63
MOLDHARA,NAVSARI,490.0,522860,village,NAVSARI,8.57,ICD Surat (Sachana GIDC),18.6,Hazira Port,37.49,Surat Airport (STV),29.7,Attari ICP,1113.84
VACHHARVAD,NAVSARI,490.0,522863,village,NAVSARI,14.43,ICD Surat (Sachana GIDC),22.71,Hazira Port,43.13,Surat Airport (STV),34.97,Attari ICP,1112.83
KHERGAM,NAVSARI,490.0,522862,village,NAVSARI,12.5,ICD Surat (Sachana GIDC),21.16,Hazira Port,41.21,Surat Airport (STV),33.13,Attari ICP,1113.03
KADIPOR,NAVSARI,490.0,522856,village,NAVSARI,4.21,ICD Surat (Sachana GIDC),15.27,Hazira Port,31.99,Surat Airport (STV),24.62,Attari ICP,1114.17
AMRI,NAVSARI,490.0,522858,village,NAVSARI,5.31,ICD Surat (Sachana GIDC),16.08,Hazira Port,33.63,Surat Airport (STV),26.11,Attari ICP,1114.0
AMADPOR,NAVSARI,490.0,522859,village,NAVSARI,6.58,ICD Surat (Sachana GIDC),16.85,Hazira Port,35.07,Surat Airport (STV),27.4,Attari ICP,1113.76
SUPA,NAVSARI,490.0,522853,village,NAVSARI,12.17,ICD Surat (Sachana GIDC),19.82,Hazira Port,40.13,Surat Airport (STV),31.95,Attari ICP,1111.97
TELADA,NAVSARI,490.0,522849,village,NAVSARI,8.37,ICD Surat (Sachana GIDC),16.56,Hazira Port,35.84,Surat Airport (STV),27.87,Attari ICP,1112.31
PINSAD,NAVSARI,490.0,522854,village,NAVSARI,10.06,ICD Surat (Sachana GIDC),17.95,Hazira Port,37.77,Surat Airport (STV),29.7,Attari ICP,1112.11
PADGHA,NAVSARI,490.0,522855,village,NAVSARI,5.62,ICD Surat (Sachana GIDC),15.11,Hazira Port,32.89,Surat Airport (STV),25.26,Attari ICP,1113.21
KUREL,NAVSARI,490.0,522852,village,NAVSARI,13.9,ICD Surat (Sachana GIDC),20.52,Hazira Port,41.39,Surat Airport (STV),33.04,Attari ICP,1110.99
SARONA,NAVSARI,490.0,522850,village,NAVSARI,11.02,ICD Surat (Sachana GIDC),17.31,Hazira Port,37.73,Surat Airport (STV),29.46,Attari ICP,1110.79
SARAI,NAVSARI,490.0,522845,village,MAROLI,5.41,ICD Surat (Sachana GIDC),13.17,Hazira Port,31.4,Surat Airport (STV),23.55,Attari ICP,1111.66
VEJALPOR,NAVSARI,490.0,522848,village,MAROLI,7.8,ICD Surat (Sachana GIDC),14.34,Hazira Port,33.74,Surat Airport (STV),25.66,Attari ICP,1111.08
