village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km,nearest_toll_plaza,dist_toll_plaza_km
Durgapur (RV),NORTH AND MIDDLE ANDAMAN,639,645228,village,4,0.74,Acharya Jagadish Chandra Bose Flyover,1124.97,Paradip,1021.79,Paradeep,1022.29,Paradip Port,1015.16,ICD Bhubaneswar,1077.02,Zorinpui ICP,1061.88,Biju Patnaik International Airport (BBI),1076.68,MMLP Kolkata,1127.02,Paradip Terminal,1015.16,FCI Depot Bhubaneswar,1080.14,Pipili Toll Gate,1067.12
Aerial Bay (RV),NORTH AND MIDDLE ANDAMAN,639,645227,village,4,0.03,Acharya Jagadish Chandra Bose Flyover,1123.94,Paradip,1020.72,Paradeep,1021.22,Paradip Port,1014.09,ICD Bhubaneswar,1075.95,Zorinpui ICP,1061.08,Biju Patnaik International Airport (BBI),1075.61,MMLP Kolkata,1125.99,Paradip Terminal,1014.09,FCI Depot Bhubaneswar,1079.07,Pipili Toll Gate,1066.05
Sagar Dweep (RV),NORTH AND MIDDLE ANDAMAN,639,645242,village,4,7.71,Acharya Jagadish Chandra Bose Flyover,1118.73,Paradip,1017.49,Paradeep,1017.99,Paradip Port,1010.82,ICD Bhubaneswar,1073.17,Zorinpui ICP,1053.41,Biju Patnaik International Airport (BBI),1072.86,MMLP Kolkata,1120.76,Paradip Terminal,1010.82,FCI Depot Bhubaneswar,1076.28,Pipili Toll Gate,1063.35
Swarajgram (RV),NORTH AND MIDDLE ANDAMAN,639,645214,village,4,11.47,Acharya Jagadish Chandra Bose Flyover,1112.78,Paradip,1008.66,Paradeep,1009.16,Paradip Port,1002.04,ICD Bhubaneswar,1063.81,Zorinpui ICP,1053.16,Biju Patnaik International Airport (BBI),1063.47,MMLP Kolkata,1114.85,Paradip Terminal,1002.04,FCI Depot Bhubaneswar,1066.93,Pipili Toll Gate,1053.9
Radha Nagar (RV),NORTH AND MIDDLE ANDAMAN,639,645213,village,4,15.02,Acharya Jagadish Chandra Bose Flyover,1109.21,Paradip,1005.43,Paradeep,1005.93,Paradip Port,998.8,ICD Bhubaneswar,1060.69,Zorinpui ICP,1049.6,Biju Patnaik International Airport (BBI),1060.35,MMLP Kolkata,1111.28,Paradip Terminal,998.8,FCI Depot Bhubaneswar,1063.8,Pipili Toll Gate,1050.8
Shyam Nagar (EFA),NORTH AND MIDDLE ANDAMAN,639,645251,village,4,17.35,Acharya Jagadish Chandra Bose Flyover,1106.75,Paradip,1003.22,Paradeep,1003.72,Paradip Port,996.58,ICD Bhubaneswar,1058.55,Zorinpui ICP,1047.12,Biju Patnaik International Airport (BBI),1058.22,MMLP Kolkata,1108.81,Paradip Terminal,996.58,FCI Depot Bhubaneswar,1061.66,Pipili Toll Gate,1048.67
Shibpur (RV),NORTH AND MIDDLE ANDAMAN,639,645229,village,4,0.73,Acharya Jagadish Chandra Bose Flyover,1128.5,Paradip,1025.13,Paradeep,1025.63,Paradip Port,1018.51,ICD Bhubaneswar,1080.3,Zorinpui ICP,1065.16,Biju Patnaik International Airport (BBI),1079.95,MMLP Kolkata,1130.55,Paradip Terminal,1018.51,FCI Depot Bhubaneswar,1083.41,Pipili Toll Gate,1070.39
Kalipur (RV),NORTH AND MIDDLE ANDAMAN,639,645230,village,4,0.25,Acharya Jagadish Chandra Bose Flyover,1130.41,Paradip,1026.54,Paradeep,1027.04,Paradip Port,1019.93,ICD Bhubaneswar,1081.59,Zorinpui ICP,1067.61,Biju Patnaik International Airport (BBI),1081.24,MMLP Kolkata,1132.47,Paradip Terminal,1019.93,FCI Depot Bhubaneswar,1084.71,Pipili Toll Gate,1071.66
Narcondam Island (Police post),NORTH AND MIDDLE ANDAMAN,639,645244,village,4,132.38,Acharya Jagadish Chandra Bose Flyover,1169.15,Paradip,1097.29,Paradeep,1097.85,Paradip Port,1090.16,ICD Bhubaneswar,1158.03,Zorinpui ICP,1047.88,Biju Patnaik International Airport (BBI),1158.04,MMLP Kolkata,1170.79,Paradip Terminal,1090.16,FCI Depot Bhubaneswar,1161.04,PURBA MEDINIPUR Toll Plaza,1140.77
North Button Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,24.14,Acharya Jagadish Chandra Bose Flyover,1222.82,Paradip,1106.95,Paradeep,1107.41,Paradip Port,1100.62,ICD Bhubaneswar,1158.69,Zorinpui ICP,1166.83,Biju Patnaik International Airport (BBI),1158.14,MMLP Visakhapatnam,1205.12,Paradip Terminal,1100.62,FCI Depot Bhubaneswar,1161.86,Pipili Toll Gate,1148.18
Middle Button Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,24.08,Acharya Jagadish Chandra Bose Flyover,1225.18,Paradip,1107.8,Paradeep,1108.26,Paradip Port,1101.5,ICD Bhubaneswar,1159.19,Zorinpui ICP,1171.43,Biju Patnaik International Airport (BBI),1158.61,MMLP Visakhapatnam,1203.47,Paradip Terminal,1101.5,FCI Depot Bhubaneswar,1162.36,Pipili Toll Gate,1148.62
South Button Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,22.93,Acharya Jagadish Chandra Bose Flyover,1230.31,Paradip,1112.12,Paradeep,1112.57,Paradip Port,1105.84,ICD Bhubaneswar,1163.29,Zorinpui ICP,1177.24,Biju Patnaik International Airport (BBI),1162.7,MMLP Visakhapatnam,1206.0,Paradip Terminal,1105.84,FCI Depot Bhubaneswar,1166.46,Pipili Toll Gate,1152.68
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,15.43,Acharya Jagadish Chandra Bose Flyover,1161.54,Paradip,1043.65,Paradeep,1044.11,Paradip Port,1037.32,ICD Bhubaneswar,1095.46,Zorinpui ICP,1117.37,Biju Patnaik International Airport (BBI),1094.92,MMLP Visakhapatnam,1146.51,Paradip Terminal,1037.32,FCI Depot Bhubaneswar,1098.63,Pipili Toll Gate,1084.98
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,15.23,Acharya Jagadish Chandra Bose Flyover,1160.51,Paradip,1042.73,Paradeep,1043.19,Paradip Port,1036.4,ICD Bhubaneswar,1094.57,Zorinpui ICP,1116.32,Biju Patnaik International Airport (BBI),1094.03,MMLP Visakhapatnam,1145.87,Paradip Terminal,1036.4,FCI Depot Bhubaneswar,1097.73,Pipili Toll Gate,1084.1
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,14.9,Acharya Jagadish Chandra Bose Flyover,1159.91,Paradip,1042.25,Paradeep,1042.71,Paradip Port,1035.92,ICD Bhubaneswar,1094.12,Zorinpui ICP,1115.6,Biju Patnaik International Airport (BBI),1093.58,MMLP Visakhapatnam,1145.65,Paradip Terminal,1035.92,FCI Depot Bhubaneswar,1097.29,Pipili Toll Gate,1083.65
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,14.99,Acharya Jagadish Chandra Bose Flyover,1159.2,Paradip,1041.58,Paradeep,1042.04,Paradip Port,1035.25,ICD Bhubaneswar,1093.47,Zorinpui ICP,1114.94,Biju Patnaik International Airport (BBI),1092.93,MMLP Visakhapatnam,1145.12,Paradip Terminal,1035.25,FCI Depot Bhubaneswar,1096.63,Pipili Toll Gate,1083.0
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,14.85,Acharya Jagadish Chandra Bose Flyover,1158.83,Paradip,1041.28,Paradeep,1041.74,Paradip Port,1034.94,ICD Bhubaneswar,1093.18,Zorinpui ICP,1114.51,Biju Patnaik International Airport (BBI),1092.65,MMLP Visakhapatnam,1144.96,Paradip Terminal,1034.94,FCI Depot Bhubaneswar,1096.35,Pipili Toll Gate,1082.72
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,14.75,Acharya Jagadish Chandra Bose Flyover,1158.5,Paradip,1041.0,Paradeep,1041.46,Paradip Port,1034.67,ICD Bhubaneswar,1092.93,Zorinpui ICP,1114.13,Biju Patnaik International Airport (BBI),1092.39,MMLP Visakhapatnam,1144.82,Paradip Terminal,1034.67,FCI Depot Bhubaneswar,1096.09,Pipili Toll Gate,1082.46
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,2.81,Acharya Jagadish Chandra Bose Flyover,1154.97,Paradip,1041.36,Paradeep,1041.83,Paradip Port,1034.94,ICD Bhubaneswar,1094.15,Zorinpui ICP,1104.63,Biju Patnaik International Airport (BBI),1093.67,MMLP Visakhapatnam,1151.2,Paradip Terminal,1034.94,FCI Depot Bhubaneswar,1097.3,Pipili Toll Gate,1083.83
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,2.79,Acharya Jagadish Chandra Bose Flyover,1155.01,Paradip,1041.42,Paradeep,1041.89,Paradip Port,1035.0,ICD Bhubaneswar,1094.22,Zorinpui ICP,1104.64,Biju Patnaik International Airport (BBI),1093.73,MMLP Visakhapatnam,1151.27,Paradip Terminal,1035.0,FCI Depot Bhubaneswar,1097.37,Pipili Toll Gate,1083.9
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,2.46,Acharya Jagadish Chandra Bose Flyover,1154.97,Paradip,1041.48,Paradeep,1041.95,Paradip Port,1035.06,ICD Bhubaneswar,1094.3,Zorinpui ICP,1104.44,Biju Patnaik International Airport (BBI),1093.81,MMLP Visakhapatnam,1151.48,Paradip Terminal,1035.06,FCI Depot Bhubaneswar,1097.45,Pipili Toll Gate,1083.98
Swamp Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,2.92,Acharya Jagadish Chandra Bose Flyover,1152.64,Paradip,1040.57,Paradeep,1041.04,Paradip Port,1034.12,ICD Bhubaneswar,1093.72,Zorinpui ICP,1100.07,Biju Patnaik International Airport (BBI),1093.25,MMLP Visakhapatnam,1152.9,Paradip Terminal,1034.12,FCI Depot Bhubaneswar,1096.86,Pipili Toll Gate,1083.45
Temple Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,12.02,Acharya Jagadish Chandra Bose Flyover,1114.96,Paradip,1014.49,Paradeep,1015.0,Paradip Port,1007.8,ICD Bhubaneswar,1070.35,Zorinpui ICP,1048.98,Biju Patnaik International Airport (BBI),1070.05,MMLP Kolkata,1116.98,Paradip Terminal,1007.8,FCI Depot Bhubaneswar,1073.46,Pipili Toll Gate,1060.57
Turtle Islands,NORTH AND MIDDLE ANDAMAN,639,,village,4,11.91,Acharya Jagadish Chandra Bose Flyover,1116.51,Paradip,1016.31,Paradeep,1016.81,Paradip Port,1009.62,ICD Bhubaneswar,1072.21,Zorinpui ICP,1049.84,Biju Patnaik International Airport (BBI),1071.91,MMLP Kolkata,1118.53,Paradip Terminal,1009.62,FCI Depot Bhubaneswar,1075.31,Pipili Toll Gate,1062.43
Turtle Islands,NORTH AND MIDDLE ANDAMAN,639,,village,4,11.2,Acharya Jagadish Chandra Bose Flyover,1117.45,Paradip,1017.16,Paradeep,1017.66,Paradip Port,1010.47,ICD Bhubaneswar,1073.03,Zorinpui ICP,1050.77,Biju Patnaik International Airport (BBI),1072.73,MMLP Kolkata,1119.47,Paradip Terminal,1010.47,FCI Depot Bhubaneswar,1076.14,Pipili Toll Gate,1063.25
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,7.3,Acharya Jagadish Chandra Bose Flyover,1234.27,Paradip,1109.18,Paradeep,1109.61,Paradip Port,1103.04,ICD Bhubaneswar,1158.75,Zorinpui ICP,1192.35,Biju Patnaik International Airport (BBI),1158.07,MMLP Visakhapatnam,1192.3,Paradip Terminal,1103.04,FCI Depot Bhubaneswar,1161.94,Pipili Toll Gate,1147.91
Boudeville Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,8.82,Acharya Jagadish Chandra Bose Flyover,1149.79,Paradip,1034.64,Paradeep,1035.11,Paradip Port,1028.25,ICD Bhubaneswar,1087.15,Zorinpui ICP,1102.78,Biju Patnaik International Airport (BBI),1086.65,MMLP Visakhapatnam,1142.97,Paradip Terminal,1028.25,FCI Depot Bhubaneswar,1090.31,Pipili Toll Gate,1076.79
Entrance Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,6.58,Acharya Jagadish Chandra Bose Flyover,1152.79,Paradip,1038.14,Paradeep,1038.61,Paradip Port,1031.75,ICD Bhubaneswar,1090.74,Zorinpui ICP,1104.49,Biju Patnaik International Airport (BBI),1090.24,MMLP Visakhapatnam,1146.8,Paradip Terminal,1031.75,FCI Depot Bhubaneswar,1093.89,Pipili Toll Gate,1080.38
Buchanan Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,6.31,Acharya Jagadish Chandra Bose Flyover,1150.92,Paradip,1036.36,Paradeep,1036.83,Paradip Port,1029.96,ICD Bhubaneswar,1088.99,Zorinpui ICP,1102.76,Biju Patnaik International Airport (BBI),1088.49,MMLP Visakhapatnam,1145.38,Paradip Terminal,1029.96,FCI Depot Bhubaneswar,1092.14,Pipili Toll Gate,1078.64
Sea Serpent island,NORTH AND MIDDLE ANDAMAN,639,,village,4,7.56,Acharya Jagadish Chandra Bose Flyover,1147.59,Paradip,1032.98,Paradeep,1033.45,Paradip Port,1026.58,ICD Bhubaneswar,1085.63,Zorinpui ICP,1100.0,Biju Patnaik International Airport (BBI),1085.13,MMLP Visakhapatnam,1142.37,Paradip Terminal,1026.58,FCI Depot Bhubaneswar,1088.78,Pipili Toll Gate,1075.29
Ranger Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,8.45,Acharya Jagadish Chandra Bose Flyover,1156.88,Paradip,1041.4,Paradeep,1041.86,Paradip Port,1035.02,ICD Bhubaneswar,1093.77,Zorinpui ICP,1109.39,Biju Patnaik International Airport (BBI),1093.26,MMLP Visakhapatnam,1148.31,Paradip Terminal,1035.02,FCI Depot Bhubaneswar,1096.93,Pipili Toll Gate,1083.38
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,7.47,Acharya Jagadish Chandra Bose Flyover,1148.45,Paradip,1033.76,Paradeep,1034.23,Paradip Port,1027.36,ICD Bhubaneswar,1086.38,Zorinpui ICP,1100.88,Biju Patnaik International Airport (BBI),1085.88,MMLP Visakhapatnam,1142.92,Paradip Terminal,1027.36,FCI Depot Bhubaneswar,1089.53,Pipili Toll Gate,1076.03
Snake island,NORTH AND MIDDLE ANDAMAN,639,,village,4,6.54,Acharya Jagadish Chandra Bose Flyover,1148.44,Paradip,1033.99,Paradeep,1034.46,Paradip Port,1027.59,ICD Bhubaneswar,1086.67,Zorinpui ICP,1100.45,Biju Patnaik International Airport (BBI),1086.18,MMLP Visakhapatnam,1143.51,Paradip Terminal,1027.59,FCI Depot Bhubaneswar,1089.82,Pipili Toll Gate,1076.33
Surat island,NORTH AND MIDDLE ANDAMAN,639,,village,4,9.9,Acharya Jagadish Chandra Bose Flyover,1152.73,Paradip,1037.24,Paradeep,1037.71,Paradip Port,1030.86,ICD Bhubaneswar,1089.66,Zorinpui ICP,1105.83,Biju Patnaik International Airport (BBI),1089.15,MMLP Visakhapatnam,1144.71,Paradip Terminal,1030.86,FCI Depot Bhubaneswar,1092.81,Pipili Toll Gate,1079.27
Speke island,NORTH AND MIDDLE ANDAMAN,639,,village,4,9.92,Acharya Jagadish Chandra Bose Flyover,1154.23,Paradip,1038.71,Paradeep,1039.18,Paradip Port,1032.33,ICD Bhubaneswar,1091.1,Zorinpui ICP,1107.19,Biju Patnaik International Airport (BBI),1090.59,MMLP Visakhapatnam,1145.92,Paradip Terminal,1032.33,FCI Depot Bhubaneswar,1094.26,Pipili Toll Gate,1080.72
Roper Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,10.13,Acharya Jagadish Chandra Bose Flyover,1155.81,Paradip,1040.03,Paradeep,1040.5,Paradip Port,1033.66,ICD Bhubaneswar,1092.36,Zorinpui ICP,1108.97,Biju Patnaik International Airport (BBI),1091.84,MMLP Visakhapatnam,1146.67,Paradip Terminal,1033.66,FCI Depot Bhubaneswar,1095.51,Pipili Toll Gate,1081.96
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,17.75,Acharya Jagadish Chandra Bose Flyover,1170.14,Paradip,1051.03,Paradeep,1051.49,Paradip Port,1044.73,ICD Bhubaneswar,1102.5,Zorinpui ICP,1126.78,Biju Patnaik International Airport (BBI),1101.93,MMLP Visakhapatnam,1151.0,Paradip Terminal,1044.73,FCI Depot Bhubaneswar,1105.66,Pipili Toll Gate,1091.96
Mask Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,15.3,Acharya Jagadish Chandra Bose Flyover,1166.31,Paradip,1048.08,Paradeep,1048.54,Paradip Port,1041.76,ICD Bhubaneswar,1099.77,Zorinpui ICP,1122.04,Biju Patnaik International Airport (BBI),1099.22,MMLP Visakhapatnam,1149.81,Paradip Terminal,1041.76,FCI Depot Bhubaneswar,1102.94,Pipili Toll Gate,1089.27
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,14.95,Acharya Jagadish Chandra Bose Flyover,1164.1,Paradip,1046.13,Paradeep,1046.59,Paradip Port,1039.81,ICD Bhubaneswar,1097.9,Zorinpui ICP,1119.7,Biju Patnaik International Airport (BBI),1097.35,MMLP Visakhapatnam,1148.54,Paradip Terminal,1039.81,FCI Depot Bhubaneswar,1101.07,Pipili Toll Gate,1087.41
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,16.08,Acharya Jagadish Chandra Bose Flyover,1161.33,Paradip,1043.29,Paradeep,1043.75,Paradip Port,1036.97,ICD Bhubaneswar,1095.07,Zorinpui ICP,1117.45,Biju Patnaik International Airport (BBI),1094.52,MMLP Visakhapatnam,1145.95,Paradip Terminal,1036.97,FCI Depot Bhubaneswar,1098.23,Pipili Toll Gate,1084.58
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,15.09,Acharya Jagadish Chandra Bose Flyover,1161.55,Paradip,1043.74,Paradeep,1044.2,Paradip Port,1037.42,ICD Bhubaneswar,1095.58,Zorinpui ICP,1117.24,Biju Patnaik International Airport (BBI),1095.03,MMLP Visakhapatnam,1146.72,Paradip Terminal,1037.42,FCI Depot Bhubaneswar,1098.74,Pipili Toll Gate,1085.1
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,15.44,Acharya Jagadish Chandra Bose Flyover,1161.31,Paradip,1043.43,Paradeep,1043.89,Paradip Port,1037.11,ICD Bhubaneswar,1095.25,Zorinpui ICP,1117.17,Biju Patnaik International Airport (BBI),1094.7,MMLP Visakhapatnam,1146.33,Paradip Terminal,1037.11,FCI Depot Bhubaneswar,1098.41,Pipili Toll Gate,1084.77
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,1.1,Acharya Jagadish Chandra Bose Flyover,1122.8,Paradip,1019.58,Paradeep,1020.08,Paradip Port,1012.95,ICD Bhubaneswar,1074.83,Zorinpui ICP,1060.12,Biju Patnaik International Airport (BBI),1074.49,MMLP Kolkata,1124.86,Paradip Terminal,1012.95,FCI Depot Bhubaneswar,1077.94,Pipili Toll Gate,1064.93
Bluff Island(Lurua),NORTH AND MIDDLE ANDAMAN,639,,village,4,10.74,Acharya Jagadish Chandra Bose Flyover,1214.95,Paradip,1089.69,Paradeep,1090.13,Paradip Port,1083.55,ICD Bhubaneswar,1139.39,Zorinpui ICP,1175.79,Biju Patnaik International Airport (BBI),1138.72,MMLP Visakhapatnam,1174.93,Paradip Terminal,1083.55,FCI Depot Bhubaneswar,1142.58,Pipili Toll Gate,1128.57
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,1.91,Acharya Jagadish Chandra Bose Flyover,1213.17,Paradip,1090.12,Paradeep,1090.57,Paradip Port,1083.94,ICD Bhubaneswar,1140.34,Zorinpui ICP,1170.52,Biju Patnaik International Airport (BBI),1139.7,MMLP Visakhapatnam,1178.88,Paradip Terminal,1083.94,FCI Depot Bhubaneswar,1143.52,Pipili Toll Gate,1129.6
Talakaicha Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,3.27,Acharya Jagadish Chandra Bose Flyover,1213.89,Paradip,1090.52,Paradeep,1090.96,Paradip Port,1084.34,ICD Bhubaneswar,1140.66,Zorinpui ICP,1171.69,Biju Patnaik International Airport (BBI),1140.01,MMLP Visakhapatnam,1178.7,Paradip Terminal,1084.34,FCI Depot Bhubaneswar,1143.84,Pipili Toll Gate,1129.9
Cone Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,9.0,Acharya Jagadish Chandra Bose Flyover,1204.01,Paradip,1084.8,Paradeep,1085.25,Paradip Port,1078.53,ICD Bhubaneswar,1135.95,Zorinpui ICP,1156.13,Biju Patnaik International Airport (BBI),1135.37,MMLP Visakhapatnam,1180.34,Paradip Terminal,1078.53,FCI Depot Bhubaneswar,1139.13,Pipili Toll Gate,1125.36
Parkinson Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,8.76,Acharya Jagadish Chandra Bose Flyover,1205.07,Paradip,1086.76,Paradeep,1087.22,Paradip Port,1080.47,ICD Bhubaneswar,1138.11,Zorinpui ICP,1155.54,Biju Patnaik International Airport (BBI),1137.53,MMLP Visakhapatnam,1183.49,Paradip Terminal,1080.47,FCI Depot Bhubaneswar,1141.28,Pipili Toll Gate,1127.54
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,2.13,Acharya Jagadish Chandra Bose Flyover,1212.26,Paradip,1089.21,Paradeep,1089.65,Paradip Port,1083.02,ICD Bhubaneswar,1139.43,Zorinpui ICP,1169.73,Biju Patnaik International Airport (BBI),1138.8,MMLP Visakhapatnam,1178.07,Paradip Terminal,1083.02,FCI Depot Bhubaneswar,1142.62,Pipili Toll Gate,1128.69
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,8.01,Acharya Jagadish Chandra Bose Flyover,1222.93,Paradip,1101.83,Paradeep,1102.27,Paradip Port,1095.6,ICD Bhubaneswar,1152.4,Zorinpui ICP,1175.73,Biju Patnaik International Airport (BBI),1151.78,MMLP Visakhapatnam,1192.27,Paradip Terminal,1095.6,FCI Depot Bhubaneswar,1155.58,Pipili Toll Gate,1141.71
Flat Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,11.7,Acharya Jagadish Chandra Bose Flyover,1184.89,Paradip,1062.67,Paradeep,1063.12,Paradip Port,1056.45,ICD Bhubaneswar,1113.32,Zorinpui ICP,1144.66,Biju Patnaik International Airport (BBI),1112.7,MMLP Visakhapatnam,1156.19,Paradip Terminal,1056.45,FCI Depot Bhubaneswar,1116.49,Pipili Toll Gate,1102.65
Hump Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,17.74,Acharya Jagadish Chandra Bose Flyover,1174.66,Paradip,1054.59,Paradeep,1055.04,Paradip Port,1048.31,ICD Bhubaneswar,1105.8,Zorinpui ICP,1132.28,Biju Patnaik International Airport (BBI),1105.22,MMLP Visakhapatnam,1152.56,Paradip Terminal,1048.31,FCI Depot Bhubaneswar,1108.97,Pipili Toll Gate,1095.22
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,16.76,Acharya Jagadish Chandra Bose Flyover,1174.17,Paradip,1054.91,Paradeep,1055.36,Paradip Port,1048.62,ICD Bhubaneswar,1106.31,Zorinpui ICP,1130.51,Biju Patnaik International Airport (BBI),1105.74,MMLP Visakhapatnam,1154.13,Paradip Terminal,1048.62,FCI Depot Bhubaneswar,1109.47,Pipili Toll Gate,1095.75
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,5.56,Acharya Jagadish Chandra Bose Flyover,1212.55,Paradip,1088.65,Paradeep,1089.1,Paradip Port,1082.48,ICD Bhubaneswar,1138.68,Zorinpui ICP,1171.41,Biju Patnaik International Airport (BBI),1138.03,MMLP Visakhapatnam,1176.22,Paradip Terminal,1082.48,FCI Depot Bhubaneswar,1141.87,Pipili Toll Gate,1127.91
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,3.5,Acharya Jagadish Chandra Bose Flyover,1212.3,Paradip,1088.91,Paradeep,1089.36,Paradip Port,1082.73,ICD Bhubaneswar,1139.06,Zorinpui ICP,1170.34,Biju Patnaik International Airport (BBI),1138.42,MMLP Visakhapatnam,1177.26,Paradip Terminal,1082.73,FCI Depot Bhubaneswar,1142.24,Pipili Toll Gate,1128.31
Talakaicha Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,5.59,Acharya Jagadish Chandra Bose Flyover,1214.44,Paradip,1090.5,Paradeep,1090.94,Paradip Port,1084.33,ICD Bhubaneswar,1140.51,Zorinpui ICP,1173.13,Biju Patnaik International Airport (BBI),1139.85,MMLP Visakhapatnam,1177.76,Paradip Terminal,1084.33,FCI Depot Bhubaneswar,1143.69,Pipili Toll Gate,1129.73
Merk Bay (AC),NORTH AND MIDDLE ANDAMAN,639,645422,village,4,12.79,Acharya Jagadish Chandra Bose Flyover,1221.55,Paradip,1101.73,Paradeep,1102.18,Paradip Port,1095.48,ICD Bhubaneswar,1152.6,Zorinpui ICP,1172.38,Biju Patnaik International Airport (BBI),1152.0,MMLP Visakhapatnam,1194.24,Paradip Terminal,1095.48,FCI Depot Bhubaneswar,1155.78,Pipili Toll Gate,1141.96
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,11.95,Acharya Jagadish Chandra Bose Flyover,1221.99,Paradip,1101.93,Paradeep,1102.38,Paradip Port,1095.69,ICD Bhubaneswar,1152.75,Zorinpui ICP,1173.16,Biju Patnaik International Airport (BBI),1152.14,MMLP Visakhapatnam,1194.04,Paradip Terminal,1095.69,FCI Depot Bhubaneswar,1155.92,Pipili Toll Gate,1142.09
Unnamed,NORTH AND MIDDLE ANDAMAN,639,,village,4,9.25,Acharya Jagadish Chandra Bose Flyover,1218.39,Paradip,1097.87,Paradeep,1098.32,Paradip Port,1091.63,ICD Bhubaneswar,1148.61,Zorinpui ICP,1170.79,Biju Patnaik International Airport (BBI),1148.0,MMLP Visakhapatnam,1189.74,Paradip Terminal,1091.63,FCI Depot Bhubaneswar,1151.79,Pipili Toll Gate,1137.95
Mangrove Swamp,NORTH AND MIDDLE ANDAMAN,639,,village,4,9.13,Acharya Jagadish Chandra Bose Flyover,1216.97,Paradip,1096.56,Paradeep,1097.01,Paradip Port,1090.32,ICD Bhubaneswar,1147.34,Zorinpui ICP,1169.39,Biju Patnaik International Airport (BBI),1146.73,MMLP Visakhapatnam,1188.75,Paradip Terminal,1090.32,FCI Depot Bhubaneswar,1150.51,Pipili Toll Gate,1136.68
Round Island,NORTH AND MIDDLE ANDAMAN,639,,village,4,12.36,Acharya Jagadish Chandra Bose Flyover,1213.83,Paradip,1094.52,Paradeep,1094.97,Paradip Port,1088.26,ICD Bhubaneswar,1145.57,Zorinpui ICP,1164.81,Biju Patnaik International Airport (BBI),1144.98,MMLP Visakhapatnam,1188.72,Paradip Terminal,1088.26,FCI Depot Bhubaneswar,1148.74,Pipili Toll Gate,1134.96
Guitar Island (Toli tale),NORTH AND MIDDLE ANDAMAN,639,,village,4,13.29,Acharya Jagadish Chandra Bose Flyover,1213.35,Paradip,1094.31,Paradeep,1094.77,Paradip Port,1088.04,ICD Bhubaneswar,1145.43,Zorinpui ICP,1163.94,Biju Patnaik International Airport (BBI),1144.84,MMLP Visakhapatnam,1188.97,Paradip Terminal,1088.04,FCI Depot Bhubaneswar,1148.6,Pipili Toll Gate,1134.82
