village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Mohammadapur,SANGAREDDY,691,573863,village,65,10.78,Solapur–Chennai Economic Corridor,146.41,GULLAGUDA,10.23,Uppalvai,105.05,Krishnapatnam Port,421.83,ICD Hyderabad (Sanathnagar),48.67,Sunauli ICP,1213.45,Rajiv Gandhi International Airport (HYD),53.45,MMLP Hyderabad,51.79,Vedadri Terminal,250.15,FCI Depot Hyderabad,51.79
Turkal Khanapur,SANGAREDDY,691,573808,village,161,8.44,Solapur–Chennai Economic Corridor,172.23,NAGALAPALLE,24.13,Uppalvai,82.19,Krishnapatnam Port,427.68,ICD Hyderabad (Sanathnagar),37.77,Sunauli ICP,1187.87,Rajiv Gandhi International Airport (HYD),54.56,MMLP Hyderabad,43.99,Vedadri Terminal,237.06,FCI Depot Hyderabad,43.99
Kachireddipally,SANGAREDDY,691,573951,village,65,2.27,Solapur–Chennai Economic Corridor,159.18,LINGAMPALLI,5.42,Uppalvai,101.0,Krishnapatnam Port,407.12,ICD Hyderabad (Sanathnagar),21.84,Sunauli ICP,1202.57,Rajiv Gandhi International Airport (HYD),33.92,MMLP Hyderabad,26.13,Vedadri Terminal,223.89,FCI Depot Hyderabad,26.13
Nagireddy Pally,SANGAREDDY,691,573400,village,65,9.48,Solapur–Chennai Economic Corridor,143.53,Marpalli,3.24,Hirenanduru,98.41,Krishnapatnam Port,442.4,ICD Hyderabad (Sanathnagar),76.24,Sunauli ICP,1219.44,Rajiv Gandhi International Airport (HYD),79.99,MMLP Hyderabad,79.48,Vedadri Terminal,277.83,FCI Depot Hyderabad,79.48
Palem (DP),SANGAREDDY,691,573908,village,765D,4.67,Solapur–Chennai Economic Corridor,177.19,DABILPUR,15.13,Uppalvai,83.38,Krishnapatnam Port,419.61,ICD Hyderabad (Sanathnagar),27.49,Sunauli ICP,1184.13,Rajiv Gandhi International Airport (HYD),48.14,MMLP Hyderabad,34.48,Vedadri Terminal,224.03,FCI Depot Hyderabad,34.48
Cheriyal,SANGAREDDY,691,573893,village,65,1.27,Solapur–Chennai Economic Corridor,158.08,SHANKARPALLI,12.52,Uppalvai,95.63,Krishnapatnam Port,420.15,ICD Hyderabad (Sanathnagar),37.09,Sunauli ICP,1202.01,Rajiv Gandhi International Airport (HYD),47.68,MMLP Hyderabad,41.6,Vedadri Terminal,239.14,FCI Depot Hyderabad,41.6
Renlagadda (DP),SANGAREDDY,691,573942,village,65,1.33,Solapur–Chennai Economic Corridor,162.94,LINGAMPALLI,7.0,Uppalvai,97.15,Krishnapatnam Port,409.93,ICD Hyderabad (Sanathnagar),22.14,Sunauli ICP,1198.68,Rajiv Gandhi International Airport (HYD),36.81,MMLP Hyderabad,27.32,Vedadri Terminal,224.05,FCI Depot Hyderabad,27.32
Sangareddy (M),SANGAREDDY,691,802917,village,65,0.53,Solapur–Chennai Economic Corridor,157.87,RAVALPALLI KALA,18.2,Uppalvai,93.65,Krishnapatnam Port,428.26,ICD Hyderabad (Sanathnagar),46.73,Sunauli ICP,1201.98,Rajiv Gandhi International Airport (HYD),56.67,MMLP Hyderabad,51.28,Vedadri Terminal,248.74,FCI Depot Hyderabad,51.28
Yesgi,SANGAREDDY,691,572734,village,161A,10.82,Solapur–Chennai Economic Corridor,194.89,Bidar,18.81,Jankampet,84.81,Jawaharlal Nehru Port (JNPT/Navi Mumbai),490.15,ICD Hyderabad (Sanathnagar),115.89,Rupaidiha ICP,1177.53,Rajiv Gandhi International Airport (HYD),128.45,MMLP Hyderabad,121.59,Vedadri Terminal,314.09,FCI Depot Kalaburagi (Gulbarga),112.13
Kannapur,KAMAREDDY,685,571517,village,765D,8.48,Solapur–Chennai Economic Corridor,221.53,TALMADLA,20.89,Uppalvai,29.9,Krishnapatnam Port,479.24,ICD Hyderabad (Sanathnagar),87.31,Sunauli ICP,1139.34,Rajiv Gandhi International Airport (HYD),108.72,MMLP Hyderabad,94.56,Vedadri Terminal,265.97,FCI Depot Hyderabad,94.56
Kondapur,KAMAREDDY,685,571541,village,765D,9.92,Solapur–Chennai Economic Corridor,225.63,TALMADLA,9.34,Uppalvai,26.4,Krishnapatnam Port,472.69,ICD Hyderabad (Sanathnagar),82.38,Sunauli ICP,1134.36,Rajiv Gandhi International Airport (HYD),105.1,MMLP Hyderabad,89.69,Vedadri Terminal,254.41,FCI Depot Hyderabad,89.69
Bollaram,KAMAREDDY,685,571480,village,765D,3.51,Solapur–Chennai Economic Corridor,215.74,TALMADLA,29.65,Uppalvai,37.35,Krishnapatnam Port,480.11,ICD Hyderabad (Sanathnagar),87.85,Sunauli ICP,1145.9,Rajiv Gandhi International Airport (HYD),108.14,MMLP Hyderabad,94.97,Vedadri Terminal,271.33,FCI Depot Hyderabad,94.97
Rameshwarpalle,KAMAREDDY,685,571570,village,44,1.15,Solapur–Chennai Economic Corridor,230.35,TIPPAPUR,0.86,Uppalvai,26.67,Krishnapatnam Port,469.06,ICD Hyderabad (Sanathnagar),81.16,Sunauli ICP,1129.51,Rajiv Gandhi International Airport (HYD),104.66,MMLP Hyderabad,88.41,Vedadri Terminal,246.45,FCI Depot Hyderabad,88.41
Perumalla,KAMAREDDY,685,571514,village,765D,8.62,Solapur–Chennai Economic Corridor,220.11,TALMADLA,25.01,Uppalvai,32.33,Krishnapatnam Port,481.18,ICD Hyderabad (Sanathnagar),89.01,Sunauli ICP,1141.21,Rajiv Gandhi International Airport (HYD),109.94,MMLP Hyderabad,96.22,Vedadri Terminal,269.59,FCI Depot Hyderabad,96.22
Gundaram,KAMAREDDY,685,571540,village,765D,7.31,Solapur–Chennai Economic Corridor,223.26,TALMADLA,13.6,Uppalvai,27.82,Krishnapatnam Port,474.27,ICD Hyderabad (Sanathnagar),83.15,Sunauli ICP,1136.93,Rajiv Gandhi International Airport (HYD),105.4,MMLP Hyderabad,90.45,Vedadri Terminal,258.14,FCI Depot Hyderabad,90.45
Mardanda,KAMAREDDY,685,571409,village,161,6.4,Solapur–Chennai Economic Corridor,210.91,Bidar,41.06,Uppalvai,62.06,Krishnapatnam Port,499.03,ICD Hyderabad (Sanathnagar),109.58,Sunauli ICP,1157.99,Rajiv Gandhi International Airport (HYD),126.04,MMLP Hyderabad,116.09,Vedadri Terminal,301.56,FCI Depot Hyderabad,116.09
Thippapur,KAMAREDDY,685,571569,village,44,4.19,Solapur–Chennai Economic Corridor,229.54,TIPPAPUR,2.34,Uppalvai,25.5,Krishnapatnam Port,470.77,ICD Hyderabad (Sanathnagar),82.09,Sunauli ICP,1130.32,Rajiv Gandhi International Airport (HYD),105.39,MMLP Hyderabad,89.38,Vedadri Terminal,249.22,FCI Depot Hyderabad,89.38
Yerraram,KAMAREDDY,685,571474,village,765D,2.41,Solapur–Chennai Economic Corridor,210.15,TALMADLA,36.84,Uppalvai,44.41,Krishnapatnam Port,479.72,ICD Hyderabad (Sanathnagar),87.74,Sunauli ICP,1152.16,Rajiv Gandhi International Airport (HYD),106.97,MMLP Hyderabad,94.71,Vedadri Terminal,274.94,FCI Depot Hyderabad,94.71
Ryegatlapalle,KAMAREDDY,685,571576,village,44,3.49,Solapur–Chennai Economic Corridor,226.17,BHIKNUR,2.94,Uppalvai,30.58,Krishnapatnam Port,465.55,ICD Hyderabad (Sanathnagar),77.07,Sunauli ICP,1133.69,Rajiv Gandhi International Airport (HYD),100.48,MMLP Hyderabad,84.34,Vedadri Terminal,244.77,FCI Depot Hyderabad,84.34
Achaipalle,KAMAREDDY,685,571475,village,765D,0.8,Solapur–Chennai Economic Corridor,211.52,TALMADLA,35.17,Uppalvai,42.71,Krishnapatnam Port,479.91,ICD Hyderabad (Sanathnagar),87.82,Sunauli ICP,1150.63,Rajiv Gandhi International Airport (HYD),107.3,MMLP Hyderabad,94.83,Vedadri Terminal,274.17,FCI Depot Hyderabad,94.83
Zapti Jankampalle,KAMAREDDY,685,571479,village,765D,0.61,Solapur–Chennai Economic Corridor,213.07,TALMADLA,32.58,Uppalvai,40.46,Krishnapatnam Port,479.49,ICD Hyderabad (Sanathnagar),87.28,Sunauli ICP,1148.78,Rajiv Gandhi International Airport (HYD),107.14,MMLP Hyderabad,94.35,Vedadri Terminal,272.45,FCI Depot Hyderabad,94.35
Vadalparthi,KAMAREDDY,685,571494,village,765D,3.43,Solapur–Chennai Economic Corridor,216.68,TALMADLA,22.9,Uppalvai,34.44,Krishnapatnam Port,474.8,ICD Hyderabad (Sanathnagar),82.7,Sunauli ICP,1144.01,Rajiv Gandhi International Airport (HYD),103.87,MMLP Hyderabad,89.93,Vedadri Terminal,263.52,FCI Depot Hyderabad,89.93
Pothreddypalle,KAMAREDDY,685,571404,village,161,1.38,Solapur–Chennai Economic Corridor,217.08,Bodhan,44.25,Uppalvai,54.58,Krishnapatnam Port,500.47,ICD Hyderabad (Sanathnagar),109.66,Sunauli ICP,1150.63,Rajiv Gandhi International Airport (HYD),127.27,MMLP Hyderabad,116.39,Vedadri Terminal,298.77,FCI Depot Hyderabad,116.39
Pothaipalle,KAMAREDDY,685,571518,village,765D,12.57,Solapur–Chennai Economic Corridor,226.11,TALMADLA,18.61,Uppalvai,25.42,Krishnapatnam Port,482.33,ICD Hyderabad (Sanathnagar),90.69,Sunauli ICP,1134.78,Rajiv Gandhi International Airport (HYD),112.43,MMLP Hyderabad,97.97,Vedadri Terminal,266.85,FCI Depot Hyderabad,97.97
Lingupalle,KAMAREDDY,685,571586,village,44,2.95,Solapur–Chennai Economic Corridor,236.99,TALMADLA,5.64,Uppalvai,22.02,Krishnapatnam Port,473.49,ICD Hyderabad (Sanathnagar),86.9,Sunauli ICP,1122.86,Rajiv Gandhi International Airport (HYD),110.59,MMLP Hyderabad,94.12,Vedadri Terminal,247.7,FCI Depot Hyderabad,94.12
Anchanur,KAMAREDDY,685,571590,village,44,8.14,Solapur–Chennai Economic Corridor,240.01,TIPPAPUR,10.86,Uppalvai,24.61,Krishnapatnam Port,471.83,ICD Hyderabad (Sanathnagar),87.22,Sunauli ICP,1119.94,Rajiv Gandhi International Airport (HYD),111.17,MMLP Hyderabad,94.34,Vedadri Terminal,243.56,FCI Depot Hyderabad,94.34
Gorgal,KAMAREDDY,685,571430,village,765D,3.18,Solapur–Chennai Economic Corridor,219.18,KAMAREDDI,43.99,Uppalvai,45.52,Krishnapatnam Port,495.54,ICD Hyderabad (Sanathnagar),103.77,Sunauli ICP,1146.04,Rajiv Gandhi International Airport (HYD),122.54,MMLP Hyderabad,110.69,Vedadri Terminal,290.11,FCI Depot Hyderabad,110.69
Venkampalle,KAMAREDDY,685,571488,village,765D,4.03,Solapur–Chennai Economic Corridor,207.14,AKANAPET,32.57,Uppalvai,44.63,Krishnapatnam Port,471.8,ICD Hyderabad (Sanathnagar),79.63,Sunauli ICP,1153.99,Rajiv Gandhi International Airport (HYD),99.39,MMLP Hyderabad,86.67,Vedadri Terminal,266.5,FCI Depot Hyderabad,86.67
Golilingal,KAMAREDDY,685,571492,village,765D,3.69,Solapur–Chennai Economic Corridor,209.06,AKANAPET,26.7,Uppalvai,41.92,Krishnapatnam Port,468.89,ICD Hyderabad (Sanathnagar),76.63,Sunauli ICP,1151.49,Rajiv Gandhi International Airport (HYD),97.21,MMLP Hyderabad,83.78,Vedadri Terminal,261.23,FCI Depot Hyderabad,83.78
Matur,KAMAREDDY,685,571485,village,765D,3.53,Solapur–Chennai Economic Corridor,207.75,TALMADLA,35.13,Uppalvai,45.0,Krishnapatnam Port,474.91,ICD Hyderabad (Sanathnagar),82.85,Sunauli ICP,1153.86,Rajiv Gandhi International Airport (HYD),102.28,MMLP Hyderabad,89.85,Vedadri Terminal,270.21,FCI Depot Hyderabad,89.85
Chinur,KAMAREDDY,685,571491,village,765D,1.88,Solapur–Chennai Economic Corridor,209.86,AKANAPET,28.27,Uppalvai,41.35,Krishnapatnam Port,471.04,ICD Hyderabad (Sanathnagar),78.78,Sunauli ICP,1150.91,Rajiv Gandhi International Airport (HYD),99.21,MMLP Hyderabad,85.92,Vedadri Terminal,263.5,FCI Depot Hyderabad,85.92
Akkampalle,KAMAREDDY,685,571487,village,765D,1.72,Solapur–Chennai Economic Corridor,209.57,TALMADLA,33.07,Uppalvai,42.94,Krishnapatnam Port,475.35,ICD Hyderabad (Sanathnagar),83.19,Sunauli ICP,1151.91,Rajiv Gandhi International Airport (HYD),102.94,MMLP Hyderabad,90.23,Vedadri Terminal,269.46,FCI Depot Hyderabad,90.23
Lingampalle (Kalan),KAMAREDDY,685,571489,village,765D,2.0,Solapur–Chennai Economic Corridor,209.09,TIPPAPUR,30.81,Uppalvai,42.51,Krishnapatnam Port,472.36,ICD Hyderabad (Sanathnagar),80.13,Sunauli ICP,1151.93,Rajiv Gandhi International Airport (HYD),100.21,MMLP Hyderabad,87.22,Vedadri Terminal,265.81,FCI Depot Hyderabad,87.22
Tandur,KAMAREDDY,685,571486,village,765D,2.33,Solapur–Chennai Economic Corridor,209.04,TALMADLA,32.63,Uppalvai,43.12,Krishnapatnam Port,474.12,ICD Hyderabad (Sanathnagar),81.94,Sunauli ICP,1152.28,Rajiv Gandhi International Airport (HYD),101.76,MMLP Hyderabad,88.99,Vedadri Terminal,268.2,FCI Depot Hyderabad,88.99
Atmakur,KAMAREDDY,685,571484,village,765D,3.23,Solapur–Chennai Economic Corridor,208.49,TALMADLA,35.67,Uppalvai,44.79,Krishnapatnam Port,476.49,ICD Hyderabad (Sanathnagar),84.46,Sunauli ICP,1153.34,Rajiv Gandhi International Airport (HYD),103.81,MMLP Hyderabad,91.44,Vedadri Terminal,271.79,FCI Depot Hyderabad,91.44
Masanpalle,KAMAREDDY,685,571483,village,765D,2.06,Solapur–Chennai Economic Corridor,209.41,TALMADLA,34.45,Uppalvai,43.66,Krishnapatnam Port,476.52,ICD Hyderabad (Sanathnagar),84.42,Sunauli ICP,1152.32,Rajiv Gandhi International Airport (HYD),103.96,MMLP Hyderabad,91.43,Vedadri Terminal,271.15,FCI Depot Hyderabad,91.43
Jalalpur,KAMAREDDY,685,571476,village,765D,2.89,Solapur–Chennai Economic Corridor,209.34,TALMADLA,36.22,Uppalvai,44.56,Krishnapatnam Port,478.13,ICD Hyderabad (Sanathnagar),86.13,Sunauli ICP,1152.73,Rajiv Gandhi International Airport (HYD),105.41,MMLP Hyderabad,93.1,Vedadri Terminal,273.38,FCI Depot Hyderabad,93.1
Ramakkapalle,KAMAREDDY,685,571477,village,765D,1.39,Solapur–Chennai Economic Corridor,210.72,TALMADLA,34.76,Uppalvai,42.99,Krishnapatnam Port,478.54,ICD Hyderabad (Sanathnagar),86.44,Sunauli ICP,1151.25,Rajiv Gandhi International Airport (HYD),105.96,MMLP Hyderabad,93.45,Vedadri Terminal,272.91,FCI Depot Hyderabad,93.45
Mathmal,KAMAREDDY,685,571467,village,765D,3.79,Solapur–Chennai Economic Corridor,209.35,TALMADLA,38.36,Uppalvai,45.71,Krishnapatnam Port,480.09,ICD Hyderabad (Sanathnagar),88.23,Sunauli ICP,1153.17,Rajiv Gandhi International Airport (HYD),107.23,MMLP Hyderabad,95.16,Vedadri Terminal,276.05,FCI Depot Hyderabad,95.16
Malthummeda,KAMAREDDY,685,571493,village,765D,0.54,Solapur–Chennai Economic Corridor,212.77,TIPPAPUR,25.13,Uppalvai,38.24,Krishnapatnam Port,471.61,ICD Hyderabad (Sanathnagar),79.41,Sunauli ICP,1147.82,Rajiv Gandhi International Airport (HYD),100.31,MMLP Hyderabad,86.6,Vedadri Terminal,262.12,FCI Depot Hyderabad,86.6
Jangamaipalle,KAMAREDDY,685,571468,village,765D,2.39,Solapur–Chennai Economic Corridor,211.13,TALMADLA,37.2,Uppalvai,44.05,Krishnapatnam Port,481.22,ICD Hyderabad (Sanathnagar),89.24,Sunauli ICP,1151.39,Rajiv Gandhi International Airport (HYD),108.45,MMLP Hyderabad,96.21,Vedadri Terminal,276.25,FCI Depot Hyderabad,96.21
Dharmareddy,KAMAREDDY,685,571481,village,765D,0.29,Solapur–Chennai Economic Corridor,211.68,TALMADLA,30.61,Uppalvai,40.53,Krishnapatnam Port,475.77,ICD Hyderabad (Sanathnagar),83.52,Sunauli ICP,1149.64,Rajiv Gandhi International Airport (HYD),103.64,MMLP Hyderabad,90.62,Vedadri Terminal,268.46,FCI Depot Hyderabad,90.62
Pocharam,KAMAREDDY,685,571495,village,765D,0.1,Solapur–Chennai Economic Corridor,214.07,TIPPAPUR,23.07,Uppalvai,36.86,Krishnapatnam Port,471.26,ICD Hyderabad (Sanathnagar),79.15,Sunauli ICP,1146.4,Rajiv Gandhi International Airport (HYD),100.34,MMLP Hyderabad,86.37,Vedadri Terminal,260.72,FCI Depot Hyderabad,86.37
Kannareddy,KAMAREDDY,685,571478,village,765D,0.39,Solapur–Chennai Economic Corridor,211.65,TALMADLA,31.94,Uppalvai,41.08,Krishnapatnam Port,477.07,ICD Hyderabad (Sanathnagar),84.85,Sunauli ICP,1149.9,Rajiv Gandhi International Airport (HYD),104.78,MMLP Hyderabad,91.93,Vedadri Terminal,270.23,FCI Depot Hyderabad,91.93
Raghavapalle,KAMAREDDY,685,571482,village,765D,0.75,Solapur–Chennai Economic Corridor,210.66,TALMADLA,33.32,Uppalvai,42.34,Krishnapatnam Port,477.09,ICD Hyderabad (Sanathnagar),84.92,Sunauli ICP,1151.02,Rajiv Gandhi International Airport (HYD),104.64,MMLP Hyderabad,91.97,Vedadri Terminal,270.99,FCI Depot Hyderabad,91.97
Nagireddypet,KAMAREDDY,685,571490,village,765D,0.76,Solapur–Chennai Economic Corridor,212.06,TALMADLA,28.18,Uppalvai,39.43,Krishnapatnam Port,473.73,ICD Hyderabad (Sanathnagar),81.47,Sunauli ICP,1148.88,Rajiv Gandhi International Airport (HYD),101.95,MMLP Hyderabad,88.61,Vedadri Terminal,265.45,FCI Depot Hyderabad,88.61
Machapur,KAMAREDDY,685,571470,village,765D,0.37,Solapur–Chennai Economic Corridor,212.74,TALMADLA,34.28,Uppalvai,41.52,Krishnapatnam Port,480.6,ICD Hyderabad (Sanathnagar),88.45,Sunauli ICP,1149.4,Rajiv Gandhi International Airport (HYD),108.09,MMLP Hyderabad,95.49,Vedadri Terminal,274.2,FCI Depot Hyderabad,95.49
Brahmanpalle,KAMAREDDY,685,571469,village,765D,1.28,Solapur–Chennai Economic Corridor,212.47,TALMADLA,36.63,Uppalvai,42.96,Krishnapatnam Port,482.29,ICD Hyderabad (Sanathnagar),90.26,Sunauli ICP,1150.1,Rajiv Gandhi International Airport (HYD),109.59,MMLP Hyderabad,97.25,Vedadri Terminal,276.72,FCI Depot Hyderabad,97.25
Gurjakunta,KAMAREDDY,685,571575,village,44,2.05,Solapur–Chennai Economic Corridor,227.59,BHIKNUR,1.54,Uppalvai,29.78,Krishnapatnam Port,466.1,ICD Hyderabad (Sanathnagar),77.99,Sunauli ICP,1132.29,Rajiv Gandhi International Airport (HYD),101.48,MMLP Hyderabad,85.25,Vedadri Terminal,244.51,FCI Depot Hyderabad,85.25
Baswapur,KAMAREDDY,685,571577,village,44,1.04,Solapur–Chennai Economic Corridor,227.18,BHIKNUR,1.93,Uppalvai,31.61,Krishnapatnam Port,464.09,ICD Hyderabad (Sanathnagar),76.42,Sunauli ICP,1132.75,Rajiv Gandhi International Airport (HYD),100.02,MMLP Hyderabad,83.65,Vedadri Terminal,242.21,FCI Depot Hyderabad,83.65
Mallupalle,KAMAREDDY,685,571578,village,7,3.79,Solapur–Chennai Economic Corridor,230.6,BHIKNUR,5.22,Uppalvai,32.1,Krishnapatnam Port,463.4,ICD Hyderabad (Sanathnagar),77.45,Sunauli ICP,1129.47,Rajiv Gandhi International Airport (HYD),101.33,MMLP Hyderabad,84.61,Vedadri Terminal,239.02,FCI Depot Hyderabad,84.61
Kancherla,KAMAREDDY,685,571580,village,7,7.4,Solapur–Chennai Economic Corridor,232.84,BHIKNUR,9.24,Uppalvai,33.75,Krishnapatnam Port,462.15,ICD Hyderabad (Sanathnagar),77.78,Sunauli ICP,1127.42,Rajiv Gandhi International Airport (HYD),101.83,MMLP Hyderabad,84.86,Vedadri Terminal,235.94,FCI Depot Hyderabad,84.86
Ramchandrapur,KAMAREDDY,685,571602,village,7,10.4,Solapur–Chennai Economic Corridor,235.58,BHIKNUR,11.82,Uppalvai,33.72,Krishnapatnam Port,462.82,ICD Hyderabad (Sanathnagar),79.62,Sunauli ICP,1124.78,Rajiv Gandhi International Airport (HYD),103.75,MMLP Hyderabad,86.64,Vedadri Terminal,234.97,FCI Depot Hyderabad,86.64
Polkampet,KAMAREDDY,685,571516,village,765D,6.4,Solapur–Chennai Economic Corridor,219.53,TALMADLA,21.59,Uppalvai,31.75,Krishnapatnam Port,477.41,ICD Hyderabad (Sanathnagar),85.41,Sunauli ICP,1141.26,Rajiv Gandhi International Airport (HYD),106.72,MMLP Hyderabad,92.65,Vedadri Terminal,264.95,FCI Depot Hyderabad,92.65
Sivapur,KAMAREDDY,685,571472,village,765D,3.33,Solapur–Chennai Economic Corridor,215.79,TALMADLA,31.83,Uppalvai,38.36,Krishnapatnam Port,482.06,ICD Hyderabad (Sanathnagar),89.82,Sunauli ICP,1146.23,Rajiv Gandhi International Airport (HYD),109.84,MMLP Hyderabad,96.91,Vedadri Terminal,273.93,FCI Depot Hyderabad,96.91
Peddamallareddy,KAMAREDDY,685,571579,village,44,5.66,Solapur–Chennai Economic Corridor,232.43,BHIKNUR,6.59,Uppalvai,31.52,Krishnapatnam Port,464.12,ICD Hyderabad (Sanathnagar),78.77,Sunauli ICP,1127.67,Rajiv Gandhi International Airport (HYD),102.71,MMLP Hyderabad,85.91,Vedadri Terminal,238.71,FCI Depot Hyderabad,85.91
Repallewada,KAMAREDDY,685,571465,village,765D,2.15,Solapur–Chennai Economic Corridor,213.26,TALMADLA,38.03,Uppalvai,43.36,Krishnapatnam Port,484.34,ICD Hyderabad (Sanathnagar),92.36,Sunauli ICP,1149.7,Rajiv Gandhi International Airport (HYD),111.56,MMLP Hyderabad,99.34,Vedadri Terminal,278.94,FCI Depot Hyderabad,99.34
Tujalpur,KAMAREDDY,685,571603,village,7,14.52,Solapur–Chennai Economic Corridor,238.72,BHIKNUR,15.9,Uppalvai,35.2,Krishnapatnam Port,462.66,ICD Hyderabad (Sanathnagar),81.31,Sunauli ICP,1121.86,Rajiv Gandhi International Airport (HYD),105.52,MMLP Hyderabad,88.23,Vedadri Terminal,232.69,FCI Depot Hyderabad,88.23
Bhiknoor,KAMAREDDY,685,571574,village,7,0.82,Solapur–Chennai Economic Corridor,230.47,BHIKNUR,1.78,Uppalvai,28.37,Krishnapatnam Port,467.16,ICD Hyderabad (Sanathnagar),79.89,Sunauli ICP,1129.42,Rajiv Gandhi International Airport (HYD),103.53,MMLP Hyderabad,87.11,Vedadri Terminal,243.92,FCI Depot Hyderabad,87.11
Issanagar (Upparpally),KAMAREDDY,685,571601,village,7,10.54,Solapur–Chennai Economic Corridor,236.51,BHIKNUR,11.39,Uppalvai,32.1,Krishnapatnam Port,464.47,ICD Hyderabad (Sanathnagar),81.06,Sunauli ICP,1123.75,Rajiv Gandhi International Airport (HYD),105.16,MMLP Hyderabad,88.1,Vedadri Terminal,236.44,FCI Depot Hyderabad,88.1
Kachapur,KAMAREDDY,685,571573,village,7,5.7,Solapur–Chennai Economic Corridor,234.59,BHIKNUR,6.91,Uppalvai,28.78,Krishnapatnam Port,466.94,ICD Hyderabad (Sanathnagar),81.57,Sunauli ICP,1125.42,Rajiv Gandhi International Airport (HYD),105.49,MMLP Hyderabad,88.72,Vedadri Terminal,240.86,FCI Depot Hyderabad,88.72
Laxmidevipalle,KAMAREDDY,685,571572,village,44,2.33,Solapur–Chennai Economic Corridor,234.16,TIPPAPUR,4.82,Uppalvai,25.78,Krishnapatnam Port,469.71,ICD Hyderabad (Sanathnagar),83.17,Sunauli ICP,1125.73,Rajiv Gandhi International Airport (HYD),106.9,MMLP Hyderabad,90.37,Vedadri Terminal,244.7,FCI Depot Hyderabad,90.37
Mohammadapur,KAMAREDDY,685,571597,village,7,8.99,Solapur–Chennai Economic Corridor,237.45,BHIKNUR,10.43,Uppalvai,29.27,Krishnapatnam Port,467.15,ICD Hyderabad (Sanathnagar),83.11,Sunauli ICP,1122.66,Rajiv Gandhi International Airport (HYD),107.15,MMLP Hyderabad,90.2,Vedadri Terminal,239.23,FCI Depot Hyderabad,90.2
Timmapur,KAMAREDDY,685,571458,village,765D,5.03,Solapur–Chennai Economic Corridor,219.38,TALMADLA,30.32,Uppalvai,35.28,Krishnapatnam Port,484.73,ICD Hyderabad (Sanathnagar),92.46,Sunauli ICP,1142.72,Rajiv Gandhi International Airport (HYD),112.79,MMLP Hyderabad,99.6,Vedadri Terminal,274.94,FCI Depot Hyderabad,99.6
Somawarpet,KAMAREDDY,685,571455,village,765D,1.26,Solapur–Chennai Economic Corridor,217.15,KAMAREDDI,38.83,Uppalvai,41.88,Krishnapatnam Port,489.11,ICD Hyderabad (Sanathnagar),97.08,Sunauli ICP,1146.43,Rajiv Gandhi International Airport (HYD),116.37,MMLP Hyderabad,104.07,Vedadri Terminal,282.63,FCI Depot Hyderabad,104.07
Brahmanpalle,KAMAREDDY,685,571438,village,161,0.67,Solapur–Chennai Economic Corridor,214.67,Bodhan,47.77,Uppalvai,50.09,Krishnapatnam Port,493.69,ICD Hyderabad (Sanathnagar),102.41,Sunauli ICP,1150.93,Rajiv Gandhi International Airport (HYD),120.53,MMLP Hyderabad,109.22,Vedadri Terminal,290.93,FCI Depot Hyderabad,109.22
Anthampalle,KAMAREDDY,685,571571,village,44,0.62,Solapur–Chennai Economic Corridor,233.83,TIPPAPUR,3.41,Uppalvai,24.27,Krishnapatnam Port,471.21,ICD Hyderabad (Sanathnagar),84.04,Sunauli ICP,1126.03,Rajiv Gandhi International Airport (HYD),107.66,MMLP Hyderabad,91.27,Vedadri Terminal,246.87,FCI Depot Hyderabad,91.27
Shetpalle,KAMAREDDY,685,571513,village,765D,10.0,Solapur–Chennai Economic Corridor,222.05,TALMADLA,25.04,Uppalvai,30.9,Krishnapatnam Port,483.3,ICD Hyderabad (Sanathnagar),91.16,Sunauli ICP,1139.43,Rajiv Gandhi International Airport (HYD),112.14,MMLP Hyderabad,98.37,Vedadri Terminal,271.06,FCI Depot Hyderabad,98.37
Malkapur,KAMAREDDY,685,571599,village,7,16.02,Solapur–Chennai Economic Corridor,241.51,BHIKNUR,17.12,Uppalvai,33.46,Krishnapatnam Port,465.24,ICD Hyderabad (Sanathnagar),84.29,Sunauli ICP,1118.99,Rajiv Gandhi International Airport (HYD),108.5,MMLP Hyderabad,91.21,Vedadri Terminal,234.14,FCI Depot Hyderabad,91.21
Thimmanagar,KAMAREDDY,685,571410,village,161,3.36,Solapur–Chennai Economic Corridor,212.6,Bidar,44.08,Uppalvai,58.6,Krishnapatnam Port,498.31,ICD Hyderabad (Sanathnagar),108.22,Sunauli ICP,1155.45,Rajiv Gandhi International Airport (HYD),125.18,MMLP Hyderabad,114.83,Vedadri Terminal,299.16,FCI Depot Hyderabad,114.83
Narsingraopalle,KAMAREDDY,685,571436,village,161,0.79,Solapur–Chennai Economic Corridor,215.3,Bodhan,46.7,Uppalvai,51.29,Krishnapatnam Port,495.57,ICD Hyderabad (Sanathnagar),104.43,Sunauli ICP,1150.87,Rajiv Gandhi International Airport (HYD),122.39,MMLP Hyderabad,111.21,Vedadri Terminal,293.13,FCI Depot Hyderabad,111.21
